,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[8],267977,Mario vs. Sonic.EXE,[19],Missing,Missing,Missing,,,,,,
1,[33],253797,Puffle Paddle 3DS,[37],Puffle Paddle 3DS is a 3DS homebrew port of the Club Penguin minigame Puffle Paddle,Missing,Missing,,,,,,
2,[8],241094,Kaizo Mario Bros. 3,[18],Kaizo Mario Bros 3 is a kaizo ROM hack of Super Mario Bros 3 created by Hunter W,Missing,Missing,,,,,,
3,"[13, 31]",234232,Minecraft: Greek Mythology Mash-up,"[6, 9, 12, 34, 39, 41, 46, 48, 49, 74, 130, 132, 388]",Build a pantheon fit for the gods trap the Minotaur in an elaborate maze or set sail for adventures across the sea The world is your square oyster,Missing,Missing,,,,,,
4,[9],222540,Go! Princess PreCure: Sugar Oukoku to 6-nin no Princess!,[37],A puzzle game featuring characters from the Go Princess Precure anime series,Missing,Missing,,,,,,
5,Missing,200498,D/Generation,"[39, 48, 49, 130]",Alone with your jetpack you have flown from Finland across the Urals and the entire length of Asia to deliver a package to Genoq Biolabs in Singapore You land on the buildings 80th floor setback finding nobody there to greet you When you enter the building the main door snaps shut behind you and you narrowly escape being killed by the buildings security system  You find the receptionist hiding behind her desk She tells you that Genoqs head scientist Derrida has been demanding the package youre carrying His last panicked message came over an hour ago This package is more important than you could have thought You realize that there is only one course of action that you must bring the package to Derrida and if at all possible rescue any survivors you find along the way,Missing,Missing,0.0,0.0,6.0,75.0,2.0,1.0
6,"[12, 15, 32, 35]",152105,Guild of Dungeoneering: Ultimate Edition,"[6, 130]",Guild of Dungeoneering Ultimate Edition is a completely rebuilt and remastered version of the awardwinning 2015 indie hit from Gambrinous  In this turnbased dungeon crawler with a twist instead of controlling the hero you build the dungeon around them Using cards drawn from your guild decks you lay down rooms monsters traps and of course loot,Missing,Missing,,,,,,
7,"[10, 13, 33]",144196,Smashy Road: Wanted 2,"[34, 39, 130]",You are wanted How long can you stay on the run Find out in this epic car chasing simulator,Missing,Missing,0.0,0.0,0.0,55.0,2.0,0.0
8,"[13, 31, 34]",138386,Spiral Memoria: The Summer I Meet Myself,"[34, 39, 130]",Our protagonist Asanaga Miku is just a normal high school girl However she conceals a secret amnesia She holds no memories of her life up to junior high school Mysterious dreams overprotective parents unnatural memory loss What is the future Miku is looking for even if she doesnt know her past  Am I the me you love Or am I the real me,Missing,Missing,0.0,0.0,7.5,40.0,2.0,4.0
9,[8],131895,Super Mario World: Piranha Island,[19],Adventure through merciless piranhas which will devour any human beings who cross them,Missing,Missing,,,,,,
10,"[14, 33]",99568,Arcade Archives: Super Dodge Ball,"[48, 130]",Arcade Archives Super Dodge Ball is a port of the action game Super Dodge Ball Players compete with powerful teams of the world to become a Super Dodge Ball team of the world In Japan it was the second game with starring Technos Japans video game character Kuniokun following Nekketsu Koha Kuniokun the Japanese version of Renegade,Missing,Missing,,,,,,
11,"[9, 33, 35]",96361,Arcade Archives: Shanghai III,"[48, 130]",Arcade Archives Shanghai III is a port of the puzzle game Shanghai III Players pick from an assortment of mahjong tile patterns such as Dragon Tiger etc The object is to clear all of the tiles from the screen by matching them in pairs The game runs on a timer so players have to move fast to clear the entire screen,Missing,Missing,,,,,,
12,"[2, 9, 31]",93865,Forever Lost: Episode 3,"[6, 14, 34, 39, 130]",The truth is near Look inside,Missing,Missing,4.0,0.0,0.0,50.0,1.0,1.0
13,"[14, 33]",85141,Flick Golf 3D,[37],Welcome to Flick Golf the worlds most addictive handheld golf game now for Nintendo 3DS,Missing,Missing,,,,,,
14,"[9, 15, 35]",85125,Epic Word Search Collection,"[37, 46, 48, 130]",Epic Word Search puzzles are huge,Missing,Missing,3.0,0.0,5.0,40.0,3.0,3.0
15,Missing,84650,G.G Series Drilling Attack!!,[159],Run jump and drill your way through a maze full of enemies and danger deep beneath the Earths surface,Missing,Missing,,,,,,
16,Missing,84567,G.G Series Great Whip Adventure,[159],The Great Whip Adventure,Missing,Missing,,,,,,
17,Missing,84566,G.G Series Score Attacker,[159],Blast your way to the Hi Score,Missing,Missing,,,,,,
18,Missing,84563,G.G Series The Last Knight,[159],You are the last of the knightly order who still followed the ways of chivalry on a mission to brave the depths of the dungeon,Missing,Missing,,,,,,
19,Missing,84561,G.G Series Vector,[159],Can you handle the Vector,Missing,Missing,,,,,,
