first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1258588800,269796,Center Shiken: Eigo Listening Sokushuu DS,[20],An edutainment game for the Nintendo DS,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1259193600,269536,5-kyuu kara 1-kyuu Kanzen Taiou Saishin Kako Mondai: Nijishiken Taisaku - Eiken Kanzenban,[20],An edutainment game for the Nintendo DS,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1257984000,268111,Der Bauernhof,"[5, 20]",Der Bauernhof is a Simulation game developed by Visual Imagination Software and published by Astragon Software which was released in Europe in 2009,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1258416000,259317,Planet 51: The Game,[20],Nintendo DS port of Planet 51 The Game,Missing,Missing,Missing,0.0,10.34,18.51,47.0,9.0,4.0
1257206400,248127,Need for Speed: Nitro,[20],Nintendo DS version of Need for Speed Nitro,[10],Missing,Missing,7.78,0.0,9.12,66.0,11.0,7.0
1257120000,209127,Dragon Master,[20],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1258416000,197894,Chaotic: Shadow Warriors,[20],Missing,Missing,Missing,Missing,8.1,8.47,0.0,53.0,4.0,4.0
1257206400,194934,LEGO Rock Band,[20],LEGO Rock Band is a blending of Rock Band and LEGO series Players get to start a band and hire band members who will play with them Just like with real Lego players can mix and match bodies torsos legs and heads to create a character any way they want The main game has players touring around the world at various locations like the original Rock Band games Unlike Rock Band however LEGO Rock Band also has special levels where you must perform outrageous tasks such as fighting an octopus or demolishing a building using your rock concert As players make their way through the song lists they earn Studs the games currency Studs can be used to purchase Lego items to decorate your Rock Den hire new staff buy new clothes or instruments,[7],Missing,Missing,8.35,27.8,73.15,70.0,65.0,29.0
1258416000,194933,LEGO Indiana Jones 2: The Adventure Continues,"[20, 38]",LEGO Indy is back in his biggest adventure yet Battle through all four movies including allnew levels from the original adventures and your favorite new moments from The Kingdom of the Crystal Skull or in true LEGO fashion get creative and build your own levels to play with friends  New modes including twoplayer dropin dropout splitscreen gameplay lets you play together with your friends and family like never before,"[8, 9, 31]",Missing,Missing,10.18,17.86,21.62,66.0,174.0,146.0
1257120000,193295,Rabbids Go Home,[20],Missing,Missing,Missing,Missing,10.67,12.9,15.61,71.0,51.0,18.0
1257206400,192925,Star Wars: Battlefront - Elite Squadron,[20],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1258416000,172423,The Princess and The Frog,[20],Experience Tianas exciting world set in the jazzinfused era of 1920s New Orleans with the official video game inspired by the Walt Disney Pictures release of The Princess and the Frog Celebrate favorite moments from the movie and take on new challenges with Tiana as she pursues her dreams in a fun adventure Meet favorite characters from the film and new friends triumph over enemies play frog games in the bayou create music cook New Orleans style and so much more Along the way discover what it takes to make Tianas dreams come true,"[8, 9]",Missing,Missing,2.2,3.32,0.0,40.0,3.0,5.0
1259107200,137474,Real Crimes: Jack the Ripper,"[6, 159]",Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1259193600,124061,Strike Witches: Soukuu no Dengekisen - Shin Taichou Funtousuru!,[20],Strike Witches Sōkū no Dengekisen  Shin Taichō Funtōsuru is a simulation game developed by Russell for the Nintendo DS,Missing,The 501st Joint Fighter Wing Witches take under their wing a candidate commanding officer from the Fuso Empire Takei Junko She contacts the 501st to inform them that she will be meeting up with them during a training exercise At the same time the military announces a new operation to make a concerted strike against the Neuroi at the Gallian coastline and establish a new frontline base,Missing,nan,nan,nan,nan,nan,nan
1257379200,123409,Sakura Note: Ima ni Tsunagaru Mirai,[20],Missing,"[12, 31]",Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
