,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[8],268169,Black Derulo World 2,[19],Missing,Missing,Missing,,,,,,
1,[8],261431,Big Boo's Revenge,[19],A romhack with 91 exits,Missing,Missing,,,,,,
2,[8],261142,Super Mario Infinity 2: The Cursed Gem,[19],Picking up directly from where the romhack Super Mario Infinity left off Mario and Luigi have discovered an artifact called the Cursed Gem that contains a timed explosive supposedly able to destroy the world and the only way to stop it is to enter the Gem itself The adventure heats up when our heroes learn of Bowsers presence in the artifact and as they search the Gem and discover its underground secrets ancient clues and revelations begin to make themselves known Could all of the answers be at hand Only time will tell literally if our heroes can stop the time bomb or if their planet is doomed to an explosive death  This hack contains 114 exits,Missing,Missing,,,,,,
3,[13],222519,Nico Puchi Girls Runway,[37],Aim to become the top model at NicoPetit Academy in this fashion game based off the magazine NicoPetit,Missing,Missing,,,,,,
4,Missing,218525,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte ha Ikenai Gas Kurobikari Land,[37],Fight to survive from the batsu dealing Oni and complete more objectives than the other Gaki members,Missing,Missing,,,,,,
5,"[5, 8, 31]",213139,Super Metroid: Lost World,[19],Super Metroid Lost World has a new planet new enemies huge areas A must know wall jump and a midair morph Its a game for all players with a mid level difficulty,At the end of the known galactic systems lies an abandoned planet for the civilization that was there now is extinct Called Lost World this planet is still wild and nature has grown free from dominate species pollution or whatever could modified it  But watch satellites have detected Hunters spaceships movements around the area of XELIA its veritable name Some hunters are supposed to capture creatures to sell them Maybe some trapped species are used to be slaves or forced to serve in galactic circus  The high galactic federation called the famous detective Samus Aran to investigate on planet XELIA for stopping the traffic immediately  Our heroine is brought in a new adventure full of danger  a whole new planet to explore filled with hostile and wild creatures where hunters are ready for all to continue their lucrative traffic,Missing,,,,,,
6,"[4, 8]",178323,Super Smash Bros. for Nintendo 3DS: Cloud,[37],Cloud from Final Fantasy Vll joins the brawl coming with the iconic Midgar stage and 2 music tracks,Missing,Missing,,,,,,
7,[8],172414,Yoshi's Island: Pacifier Edition,[19],Yoshis Island Pacifier Edition is a simple ROM hackmod that mutes Baby Marios crying and the countdown sound when Yoshi is hit a feature that could be considered as annoying in the game,Missing,Missing,,,,,,
8,[8],152001,Wonderland Dizzy,[18],Wonderland Dizzy is a remakeexpanded game of Magicland Dizzy It was developed for the NES in 1993 but went unreleased until 2015 when it went released online free for download,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
9,"[8, 9, 31]",146687,MathLand,"[39, 48, 49, 130, 167, 169]",An evil pirate Max has stolen the sacred gems and has cursed the islands filling them with obstacles and traps Help Ray our pirate find the gems and restore the natural order of things Navigate your ship through the seas to get them but remember you will need a spyglass to discover new islands Solve fun math games to get them addition subtraction numbering multiplication tables and division The islanders need you EVERY ISLAND IS AN ADVENTURE Have fun with over 25 levels and negotiate all kinds of obstacles in order to get to the chest that holds the gem It will be a real adventureyoull have to deal with quicksand bewitched parrots volcanoes with lava puzzle games magic doors funny carnivorous plants etc It will surprise you EDUCATIONAL CONTENT For children aged 56  Learning to add and subtract with very small numbers and amounts 1 to 10  Sorting numbers from higher to lower 1 to 10 and vice versa  Reinforcing mental arithmetic with already learned additions and subtractions For children aged 78  Learning to add and subtract with larger numbers and amounts 1 to 20  Getting started on learning multiplication tables  Sorting numbers from higher to lower 1 to 50 and vice versa  Developing mental arithmetic with educational games based on addition subtraction and multiplication tables For children aged 9 and adults  More complex additions and subtractions teaching mental association of numbers with different arithmetic strategies adding and subtracting  Reinforcing the learning of all multiplication tables,Missing,Missing,,,,,,
10,[12],138065,Medarot 9: Kabuto Version,[37],The ninth numbered installment of the MedabotsMedarot series,Missing,Missing,,,,,,
11,[12],136909,Medarot 9: Kuwagata Version,[37],The ninth numbered installment of the MedabotsMedarot series,Missing,Missing,,,,,,
12,[33],134538,Bomberman II: The Revenge,[18],A level hack for Bomberman II adding new levels and changing the enemy compositions,Missing,Missing,,,,,,
13,"[5, 33]",99827,Arcade Archives: TwinBee,"[48, 130]",Arcade Archives TwinBee is a port of the shooting game TwinBee Players will control fighters which are called TwinBee and WinBee that Dr Cinnamon developed and challenge the fight to the army There are two versions Bubble system and ROM in this work Please enjoy differences of each boards,Missing,Missing,,,,,,
14,[31],97813,My Melody: Negai ga Kanau Fushigi na Hako,[37],My Melody Negai ga Kanau Fushigi na Hako is an actionvariety video game for the Nintendo 3DS console published by Nippon Columbia It has only been released in Japan The game commemorates the 40th anniversary of the Sanrio character My Melody,Missing,Missing,,,,,,
15,"[5, 13, 33]",88673,Battle Supremacy: Evolution,"[34, 39, 130]",Experience the true power in Battle Supremacy Evolution a scifi transforming vehicles game with thrilling gameplay and showoffworthy visuals Act as a tank a drone or an airplane Battle it out in this riveting game packed with lush landscapes and destructible environments Drive or fly through futuristic cities with suspended highways and gigantic bridges,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
16,[9],87195,3D Puyo Puyo 2: Tsuu,[37],3D Puyo Puyo 2 Tsuu is the Nintendo 3DS port of the arcade game Puyo Puyo Tsuu The game added stereoscopic 3D to the arcade game,Missing,Missing,,,,,,
17,"[9, 12]",84598,Monster Strike,[37],Monster Strike is a 3DS iteration of the popular smartphone game from mixi The game is an RPG with the main gameplay being identical with the smartphone version and the world in 3D It features characters and stories introduced in the anime,Missing,Missing,0.0,0.0,0.0,75.0,2.0,0.0
18,"[8, 31]",80710,The Legend of Dark Witch 2,"[6, 37]",The sequel to The Legend of Dark Witch for the Nintendo 3DS The player takes on another eight opponents in this 2D sidescrolling shooter,Missing,Missing,2.52,4.55,26.57,66.0,5.0,16.0
19,Missing,77639,Sega 3D Fukkoku Archives 1+2 Double Pack,[37],Missing,Missing,Missing,,,,,,
20,[7],74812,Rytmik Ultimate,[37],Rytmik,Missing,Missing,,,,,,
21,"[9, 13]",69321,Perfect Angle,"[6, 14, 34, 39, 48, 130]",Challenge your mind with puzzles based on optical illusions Find the perfect angle by rotating the camera to clean up the chaos and find a shocking story fraught with twists,Missing,Missing,4.5,0.0,4.9,58.0,6.0,12.0
22,[13],58830,Noah no Yurikago,[37],Missing,Missing,Missing,,,,,,
23,"[9, 31, 33]",58776,Ocean Runner,[37],An endless runner game from Teyon,Missing,Missing,,,,,,
24,[13],57560,Gudetama: Hanjuku de Tanomuwa,[37],An action game developed by Rocket Company,In this game players can cook and play minigames with Gudetama,Missing,,,,,,
25,[12],54562,Yo-Kai Watch Blasters: Moon Rabbit Crew,[37],The third installment of YoKai Watch Busters that was released as a free DLC expansion for both release versions of the game Red Cat Squad and White Dog Corps,Missing,Missing,,,,,,
26,"[31, 34]",59433,Petit Novel Series: Harvest December,[37],A collection of all thirteen chapters from the Harvest December series of episodic visual novels for the Nintendo 3DS,Missing,93.0,25.07,0.0,29.0,50.0,1.0,4.0
27,"[31, 34]",11394,Steins;Gate 0,"[6, 9, 46, 48, 49, 130]",SteinsGate 0 is a Japanese visual novel It is the fifth game in the Science Adventure series and the sequel to SteinsGate Like SteinsGate the game is described as a hypothetical science ADV The player assumes the role of Okabe Rintaro in the β World Timeline,SteinsGate 0 takes place after a hypothetical bad ending to SteinsGate where main character Rintaro Okabe fails to save the life of Kurisu Makise after travelling back in time and gives up Zero follows the consequence of Rintaros choice and the effects it has in the world as World War III draws closer with each passing day  Several months later Rintaro attends a lecture by Alexis Leskinen and Maho Hiyajo from Viktor Chondria University the university at which Kurisu worked There he is presented the project Amadeus an advanced artificial intelligence capable of replicating a person based on their memories by using Kurisus previously published thesis as a basis  Upon getting to meet Maho Hiyajo and Dr Leskinen Rintaro is presented with the opportunity to act as a tester for Amadeus or more precisely a version of Amadeus that uses the memories of the deceased Kurisu Makise,88.6262789186797,13.82,28.63,32.67,84.0,216.0,383.0
28,"[12, 15, 16, 31, 32]",15167,SteamWorld Heist,"[3, 6, 14, 37, 39, 41, 46, 48, 49, 130, 170]",Join Captain Piper Faraday smuggler and occasional pirate as she recruits a ragtag team of steamdriven robots and sets out on a daring adventure With your hearty crew youll board loot and shoot your way through enemy spaceships Overcome the challenges of the vast frontier by upgrading your robots with unique abilities weapons  and even stylish hats,Missing,83.90036188542295,12.53,16.56,20.98,80.0,375.0,598.0
29,"[12, 15, 16, 31, 32]",8965,Darkest Dungeon,"[3, 6, 14, 39, 46, 48, 49, 130]",Darkest Dungeon is a challenging gothic roguelike turnbased RPG about the psychological stresses of adventuring Recruit train and lead a team of flawed heroes against unimaginable horrors stress disease and the everencroaching dark Can you keep your heroes together when all hope is lost,Missing,83.23361541464344,57.85,81.55,120.91,79.0,465.0,315.0
30,"[8, 9, 15, 31]",63520,The Delusions of Von Sottendorff and His Squared Mind,[37],A puzzleadventure game for the 3DS eShop in which players rotate rooms around to let Von Sottendorff progress,Missing,83.0,,,,,,
31,"[31, 32, 34]",26700,Raging Loop,"[6, 34, 39, 46, 48, 130]",Immerse yourself in a thrilling psychological horror visual novel taking place in the secluded Japanese village of Yasumizu A heavy fog surrounds the village preventing everyone from ever leaving Ancient Gods have come back to hunt the villagers down one by one The Feast has begun can you escape the village alive,Missing,80.4570592350597,25.35,35.45,43.75,79.0,74.0,130.0
32,"[2, 12, 31, 32]",36004,Sinless,"[6, 14, 130]",Before we knew it what we once knew as freedom became nothing more but a faint and distant memory  Venture forth and discover the truth behind the seemingly perfect OmniCare society in Sinless a unique point n click and visual novel hybrid set in an original cyberpunk reality,Missing,80.0,1.78,3.06,3.29,61.0,8.0,14.0
