,genres,id,name,platforms,summary,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
0,[14],10607,Brunswick Circuit Pro Bowling,"[4, 6, 7]",Choose one of the 13 genuine tournament bowlers and start the challenge Youre provided with real player animations and lanes as well as different lane conditions and various bowling balls genuine Brunswick Full 3D environment brings the game to life and all the tournament rules are available even the Brunswick Skins game,Missing,Missing,0.0,0.0,0.0,30.0,1.0,0.0
1,"[9, 24, 31]",375,Metal Gear Solid,"[6, 7, 9, 38, 46, 130, 167, 169]",Metal Gear Solid is a stealth game created by Hideo Kojima which follows the MSX2 video games Metal Gear and Metal Gear 2 Solid Snake Despite a transition to 3D Metal Gear Solids gameplay remains similar to his predecessors The game utilizes a traditional topdown view and the player must navigate the protagonist Solid Snake through the games areas without being detected Detection will set off an alarm which draws armed enemies to his location Conversations with Snakes allies and cutscenes are used extensively to advance the plot and gain more insight into it Metal Gear Solid is regarded as one of the greatest and most important video games of all time and helped popularize the stealth genre and inengine cinematic cutscenes,90.68360655156512,Metal Gear Solid takes place in an alternate history in which the Cold War continued into the 1990s ending at some point near the end of the 20th century Coming out of retirement special agent Solid Snake is called back into the line of duty to take on rogue members of Foxhound a crack government antiterrorist squad threatening to launch nuclearweapons on the White House unless they receive their 1 billion ransom With only 24 hours to sabotage Foxhounds threat Snake must infiltrate enemy lines rescue the two hostages and thwart the terrorists plans The demons of his past will challenge him and his will as a soldier shall be tested as Snake fights to save the world from nuclear devastation,11.36,12.81,16.27,89.0,1682.0,1681.0
2,"[12, 16, 31]",1512,Pokémon Yellow Version: Special Pikachu Edition,"[22, 33, 37]",Pokémon Yellow is an enhanced version of Pokémon Red and Blue that allows you to start the game with your very own Pikachu following you around onfoot and collect the 3 other starters from strangers you meet around the region However your goal remains the same catch them all and become the ultimate Pokémon Master,82.85954729578725,Like Pokémon Red and Blue Yellow takes place in the region of Kanto which features habitats for 151 Pokémon species The objectives remain the same as well though some differences exist along the way For example in the beginning the player is not given an option of choosing one of three starters Instead a wild Pikachu that Professor Oak catches becomes players Pokémon while the rival character takes an Eevee that was intended for the player The plot takes from the anime and features characters that were not featured in the game or have been enhanced to resemble their anime characters including Jessie James Meowth Nurse Joy and Officer Jenny Similar to the anime Pikachu refuses to evolve Players are also given the opportunity to obtain the original three starters As players quest on they collect more Pokémon and use them to defeat the eight Gym Leaders and eventually the Elite Four all the while battling Team Rocket a gang devoted to using Pokémon in order to make themselves more powerful,,,,,,
3,"[10, 13, 14]",3547,NASCAR 99,"[4, 7]",NASCAR 99 the arcadestyle racing game from EA and Stormfront Studios In addition to 2player simultaneous racing the game featured 37 officially licensed cars and 17 tracks as well as the voices of Bob Jenkins and Benny Parsons commentary Using the Andretti Racing engine NASCAR 99 was EAs first entry into NASCAR racing for the Nintendo 64 and and Playstation,79.85345240345093,Missing,19.67,20.0,0.0,69.0,7.0,4.0
4,"[5, 31]",3426,Body Harvest,[4],The year is 2016 Humanity has been reduced to a few survivors inhabiting the orbital space station Omega Over the course of the history aliens visited the Earth every twentyfive years harvesting humans as an organic material Eventually they launch an assault on the last remnants of the human race But Adam Drake a genetically engineered soldier comes into possession of a timetraveling device He uses it to travel to the time periods of human history when aliens performed their deadly attacks The fate of humanity is in his hands  Body Harvest is an action and driving game with a missionbased structure The protagonist travels to various locations and eras eg Greece during World War II Siberia in the 1990s etc with the goal of stopping alien invasions Missions can be accessed by traveling to specified areas on the map Adam can move on foot and use his weapons to kill aliens however vehicles usually prove to be a more reliable way of tackling most missions Adam can use most of his weapons while in a vehicle in addition some vehicles are outfitted with their own weapons,70.90386384510312,Missing,14.12,0.0,15.0,62.0,16.0,7.0
5,[14],3561,NHL 99,"[4, 6, 7]",Battle along the boards feed the open man patrol the ice Game Features Beginner lever  pick up and play Coaching strategies from Stanley Cup Winner Marc Crawford Commentary by Bill Clement 5 game modes 18 top international teams Updated 1998 rosterexpansion Nashville Predators,69.9327170155222,Missing,30.02,0.0,40.0,78.0,12.0,2.0
6,[5],3368,Buck Bumble,[4],A chemical spill somewhere in rural England has mutated an army of bees into killer insects Led by their queen they are out to destroy everything living thing on the planet including all insects that dare stop them Only Buck Bumble the only bee not to be turned evil by the ways of the queen can save the world and his fellow insects from total destruction  Shoot down swarms of enemy bees while flying and avoiding the hazards bellow or land on the ground and attack the enemies on foot with various weapons Also included are a handful of twoplayer splitscreen modes including Buzz Ball a unique soccer style game,51.53482976706962,Missing,6.75,0.0,0.0,57.0,3.0,6.0
