,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[8],269773,Donkey Kong Country 2 Unveiled,[19],Missing,Missing,Missing,,,,,,
1,[8],268717,Super Mario 64: Royal Legacy,[4],Missing,Missing,Missing,,,,,,
2,"[5, 8]",268417,Mega Man X2: Zero Playable,[19],Missing,Missing,Missing,,,,,,
3,[8],268374,Super Mario World: Neeberz's Hack,[19],Missing,Missing,Missing,,,,,,
4,[8],267917,Shells Delivery Deluxe,[19],This is a Kaizo Light romhack with Shell Jumps challenges A version of Shells Delivery previous version but reformulated with more challenges backgrounds and a new map Challenges much more optimized,Missing,Missing,,,,,,
5,Missing,267174,Carrion: Greatest Time of Year,"[3, 6, 14, 48, 49, 130, 167]",In honor of the December holidays developers Phogia Game Studio released a special holiday update for the monster game Carrion called the Greatest Time of the Year This update is free for players and features a brand new level for players to complete ingame This DLC level tasks players with taking the monster through a base that has been decorated for the holidays,Missing,Missing,,,,,,
6,[8],265659,Mario In Mushroom Rix Land 2: Gimmicky Island,[19],The sequel to the first Mario In Mushroom Rix Land game The story follows after the first Mushroom Rix Land game Bowser has just escaped with his Clown Cart from Rix Land He took all resources from his Rix Land castle And took them to make his very own island called Gimmicky And build all the death traps spikes and more Mario must stop him Before the Gimmicky island gets more bigger and bigger and destroy the world,Missing,Missing,,,,,,
7,[31],259211,The Legend of Zelda: Gerudo Exile,[19],A romhack for Link to the Past with an edited overworld and new dungeons,Missing,Missing,,,,,,
8,[33],256294,Big Burger,[4],A homebrew game for Nintendo 64 in which the player stacks up ingredients of hamburguers,Missing,Missing,,,,,,
9,Missing,254667,Fortnite: Diamond Diva Pack,"[49, 130, 169]",Shine like a diamond with the Diamond Diva pack,Missing,Missing,,,,,,
10,[31],249317,The Legend of Zelda: A Link to the Proto,[19],This prototype is an is an interpretation of various development phases of the game based on the Alttp prototype assets This is not an authentic prototype nor does it represent a single or specific point of development  This is a result of 4 months maybe 5 of behind the scenes hard work a few assembly hacks and fixes etc This game was known as A Link To The Past and only has been renamed into A Link To The Proto for the release to stand on its own  There is a lot of changes prototype assets that made it into the game but unfortunately due to the multiple iterations of the same tilesets and a rather limited space for graphics only a few select ones made it into the reconstruction  But still there is a lot of places to explore and many unseen things to discover from the proto content that was cut from the final vanilla game by Nintendo,Missing,Missing,,,,,,
11,[4],249292,Super Naruto: Clash of Ninja! 4,[21],Super Naruto Clash of Ninja 4 SCON4 alternatively known as Super Naruto Gekitou Ninja Taisen 4 SGNT4 or simply Super is a fanmodified version of Naruto Gekitou Ninja Taisen 4 GNT4 for the Nintendo GameCube GNT4 covered the Naruto story until the end of Part One and was released only in Japan In addition to being translated into English SCON4 features numerous balance changes added mechanics custom animations for new moves new stages and qualityoflife improvements,Missing,Missing,,,,,,
12,"[32, 35]",243808,The Solitaire Conspiracy: Return of the Merry,"[6, 14, 130, 167, 169]",Missing,Missing,Missing,,,,,,
13,Missing,238264,Pocket Mini Golf: Fairway,[130],Missing,Missing,Missing,,,,,,
14,Missing,238221,Jigsaw Masterpieces: Beautiful Sceneries in Japan,[130],Missing,Missing,Missing,,,,,,
15,Missing,238026,Jigsaw Masterpieces: Shin Bakumatsu Sinsengumi,[130],Missing,Missing,Missing,,,,,,
16,[5],229460,Gaplus,[130],A port of Gaplus developed by M2 for the NES capabilities released in Namco Museum Archives Namcot Collection,Missing,Missing,,,,,,
17,Missing,222919,Super Metroid: GBA Edition,"[19, 24]",GBA Edition is a romhack that ports in the map of Super Metroid into Zero Mission engine,Missing,Missing,,,,,,
18,Missing,222190,Urban Flow: Winter Extended Edition,[130],Missing,Missing,Missing,,,,,,
19,Missing,221929,Fuze Player,[130],Hundreds of games have been developed using the award winning Fuze 4 Nintendo Switch coding app The Fuze Showcase Gallery was created to highlight the best submissions  However as many of these are so good Fuze decided it was best to make them available beyond the Fuze community  The Fuze Player includes more than 20 games developed by Fuze and the Arena Community  Included Games  Super Mega Arena Blaster  Fast Food Dizzy for FUZE  Crazy 3D Shooter  Vecroids  Ninja Scroll  Know Your Plaice  FUZE Bounce  Asteroid Navigator  Genial Chess  Patience Solitaire  Super Laser Blast  Motorway Memory  Missiles  No Escape from Red Hell  ViRace  AnimeUltraHyperJump  Da Bean  Shapes Mini Game  Cube Puzzle Toy  Skatey Cat  Parasail Pat  FUZE Fit Adventure 2  and even more Free to Download titles are being added to the Fuze Showcase Gallery as they become available,Missing,Missing,,,,,,
20,Missing,221504,S.N.I.P.E.R.: Hunter Scope - Deluxe Edition,[130],Missing,Missing,Missing,,,,,,
21,[12],214995,Ultima: Exodus Remastered,[18],An almost complete overhaul of this classic RPG aimed at improving the game without compromising its original appeal and charm Sprites backgrounds and UI elements have been redrawn using later entries in the series as a reference  The interface has been improved within the limitation of the game engine introducing QualityOfLife changes that reduce some of the frustration with the original release Most notably cancelling an action during combat eg pressing B at magic spell selection or selecting Magic on a character that is not capable of casting spells will not forfeit that characters turn It is still possible to pass a turn by pressing B before selecting any action  Many aspect of the gameplay have been slightly altered to make grinding at lower levels unnecessary and level progression more rewarding Defeating monsters found in more dangerous locations such as dungeons is also more rewarding as it provides better loot and more XP  The combat AI has also been improved and changes have been introduced to better differentiate the 11 professions and 5 races including special abilities such as critical hits for high level Thieves and extra melee damage for Barbarians  Almost all the enemies that were present in the computer versions of the game have been added including Chests only in Castle Death Wizards and the Orcus  Numerous typos and inconsistencies in the games textdialogues have also been fixed and many dialogue lines that were present but not accessible in the original release have been reinstated This includes one important clue that had been infamously removed but was actually present in ROM just not referenced,Missing,Missing,,,,,,
22,"[5, 8]",212782,Rockman 7 EP,[19],Rockman 7 EP is a complete romhack of Rockman 7 not Mega Man 7 Expect all new and some familiar level designs midboss battles autoscrolling sections shop items enemy and Robot Master attack patterns weapon behaviors and a lot more It also enables ingame switching of weapons and adaptor,Missing,Missing,,,,,,
23,"[5, 7, 9, 15, 32]",209112,Touhou Spell Bubble: Touhou Youyoumu - Arrangements Pack,[130],This new Music pack Touhou Youyoumu Arrangements Pack contains new arrangements of six popular Touhou Youyoumu songs and six challenge stages go to with each song,Missing,Missing,,,,,,
24,"[5, 7, 9, 15, 32]",209075,Touhou Spell Bubble: Special Music Pack Vol. 3,[130],Special Music Pack Vol 3 is a special Music pack including arrangements of the 6 most requested Music plus 6 challenges to go with each Music,Missing,Missing,,,,,,
25,"[5, 8]",195923,Earthworm Jim 1+2: 25th Anniversary Edition,[19],Missing,Missing,Missing,,,,,,
26,"[31, 32, 33]",187503,Elva the Eco Dragon,"[6, 130]",Elva has arrived at our planet with one mission show us how to save Earth how to clean cities mountains the sea and how to save animals and forests Ready to save Earth,Missing,Missing,,,,,,
27,"[12, 31]",183141,Spellbreak: Chapter 1 - The Spellstorm,"[6, 48, 49, 130]",We have to stop it But in order to do thatwe need you Welcome to Chapter 1 The Spellstorm,Unravel the Mystery of the Spellstorm  The full Chapter System begins with Chapter 1 Prove yourself in new story quests as you aid the Order of the Vowbreakers and harness unheard of power  Castle Bogmore and its surrounding region has been completely overhauled with vastly improved environments and new points of interest,Missing,,,,,,
28,"[12, 15]",172410,Fire Emblem: Shadow Dragon and the Blade of Light,[130],The official localization for the original Fire Emblem which was only available until March 31st 2021,Marth is prince of Altea and a direct descendant of Anri the warrior who slew the shadow dragon Medeus However after an attack from the neighboring kingdom of Dolhr Marth is forced to become an exile in the neighboring nation of Talis His sister Ellis is taken hostage after his father is killed battling the evil priest Gharnef With the help of the Altean knight Jagen the Talisian Princess Caeda and others Marth embarks on a quest to find the sacred sword known as Falchion and the Fire Emblem that will allow him to wield it Only then will he be able to confront Gharnef and the resurrected Medeus win the kingdom of Altea back and rescue his sister,Missing,25.86,34.6,39.64,61.0,60.0,60.0
29,Missing,167976,One Piece: Pirate Warriors 4 - Land of Wano Pack,"[49, 130]",Get three new playable characters in Character Pack 3 Enjoy even more One Piece action with 3 characters from the Wano Country arc,Missing,Missing,,,,,,
30,[14],167746,Captain Tsubasa: Rise of New Champions - Ricardo Espadas,[130],Ricardo Espadas is now available as a new playable character in Captain Tsubasa Rise of New Champions,Missing,Missing,,,,,,
31,[14],167744,Captain Tsubasa: Rise of New Champions - Stefan Levin,[130],Stefan Levin is now available as a new playable character in Captain Tsubasa Rise of New Champions,Missing,Missing,,,,,,
32,[14],167740,Captain Tsubasa: Rise of New Champions - Singprasert Bunnaak,[130],Singprasert Bunnaak is now available as a new playable character in Captain Tsubasa Rise of New Champions,Missing,Missing,,,,,,
33,[31],166312,Immortals: Fenyx Rising - Shadowmaster Edition,"[6, 48, 49, 130, 167, 169]",Missing,Missing,Missing,,,,,,
34,[8],165286,Super Captain Falcon 64,[4],Super Captain Falcon 64 is a ROM hackmod of Super Mario 64 which changes the controllable character to Captain Falcon from the FZero series and some of his moves made popular in the Super Smash Bros series like the super destructive Falcon Punch and the Falcon Kick,Missing,Missing,,,,,,
35,[8],165155,Banjo-Kazooie and the NightBear Before Christmas,[4],BanjoKazooie and the NightBear Before Christmas is a ROM hackmod of BanjoKazooie Nintendo 64 as a parody for Tim Burtons Nightmare Before Christmas movie,Missing,Missing,,,,,,
36,"[13, 15]",164618,"Cook, Serve, Delicious! 2/3 Bundle!!","[49, 130]",The bestselling cooking duo teams up for an incredible bundle,Missing,Missing,,,,,,
37,[32],161784,Override 2: Super Mech League - Ultraman,[130],This DLC unlocks Ultraman as a playable character Override 2 Super Mech League,Missing,Missing,,,,,,
38,"[9, 31, 32]",159904,Secrets of Magic 4: Potion Master,"[3, 6, 14, 130]",Are you fond of magic potions and haunting creatures Well join in this unforgettable journey to the roots of magic Traverse the Forbidden Forest find extraordinary potion ingredients and master their magic properties in this thrilling match 3 game,Missing,Missing,,,,,,
39,"[31, 32, 34]",158072,Wet Steps,"[6, 130]",Have a relationship with a charming priestess An urban fantasy short and brisk visual novel with elements of slavic mythology,Missing,Missing,0.55,0.0,0.68,63.0,2.0,2.0
40,"[8, 9, 31, 32, 33]",156900,Marble Parkour,"[6, 130]",Roll boost be fast and avoid traps in this challenging marble parkour game Make level records collect achievements and finish challenging tracks,Missing,Missing,,,,,,
41,"[13, 15]",155068,Tropico 6: Caribbean Skies,"[49, 130]",The beloved leader El Presidente sets out to conquer the Caribbean Skies The biggest DLC for Tropico 6 to date takes the fun to new altitudes with  drones,Missing,Missing,,,,,,
42,"[5, 31, 32]",155053,Streets of Rogue: Character Pack,[130],Complete your collection of playable characters with these six new classes,Missing,Missing,,,,,,
43,"[12, 13]",153818,Traditional Tactics Ne+,"[48, 130]",You are Prince Natri explore the dungeon Royal Tomb to be the king In there many spirits are waiting to make a trial of your courage Lets fight and try the simulation battle with your units,Missing,Missing,,,,,,
44,"[4, 8, 31, 32, 33]",151668,Fight of Animals: Arena,"[6, 48, 130]",Meme animals strike again Let the meme battle goes into NEXT LEVEL With varied stages items and support up to 4 players local and online Fight of Animals Arena will bring you a brand new Brawler experience Let the fight begin,Missing,Missing,,,,,,
45,"[5, 32, 33]",149211,GyroBlade,"[6, 14, 130]",A retro 2D vertical scroll shooter,Missing,Missing,0.58,0.0,0.0,45.0,1.0,1.0
46,"[15, 32, 33, 35]",147988,Hexxagon - Board Game,"[3, 6, 14, 130]",The object of the game is to make your pieces constitute a majority of the pieces on the board at the end of the game by converting as many of your opponents pieces as possible You can play against a friend or alone in arcade mode with increasing difficulty The game will test you tactic skills and entertain you and your friends Dominate the board and climb the leaderboard Based on an early 90s arcade game,Missing,Missing,,,,,,
47,"[5, 33]",147972,Synthetik: Ultimate,"[49, 130]",Fight against relentless opponents and unforgiving bosses encased in everchanging environments Master the uniquely deep and satisfying weapon mechanics and the unprecedented amount of customization Discover a seemingly unending amount of weapons items perks and character upgrades,Missing,Missing,,,,,,
