,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[8],269703,SMWC Island,[19],Missing,Missing,Missing,,,,,,
1,[8],268714,Summer Mixhack 2021,[4],Missing,Missing,Missing,,,,,,
2,[35],268688,Mario Party Legacy 1 Vol. 1,[4],Mario Party Legacy is a website for people to create custom boards for the Mario Party games released for the Nintendo 64  This modpack is a selection of 4 of the custom boards for the first Mario Party selected to be featured on RetroAchievements  The first volume contains   Snowflake Lake by SuperZambezi  Constellation Chaos by MikesMonsterGaming  Rainbow Road by NintendoFan  Minecraft Mayhem by Professor CDawg,Missing,Missing,,,,,,
3,Missing,268497,Witches Weed,[18],Guide the cursed little blue Shaman through a sacred cave to obtain a holy herb called The Witches Weed Each screen will present the little blue Shaman with a series of jumping challenges Use the B button for a speed burst and the A button to jump 16 screens in all good luck,Missing,Missing,,,,,,
4,[8],260840,Plutonium Mario 64,[4],Plutonium Mario 64 is a major ROM Hack made by usernamesarespiders featuring 12 main courses with 101 Stars  Originally dubbed Pluto Mario 64 it was an old Super Mario World hack the creator made years in the past but never was released in public until it was transitioned into Super Mario 64 and the title was named after the dwarf planet orbiting from the Sun before changing the name after the radioactive chemical metal,Missing,Missing,,,,,,
5,[8],260819,Waluigi's Road to Glory: Horlogic Will Go On,[19],The plot of this SMW Hack happens during the events of Luigis Misadventures 3 Recipe for a disaster This hack contains 112 exits,Missing,Missing,,,,,,
6,[8],249546,Banjo-Kazooie: Ft. Minecraft,[4],Missing,Missing,Missing,,,,,,
7,Missing,247755,Aliens: Fireteam Elite - Hardened Marine Pack,"[6, 130]",The Hardened Marine Pack includes the following cosmetic items for your Aliens Fireteam Elite marine Bandana Head Accessory Digital Red Camo Weapon Color Adios Weapon Decal Endeavor Weapon Decal Flames Weapon Decal Chestburster Joke Emote,Missing,Missing,,,,,,
8,Missing,238318,Disgaea 6: Defiance of Destiny - Killia,[130],Missing,Missing,Missing,,,,,,
9,Missing,238316,Disgaea 6: Defiance of Destiny - Usalia,[130],Missing,Missing,Missing,,,,,,
10,Missing,238271,Obakeidoro!: Character DLC Bundle,[130],Missing,Missing,Missing,,,,,,
11,Missing,238243,One Deck Dungeon: Forest of Shadows & Abyssal Depths,[130],Missing,Missing,Missing,,,,,,
12,Missing,238195,Him & Her: Her Challenges,[130],Missing,Missing,Missing,,,,,,
13,Missing,238047,Head Games and Tank Battle Retro,[130],Missing,Missing,Missing,,,,,,
