,id,name,platforms,genres,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
30,255229,Theatrhythm: Final Bar Line - Mana Pack,[130],Missing,A pack of additional music tracks to use with Theatrhythm Final Bar Line,Missing,Missing,,,,,,
31,255228,Hentai World: Premium Edition,[130],"[9, 13, 15]",Feast your eyes with Akane Rose and Nanami in the most sensual puzzle game experience Nintendo Switch has to offer,Missing,Missing,,,,,,
32,255227,I.Game Hong Kong Mahjong,[130],[35],Looking for someone to play with Join us for an exciting game of 13 Mahjong  Now you can play Hong Kong Mahjong on Nintendo Switch accompanied by authentic Cantonese voice providing you with the most realistic gaming experience,Missing,Missing,,,,,,
33,255226,The Medium: Cloud Version,[130],"[9, 31]",The Medium Cloud Version arrives on Nintendo Switch meaning Switch gamers can get in on a game that was said to only be viable via the latest technology,Missing,Missing,,,,,,
34,255222,Draw and Color: Kawaii - GOTY Edition,[130],"[9, 13, 31]",Draw and Color Kawaii  GOTY Edition is your path into the world of adorable delicacies Use different drawing tools and have some tasty fun,Missing,Missing,,,,,,
35,255221,Sport & Fun: Swimming - Premium Edition,[130],"[13, 14]",Discover a new world of fun Dive into Sport  Fun Swimming and use your JoyCon controllers to experience the cutest challenge in your life,Missing,Missing,,,,,,
36,255220,Groove Coaster: Wai Wai Party!!!! - Chrono Circle + Music Diver Pack,[130],Missing,A new pack featuring 10 songs navigators and avatars from Chrono Circle and Music Diver,Missing,Missing,,,,,,
37,255186,Arcade Archives: Cop 01,"[48, 130]",[33],Rescue your lover from the evil organization that kidnapped them,Missing,Missing,,,,,,
38,255185,Pirates: The Legend of the Kraken,[130],[31],Can you defeat the fearsome Kraken A fascinating game of choices where you are the key Recruit your crew track the Kraken and defeat it The fate of the sea depends on you,Missing,Missing,,,,,,
39,255184,Offroad Truck 4x4 Dirt Simulator: Rally Racing Game,[130],"[10, 13, 14]",Gear up for the ultimate offroad experience in Offroad Truck 4X4 Dirt Simulator Rally Racing Game Embark on a thrilling adventure across two distinct locations the scorching Desert and the untamed Woodland,Missing,Missing,,,,,,
40,255037,Switch Sides 2: Sea Sandwich,[130],"[8, 14, 33]",The mercat is hungry Guide him by switching sides to feed him those lovely sandwiches,Missing,Missing,,,,,,
41,254938,Super Lava Bros.,[18],[8],Super Lava Bros is a rom hack for Super Mario Bros which removes the floor and replaces it with lava,Missing,Missing,,,,,,
42,254923,Becoming Your Beautiful Cousin,[130],[34],Becoming Your Beautiful Cousin is a novel game in which the protagonist has a gender switch condition from his grandfathers invention and gets involved in various troubles while trying to find a way back to his original body,Missing,Missing,,,,,,
43,254855,"Hooligan Simulator: San Gangster Andreas Fight for City, Battle Gangs, Shooter, Police",[130],"[4, 13, 31]",Do you want to become a hooligan be respected by those around you and try any unethical way that can make you rich quickly,Missing,Missing,,,,,,
44,254731,Stuck With Naughty Housewives,"[6, 130]","[13, 31]",Three married women are lonely due to various reasons So they set their sights on a introverted young man living in the same apartment,Missing,Missing,,,,,,
45,254704,"Time of War, Arkano'90","[48, 49, 130, 169]","[5, 13, 33]",Frantic and varied combat with a SimulArcade gameplay piloting stateoftheart helicopters Face the most advanced enemies in weapons Take control of an Arkano and feel almighty knocking down and destroying everything in your path Are you ready for the challenge Humanity depends on you,Missing,Missing,,,,,,
46,254690,Cop Police Escape: Racing Zone Clash,[130],"[5, 10, 33]",Welcome to Cop Police Escape Racing Zone Clash an exhilarating arcadestyle game where you can experience the thrill of driving different cars in challenging situations,Missing,Missing,,,,,,
47,254689,Knights & Guns: Silver Edition,[130],"[31, 33]",Knights  Guns Silver Edition is a digital bundle that contains the base game and Armor Pack 2 which adds 2 majestic armors epitomizing grandeur and strength  A classic revenge story set in a medieval fantasy world with a touch of deadly modern firepower just to turn things up to eleven Fight through the armies of undead mutants aliens machines and beasts in order to get back what is rightfully yours and bring some semblance of peace back to the land Who knows  if youre thorough enough you might even discover the history of the kingdom itself long lost to the scholars of the realm,Missing,Missing,,,,,,
48,254688,Moto Rush GT: Silver Edition,[130],"[10, 14, 33]",Ultimate motorbike racing experience for all ages,Missing,Missing,,,,,,
49,254687,Dead by Daylight: Attack on Titan - Armored Pack,[130],Missing,Its your last chance to get these 5 Attack on Titan Outfits for The Oni Dwight Yui Jake and Meg before they leave the store on July 18th The Armored Pack only includes the Outfits and Dead by Daylight characters must be purchased separately,Missing,Missing,,,,,,
50,254686,Dead by Daylight: Attack on Titan - Warhammer Pack,[130],Missing,Its your last chance to get these 5 Attack on Titan Outfits for The Spirit Felix Kate Zarina and Ace before they leave the store on July 18th The War Hammer Pack only includes the Outfits and Dead by Daylight characters must be purchased separately,Missing,Missing,,,,,,
51,254685,JoJo's Bizarre Adventure: All-Star Battle R - Season Pass 2,[130],Missing,The JoJos Bizarre Adventure AllStar Battle R Season Pass includes 3 playable characters Experience the full JoJo universe with the AllStar Battle R Season Pass 2 Unlock new characters with new and bizarre abilities  Season Pass 2 includes  DLC Character 5  DLC Character 6  DLC Character 7  Season Pass 2 Bonuses  DLC Character early access  Giorno Giovanna Haruno Shiobana Costume Start your journey on the path to being a Gangstar as Haruno Shiobana before he became known as Giorno Giovanna,Missing,Missing,,,,,,
52,254683,Johnny Trigger Action Collection,[130],"[5, 8, 33]",My Name is Trigger Johnny Trigger,Missing,Missing,,,,,,
53,254679,All Elite Wrestling: Fight Forever - FTR: Revival Pack,[130],[14],Expand your AEW player roster with FTR former AEW World Tag Team Champions Dax Harwood and Cash Wheeler AND gain access to two brand new minigames JoinUs and Deth RaceX,Missing,Missing,,,,,,
54,254677,Mixx Island: Remix Plus - Ultimate Edition,[130],"[4, 13, 15, 31]",Mixx Island Remix Plus is a highenergy actionpacked shooter set in a fantastic 2D world Gather your wits sharpen your reflexes and prepare for the ultimate challenge,Missing,Missing,,,,,,
55,254676,Cardfight!! Vanguard: Dear Days - Character Set 07: Chrono Shindou,[130],Missing,Additional Card Set for Cardfight Vanguard Dear Days,Missing,Missing,,,,,,
56,254675,Cardfight!! Vanguard: Dear Days - Additional Card Set Vol. 4 D-SS03: Stride Deckset - Chronojet,[130],Missing,Additional Card Set for Cardfight Vanguard Dear Days,Missing,Missing,,,,,,
57,254644,Hentai Girls: Deluxe Edition,[130],"[9, 13, 15]",Immerse yourself in the captivating world inhabited by Yui Shirayuki and Etsuko,Missing,Missing,,,,,,
58,254642,Finding Heidi,[130],[8],Finding Heidi is a cute wholesome endless runner sidescroller that uses reverse platformer mechanics to help little Nico the dinosaur find their missing companion Heidi,Missing,Missing,,,,,,
59,254641,Pizza Bar Tycoon: Co-op Edition,[130],"[9, 13, 15, 31]",Become the pizza magnate Create the best pizza in town,Missing,Missing,,,,,,
60,254640,Suicide Guy: The Lost Dreams,"[6, 130]","[9, 31]",A whole new loony dream world to explore,Missing,Missing,,,,,,
61,254639,S.N.I.P.E.R.: Hunter Scope - Gold Edition,[130],[33],Game includes 15 Stages 30 Weapons,Missing,Missing,,,,,,
62,254637,Truck Simulator: Heavy Cargo Driver 2023,[130],"[10, 13, 14, 31]",Welcome to Truck Simulator the ultimate trucking experience where you embark on a thrilling journey to become the best delivery driver in the world,Missing,Missing,,,,,,
63,254636,Road Bustle 2,"[48, 130]",[33],Road Bustle 2 is a lively casual game that immerses you in a world filled with bustling traffic and endless adventures The challenge lies in delivering packages across busy roads teeming with vehicles and even trains As the player you can choose transport to aid your journey each lending a unique twist to the gameplay The game is designed with vibrant eyecatching graphics that add a dash of charm to the chaos of the roads Its not just about survival the speed of traffic increases over time pushing your agility to the limit Along the way collect food to boost your speed and score points adding a layer of fun and strategy,Missing,Missing,,,,,,
64,254631,Tower Up,"[48, 130]",[33],Build your highest tower up in the sky and higher,Missing,Missing,,,,,,
65,254628,Arcade Archives: Splatterhouse,[130],[33],An intense actionhorror experience,Missing,Missing,,,,,,
66,254516,Mario's Pride: Mini Quest,[19],[8],Its Pride Month and a group of crystals called Pix are planning to cancel the Pride Month celebrations for all eternity Mario must defeat them before its too late,Missing,Missing,,,,,,
67,254493,Sonic Origins Plus: Expansion Pack,"[6, 48, 49, 130, 167, 169]","[8, 33]",For current owners of Sonic Origins complete your experience with the Plus Expansion Pack which features 12 Sonic Game Gear titles playable Knuckles in Sonic CD and for the first time ever Amy Rose as a playable character in Sonic the Hedgehog 1 2 Sonic 3  Knuckles and Sonic CD  This pack also includes the Classic Music Pack and Premium Fun Pack which contain Extreme Missions Mirror Mode additional screen borders new character animations in menus added music from other Sonic titles and more,Missing,Missing,,,,,,
68,254487,Sonic Frontiers: Sonic’s Birthday Bash,"[6, 48, 49, 130, 167, 169]","[8, 31]",Celebrate Sonics birthday on the festively decorated Starfall Islands Spin dash your way to the party with new challenges moves collectible Koco and New Game ,Missing,Missing,,,,,,
69,254412,Castle of Heart + Jet Kave Adventure Bundle,[130],"[8, 31]",Experience two thrilling adventures in this action packed bundle,Missing,Missing,,,,,,
70,254374,Atelier Ryza 3: Additional Area - Ashra-am Baird Outlying Areas,[130],"[12, 13, 31]",Adds an area featuring the outlying regions of Ashraam Baird Adds a new exploration area and World Quests based on the outlying regions of the royal capital Ashraam Baird featured in Atelier Ryza 2,Missing,Missing,,,,,,
71,254369,Zombie Town!,"[6, 48, 130]","[8, 32, 33]",A fun quickplay game for all You play as the games hero protecting your local neighbourhood from the zombie invasion,Missing,Missing,,,,,,
72,254343,Pikmin 1+2 Bundle,[130],"[15, 31]",Revisit the first two Pikmin games on the Nintendo Switch system  Reintroduce yourself to the plantlike Pikmin and strategic gameplay that this charming series is rooted in From finding a way home to collecting treasure Olimar plus Louie in the Pikmin 2 game must partner with a parade of Pikmin to survive the harshest of conditions Both games support optional motion controls for more options when guiding your floral friends  Find your way home in the original Pikminplucking adventure,Missing,Missing,,,,,,
73,254335,Pikmin 2,[130],"[11, 15, 31]",Meet even more Pikmin and Louie on a treasurehunting expedition  Swap between Olimar and Louie to divide and conquer in Pikmin 2 Tasked with helping pay off their employers debt the pintsized pair teams up with Pikmin including purple and white Pikmin to collect treasure onyou guessed ita strange planet Time ticks away on the surface but cave systems let you take your time to let your strategy blossom,Missing,Missing,11.56,20.4,25.68,83.0,352.0,435.0
74,254334,Pikmin 1,[130],"[15, 31]",Find your way home in the original Pikminplucking adventure  Meet Captain Olimar and a capable cast of red blue and yellow Pikmin on a dire mission across a largerthanlife planet Olimar must guide his loveablyleafy companions through obstacles in battle and when collecting his missing ship parts Your oxygen will only last 30 days but the Pikmin provide a glimmer of hope that you may make it home,Missing,Missing,7.95,8.21,8.31,81.0,557.0,500.0
75,254283,The Last Hero of Nostalgaia: Deluxe Edition,"[49, 130, 169]","[12, 31]",Experience the full intriguing world of Nostalgaia with the Deluxe Edition which includes the base game and the newest adventure The Rise of Evil DLC,Missing,Missing,,,,,,
76,254078,Amaze! Time Attack Edition,[130],"[9, 15]",Lets pop  move the ball and paint  youve got to color and paint your way across the AMAZE maze puzzles  Watch out AMAZE gets harder as you play color and paint the maze and fill in puzzles  Painting the maze puzzles sounds easy but you have to be super strategic to color and fill every square,Missing,Missing,,,,,,
77,254077,Bus Tycoon Night and Day,[130],"[8, 13, 15, 31]",Start building your passenger bus transport empire between cities all night and day Bus Tycoon Night and Day is a passenger transport tycoon game,Missing,Missing,,,,,,
78,254076,Retro Rollers Bundle,[130],Missing,This bundle includes all the hedgelike games from developer Spicy Gyro Games Panic Porcupine and Polyroll,Missing,Missing,,,,,,
79,254075,Railway Empire 2: Nintendo Switch Edition,"[6, 48, 49, 130, 167, 169]","[13, 15]",In Railway Empire 2  Nintendo Switch Edition take over a small railway company in the early 1800s grow it into the largest railway company of the continent and outsmart your competitors as you connect cities and companies with an everexpanding network of rail lines bridges and tunnels Railway Empire 2 features bigger more detailed and lively maps than ever before focusing on iconic regions of the USA and Europe Improved track construction helps you focus on the important decisions as you drive the economy and help the growth of the cities Signals are placed automatically bridges can hold more than 4 tracks and the expandable train stations can now have up to 8 tracks,Missing,Missing,,,,,,
80,254074,Mystical Mixing: Arcane Edition,[130],"[13, 15, 31]",Enter a world of magic and wonder with Mystical Mixing Pour the potion into the cauldron throw in the clover bone and feather stir and voila  you have a cute Mixie  Combine other ingredients to create Mixies with different features winged horned spotted furry the possibilities are endless,Missing,Missing,,,,,,
81,254057,JoJo's Bizarre Adventure: All-Star Battle R - Ultimate Edition,"[49, 130, 169]",[4],The Ultimate Edition includes  Full game  Season Pass  Season Pass 2  5 Special Event Outfits  Jolyne Cujohs Prisoner Uniform Outfit  JoJos Bizarre Adventure AllStar Battle R brings Hirohiko Arakis masterpiece to life in fighting game form  Battle with 50 colorful characters from the world of JoJos Bizarre Adventure wielding Stands Hamon and more See how characters who could never meet in the story interact when they come face to face  Even newcomers to the fighting game genre can have fun with onebutton combos and ultimate moves,Missing,Missing,,,,,,
82,253803,Wolf Simulator,"[48, 130]","[12, 13, 31]",Wolf Simulator is an amazing game with spectacular hunts and alpha battles Become a wild wolf fight for new territories so that the wild world would know who is a real Alpha  The main action of the game lays around realistic hunting of a variety of animals and beating the Alphas on each territory of the vast open world map But be careful Some animals might be very attentive so you have to silently crawl to catch them You may also grow your pups which will help you hunt down big and fierce animals like bears and even tigers On the other hand you simply can explore numerous stunning locations with your fellas once they are grown ups,Missing,Missing,1.03,0.0,0.0,15.0,2.0,1.0
83,253711,Minecraft: The Incredibles,"[6, 34, 39, 48, 49, 130, 169]","[13, 31]",Step into the boots of the Incredibles and dive mask first into a Supers playground Suit up and play together as Mr  Mrs Incredible Frozone Violet  Dash to save Municiberg with their incredible powers Explore the city bring down the Omnidroid battle The Underminer and stop Screenslavers hypnotic schemes Defeat them all to make Supers legal again,Missing,Missing,,,,,,
84,253663,JoJo's Bizarre Adventure: All-Star Battle R - Alternate World Diego,[130],Missing,Wryyy Stop your enemies in time with the ultimate stand The World wielded by Diego Brando Take your game to a whole other universe with Diegos new found abilities Available now,Missing,Missing,,,,,,
85,253646,The Lara Croft Collection,[130],"[5, 9, 31]",Lara Croft makes her Nintendo Switch debut with two Tomb Raider adventures in one treasurepacked bundle featuring nonstop arcade combat and 24 player coop,Missing,Missing,,,,,,
86,253645,Earthen Dragon,[130],"[12, 31]",The nameless dragon has left his valley to save a friend but the lands beyond lie in ruin,Missing,Missing,,,,,,
87,253226,Medieval Royal Chess: Classic Board Game,[130],"[9, 15, 35]",Chess is a very old and very popular board game for logic and mind in the style of the Middle Ages,Missing,Missing,,,,,,
88,253224,Arcade Archives: Megablast,"[48, 130]","[5, 33]",Feast on a fourway firing frenzy,Missing,Missing,,,,,,
89,253223,Gramik Paint Roller,[130],"[9, 15, 35]",Can you win this challenge,Missing,Missing,,,,,,
90,253221,Rice Bowl Restaurant,[130],"[13, 31]",Challenge yourself to serve the best Mixed Indonesian Rice dish and make your customers happy,Missing,Missing,,,,,,
91,253220,Theft Ride Legacy: Extended Edition,[130],"[10, 13, 33]",Get ready for an adrenalinepacked adventure in Theft Ride Legacy Bundle includes an Extra Mission Pack ,Missing,Missing,,,,,,
92,253204,Finger Football: Goal in Two,[130],"[9, 14, 15, 33]",Take aim and shoot Can you make the goal in just two shots in this relaxing and minimalist finger football puzzle game,Missing,Missing,,,,,,
93,253119,The Last Hero of Nostalgaia: The Rise of Evil,"[6, 130]",[31],Embark on a new adventure and delve deeper into the lands of Nostalgaia Go where nostalgia tradition and progress converge awaiting your heroism to mould the landscape anew Stand against the onslaught of mighty new adversaries and forge your legacy as a harbinger of change,Missing,Missing,,,,,,
94,253114,Dead by Daylight: End Transmission,"[6, 48, 49, 130, 167, 169]",Missing,Dead by Daylights End Transmission Chapter features a new Killer  The Singularity  and a new Survivor Gabriel Soma A new Map Toba Landing is available for all players Purchasing this addon unlocks 2 exclusive Cosmetics The Singularitys Curved Scythe and Gabriels Illuminated Shirt,The Killer is The Singularity A potential architect of humanitys extinction The Singularity is intelligent beyond measure and entirely void of morality Dead by Daylight End Transmission also includes a new Survivor  Gabriel Soma Created from engineered DNA by the Huxlee corporation the resilient Gabriel emerged as the lone survivor after The Singularity went rogue and slaughtered his entire crew,Missing,,,,,,
95,253066,Cyber Hunters,"[49, 130]","[8, 31]",Try your skills and have fun with our amazing bundle of two action games,Missing,Missing,,,,,,
96,252775,Overwatch 2: Season 5 - High-Fantasy,"[6, 48, 49, 130, 167, 169]","[5, 15]",Embark on a mythic adventure  Join Tracer and her friends on a fantasythemed roleplaying journey Follow the story of Adventurer Tracer as she works to save Overland from the threat of the Demon Lord Reinhardt March into battle to test your skill and see if you have what it takes to be a Knight of the Realm,Missing,Missing,,,,,,
97,252701,Theatrhythm: Final Bar Line - Chrono: Pack Vol. 2,[130],Missing,A pack of additional music tracks to use with Theatrhythm Final Bar Line,Missing,Missing,,,,,,
98,252700,Mechanic 8230: Deluxe Edition,[130],"[9, 13, 15, 31]",Mechanic 8230 Escape from Ilgrot is a puzzle point  click adventure set in the ruined city of Ilgrot Use anything you can find to progress through the story,Missing,Missing,,,,,,
99,252699,Anime Beauty Girl Puzzle: Love Game History Adventure,[130],"[9, 13, 15]",Welcome to the captivating animethemed puzzle game,Missing,Missing,,,,,,
100,252643,Dragon Ball: The Breakers - Season 3,"[6, 48, 49, 130]",[4],Caught in by an unexpected temporal phenomenon seven ordinary citizens find themselves stranded in a Temporal Seam they share their imprisonment with the Raider a menacing enemy from another timeline with an overwhelming power  5 spaceships plummet from the sky landing with a crash Guldo Jeice Burter Reecom and Ginyu are preparing for their mission The Ginyu Force readies their overwhelming tactics based on teamwork and prepares to take off,Missing,Missing,,,,,,
101,252633,Boreal Tenebrae Deluxe: Special Edition,[130],"[9, 13, 15, 31]",Boreal Tenebrae will take you on a retrostyle adventure with a mysterious atmosphere and horror elements The game is inspired by 90s classics and the best TV series,Missing,Missing,,,,,,
102,252632,Monster Hunter Rise: Kamura Collection DLC Pack,[130],Missing,Enhance your Monster Hunter Rise experience with this DLC pack featuring three Kamura characters for you to use as your hunters appearance and voice  The following is included in this content   Utsushi Hunter layered armor set  Hinoa Hunter layered armor set  Minoto Hunter layered armor set  Hunter Voice Master Utsushi  Hunter Voice Hinoa the Quest Maiden  Hunter Voice Minoto the Hub Maiden,Missing,Missing,,,,,,
103,252631,Monster Hunter Rise: Cute & Cuddly Collection DLC Pack,[130],Missing,Enhance your Monster Hunter Rise experience with this DLC pack full of cute addons  This additional content includes   Lance Gunn Hunter layered armor set  Ran Page Hunter layered armor set  Kit T Palico layered armor set  Pup R Palamute layered armor set  Special Stickers 3 sticker set  Stuffed Rathalos Hunter layered weapon  Stuffed Nargacuga Hunter layered weapon  Stuffed Zinogre Hunter layered weapon  Stuffed Goss Harag Hunter layered weapon  Stuffed Malzeno Hunter layered weapon  Stuffed Magnamalo Hunter layered weapon  Stuffed Diablos Hunter layered weapon  Stuffed Tigrex Hunter layered weapon  Stuffed Lunagaron Hunter layered weapon  Stuffed Garangolm Hunter layered weapon  Stuffed RaknaKadaki Hunter layered weapon  Stuffed Khezu Hunter layered weapon  Stuffed Mizutsune Hunter layered weapon  Stuffed Rajang Hunter layered weapon,Missing,Missing,,,,,,
104,252630,Monster Hunter Rise: Kingdom Collection DLC Pack,[130],Missing,Enhance your Monster Hunter Rise experience with this DLC pack featuring three Elgado characters for you to use as your hunters appearance and voice  This additional content includes   Fiorayne Hunter layered armor set  Rondine Hunter layered armor set  Arlow Hunter layered armor set  Hunter Voice Fiorayne  Hunter Voice Rondine the Trader  Hunter Voice Arlow,Missing,Missing,,,,,,
105,252629,QUByte Classics: Beat 'Em Up Archives,"[48, 49, 130]","[4, 31, 33]",Unleash Your Inner Fighter in Beat Em Up Archives Iron Commando and Legend Experience Classic Brawling Action in Two Timeless Games from the 90s,Missing,Missing,,,,,,
106,252628,Dungeon & Tales: Warriors and Dragons,[130],[31],Immerse yourself in an exciting world with this innovative interactive fantasy novel Which path will you take You decide the destiny and the end of the story,Missing,Missing,,,,,,
107,252627,Horse Club Adventures: Complete Collection,[130],"[13, 31]",Horse Club Adventures Complete Collection is the ultimate entry into the world of the Horse Club Adventures and provides you with all games released in the series so far,Missing,Missing,,,,,,
108,252626,Super Mega Baseball 4: Peril Point Stadium,"[6, 130]","[13, 14]",Go yard in more stadiums across game modes with Super Mega Baseball 4 Peril Point Stay tuned for more details coming soon,Missing,Missing,,,,,,
