first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1385596800,[13],275625,Wan Nyan Pet Shop,[37],Treat pets in a vets office,Become an employee at a pet shop interacting with dogs and cats while selling pet products The player will take good care of the pets so that they meet their wonderful owner,Missing,nan,nan,nan,nan,nan,nan
1385596800,[7],255412,Hatsune Miku: Project Mirai 2,[37],Missing,The sequel to Hatsune Miku and Future Stars Project Mirai featuring a complete overhaul of the rhythm gameplay  An expanded version was released internationally in 2015 titled Hatsune Miku Project Mirai DX,Missing,6.01,29.75,55.1,81.0,64.0,71.0
1384214400,[13],248569,LEGO Friends,[20],Missing,Missing,Missing,0.0,0.0,11.39,70.0,1.0,1.0
1384905600,[31],233961,Minecraft: Dragonborn Mash-up,"[6, 9, 12, 34, 39, 41, 46, 48, 49, 74, 130, 132, 388]",Missing,The Dragonborn meets Minecraft in a clash of epic proportions Build your own worlds in the land of Tamriel and experience adventure with many of its most iconic characters Fus Ro Dah,Missing,nan,nan,nan,nan,nan,nan
1384387200,[14],220986,World Soccer: Winning Eleven 2014,[37],Missing,The Nintendo 3DS port of Pro Evolution Soccer 2014 released only in Japan,Missing,nan,nan,nan,nan,nan,nan
1384387200,[12],203434,Medarot Dual: Kuwagata Version,[37],Missing,Medarot Dual is an arenaaction spinoff of the Medabots series Like most Medabots games Dual is split into two separate versions,Missing,nan,nan,nan,nan,nan,nan
1385078400,"[12, 25, 31]",194949,Young Justice: Legacy,[37],Missing,Young Justice Legacy is a multiplayer action RPG based on the Young Justice TV series,Missing,8.12,13.92,0.0,53.0,9.0,12.0
1385596800,[7],177581,Pretty Rhythm: Rainbow Live Kira-kira My Design,[37],Missing,Pretty Rhythm Rainbow Live Kirakira My Design features the main female cast as playable characters along with a new character Cosmo Hojo as well as the female cast from Pretty Rhythm Aurora Dream and Pretty Rhythm Dear My Future The limited edition of the game came with an exclusive Prism Stone featuring the Miracle Fantasy Rainbow Dress which was usable on Pretty Rhythm arcade machines,Missing,nan,nan,nan,nan,nan,nan
1383350400,[9],145711,Super Glow Puzzle,"[34, 39, 130]",Missing,Super Glow Puzzle is THE new and challenging puzzle game for your mobile device,Missing,nan,nan,nan,nan,nan,nan
1384387200,[26],142283,Dora Chie: Mini-Dora Ongakutai to 7-tsu no Chie,[37],Missing,Train your thinking observational and memory abilities with Dora Chie MiniDora Ongakutai to 7tsu no Chie released in 2013,Missing,nan,nan,nan,nan,nan,nan
