,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[8],268707,Speed Star Adventure,[4],Missing,Missing,Missing,,,,,,
1,"[13, 15, 32]",265916,Five Nights at Freddy's 4,"[34, 39, 48, 49, 130]",This time the terror has followed you home  In this last chapter of the Five Nights at Freddys original story you must once again defend yourself against Freddy Fazbear Chica Bonnie Foxy and even worse things that lurk in the shadows Playing as a child whose role is yet unknown you must safeguard yourself until 6am by watching the doors as well as warding off unwanted creatures that may venture into your closet or onto the bed behind you  You have only a flashlight to protect yourself It will scare away things that may be creeping at the far end of the hallways but be careful and listen If something has crept too close then shining lights in its eyes will be your end,Missing,Missing,2.8,4.11,5.55,66.0,98.0,58.0
2,[32],265913,Five Nights at Freddy's 3,"[34, 39, 48, 49, 130]",Thirty years after Freddy Fazbears Pizza closed its doors the events that took place there have become nothing more than a rumor and a childhood memory but the owners of Fazbears Fright The Horror Attraction are determined to revive the legend and make the experience as authentic as possible for patrons going to great lengths to find anything that might have survived decades of neglect and ruin  At first there were only empty shells a hand a hook an old paperplate doll but then a remarkable discovery was made  The attraction now has one animatronic,Thirty years after Freddy Fazbears Pizza closed its doors the events that took place there have become nothing more than a rumor and a childhood memory but the owners of Fazbears Fright The Horror Attraction are determined to revive the legend and make the experience as authentic as possible for patrons going to great lengths to find anything that might have survived decades of neglect and ruin  At first there were only empty shells a hand a hook an old paperplate doll but then a remarkable discovery was made,Missing,2.24,3.44,6.39,60.0,140.0,88.0
3,"[9, 13, 31]",254125,Minecraft: Frozen,"[6, 34, 39, 48, 49, 74, 130, 132, 388]",Welcome to Arendelle home of Anna Elsa Olaf and friends Adventure past the Ice Palace and into the unknown in this Frozen themed world Play minigames and complete puzzles to earn rewards then head back to decorate the castle all while enjoying your favorite Frozen songs,Missing,Missing,,,,,,
4,Missing,238242,Food Truck Tycoon: Expansion Pack,[130],Missing,Missing,Missing,,,,,,
5,Missing,238035,Touhou Kobuto V: Burst Battle - Youmu Konpaku,[130],Missing,Missing,Missing,,,,,,
6,Missing,237998,Groove Coaster: Wai Wai Party!!!! - Dempagumi.inc Pack,[130],Missing,Missing,Missing,,,,,,
7,Missing,237882,Groove Coaster: Wai Wai Party!!!! - Touhou Project Arrangements Pack 1,[130],Missing,Missing,Missing,,,,,,
8,Missing,237876,Groove Coaster: Wai Wai Party!!!! - Vocaloid Pack 1,[130],A new pack featuring 10 songs navigators and avatars from Vocaloid Includes a VTuber cover song,Missing,Missing,,,,,,
9,Missing,237875,Groove Coaster: Wai Wai Party!!!! - Undertale Pack,[130],A new pack featuring 10 songs navigators and avatars from the smash hit Undertale,Missing,Missing,,,,,,
10,"[8, 9, 31]",237863,A Hat in Time: Ultimate Edition,"[6, 130]",A Hat in Time Ultimate Edition contains A Hat in Time and its two DLCs Seal the Deal and Nyakuza Metro,Missing,Missing,,,,,,
11,"[13, 32]",224272,Farm Together: Celery Pack,[130],Plenty of circus themed content for Farm Together such as new outfits decorations and farm items to plant and harvest,Missing,Missing,,,,,,
12,"[13, 32]",224266,Farm Together: Oregano Pack,[130],Plenty of Italian themed content for Farm Together such as new outfits decorations and farm items to plant and harvest,Missing,Missing,,,,,,
13,"[10, 13, 14]",216231,WRC 8: Deluxe Edition,[130],With the Deluxe edition you get the complete WRC 8 game the Legendary Car pack with three iconic cars Alpine A110 Ford Escort RS and Lancia Delta HF Integrale and experienced crew members to add to your staff in Career mode,Missing,Missing,,,,,,
14,[8],214713,Project Brutality,[19],Missing,Missing,Missing,0.0,0.0,0.0,100.0,1.0,0.0
15,[10],209549,CTGP-7,[37],CTGP7 is a modpack for Mario Kart 7 which adds new things to the game such as custom tracks and characters extra features and more,Missing,Missing,,,,,,
16,"[5, 8, 31]",201859,Mega Man X: Proto Edition,[19],A Megaman X hack for SNES that lets you play as Protoman from the classic series,Missing,Missing,,,,,,
17,"[13, 15]",187826,Ships,[130],Take control of 3 specialpurpose ships and perform interesting missions in the dangerous waters of the Baltic Sea,Missing,Missing,,,,,,
18,"[10, 14, 32]",170428,Horizon Chase Turbo: Rookie Series,"[3, 6, 14, 130]",A new campaign tailored for new players Bring your friends and family together into ROOKIE SERIES,Missing,Missing,,,,,,
19,[12],168944,"Atelier Ryza: Ever Darkness & the Secret Hideout - Lent's Story ""True Strength""",[130],A new story is added in which Lent is the main character During the story the player controls Lent as they play the game,Missing,Missing,,,,,,
20,[12],168941,"Atelier Ryza: Ever Darkness & the Secret Hideout - Tao's Story ""Interwoven Fate""",[130],A new story is added in which Tao is the main character During the story the player controls Tao as they play the game,Missing,Missing,,,,,,
21,Missing,167318,BlazBlue: Cross Tag Battle - Ver 2.0 Expansion Pack,[130],Big update Ver 20 is now released Below items are included in this DLC 9 new characters new avatars icons and VS plates 4 new colors to choose for all 53 characters new scenarios in story mode,Missing,Missing,,,,,,
22,"[8, 10, 31]",165855,The Ultimate Sonic Bundle,"[49, 130]",Jump into the Sonic universe with the Ultimate Sonic bundle Experience three actionpacked games in one  A classic 2D platformer a modern 3D adventure or a fastpaced racing game  Sonic Mania  The ultimate celebration of past and future An allnew adventure with Sonic Tails and Knuckles full of unique bosses rolling 2D landscapes and fun classic gameplay  Sonic Forces  Experience fastpaced action with three unique gameplay styles Defeat enemies with blazing speed as Modern Sonic catapult past perilous platforms as Classic Sonic and create your own Custom Hero  Team Sonic Racing  The best elements of arcade and fastpaced competitive style racing Faceoff with friends in intense multiplayer racing race together across stunning worlds and work together as a team by sharing powerups and speed boosts Take control of your racing style  Choose from 3 distinct character types and unlock game changing vehicle customization options to suit your racing style,Missing,Missing,,,,,,
23,"[9, 31]",147991,Push the Crate,[130],You are looking for a logistical challenge Look no further Push the Crate is a 3D transport puzzle game with 300 level with varying degrees of difficulty From kid friendly challenges to a real logistical mastermind  Push the Crate has puzzles for everyone All you need to do is to transport the crates to their target positions and make sure you wont get stuck,Missing,Missing,0.0,0.0,0.08,50.0,1.0,1.0
24,"[15, 35]",147962,The Lord of the Rings: Adventure Card Game - Definitive Edition,"[49, 130]",Choose your Heroes build your deck and face the dark forces of Sauron in The Lord of the Rings Adventure Card Game Battle Uruks spiders orcs and more as you journey through the world of Tolkeins fantasy earning cards and devising new tactics along the way Armed with your fully customizable 30card deck you will lead a band of three heroes through campaigns reaching the darkest corners of Middleearth Guide your own fellowship through quests that will test your leadership tactics knowledge and spirit  The Lord of the Rings Adventure Card Game  Definitive Edition includes  Two additional campaigns The Shadows fall  The WitchKings Grasp and their respective heroes  A brand new mode the Mirror of Galadriel which lets you test your deck in randomly generated quests,Missing,Missing,,,,,,
25,"[13, 33]",147892,Lots of Slots,[130],Enjoy Las Vegas casino slots action with Lots of Slots 15 different casino slots machines to play including Gladiators Aliens Cats Treasure Hunt Dogs and more You start with 25000 FREE coins and win more with free bonus spins and level up rewards Plenty of big wins free spins Just take a seat in the casino and spin spin spin while you win win win,Missing,Missing,,,,,,
26,"[5, 9, 32, 33]",147802,Indie Gems Bundle - Explosions Edition,[130],Get these three exploding games in this fantastic indie bundle at a discounted price,Missing,Missing,,,,,,
27,"[10, 13, 14, 33]",147781,Dirt Trackin 2,"[34, 130]",Weve overhauled the engine to get you the latest cuttingedge physics and stunning 3D graphics for our high horsepower thrilling sport Dirt Trackin 2 features all the fun elements in the original version and more,Missing,Missing,,,,,,
28,[13],139991,Japanese Rail Sim: Journey to Kyoto,"[6, 48, 130]",Japanese Rail Sim Journey to Kyoto is a full motion video train simulator Driving from Kyoto into the mountainside and back You need to be on schedule and are requiered to precicely stop the train at stations You get evaluated by stoping as close to the hold line as possible  50 cm and being neither to early nor to late 3 seconds  You can get panalized which reduces your time evaluation For example driving to fast or breaking to hard  The evaluation earns you medals unlocking information for points of interest within walking distance near the stations you are driving to All of them are pictured and the locations are marked on a simple map,Missing,Missing,,,,,,
29,"[8, 33]",139837,Bubble Bobble 4 Friends: The Baron Is Back!,"[6, 48, 130]",The Bubble Bobble series bursts back onto the stage with a wholly new entry for the first time in 24 years Face off against a wide range of new bosses in new environments with revamped bubbleblowing gameplay,Missing,Missing,,,,,,
30,"[9, 31]",136047,Blacksad: Under the Skin - Limited Edition,"[6, 48, 130]",A dark corruption scandal in the heart of the New York Citys underworld for charismatic detective John Blacksad  Blacksad Under the Skin Limited Edition will include Boxed copy of Blacksad Under the Skin game 4 Art Prints 3D Lenticular artwork and a Limited Edition Sleeve,The early 50s Joe Dunn owner of a boxing club is found dead Meanwhile rising star Robert Yale due to take to the ring for the most important fight of his career has mysteriously disappeared  Sonia Dunn Joes daughter takes over the club and must deal with its financial woes She hires private detective John Blacksad to investigate Yales disappearance and to find the missing man This sinister case will take our investigator to the darkest most dismal depths of New York,Missing,,,,,,
31,"[4, 25, 32, 33]",135404,An American Werewolf in LA,"[6, 52, 130]",You are a werewolf But there are monsters worse than you in Hells Creek,Missing,Missing,0.0,0.7,0.77,60.0,1.0,2.0
