first_release_date,genres,id,name,platforms,summary,storyline,rating
907459200,[5],273233,Doom City,[6],A large city block,Missing,Missing
907977600,[5],273187,Doly,[6],Explore an abandoned mine shaft and enter a submarine later to escape,Missing,Missing
908668800,[5],270322,Evil,[6],Marathon EVIL the first conversion for Marathon Infinity was long regarded as one of the scariest and finest Marathon EVIL features a few new weapons and monsters,Missing,Missing
908323200,"[13, 14]",205943,3D Hunting: Grizzly,"[6, 13]",Take on the Grizzly All new for the hunt of a lifetime,Missing,Missing
908755200,Missing,203452,JumpStart Adventures 6th Grade: Mission EarthQuest,[6],JumpStart Adventures 6th Grade Mission EarthQuest is a JumpStart game released by Knowledge Adventure in 1998 It is designed to cover a full curriculum for sixth grade In this game an organization known as EarthQuest must stop a spacecrafts artificial intelligence ART from wreaking havoc on the ecosystems of the world in his quest to redesign Earth,Missing,Missing
908928000,[31],159196,JumpStart Numbers,[6],A JumpStart game released by Knowledge Adventure in 1998 It is a part of the JumpStart Learning Games series It focuses on teaching math skills for ages 58,The player joins Frankie in his dreams and helps him collect dog biscuits by playing games There are three dream settings deep space where Frankie is an astronaut a tropical island where Frankie is a pirate and the wild west where Frankie is a cowboy,Missing
909532800,Missing,146802,Jeopardy!,[6],Missing,Missing,Missing
909705600,"[11, 15]",130556,Monarch Monarch,[6],A realtime strategy game from Nihon Falcom that serves as a spinoff to Lord Monarch this time with an isometric perspective,Missing,Missing
907545600,[35],125448,Richman 4,[6],Richman 4 is the fourth main installment in the Richman series developed and published by Softstar Entertainment Its a classic computer board game in which players earn money by luck dicing and strategy buying land and buying cards to defeat other players,Missing,Missing
908150400,[31],120885,Argo Adventure,[6],Missing,Missing,Missing
908928000,[26],95480,Star Wars: DroidWorks,[6],Star Wars DroidWorks is a 1998 edutainment computer game and the premiere title from LucasArts subsidiary Lucas Learning It uses the same engine as LucasArts previous title Star Wars Jedi Knight The creators aimed to create a game that would be both appealing and nonviolent The games original release date was moved up by months which resulted in the development team cutting some planned game features  The games plot involves the player saving the galaxy by manufacturing droids with specific abilities such as the ability to see in the dark or jump to complete missions The educational portions of these missions teach players about concepts such as energy force motion simple machines light and magnetism  Star Wars DroidWorks received high praise from critics sold well and won numerous awards and accolades,Missing,Missing
908928000,[5],93480,Vigilance,[6],Vigilance is a thirdperson shooter that follows eight agents working for the counterterrorist organization SION Special Intelligence Operations Network The game combines first and third person perspective allowing the player to control one of eight agents each with varied strengths and weaknesses Aside from the basic single player mode it also came with a support of play over LAN and Heatnet,Missing,Missing
909100800,"[2, 5, 31]",93389,Hopkins FBI,"[3, 6]",Hopkins FBI is a 1998 point and click adventure game by MP Entertainment The player controls J Hopkins an FBI agent whose fiancée Samantha is kidnapped by Bernie Berckson a serial killer who escaped prison after somehow surviving his execution by electric chair,Missing,Missing
909532800,"[9, 31]",91488,Zagadki Lwa Leona,[6],Missing,Missing,Missing
