genres,id,name,platforms,rating,summary,storyline
[15],6925,Bomberman: Act Zero,[12],60.0,Bomberman Act Zero is an action video game developed by Hudson Soft and published by Konami for the Xbox 360 in 2006 It is noteworthy for its departure from standard titles in the Bomberman series it features more realistic graphics and a dark dystopian future setting,Missing
[5],6917,Blackwater,[12],60.0,Have you got what it takes to be a Blackwater operative The first Gesture driven Action FPS for Kinect for Xbox 360 Blackwater takes virtual combat to the next level using Kinect for Xbox 360 to create an unprecedented new level of battle immersion Just like a reallife Blackwater operative players must use military tactics and full body gestures to complete highstakes assignments in some of the most dangerous places on the planet,Missing
[5],4757,Crimson Dragon,[49],60.0,Several generations have passed since the human colonists of Planet Draco lost contact with Earth Now they face the return of an old threat a colossal destroyer known as the White Phantom In Crimson Dragon control your dragon and fight off the violent enemy life forms Teach your dragon new skills and train it to face combat in harder missions The downloadable version of this game supports English,Missing
[9],2732,Hexic HD,[12],59.89763512727553,Hexic HD is the next puzzle hit from Alexey Pajitnov the original creator of Tetris Rotate groups of three hexes to form clusters of likecolored tiles Use bonus pieces and starflowers to boost your score and discover new ways to play But watch out for bombs  clear them before they explode or its game over,Missing
"[5, 31]",2601,Aegis Wing,[12],59.73720390897249,Ready to save the universe from an Araxian invasion Challenge them solo or recruit up to three friends for an allout assault Feeling lucky Try it on Insane mode  the rewards are greater but the name is all too accurate,Missing
[12],7019,Infinite Undiscovery,[12],59.69450162473294,Mistaken for a renowned hero Capell is thrust into a conflict to sever the chains that bind the moon to his world Traverse a seamless expansive world with a party formed from 18 characters Rise against the wicked Order of Chains in fierce realtime combat but beware not all battles are won by force The most obvious solution is rarely the right move Shatter the chains and release the Orders grip on the world,Missing
"[14, 31]",2657,Kinect Adventures,[12],58.03254227494276,Kinect Adventures is a sports video game released by Microsoft Game Studios for the Xbox 360 Released in 2010 it is a collection of five adventure and sports minigames and was developed by Good Science Studio a subsidiary of Microsoft Game Studios The game utilizes the Kinect motion camera and was offered as a packin game with the console It was officially unveiled at the 2010 Electronic Entertainment Expo in Los Angeles and went on to become the best selling game on the Xbox 360 selling 24 million units worldwide,Missing
[26],74406,1 vs. 100,[12],57.0,1 vs 100 was a massively multiplayer online Xbox Live adaptation of the trivia game show of the same name,Missing
"[13, 14]",1390,Dead or Alive Xtreme Beach Volleyball,[11],56.71608448389471,Dead or Alive Xtreme Beach Volleyball is a beach volleyball game The game is a departure from the rest of the Dead or Alive series which otherwise consists of fighting games It also marks the first game in the series to have a Mature rating due to the very revealing swimsuits featured in the game and the suggestive poses the women present themselves in which can be viewed and zoomed in on from almost any angle as controlled by the player,Zack gambles his winnings from the Dead or Alive 3 tournament at a casino In the process he hits the jackpot earning a ridiculously large sum of money The money is used to purchase a private island which he promptly turns into a resort named after himself Zack Island He then invites the women from the previous tournament along with one newcomer  his girlfriend Niki to his island under the pretense that the next Dead or Alive tournament will be held there The women arrive and after discovering the truth namely that it was merely a hoax decide to make the best of the situation by spending two weeks vacationing on the island
Missing,7237,Viva Piñata: Party Animals,[12],56.36394678793324,A multiplayer game expanding the Viva Pinata experience Compete in a variety of zany battles and races in the social party game Viva Piñata Party Animals Control the fame fortune and destiny of all your favorite characters from Viva Piñata Fergy Fudgehog Paulie Pretztail Franklin Fizzlybear and Hudson Horstachio Its party time,Missing
"[4, 14]",6970,Don King Presents: Prizefighter,[12],55.0,Don King Presents Prizefighter is a boxing video game for the Xbox 360 The game was met with mixed reviews upon its release,Missing
[7],6953,Dance Dance Revolution Universe,[12],55.0,The DDR dance party continues its long tradition of innovation and creativity with an entirely new game Dance Dance Revolution Universe takes dancing to a whole new dance floor exclusively on the Xbox 360 A game that everyone can play and enjoy including anyone with two left feet,Missing
"[4, 14, 16]",1393,Dead or Alive Xtreme 2,[12],53.08491125028793,Dead or Alive Xtreme 2 is a sports spinoff game in the Dead or Alive series and the sequel to Dead or Alive Xtreme Beach Volleyball The title expands upon the activities available in the original supplementing beach volleyball with additional beachrelated minigames DOAX2 features a twoweek vacation mode where the player can indulge in a variety of activities Each day is broken up into three segments morning afternoon and evening where players can perform a single activity during each The game puts a strong emphasis on friendship players must befriend the other girls by buying them gifts they enjoy from the various stores on the island playing poolhopping and playing butt battles Doing so will increase the bond between the two characters,Missing
"[4, 7, 15, 31, 32]",8560,Kinect Star Wars,[12],53.05362054150352,Kinect Star Wars brings Star Wars to life like never before Harnessing the controllerfree power of Kinect for Xbox 360 Kinect Star Wars allows fans to physically hone their Jedi skills wield the power of the Force in their hands pilot iconic starships and vehicles rampage as a vicious rancor monster or even dance with iconic Star Wars characters Using full body motions players can live out the ultimate Star Wars fantasy to use the Force battle with a lightsaber and more  no controller required,Missing
[9],2631,Tetris Evolution,[12],53.00699320277239,In Tetris Evolution players enjoy not only traditional Tetris gameplay but numerous new modes including Go Low and Eraser for both single and multiplayer The multiplayer mode not only allows for up to four players on a single console but players can now compete with up to four players via the Xbox Live online entertainment service,Missing
[14],47334,MLB Slugfest 2003,[11],53.0,MLB Slugfest is a series of baseball games developed by Sports Mogul Gratuitous Games and Midway Games and released by Midway Games for major console systems such as PlayStation 2 Nintendo GameCube and Xbox The game bills itself as a more street style baseball game including more mature  aggressive themes the ability to attack other players and urbanstyled ingame commentary,Missing
"[7, 33]",16742,Boom Boom Rocket,[12],52.60372346651862,Boom Boom Rocket is a downloadable video game for Xbox 360s Xbox Live Arcade service Boom Boom Rocket marks the first rhythm game for the Live Arcade service and was developed by Geometry Wars creators Bizarre Creations and published by the Pogo division of Electronic Arts,Missing
