,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
0,[34],204401,If,"[6, 13, 121, 149]",If contains four scenarios which are unrelated to each other and can be accessed directly from the main menu,If  Invitations from Fantastic stories is a erotic game developed by Active,Missing,,,,,,
1,"[8, 9, 33]",8988,Monster Bash,[6],Missing,Johnny Dashs bash em smash em adventure takes him into the evil Under World of Count Chuck The story starts when Johnnys dog Tex is kidnapped by the Count along with hundreds of other pet dogs and cats The friendly bed monster under Johnnys bed tells Johnny where Tex was taken and how Johnny can use his secret closet passageway to get to the Under World himself Count Chuck plans to turn all the pets into an army of undead monsters so Johnny grabs his slingshot and leaps into his closet The Count will not turn his dog Tex into a monster not if he can stop him,69.5828750668931,6.0,0.0,0.0,67.0,3.0,1.0
