,genres,id,name,platforms,summary,storyline,main,extra,completionist,review_score,review_count,people_polled
16,[32],225555,Dream Quest: Knight and Princess,[6],Everything was wonderful Gwyn the knight and Isela the princess were living out their lives in peace and harmony However things went wrong as they often do The Dark Lord Leirwrex appeared and took Princess Isela away to his castle in the world of dreams  Gwyn follows them into this strange world intent on finding Leirwrexs Nightmare Castle and rescuing her one true love,Missing,,,,,,
17,[13],225024,Rocksmith 2014 Edition: Remastered – Trans-Siberian Orchestra: Song Pack,[6],Play Christmas Eve  Sarajevo 1224 Wizards in Winter O Come All Ye Faithful  O Holy Night A Mad Russians Christmas and Christmas Canon Rock by TransSiberian Orchestra on any electric guitar or bass Each song includes a new authentic tone,Missing,,,,,,
18,[13],225023,Rocksmith 2014 Edition: Remastered - The Pretenders: Song Pack,[6],Play Dont Get Me Wrong Back on the Chain Gang Brass in Pocket Middle of the Road and Ill Stand by You by The Pretenders on any electric guitar or bass Each song includes a new authentic tone,Missing,,,,,,
19,"[12, 32]",221664,Crescent Prism,[6],Crescent Prism is a storydriven RPG that follows the story of Lunita a young girl from the bustling hamlet of Merryday Village,Each year the people of Merryday give their thanks to the moon during the Crescent Festival Though antiquated as Lunita sees it her mother Astrid is confident that she will one day understand its importance as expected of the one who would take her place as Oracle  Little do Lunita and Astrid know that a great disaster would befall them on the eve of the festival changing their lives forever,,,,,,
20,Missing,217832,Disconected,[6],Disconnected is a short surreal experimental horror game,You decide to hang out with a friend But something is not right and you find yourself alone in the staircase,,,,,,
21,"[8, 31, 32]",212887,Big Ice Tower Tiny Square,[6],Missing,Missing,0.77,0.0,0.0,65.0,2.0,1.0
22,Missing,202848,Brutal Unreal 99,[6],Brutal Unreal 99 combines the Unreal Tournament 99 weapons ripped by the user Voltlock  the enemies of Brutal Doom Monsters a mod for Doom I  Doom II,Missing,,,,,,
23,Missing,198353,La Tailor Girl,[6],This is a weapon mod that does not touch the monsters in anyway Well more of armor mod or maybe half of both  Your armorclothes is your main core of health and well being your weapons are enchanted by what you wear They are not eternal they will break eventually and when they do you are in trouble as going all naked makes it hard to handle guns if you wanna stay modest Luckily there is plenty to choose from but you can only wear one at a time so sometimes you might need to strip on purpose  All weapons except chainsaw have been replaced with counter parts Medikits and bonus shards give clothing scrap which repairs armor instead of restoring health Berserk chainsaw armors megaspheres radsuits invulnerability and invisibility spheres have cloth replacements tho the invulnerability one can be a bit more aggressive clothing  All weapons have alt fires and some even have reload based specials make sure to bind those and the mod specific strip button so you can pick up those new enchanting clothes Free look is recommended as some guns might not properly behave with mere autoaim,Missing,0.0,0.0,0.0,0.0,0.0,0.0
24,"[12, 32]",180064,To Crime Nirvana,[6],A simple RPG Maker VX Ace game where a former gangster his demon worshipper boyfriend and their cat fight annoying crooks,A city was once ruled in peaceful tyranny by the criminal King Crimeson after he attained enlightenment After his arrest hes decided to set other people toward the path of Crime Nirvana sparking new turf wars Former Crimeson member Ryuki his occultist boyfriend Kat and their actual cat Salem dont like the nonsense his declaration caused and decide to deal with the gangs themselves,,,,,,
25,[34],179763,My Master's Birthday,[6],You play as a werewolf butler named Damien its October 31st and he wants to impress his master Victoria by buying her her favorite foods for her birthday,Missing,,,,,,
26,"[31, 34]",178499,Sacrament i.,[6],have you ever seen an angel die,Missing,,,,,,
27,[13],177658,The Zium Museum,"[3, 6, 14]",zium  noun  informal 1 a virtual gallery game composed of eclectic and wonderful things 2 kind of like a zine but the museum version  Welcome to The Zium Museum The 2017 Creative Collection  The Zium Museum is a Museum Exploration Game filled with artwork and installations from over 30 artist from around the world,Missing,,,,,,
28,"[5, 33]",176720,Nuclear Throne Together: Hard Mode,[6],Big mod for Nuclear Throne Together,Missing,,,,,,
29,"[15, 31, 32]",171403,Jewels of the Mysterious Woodland: Cat and Children Jewel Match,[6],Cat and Children Jewel Match  The new match 3 game is here with brilliant jewels in over 600 dazzling puzzles A magical journey filled with waves of excitement and brilliant visuals Swap jewels to clear the way and match pieces to crush each challenge that lies ahead,Missing,,,,,,
30,[13],169007,Train Sim World 2020: CSX GP40-2 Loco,[6],Arguably the ultimate edition of the Geep roadswitcher was the GP402 and now you can challenge your limits as this famed diesel workhorse comes to Train Sim World in classic CSX YN2 livery,Missing,,,,,,
31,Missing,168781,LEGO Marvel Super Heroes 2: Classic Guardians of the Galaxy Character Pack,"[6, 14, 48, 49, 130]",Before StarLord Gamora Drax Rocket and Groot another team held the mantle of Guardians of the Galaxy Add the Classic Guardians Of The Galaxy to your roster now This Character pack includes Charlie27 Major Astro Martinex Yondu Starhawk Aleta Ogord and Nikki,Missing,,,,,,
32,"[13, 15]",168458,Arma 3: Tac-Ops,[6],Take part in three distinct military operations and influence the course of events with the Arma 3 TacOps DLC Singleplayer Mission Pack,Missing,,,,,,
33,[15],168312,Vega Conflict: Exodus Pack,[6],Jump start your epic war in space with the Exodus Pack Buy now and get Exodus Cruisers These ships will make a fine armada for any new rebel,Missing,,,,,,
34,"[10, 13, 14, 15, 31, 32]",167313,Frontiers.io: Expansion Pack 5,[6],Frontiersio  Expansion Pack 5 This pack contains 16 new Monster Knights and animal Characters Unlock them all Your goal To conquer as much territory as possible Its initially very simple and the game can be mastered immediately but watch out theres competition and not everyone can win,Missing,,,,,,
35,Missing,165042,Injustice 2: Brainiac,"[6, 74]",Play as Brainiac before earning him ingame through completing story mode,Missing,,,,,,
36,"[12, 31]",164839,Middle-earth: Shadow of War - Slaughter Tribe Nemesis,"[6, 49]",The Slaughter Tribe Nemesis Expansion includes   Thousands of NEW Nemesis System enemies followers  stories  NEW Orc weapons fatalities and brutalities  NEW Fortress Outpost and Wilderness gameplay  NEW Legendary Gear Set set for the Bright Lord,Missing,,,,,,
37,"[10, 13, 14, 32]",161770,"VRC Pro: Off-Road Track - Buggyland Fuencarral, Spain",[6],Outdoor offroad track Buggyland Fuencarral Spain was the host track for the 2017 VRC offroad Worlds Buggyland Fuencarral Spain This is the 2014 version of this track the track has received several other layouts since but the 2014 layout was certainly one of the most popular,Build your RC racing career in an online Esport community with over 150000 racers from beginners to advanced Join online championships and Internet Multiplayer racing with your electric or nitro powered racing machine Or if youre a casual racer have fun jumping bashing flipping and crashing  VRC PRO is by far the most realistic RC racing simulator available today with over 14 years of nonstop physics and vehicle dynamics development This sim is supported by over 40 industry leading RC brands and organizations Real existing mini race tracks have been modeled in precise detail,,,,,,
38,"[13, 30]",161232,Stern Pinball Arcade: Ghostbusters Premium,"[6, 130]",Ghostbusters Premium 2016 highlights the humor of the original Ghostbusters film released in 1984 It was designed by John Trudeau to be easy to play but difficult to master The distinctive playfield features beautiful and unique hand drawn art by renowned illustrator Jeremy Packer aka Zombie Yeti,Missing,,,,,,
39,[31],161192,DC Universe Online: Episode 30 - Earth 3,[6],Superman Wonder Woman and Batman are back Get ready to unite with the Justice League to take on the infamous Crime Syndicate the Leagues doppelganger foes from an alternate universe,Missing,,,,,,
40,Missing,159835,Starry Makino,[6],The universe is full of unknown and magical for mankind At present our understanding of the gorgeous universe is mainly derived from the study of the invisible universe the vast sky the mysterious constellation the beautiful aurora phenomenon all show the infinite charm of the universe,Missing,,,,,,
41,"[12, 13, 31]",159336,"The Sims 4: Bundle - City Living, Vampires, Vintage Glamour Stuff","[6, 14, 48, 49]",Add more ways to play at a great price when you bundle Includes The Sims 4 City Living Expansion Pack The Sims 4 Vampires Game Pack and The Sims 4 Vintage Glamour Stuff Pack,Missing,,,,,,
42,"[30, 32]",158462,Zaccaria Pinball: Hot Wheels 2017 Table,"[3, 6, 14, 130]",Hot Wheels 2017 Table is a modernized version of the original Hot Wheels table from 1979,Missing,,,,,,
43,[13],158278,Microsoft Flight Simulator X: Steam Edition - Toposim Central Asia,[6],Toposim Central Asia for FSX Steam Edition provides LOD 1119m MultiLOD terrain mesh for Central Asia improving the accuracy of the default terrain mesh and offering a marked improvement to the landscape profile,Missing,,,,,,
44,[13],158011,Microsoft Flight Simulator X: Steam Edition - Toposim Southeast Asia,[6],Toposim Southeast Asia for FSX Steam Edition provides LOD 1119m MultiLOD terrain mesh for Southeast Asia improving the accuracy of the default terrain mesh and offering a marked improvement to the landscape profile,Missing,,,,,,
45,"[4, 25]",154718,For Honor: Season 4 - Order & Havoc,"[6, 48, 49]",This season get ready for two new Heroes two new free Maps new gear and a brand new game mode just around the corner,Missing,,,,,,
46,"[5, 32]",153777,Make Me Real,[6],The Ensurer watches over all,Missing,,,,,,
47,[31],150905,Syberia 3: An Automaton with a Plan,"[6, 14, 48, 49]",Discover An Automaton with a Plan a new adventure that takes place in the enchanted world of Syberia 3 Play as Oscar the famous automat and unravel the mystery of Kate Walkers disappearance,Missing,,,,,,
48,[13],150670,Nobunaga's Ambition: Taishi - Mount Tennozan Scenario,[6],An additional scenario available for Nobunagas Ambition Taishi Who will gain control of the chaotic world that springs up after the death of Nobunaga Oda Will it be Mitsuhide Akechi or Hideyoshi Hashiba A battle for control of the land erupts in the vicinity of Mount Tennozan,Missing,,,,,,
49,[13],150663,Nobunaga's Ambition: Taishi - The Dutiful Lord of Echigo Scenario,[6],An additional scenario available for Nobunagas Ambition Taishi Harukage Nagao succeeded his father Tamekage Nagao of Echigo as leader of the Nagao clan However his weak nature soon had control passing to his younger brother Kagetora,Missing,,,,,,
50,"[13, 15]",149906,Crusader Kings II: Jade Dragon,"[3, 6, 14]",Crusader Kings II Jade Dragon allows you to interact with China for protection and technological marvels  and possibly face their wrath in the form of rebels or fullscale invasions New gameplay features including a new Tributary system Chinese Mercenaries and much more will make the Transoxiana and India regions come alive with,Missing,,,,,,
51,"[31, 32, 34]",147013,Witches and Bandits and Swords (Oh My),"[6, 82]",Witches and Bandits and Swords Oh My is a mouseonly adventure choosing graphic novel game in which you must explore dangerous forests save your friends from a pirate conspiracy and avoid a particularly odd barbarian who wants to do unpleasant things to your squishy innards,Missing,0.0,0.0,0.0,0.0,0.0,0.0
52,"[2, 9, 31]",145298,Dead Reckoning: Lethal Knowledge,[6],The author of the Dead Reckoning mystery novels has been invited to Discipulus University to accept a Lifetime Achievement Award but is then called upon to use their detective skills to solve death of the universitys headmaster,Discipulus University is excited to present you with the Lifetime Achievement Award for your literary contributions But your joy is shortlived as a murderer strikes down some of the universitys faculty Nothing is as it seems at this campus Its a race against the clock as you try to track down the culprit Can you find them before they strike again Find out in this heartpounding hiddenobject puzzle adventure,,,,,,
53,[12],140841,.Hack//G.U. Vol. 4: Reconnection,"[6, 48]",New chapter included in hackGU Last Recode,Missing,2.79,2.88,3.05,79.0,23.0,24.0
54,[8],140764,The Pillar of Amala,[6],In this vast and terrifying recreation of the Amala Labyrinth Jack Frost has unfortunately lost his brother Youre going to have to lend him a hand in finding his bro Some tight platforming and time challenges await you on the path to Jack Frost Jr if youre going to overcome this world of demons and fear,Missing,,,,,,
55,[5],140651,Complex Doom,[6],Complex Doom formely known as Replacements is a WAD for Zandronum by Daedalus It features redone weapons enemies powerups sounds and graphics,Missing,,,,,,
56,[31],140234,Mystery Case Files: The Revenant's Hunt,"[6, 14]",Youre off to America Reports of a supernatural creature terrorizing the town of Avondel have brought you across the pond This wont be an easy task as you race against the clock to uncover the dark secrets behind a fiery crash from the 1980s Do you have what it takes to stop the dead from destroying the living Find out in this spinetingling HiddenObject Puzzle adventure,Missing,3.83,0.0,0.0,63.0,3.0,3.0
57,Missing,140098,Tokyo 42 - Smaceshi's Castles,[6],Who is Lord Smaceshi Why is their name so hard to say    Youve been issued a challenge Complete Lord Smaceshis nefarious tests and become the ultimate assassin Use your stealth combat and even your parkour skills to become victorious    Set in a new open microworld Smaceshis Castles sees you continue your journey into a hyper detailed future Tokyo    Smaceshis three castles represent three different aspects of the Tokyo 42 action experience You will be judged on your speed and skill Will you be the fastest the deadliest From crazy parkour puzzles to midair rocket launcher fights Smaceshis Castles pushes it to the limit    Will you succeed,Missing,,,,,,
58,"[13, 32]",139165,Post/Capitalism,"[3, 6, 14, 82]",A short game which depicts how we might reorganise the capitalist present into a postcapitalist utopia,Missing,,,,,,
59,[15],138135,Bloons TDX,[6],Bloons TDX is a fan game made by Ramaf Party Here are some things you can look forward to in the game   20 Towers each with 3 upgrade paths   8 Tracks with multiple play modes   6 Unique Special Missions   Tons of New Bloon Types   And 200 Achievements to unlock,Missing,,,,,,
60,[32],137317,Far Future Sadness,"[6, 14]",Missing,Every Walking Simulator Pod has a limited shelf reserve of energy While we anticipate that the reserves are capable of lasting well past the next cyclical Big Bang event the nature projecting into the past functionally the same as alternate realities uses a random amount of power and heavy users of Walking Simulators with often drain their pods completely resuming normal energy transfer with their surroundings a lethal prospect after universal heat death  A failsafe was set up so that the last trip any pod will make will be to the shard eons before the planet is harvested for walking simulator pods The crystalline structures in the planet are capable of absorbing what we normally call a soul and with any luck we will be able to rematerialize from data stored in the pods after they are doing being used as vessels,,,,,,
61,[15],137077,Mare Nostrvm,[6],From the dawn of history to the Roman Civil Wars from Iberia to Cyprus revive the ancient naval battles of the Mediterranean Sea,Missing,0.0,0.0,0.0,0.0,0.0,0.0
62,[12],136818,"Dragon Quest X: 5,000-Nen no Tabiji Harukanaru Kyuuri he Online","[6, 41, 48, 130]",The third major expansion for Dragon Quest X online known among the community as Version 4,Missing,,,,,,
63,"[31, 32, 33]",135452,Asteroid Quest! (Classic),"[3, 6, 14]",Mine asteroids purchase upgrades and be a space lad,Missing,,,,,,
64,"[9, 32]",134838,Cirno's BlockBuster,"[6, 14]",A downloadable game for Windows and macOS,Cirno is in trouble and needs your help,,,,,,
65,"[13, 32]",134693,Sandcastles,"[6, 14, 39, 82]",Conjure castles from the sand watch the sea consume them,Missing,0.0,0.0,0.0,0.0,0.0,0.0
66,"[13, 32, 34]",134586,Talk To Me,"[3, 6, 14]",Talk to Me is a Westernstyle Visual Novel about grief mental health and friendship Explore up to 20 different outcomes of the game and seee how your choices have affected the main character Ordells life,You play as Ordell Harrison a guy in his twenties who is just trying to get through the day After his mother dies Ordell moves to a different town to start over but things dont seem to be getting any better for him,1.56,1.92,0.0,80.0,1.0,4.0
67,[32],134414,Comfort,"[3, 6, 14]",Created in 2 days for the Self Care Jam 2    Its more like a relaxing screensaver than a game    Its a lil scruffy currently as Id put aside 3 days to make this but something cropped up and it dropped to 2 Ill put aside a day soon to refine it a little more So currently the picture frames on the walls are ominously empty and the main menu looks really excellent    The only two functions in the scene currently are pressing the weather dial above the window changes the weather and clicking the bell around the cats neck changes the background music,Missing,,,,,,
68,Missing,133688,The Midnight Train to Nowhere,[6],The Midnight Train to Nowhere is a short adventure game about life and good night sleep The game was created for Indie Game Maker Contest 2017 in a span of one month,Missing,,,,,,
69,"[31, 34]",132090,Usotsuki Shangurira,"[6, 46]",This is the sorrowful tale that takes place in the town where the sun never rises ShangriLa A girl known as the the saviour of the town  the Usotsuki  and a group of young men each with their own assigned roles must learn to forgive each others lies,On a certain day in the year Heisei xx a total solar eclipse occurs A young girl who has lived her whole life in solitude until today notices that a moon shining blue is reflected in the lake She peers overand falls  When she next opens her eyes she finds herself in the town of ShangriLa  Standing beneath a full moon glowing a radiant blue the heroine is attacked by a group of men who seem to have lost all reason It is then that she is rescued by the Brothers of Calamity three young men who are scorned by the towns people as people who will bring forth the demise of their world  Even in ShangriLa the moon continues to wax and wane mysteriously affecting the mental states of its townspeople as it does so Everyone strongly believes that the heroine is the Usotsuki who will save their world but,,,,,,
70,"[11, 12, 15]",131926,Age of Empires Online: Celeste Fan Project,[6],Age of Empires Online is the next evolution in the bestselling realtime strategy RTS franchise Age of Empires Developed by Microsoft Game Studios for the Games for Windows  LIVE platform Age of Empires Online invites players to create a living growing online world shared with friends and friendly rivals around the world Marrying fresh features with classic RTS gameplay Age of Empires Online pays tribute to the original game while incorporating a new look feel and approach that appeals to longtime fans newcomers and everyone in between  Age of Empires Online has been republished in mid2017 under a noncommercial license under Microsofts Game Content Usage Rules by an independent group of developers and can be played for free on a server emulator known as Project Celeste with all online features fully enabled The team uses Microsofts publicly released developmentkit to balance fix bugs and expand the content where Microsofts team left off  The team behind Project Celeste have unveiled a total of 15 Player Vs Player Champion mode rebalance patches along with several questpacks The latest Realms of The World features a whole new city and quest hub to visit There has also been a handful of patches for the civilizations in PvE and countless changes to maps and map consistency in both game modes The community of Project Celeste feature many of the notable members of earlierera AOEO Player Vs Player scene as well as a few members of the competitive starcraft II scene  The game can be played for free in singleplayer and multiplayer mode with all online features fully enabled In May 2019 the team announced that they are developing Microsofts unreleased Roman civilization for play based upon all known data of the civilization before the official servers were closed It was finalized and released on March 14th 2021,Missing,,,,,,
71,[32],131383,Intercontinental,"[6, 82]",Typing game where you type out messages sent from people who are aware of their imminent apocalypse by nuclear strike,Missing,,,,,,
72,Missing,130487,Tapping Skill Test,[6],Missing,Missing,,,,,,
73,"[5, 12]",127943,Base Defense,[6],Base Defense is a coop modification for HalfLife based on hordestyle and RPG systems Youre able to choose one of three classes then join the fight against most dangerous monsters which are hunting you Every class has its own abilities and traits You can become a killing machine or a strong support for your teammates In game you can get different items with magic powers helmets armor and trinkets As you kill monsters you will get experience points and level ups Difficulty of the game grows exponentially as you progress dont forget to upgrade your stats There are checkpoints every 10 waves so you wont lose your character and loot,The war between good and evil was interrupted by an alien invasion The Demons ran back to hell and the Angels fled to heaven Only the humans were left surrounded by aliens Three heroes called the Defenders send the humans back in time into another realm causing past and present to merge  Ingame events are happening after the merging of times,0.0,0.0,0.0,70.0,1.0,0.0
74,"[11, 15]",127910,Company of Heroes: Blitzkrieg Mod,[6],Blitzkrieg mod is a modification for Company of Heroes which focuses on PvP experience The mod aims for making the gameplay experience more realistic,Missing,0.0,0.0,0.0,0.0,0.0,0.0
75,"[2, 31]",127043,Marvel's Guardians of the Galaxy: The Telltale Series - Episode 5: Don't Stop Believin,"[6, 34, 39, 48, 49]",In the aftermath of an unbearable sacrifice the Guardians finally fracture With her opposition in shambles Hala renews her campaign of death and devastation carving a path of indiscriminate destruction en route to Knowhere If he hopes to avoid catastrophe and save his own skin StarLord must search his feelings reunite his team and mount one final mission to save the galaxyagain    Episode five of a five part episodic game series,Missing,,,,,,
76,"[8, 9, 31, 32]",126325,Cognizance,[6],Live life as a cog,Missing,,,,,,
77,[12],125384,Evilibrium: Soul Hunters,"[6, 34, 39]",Missing,Missing,,,,,,
78,"[9, 31]",125130,Enchanted Kingdoms Bundle,"[3, 6, 14]",Artifex Mundi Hidden Object Games Bundle,Missing,,,,,,
79,"[31, 32, 34]",124041,Love or Die,"[6, 14]",Love or Die is a horror parody visual novel made as a fun and short Halloween game You will play as a human transfer student who needs to find a date before the Halloween Dance at Tap School But wait turns out not all students who attend the school are humans Vampires witches werecats and even zombies And whats with that weird voice in your head Oh boy oh boy try not to get yourself killed before the fun part begins,Missing,,,,,,
80,"[9, 15, 32, 35]",124024,Lines Infinite,"[3, 6, 14, 130]",Lines Infinite is a Numberlinkbased puzzle game involving finding paths to connect colored tiles in a grid,Missing,,,,,,
81,[7],123017,DTXMania2,[6],DTXMania is drums training software that can easily enjoy playing for electronic drums DTX series,Missing,,,,,,
82,"[31, 32]",122243,Prisoner: The Mystery Complex,[6],In endless attempts to find a way out the character accidentally activates additional systems of Complex Now he will have to face new traps and trials The DLC includes a lot of new content,Missing,,,,,,
83,"[9, 32]",121362,Crossniq,"[3, 6, 14, 82]",Crossniq is a new tilesliding puzzle game to be played with your mouse or your fingers The goal of the game is to create a cross of samecolored tiles to clear them from the screen which gives you points and refills your time meter Keep on swiping and race against the clock,Missing,,,,,,
84,"[4, 14]",119122,Tekken 7: Geese Howard,"[6, 48, 49]",Geese Howard the charismatic face of evil from SNK has joined the fray Experience for yourself the overwhelming presence of the newest antagonist to emerge in TEKKEN 7 This pack also includes an exclusive stage with its own TEKKEN 7 spin as well as the BGM Soy Sauce for Geese and two Geese costumes Included in this addon are Geese Howard as a playable character and a new stage Geese Howard will also become playable in DLC1s new mode Ultimate TEKKEN BOWL,Missing,,,,,,
85,"[13, 15, 16, 24]",118969,Order of Battle: Panzerkrieg,"[6, 14]",Following the relentless defense of their capital city the Soviets have launched several major counterattacks during the harsh winter of 1941 German forces are forced to retreat and regroup but must maintain their position in reach of Moscow Once the Soviet attacks have been broken and the strength of the Panzer Divisions is replenished the offensive will resume  until total victory has been achieved,Missing,,,,,,
86,"[4, 33]",118916,ACA Neo Geo: Art of Fighting 3,"[6, 48, 49, 130]",Art of Fighting 3 is a fighting game released by SNK in 1996 As a sidestory in the Art Of Fighting series it portrays the drama and battles of the various fighters With the Ultimate KO system and other mechanics it makes a stake in a new frontier of 2D fighting games,Missing,,,,,,
87,"[5, 15]",118502,Plants vs Zombies: Garden Warfare 2 - Frosty Deluxe Edition,"[6, 48, 49]",Plants vs Zombies Garden Warfare 2 is cooler than ever For a limited time during this holiday season we are offering the Plants vs Zombies Garden Warfare 2  Frosty Edition and Frosty Deluxe Edition including the full game plus character variants coin packs and customizations,Missing,,,,,,
88,"[5, 33]",112414,Game Tengoku CruisinMix Special,"[6, 130]",Game Tengoku CruisinMix Special is an enhanced port of Jalecos classic 90s vertically scrolling shooting game mixing cute characters a game world parodying a wide range of gaming tropes and history tight controls refined mechanics and eggplants CruisinMix features both the console original and the exclusive Arcade Mode  in a retro game fans dream combination,Missing,0.0,0.0,0.0,0.0,0.0,0.0
89,[31],112095,Sonic Forces: Episode Shadow,"[6, 48, 49, 130]",Outside of the main story missions in Sonic Forces Episode Shadow is additional story content that is a prequel to the main missions The three stages are updated levels from the main game but have been modified for when you play as Shadow the Hedgehog,Missing,,,,,,
90,"[8, 9, 12, 13, 25, 31, 32]",111825,Battle Chef Brigade Deluxe,"[3, 6, 14, 48, 130]",Welcome to Victusia where the members of the elite Battle Chef Brigade are revered for their ability to skillfully take down monsters and transform their kills into delicious cuisine But getting in isnt easy chefs from across Victusia must vie for their spot in a high stakes competition Follow two contestants Mina and Thrash as their journeys through the tournament unfold In order to become a Brigadier youll need to hunt monsters with combobased attacks and prepare your freshlycaught ingredients in puzzlebased cooking challenges to serve up winning dishes to the judges  all while the round clock ticks down,Missing,,,,,,
91,"[15, 16]",111744,"Warhammer 40,000: Sanctus Reach - Sons of Cadia",[6],Sons of Cadia adds for the first time a whole new faction to Warhammer 40000 Sanctus Reach the Astra Militarum also known as the Imperial Guard The mighty army of the Imperium is now yours to command with 27 new units including 4 heroes and special characters  The Astra Militarum is the focus of the new long single player campaign Play through 9 story scenarios and develop your own Astra Militarum battalion by levelling up units with the new abilities more than 70  Employ new tactics adapted to this new army from waves of massed infantry supported by a heavy artillery barrage to armored spearheads of assault tanks piercing through enemy defenses alongside highly trained specialists And should morale falter remember to send a commissar to remind your soldiers of their duty,The Red Waaagh seems unstoppable Grukk FaceRippa and his orks rampage through the Sanctus Reach system and planet after planet fall to the greenskins Billions die and there doesnt seem to be an end to the xenos offensive  It is on the planet of Alaric Prime that Castellan Jakren Stein mounts his last stand This proud son of Cadia knows that there will be no retreat no surrender It will be victory or death  The men and women he leads are exceptional individuals forged in the flames of war and ready for the ultimate sacrifice They are brave soldiers utterly loyal and fierce and will obey any order without hesitation They know that its only their bravery and valour that protect the light from the darkness They are the first last and often only line of defense of the Imperium They are the Astra Militarum,0.0,0.0,24.83,0.0,0.0,1.0
92,"[12, 31]",110831,Haunted Dungeons: Hyakki Castle,"[6, 48, 130]",A fantastical world based on ancient Japanese folklore Hyakki Castle a mysterious castle built in a land of exile This castle is brimming with mysteries and fantasy Slay the Lord of Hyakki Castle New strategies and puzzle solving by dividing parties By Asakusa Studios based in Tokyo Japan a new evolution of realtime dungeon RPGs,Missing,,,,,,
93,[15],110436,Warzone,"[3, 6, 14, 34, 39, 82]",Turn based strategy game inspired by Risk,Missing,,,,,,
