,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
26,[13],161866,Microsoft Flight Simulator X: Steam Edition - VFR Poland Region NW,[6],Missing,The VFR Poland NW photo scenery for Microsoft Flight Simulator X Steam Edition covers the northwestern region of Poland The product is based on SPOT5 multispectral satellite images geometrically and radiometrically corrected to create a seamless mosaic The scenery reproduces the real characteristics of the ground surface using 2,Missing,,,,,,
27,[13],161850,Microsoft Flight Simulator X: Steam Edition - Zurich Airport,[6],Missing,Zurich Airport previously known as ZurichKloten is Switzerlands largest airport Its terminal opened in 1953 and expansion began almost straight away to handle the rapidly increasing traffic demands The airport has three runways ranging from 8200 feet to 12100 feet in length and three docks  A B and E Dock B was closed to regular traffic in 2003 and having been extensively rebuilt in 2011 has now reopened,Missing,,,,,,
28,[13],161839,Microsoft Flight Simulator X: Steam Edition - VFR Poland Region SW,[6],Missing,The VFR Poland SW photo scenery for Microsoft Flight Simulator X Steam Edition covers the southwestern region of Poland The product is based on SPOT5 multispectral satellite images geometrically and radiometrically corrected to create a seamless mosaic The scenery reproduces the real ground surface characteristics using 2,Missing,,,,,,
29,[13],161819,Microsoft Flight Simulator X: Steam Edition - Wittman Tailwind,[6],Missing,Designed by air racer Steven Wittman the Tailwind is an amateurbuilt twoseat aircraft first built in the 1950s Combining relatively low build costs with exciting 200mph performance the Tailwind proved a success and more than 350 examples have been built,Missing,,,,,,
30,"[31, 32]",160283,Hare In The Hat: The Abyss,[6],Missing,Hare In The Hat The Abyss a DLC for Hare In The Hat is a fancy point  click cartoon adventure game with puzzles and minigames of varying difficulty It takes place in sea abyss filled with puzzles riddles clues and hidden objects Dont let the Hare disappear in the abyss,Missing,0.0,0.0,1.55,65.0,2.0,4.0
31,"[11, 13, 15, 32]",154444,Offworld Trading Company: Real Mars Map Pack,"[6, 14]",Missing,Designed by a planetary geologist this map pack adds over 30 new maps to Skirmish and Multiplayer games,Missing,,,,,,
32,[13],153301,Trainz: A New Era - Route: Mojave Sub Division,"[6, 14]",Missing,The Mojave Sub Division Known for its rolling hills drop off cliffs and the famous Tehachapi Loop This route is challenging with its constant grade changes up to a ruling grade of 22 but yet satisfying with its mixture of desert and mountainous scenery colors,Missing,,,,,,
33,"[13, 32]",146471,Zen and the Art of Transhumanism,[6],Missing,A cyberpunk pottery game about improving the human race through technology,Missing,,,,,,
34,"[12, 15, 16]",141264,Endless Legend: Shifters,"[6, 14]",Missing,Revamps the Winter system of Endless Legend adds the Allayi race and introduces Pearls,Missing,,,,,,
35,"[8, 31, 32]",141260,Dungeon Burnout,[6],Missing,A small metroidvania,Missing,,,,,,
36,[5],140874,Toilet of the Gods,[6],Missing,Toilet of the Gods is a set of 4 hard maps for the Doom2 IWAD and Boomsupporting source ports Features include platforming turquoise purple and difficulty Designed for continuous play,Missing,,,,,,
37,[8],139074,I Wanna be the Justice Guy,[6],Missing,I Wanna Be the Justice Guy is a tribute to the infamous 2D platformer I Wanna Be the Guy,Missing,,,,,,
38,[5],138968,Phobos Mission Control,[6],Missing,Phobos Mission Control is a single Doom level for limitremoving ports created in 2016 by John Romero as a second warmup exercise before working on a new FPS game Blackroom It is an alternate take on E1M4 Command Control,Missing,,,,,,
39,[31],138148,Foo Foo,"[3, 6, 14, 82]",Missing,Someones been bopping the field mice on the head and only Good Fairy Senior Detective can find out who A parserdriven noir adventure based on the interactive fiction of Ryan Veeder,Missing,,,,,,
40,"[9, 25, 31]",138034,LEGO Marvel's Avengers: Marvel's Ant-Man Pack,"[6, 9, 14, 48]",Missing,Based on the Marvel Cinematic Universe film Marvels AntMan this DLC adds a brandnew level and eleven characters to your LEGO Marvels Avengers journey,Missing,,,,,,
41,[32],137303,As the Fog Burns,"[6, 14]",The fog doesnt actually burn,Missing,Missing,,,,,,
42,[32],137137,Grave Apologies,"[6, 14]",Missing,Fauvist Musical Graveyard  Walking Simulator  Soft Chamber,Missing,,,,,,
43,"[31, 32]",135366,Stowaway,[6],Missing,Scifi horror  Skeleton crew of a decommissioned orbital station find themselves host to an unexpected guest,Missing,0.86,0.0,1.03,63.0,2.0,4.0
44,[33],134930,Brick Breaker Remix,[6],Missing,Its back The game you know and love with a modern twist Brick Breaker Remix includes 34 timeless levels 10 types of power up and INFINITE play mode,Missing,0.0,0.0,0.0,0.0,0.0,0.0
45,[12],134912,Chimera Crusader: Defender of Dominicus,"[3, 6]",Missing,King Dominicus orders his top Paladin to slay the terrible Chimera But its going to take some grinding Theyll have to build up strength by slaying everything else in their path Its about as minimal as an RPG can get,Missing,,,,,,
46,[9],134900,Igeo,"[6, 14, 82]",Missing,Colorful puzzler where you eliminate blocks by pushing them together,Missing,,,,,,
47,[12],134566,Thou Shalt Be Brave,"[3, 6, 14]",Missing,Take the role of a local hero to save your village from the evil wizard located across the mysterious forest    Thou Shalt Be Brave is a mini roleplaying game played in 64x64 resolution You choose a class Knight Rogue Wizard or Bard with a starting stat bonus and explore the forest You may run into a good encounter such as forest elves who could heal you or an old spell scroll that will increase your intelligence or a bad encounter such as a monster or a cursed potion that will decrease your strength    At one point you will face the evil wizard better be prepared,Missing,0.0,0.0,0.0,0.0,0.0,0.0
48,"[31, 32]",134186,Legend of Xenia,"[3, 6, 14]",Take control of a young girl who wakes up on an island    with no memories of her past or how she got there       Explore the island     Fight lots of baddies     Meet new friends     Uncover your past,Legend of Xenia is a retroinspired openworld Zeldalike with a resolution of just 64x64 pixels,Missing,,,,,,
49,"[31, 34]",134113,Cerulean,"[3, 6, 14]",Amorina is known as the city on the tide Waves lap at its shoreline to the sounds of gulls and deep canals run through the streets It has been nearly two years since Cello Aufiero and her mother moved to Amorina yet despite the citys charm Cello has yet to begin to feel at home Like a tourist it seems there is no place for her and its hard to make friends when you are only passing through One day her teacher assigns the class a project based on one simple question What is the true spirit of Amorina Its a simple question indeed but it feels impossible for an eternal tourist like Cello Luckily a pair of classmates comes to her rescue Through this simple assignment can she find true companionship Or better yet her true home,A short visual novel about home and friendship,Missing,0.0,0.0,0.0,0.0,0.0,0.0
50,[32],132020,Wamu Wamu,"[6, 14]",Missing,Missing,Missing,0.08,0.0,0.13,40.0,2.0,2.0
51,[34],127324,Narcissu: A Little Iris,[6],Missing,The side story originally from Narcissu 3rd available as DLC for the 10th Anniversary Collection translated into English for the first time  Includes 1993 a continuation of the 1980 short story from Himekos Epilogue,Missing,3.25,3.43,3.67,60.0,2.0,7.0
52,"[2, 31]",127035,The Walking Dead: Michonne - Episode 3: What We Deserve,"[6, 9, 12, 14, 34, 39, 48, 49]",In this third and final episode feeling the weight of choices both recent and long ago Michonne tries to protect an innocent family but Norma and the vengeful Monroe crew are closing in As reality shatters and the ghosts of the daughters she abandoned demand to be heard your choices will determine who lives who dies and what redemption really means in a world gone to hell,The Walking Dead Michonne stars the iconic bladewielding character made famous by Robert Kirkmans bestselling comic books The story explores the period in the comic book timeline where Michonne leaves Rick their group and her katana behind in order to deal with emotional demons from her past Players will discover what took Michonne away from her trusted allies and what brought her back to them,Missing,1.04,1.12,1.12,71.0,47.0,64.0
53,"[11, 13, 15, 32]",124802,Offworld Trading Company: Almanac,"[6, 14]",Missing,This 91 page Almanac contains A detailed strategy guide by toptier players Zultar and Cubit Coverage from planetary geologist Kirby Runyon who discusses each of the regions the game takes place in and how their real life features were used to influence the games map design,Missing,,,,,,
54,[34],124679,[redacted] Life,"[3, 6, 14]",Missing,Adrian has just moved into an old mansion with his girlfriend Rebecca After another couple hurriedly leave the mansion a spooky backstory about the house is revealed and some seemingly unexplainable events occur Adrian comes to a conclusion  He realises that he is in a horror game A badlywritten horror game  And he wants to leave,Missing,0.0,0.0,0.0,0.0,0.0,0.0
55,"[12, 31, 32]",119146,Noel the Mortal Fate: Season 1 - Mortal revenger,"[6, 82]",Performing at the memorial ceremony The highest honor goal and dream for every young musician living in LaPlace  While everyone waits for the announcements nervously only Noel looks confident She was certain  I will win the piano competition this year  However that confidence would soon turn to despair The winner was her best friend Jillian  Burrows the mayor of LaPlace proposes a deal to a desperate Noel Believing his words Noel heads to the meeting without knowing a devil was waiting,The first game in the NOEL the mortal fate series Originally released as a Web Browser and Windows game in 2016  It is available in English and Chinese through Steam as part of the series bundle Noel the Mortal Fate S17 released in 2018,Missing,,,,,,
56,"[13, 15, 16, 24]",118962,Order of Battle: U.S. Marines,"[6, 14]",Missing,Order of Battle US Marines puts players in control of the elite US military branch which proved essential in the Allied victory over Japan This new expansion follows the story of the US Marine Corps during the island hopping campaign of 19421945 As the fighting progresses across small isolated jungle islands the Japanese adapt their strategy from ruthless assaults to deep wellprepared defensive systems  determined to hold on and fight to the last man,Missing,,,,,,
57,"[14, 33]",116527,ACA Neo Geo: Baseball Stars 2,"[6, 48, 49, 130]",Missing,Baseball Stars 2 is a sports game released by SNK in 1992 Get the full experience with intense graphics and passionate announcers Time to see some exciting baseball Use the Powerbat to send the ball flying for an amazing home run The AutoFielding system allows for even beginners to enjoy the intense gameplay,Missing,,,,,,
58,Missing,112297,Maji de Watashi ni Koishinasai! A-5,[6],Missing,A fandisc for the game Maji de Watashi ni Koishinasai featuring routes for Yoshitsune and Takae as well as an after story for Margit,Missing,,,,,,
59,"[12, 32]",105121,Touhou Soujinengi V: The Genius of Sappheiros,"[6, 46, 48, 130]",Its a normal day in Gensokyo when Reimu Hakurei notices a strange fog rolling in All across Gensokyo residents witness this fog weakening and killing a great many lesser youkai At the behest of Yukari Yakumo she joins forces with Marisa Kirisame Sanae Kochiya and Aya Shameimaru to investigate the fogs appearance,Touhou Soujinengi The Genius of Sappheiros is a fanmade Touhou Project game and a traditional turnbased RPG released at Comiket 78 heavily influenced by traditional console roleplaying games such as the SaGa Series Despite being an RPG it follows a traditional Touhou stagebased format with each stage being its own dungeon The game is made using the Unity game engine  An updated version was announced for the PlayStation Vita version under the name of Touhou Soujinengi V as part of Play Doujin,Missing,,,,,,
60,"[31, 32]",98046,Keep in Mind,[6],Missing,Keep in Mind is a psychological indie game that follows Jonas a man struggling with mental illness on a journey of reflection and emotional healing,Missing,,,,,,
61,"[11, 13, 15, 32, 33]",96371,Zotrix: Solar Division,"[3, 6, 14, 130]",Missing,The battle against Zotrix aliens is getting closer to your door step  Every space station in the network is in danger and Solar Division command needs your help to setup proper strategy for the defense This primarily strategy game blends game mechanics between tower defense and real time strategy with hybrid elements such as patrolling ships navigation towers You are trusted this important task before whole network is taken to the edge of the unknown,Missing,0.0,0.0,0.0,0.0,0.0,0.0
62,"[12, 31, 32]",92095,Abbot's Book,[6],Missing,A trailer for the 8episode narrative VR The Abbots Book,Missing,,,,,,
63,"[5, 24, 31]",91021,Hitman: Episode 2 - Sapienza,"[3, 6, 14, 48, 49]",Missing,Hitman Episode 2 takes you to the sunny Italian coastal town of Sapienza a dense location full of challenges and packed with opportunities for the creative assassin Track down Silvio Caruso and destroy a deadly virus in this multilayered mission This new episode includes new challenges targets weapons gear starting locations stash points and location mastery as well as a whole Mediterranean town to explore,Missing,,,,,,
64,Missing,90588,Classic Fun Collection 5 in 1,"[6, 14]",Missing,The Classic Fun Collection is a pack of 5 games in 1 for you to enjoy,Missing,0.0,0.0,0.0,0.0,0.0,0.0
65,"[31, 32]",90587,Tyrfing Cycle |Vanilla|,[6],Missing,Tyrfing cycle is a fast paced twitch based ActionRoguelike Hack and Slash your way through various Dungeons and realms in this Norse themed RogueLike,Missing,,,,,,
66,[32],81853,Stage Fright,"[6, 14]",Missing,Stage Fright is a single player rhythm and horror game where you take the role of a piano prodigy who is overwhelmed by musical performance anxiety This anxiety manifests itself as a supernatural ghost girl the mysterious HANNAH who haunts your concerts to strain your ability and sanity,Missing,0.1,0.0,0.0,0.0,0.0,1.0
67,[13],80553,Lucid9: Inciting Incident,"[3, 6, 14]",Missing,Lucid9 is a visual novel focused on a web of intricate mysteries set in the fictional 2018 metropolis of Isamu Lucid9 Inciting Incident is the first part of the story focused on a string of disappearances that occur at a prestigious uppity boarding academy,Missing,0.0,0.0,0.0,0.0,0.0,0.0
68,"[8, 9, 31, 32]",70387,Windowframe,[6],Missing,Windowframe is a 2D puzzle platformer in which you can pin and adjusting the size of the window the game runs in This is done by throwing a stake at it and then clicking and dragging on the stake in the window edge to move the edge closer As you kill the vampires throughout the levels your amount of stakes decreases making the game increasingly harder towards the end,Missing,0.0,0.0,1.23,73.0,3.0,2.0
69,"[9, 15, 31, 32]",61228,Super Robo Mouse,"[6, 41]",Missing,Robo the mouse has to collect Titanium Cheese to unlock the gates and escape the maze it is trapped in,Missing,,,,,,
70,[9],60044,Injection,[6],Missing,A programming puzzle game where the player must hack the games code to progress,Missing,,,,,,
71,[31],59882,The Gallery,"[6, 163]",Missing,The Gallery is an episodic VR adventure game inspired by the adventurefantasy films of the 1980s,Missing,2.05,0.0,0.0,65.0,2.0,3.0
72,Missing,59377,CR Persona 4 the Pachinko,"[6, 34, 39]",Missing,A PC and mobile game version of the CR Persona 4 the Pachinko pachinko machine,Missing,,,,,,
73,Missing,58629,Cyberpong VR,"[6, 163]",Missing,A Pong style game made for VR headsets,Missing,,,,,,
74,Missing,58487,Dawn of H'btakh: Get Lost and Die,[6],Missing,This is an arcade roguelike FPS Hbtakh has a lot of super powers that he can use to collect keys and escape each procedurally generated labyrinth  He must constantly run away from the ruthless Lilac who wants to kill him for feeding her bad meat,Missing,,,,,,
75,Missing,58330,Man vs Verified,[6],Missing,MANvsVERIFIED celebrates the ongoing journey to become officially verified by Twitter as told through the struggles of MAN,Missing,,,,,,
76,"[13, 14]",58268,ZenBlade,[6],Missing,ZenBlade is a VR game using tracked motion controlls in which the player has to slice fruit that is thrown into the air using a simulated sword,Missing,0.0,0.0,0.0,0.0,0.0,0.0
77,Missing,57766,Krog Wars,[6],Missing,An action game in the style of Space Invaders with both 2D and 3D modes,Missing,0.0,0.0,0.0,0.0,0.0,0.0
78,"[9, 15, 16, 34, 35]",57554,Psycard,"[6, 34, 39]",Missing,A minesweeper like card game that is played competitively Characters have psychic powers which give them different abilities to read cards,Missing,,,,,,
79,[5],56130,Graceful Danmaku Festival,[6],Missing,Graceful Danmaku Festival is a free bullet hell game developed by Princess Sylvysprit Itsuna Nani the games protagonist sets out to solve the mystery as to why she is being attacked by gunwielding fairies,Missing,,,,,,
80,[31],55952,Three-Card Trick,"[3, 6, 14, 82]",Missing,A piece of interactive fiction written by Chandler Groover where you play the magician Morgan the Magnificent,Missing,0.0,0.0,0.0,60.0,1.0,0.0
81,"[12, 15]",53373,Mordheim: City of the Damned - Doomweaver,[6],Missing,This Hired Sword is a new Herotype unit that can be recruited to further customize your roster The Doomweaver is available for the Skaven and the Cult of the PossessedMystics who tap directly into the Winds of Magic Doomweavers are both powerful and pitiable,Missing,,,,,,
82,[15],53368,Mordheim: City of the Damned - Wolf-Priest of Ulric,[6],Missing,This Hired Sword is a new Herotype unit that can be recruited to further customize your roster The WolfPriest of Ulric is available for the Sisters of Sigmar and the Human MercenariesUlric is the god of wolves war and winter In some of the Northern provinces he is venerated even above Sigmar by peasants and nobles alike,Missing,,,,,,
83,"[10, 13, 14]",53167,RaceRoom Racing Experience: Nurburgring Legends,[6],Missing,The Nürburgring Legends DLC includes the Nürburgring GP track and the famous Nordschleife bundled with 7 iconic cars that wrote history on the longest most beautiful  challenging race track of the world,Missing,,,,,,
84,"[11, 13, 15]",53005,Europa Universalis IV: Mare Nostrum,"[3, 6, 14]",Missing,In Europa Universalis IVMare Nostrum you now have even more tools at your disposal as you guide your nation through the early modern world As its name suggests Mare Nostrum introduces new systems connected to naval warfare and control of trade,Missing,,,,,,
85,"[5, 31, 32]",52985,Enter the Gungeon: Collector's Edition,[6],Missing,This version includes   Enter The Gungeon  Enter The Gungeon Soundtrack  Enter The Gungeon Digital Comic  Enter The Gungeon Microtransaction Gun,Missing,,,,,,
86,"[8, 9, 15, 31]",52042,A Rose in the Twilight,"[6, 46]",A girl awakens in a castle void of color and time affixed with the Curse of Thorns upon her back After meeting a sleeping giant the two work together to escape Help them unravel the mystery of the thorns and the history behind the somber castle,In A Rose in the Twilight use Roses power to absorb blood and transfer it to static objects By doing so colorless objects become red and regain the essence of time You will also need to make use of the giants super strength by lifting and throwing objects to clear your path  Every stage is a puzzle waiting to be pieced together The further you get the harder it becomes but the greater the risk the bigger the reward Discover how to solve each stage as you delve deeper into the storys grim origins,Missing,7.63,9.0,13.98,74.0,14.0,31.0
87,"[5, 12]",51768,Dying Light: The Following - Gun Psycho Bundle,"[3, 6, 14, 48, 49]",Missing,Get crazy about guns Put on the exclusive Gun Psycho outfit excel in precision shooting thanks to the reflex sight on your shiny new Marksman Rifle and conquer the countryside driving the Wasteland Cruiser The Gun Psycho Bundle includes a new buggy paint job a new character outfit and a new weapon blueprint,Missing,,,,,,
88,"[5, 12]",51767,Dying Light: The Following - Harran Ranger Bundle,"[3, 6, 14, 48, 49]",Missing,Bring the unsuspecting bandits to justice as the Harran Ranger Put on the new camo outfit execute headshots with your exclusive Ranger Bow and patrol the countryside driving the Pathfinder The Harran Ranger Bundle includes a new buggy paint job a new character outfit a new weapon blueprint and four arrow blueprints,Missing,,,,,,
89,"[5, 12]",51766,Dying Light: The Following - Volatile Hunter Bundle,"[3, 6, 14, 48, 49]",Missing,Spread terror among hordes of night zombies Don your fluorescent outfit equip special weapons and get behind the wheel of the Volatile Hunter Prove you were born in the dark molded by it The Volatile Hunter Bundle includes a new buggy paint job a new character outfit blueprints for a new sword baton maul and knife,Missing,,,,,,
90,"[12, 31]",47486,Dark Souls III: Deluxe Edition,"[6, 48, 49]",Missing,The Dark Souls III Deluxe Edition includes the full game  the Season Pass Expand your experience with the Season Pass featuring new maps bosses enemies and additional weapon and armor sets Dark Souls III continues to push the boundaries with the latest ambitious chapter in the criticallyacclaimed and genredefining series As fires fade and the world falls into ruin journey into a universe filled with more colossal enemies and environments Players will be immersed into a world of epic atmosphere and darkness through faster gameplay and amplified combat intensity Now only embers remain Prepare yourself once more and Embrace The Darkness,Missing,,,,,,
91,"[9, 32, 33]",43493,Blockara,"[3, 6, 14, 41]",Missing,Blockara is a headtohead action puzzle game where you one of the best alchemists in the world must compete in the World Alchemy Tournament for a chance to have your wish granted by the September Dragon Fight your way to the top in Story Mode or hone your skills in the other game modes,Missing,0.0,0.0,0.0,0.0,0.0,0.0
92,"[5, 12]",42936,Tom Clancy's The Division: Collector's Edition,"[6, 48, 49]",Missing,A devastating pandemic sweeps through New York City and one by one basic services fail In only days without food or water society collapses into chaos The Division a classified unit of selfsupported tactical agents is activated Leading seemingly ordinary lives among us The Division agents are trained to operate independently of command as all else fails Fighting to prevent the fall of society the agents will find themselves caught up in an epic conspiracy forced to combat not only the effects of a manmade virus but also the rising threat of those behind it When everything collapses your mission begins  Tom Clancys The Division Collectors Edition Includes Tom Clancys The Division Game Season Pass Real Agent Watch Poster Agent Armband Art Book,Missing,,,,,,
93,"[31, 32]",36598,Maui,[6],Missing,Maui is a free actionadventure game based on Hawaiian mythology The game features an innovative stat grid that lets you switch stats on the fly to face any situation,Missing,0.4,0.0,0.62,47.0,3.0,13.0
94,[32],35973,Bunny Bash,"[3, 6, 14]",Missing,Meat grind your way through an online multiplayer death matchwith bunnies    Pick your bunny and enter levels of bunny blitzing mayhem Take on your friends or meet new people while you smash and stomp them into bloody bunny goo bouncing your way to bunny bashing victory,Missing,,,,,,
95,[12],35948,Fallen Temple,[6],Missing,Fallen Temple is a 2D action RPG that combines the dungeon puzzling of Zelda and the HacknSlash game play of Diablo 1 in a fresh fast paced 2D game,Missing,,,,,,
96,"[31, 32]",35419,Bleak: Welcome to Glimmer,"[3, 6, 14]",Missing,A super high difficulty fantastical 2D action platformer complete with an expansive original soundtrack 20 Levels Multiple playable characters Rich lore BLEAK Welcome to Glimmer is Act One in a timeless tale of loss and redemption,Missing,,,,,,
97,"[12, 13, 32]",34717,The Contact,[6],Missing,A roleplay game with freedom of choice police wanted System criminal activities  home invasions stealing open world and a thrilling story with no need to follow,Missing,,,,,,
98,[32],34596,The Rose and I,[6],Missing,An immersive animated VR film Crafted by the artists animators and storytellers of Penrose Studios The Rose And I is about loneliness friendship love and loss Come meet a lonely Rose living in the unlikeliest of places and join her as she transports you to a brand new universe,Missing,0.0,0.0,0.0,40.0,1.0,0.0
99,[32],34384,Veer,"[3, 6, 14]",Missing,Use relative teleportation and the ability to change the direction of gravity to progress through the temple where everything revolves around the core experience of puzzle solving  Do you have what it takes,Missing,0.0,0.0,0.0,0.0,0.0,0.0
100,[32],34316,Slime Jumper,"[3, 6, 14]",Missing,Slime Jumper is a cool Jump n Run somewhere between Super Mario and Super Meat Boy with nice direct controls You can buy different slimes with stars collected while playing the levels,Missing,,,,,,
