,genres,id,name,platforms,summary,storyline,main,extra,completionist,review_score,review_count,people_polled
11,"[5, 32]",256500,Retro Space,[6],In this space shooter game your goal is to destroy all the invaders and get the best score Inspired by a famous game Space Impact Retro Space has 8 levels and 8 bosses With a more colorful and modern look you will remember what it was like to play on an old cell phone,Missing,,,,,,
12,[8],246666,Pik's Epic Kirby Sprite Comics: Teh Game 2,[6],Missing,Missing,,,,,,
13,[34],240527,Majestic Majolical vol. 3,[6],The third volume of Majestic Majolical,The magician Lapis is the youngest daughter of the distinguished Idocrase family Her parents and four brothers are all elites with great magical power However Lapis only has lower than ordinary magical abilities she spends everyday at magic school getting ridiculed as the Burden of the Idocrase Family  In order to go to a higher school she challenges a certain test The details are to gather the Twinkle Gem that is created from a strong feeling in a humans heart  And so Lapis goes to the human world in high spirits where a bunch of hard to deal with men are waiting for her,,,,,,
14,"[13, 31]",237331,Minecraft: Egyptian Mythology Mash-up,"[6, 9, 12, 34, 39, 41, 46, 48, 49, 74, 130, 132, 388]",Will you survive the perils of the Pyramids Journey through the Valley of the Kings dodge deadly traps and explore the ancient tombs below The fourth pack in the Mythology series this Egyptianthemed Mashup comes with textures fit for a Pharaoh legendary mobs a pantheon of skins and an epic soundtrack,Missing,,,,,,
15,[31],232776,Thermomorph,"[3, 6, 14, 34, 82]",Your crew is dead Unidentified creatures stalk the halls of your mining ship Armed with a motion sensor and a flamethrower you must survive until the escape pod is repaired,Missing,,,,,,
16,[13],225866,World of Warships: Admiral Graf Spee Pack,[6],Take home the famed German pocket battleship Graf Spee a skilled Commander for her helm and a sprinkling of Doubloons,Missing,,,,,,
17,[32],225490,A day in the life of a sea witch,[6],Rhere is a lack of bitsy mermaid games so of course i had to make a game about a cecaelia that featured mermaids,Missing,,,,,,
18,[34],223082,Kannagi no Mori: Youko Kitan,[6],The first half of the Kannagi no Mori story,The protagonist Kinami Mizuki has been able to see things that others could not since she was a child Her mother who was the only family she had told her to keep it a secret from everybody and Mizuki has kept that promise  One rainy night while looking out her window Mizuki saw a person walking in the rain without an umbrella That person looked exactly like her mother who had died three days ago  On a rainy night the dead will return  It was a rumor she had heard while visiting her mothers grave While realizing that it couldnt be true she still ran out of the house and started chasing the woman But there in front of her was a mysterious young man  Ive come to pick you up  The young man kneeling in front of her apparently worked for her paternal grandfather  Led by the young man she was taken to a village far from the city Ugetsu There she met her grandfather who was stricken with an illness and tasked to take care of the Yorozu Ayakashiya in his stead It is a business that deals with settling the problems of gods and youkai,,,,,,
19,[12],221540,Final Fantasy XIV: Under the Moonlight,"[6, 48]",Patch 43 brings a myriad of additions and refinements to the realm including the second installment of the Return to Ivalice saga crossworld linkshells and more,The arrival of imperial envoys in the land of Doma was as unexpected as their stated purpose to negotiate peace Lord Hien eager to secure the release of his conscripted countrymen cautiously accepts the agreement and arranges for a prisoner exchange Yet even as Doma is poised to welcome the breaking dawn the shadow of the fallen Zenos enfolds all in darkness and uncertainty,4.11,7.02,11.99,87.0,19.0,21.0
20,"[15, 33]",221393,Unusual Times,"[6, 34]",Spring is coming but winter still does not want to let go of everyone You will be waiting for a very unexpected story You will play the role of winter which fights with spring The game is a famous tower defense genre but instead of ordinary towers you will have snowflakes or ice that will fight off spring plants and beetles Also you will observe changes not only in the gameplay but also in the game menu And how it all unfolds you have to find out in the game itself,Missing,,,,,,
21,Missing,211361,Zippy the Circle,"[6, 34, 39, 49]",Missing,Missing,,,,,,
22,[10],210803,Greatest Drivers,[6],High speed driving action with pretty cars Go ahead Be The Greatest Driver  12 cute rally cars Time attack in 4 tracks 8 layouts Race against Replay data up to 3 cars Realistic car tuning over 1million patterns And High Speed Drifting,Missing,,,,,,
23,"[12, 15, 32]",210673,Witchcraft,[6],In Witchcraft you will be able to create your own character configuration and fight against your friends or AI in 1vs1 or 2vs2 battles The way you customize your character and the way you manage yourself in the battlefield will have huge consequences in leading you to victory or defeat,Missing,0.0,0.0,0.0,0.0,0.0,0.0
24,"[5, 32]",204785,Chousoku Shoujo: Hypersonic Speed Girl - Over the Speedz,[6],A doujin game by disfactNoir based on the Touhou Project series,One day a shining star appeared in the sky of Gensokyo The star was so unnatural as a meteor that many humans and youkais began chasing it,,,,,,
25,"[5, 8, 31, 32]",202936,Touhou Rock Maiden FC,[6],A Touhou Doujin game based on Rockman Megaman developed by Capricorn,One day Marisa came to me with a letter of fulfillment in her hand What the hell is this Yes I gave it to you See you later Wait a minute Will Reimu be able to kick out the inhabitants of Koumakan and others and get to the mastermind behind it,,,,,,
26,[12],201656,Crashocalypse,[6],Crashocalypse is a video game made in RPG Maker 2000 that was released in May 12th 2018 and was made by one person named Default Reese The game was created as a fangame dedicated to the Lets Player Mikennemonic and his community featuring references and injokes dedicated to the community in a turnbased RPG format  The game was released within the MikeNnemonic forums for download free of charge,Missing,,,,,,
27,[5],195991,Brutal Half-Life,"[6, 14]",Brutal HalfLife is a modification that makes the HalfLife game more violent and addictive It is also a tribute to the classic FPS game Brutal DOOM,Missing,,,,,,
28,[32],185653,Fat Slice 2,"[6, 14, 82]",Slice up shapes with your mouse or finger reach the goal size avoid bouncing balls bombs and impenetrable walls Better your score and earn achievements,Missing,0.0,0.0,0.0,0.0,0.0,0.0
29,[8],181836,Teenage Mutant Ninja Turtles: Cowabunga,[6],TMNT Cowabunga is a free fan game created by me i love ninja turtles since i was a 5yo kid and thats my way to celebrate that love Its a good old platformer in gameboy style just 4 colors on screen Simple gameplay you can switch the 4 turtles and use them during the stage you can collect ninja stars and perform ground attack and aerial attack each turtle a different one  Each turtles got a lifebar but be careful if you loose one of the four its game over So you are forced to use all of them as a good team obviously ,Missing,,,,,,
30,"[13, 31, 34]",180942,Off the Record,[6],Ever dreamt of running a record store,Missing,,,,,,
31,"[25, 34]",180651,Baldr Bringer Extend Code,[6],One day Fuji and others receive a rescue signal from Hristina a girl who calls herself VERTEX ORDER 4 The party heads to the virtual space Naraku that continues to absorb information and investigates the cause of the abnormality,Missing,,,,,,
32,Missing,178741,13 Gates,"[3, 6, 14]",Short first person dodge em up adventure through 13 surreal levels,Missing,,,,,,
33,[8],177704,Demon's Nightmare: Ar Ek-Qua Er Seta,[6],2020  kbm shootingplatforming hybrid,Missing,,,,,,
34,"[31, 32]",176007,Trap: Welcome to Beryl,[6],Missing,After receiving a disturbing letter from his brother our protagonist decides to go looking for him at the hotel Beryl He will soon discover the strangeness of the places the objects the paintings the shadows and the terrifying models moving speaking living of their own will,,,,,,
35,[12],171801,Lewd Maze,[6],Lewd Maze formerly Corrupted Dungeon is an Isometric dungeon crawler with turnbased pixel fighting part with some nice inbattle sex You have two main characters for now tanned neko and elf girl,Missing,,,,,,
36,"[31, 32]",171323,Arizona Sunshine: Dead Man,"[6, 48]",Welcome to the final days before the zombie apocalypse Arizona Sunshine  Dead Man DLC drops you in an infested US missile base where you will lead a frantic attempt by US Army Special Forces to contain the expanding zombie outbreak in the American Southwest,Missing,,,,,,
37,[15],167632,Total War: Warhammer II - The Queen & The Crone,[6],The Queen  the Crone is the first Lords Pack for Total War Warhammer II Bolstering the forces of the High Elves and the Dark Elves it introduces famous rival characters and new iconic units from the world of Warhammer Fantasy Battles to your campaigns and battles,Missing,,,,,,
38,[15],167623,Total War: Warhammer II - Alith Anar,[6],Alith Anar appears as a new High Elf Legendary Lord in both the Eye of the Vortex and Mortal Empires campaigns Voiced by Hollywood actor Dylan Sprouse Alith Anar brings a host of unique traits and abilities to High Elf campaign and battle gameplay,Missing,,,,,,
39,"[13, 32]",165990,House Flipper: Apocalypse,[6],Expand your House Flipper nuclear safety options with the Apocalypse Flipper DLC Pack,Missing,,,,,,
40,[31],164812,Middle-earth: Shadow of War - Desolation of Mordor,"[6, 48, 49]",The Desolation of Mordor Story Expansion includes   NEW Story campaign  NEW Side missions featuring Torvin  NEW Human Mercenaries and Bodyguards  NEW Region of Mordor  The Desert of Lithlad  NEW Beasts Werewyrms,Missing,,,,,,
41,[13],163675,Pinball Arcade: Gottlieb Pack 2,"[6, 130]",Gottlieb Pack 2 6 tables This Pack contains the following tables Wipeout Rescue 911 Bone Busters Black Hole El Dorado City of Gold Goin Nuts,Missing,,,,,,
42,"[13, 14, 15, 31, 32]",162194,Jigsaw Puzzle Pack: Pixel Puzzles Ultimate - Extreme Sports,[6],Pixel Puzzles Ultimate redefining digital puzzling,Missing,,,,,,
43,[10],159142,Nightriderz,[6],Nightriderz is a reborn project of Need for SpeedWorld that has been closed in 2015,Missing,,,,,,
44,"[30, 32]",158475,Zaccaria Pinball: Blackbelt 2018 Table,"[3, 6, 14, 130]",Blackbelt 2018 Table is a modernized version of the original Blackbelt table from 1986,Missing,,,,,,
45,[13],158298,Microsoft Flight Simulator X: Steam Edition - Mega Airport Berlin Brandenburg,[6],Mega Airport BerlinBrandenburg by Aerosoft covers the existing Airport Berlin Schönefeld as well as the adjacent new international airport and has an extremely impressive feature list,Missing,,,,,,
46,[13],157880,Microsoft Flight Simulator X: Steam Edition - Mooney M20J,[6],Fly the Porsche of the skies Eperience a new feel for flying with the Mooney M20J by the famous Carenado development team Set new speed records,Missing,,,,,,
47,[13],157764,Microsoft Flight Simulator X: Steam Edition - Piper PA-28R Turbo Arrow III/IV,[6],Developed by Just Flight the PA28R Turbo Arrow III and Arrow IV are four seater turbocharged pistonengine aircraft equipped with a retractable tricycle landing gear and constantspeed propeller  ideal for touring and instrument training,Missing,,,,,,
48,[13],156872,Train Sim World 2020: West Somerset Railway Route,[6],Rolling hills golden meadows and seaside views are yours to experience in Train Sim World West Somerset Railway bringing Britains longest standard gauge heritage railway to life,Missing,,,,,,
49,"[31, 32]",156114,Cairo's Tale: The Big Egg,[6],Cairos Tale The Big Egg is a VR animated short indie game about the adventure of young talented mage Cairo and his best friend One day a giant egg falls off and breaks the roof of Cairos flying house Though being afraid they decide to figure out what happened,Cairo is the youngest member of the big mage Family BoBo He was born with great talent and good at the magic of creation But Cairo cant concentrate on doing one thing for long He likes playing tricks and living leisurely Taking a nap on the meadow is his favorite part of the day and thats why he barely sees his growth in magic power  Clusterclucked was brought by Cairos father when Cairo was a baby This fellows backstory is a mystery but that doesnt affect him from being the best friend and nanny of Cairo Clusterclucked is quite lighthearted has a poor memory and likes singing songs that nobody understands  One day a giant egg falls off and breaks the roof of Cairos flying house just in front of Cairo and Clusterclucked Though being afraid they decide to figure out what happened,,,,,,
50,[13],155372,World of Warships: Anshan Pack,[6],The Sovietdesigned destroyer Anshan sports powerful stealthtorpedoing capabilities and an improved AA defense to deal with those pesky bombers that get too close Add her to your Port today together with 1500 Doubloons and a skilled Commander,Missing,,,,,,
51,"[13, 15, 32]",155176,The Escapists 2: Dungeons and Duct Tape,"[6, 49, 130]",This content requires the base game The Escapists 2 on steam in order to play,Missing,0.0,0.0,0.0,0.0,0.0,0.0
52,"[12, 31]",154457,Pillars of Eternity II: Deadfire - Rum Runner’s Pack,"[3, 6, 14]",New consumable items and Mirke a new sidekick,Missing,,,,,,
53,"[5, 32]",153778,Make Me Real II: Sovereigns,[6],High Voltage Audiovisual Insanity,Missing,,,,,,
54,[13],153304,Trainz: A New Era - Route: Midwestern Branch,"[6, 14]",Midwestern Branch is a fictional route based somewhere in the Midwestern section of the US While the main line is owned and operated by BNSF the branch line uses exMilwaukee Road units in both SD402 and GP382 styles to help serve the industries that are in the towns of Littleport Levitt Cylinder and Mill Town,Missing,,,,,,
55,[13],153299,Trainz: A New Era - Route: Rostovsky Uzel,"[6, 14]",The route is based on a real section of the North Caucasian railway located in the Rostov region of the Russian Federation,Missing,,,,,,
56,Missing,152096,Muscle World,[6],Are you strong enough venture where only the strongest come out alive into the muscle world  Delve into its secrets with the power of muscle  Redeem yourself through exercise  Believe  An enormous muscle world to explore Tense muscle action Secret locations and endings Inspiration,Missing,0.0,0.0,0.0,0.0,0.0,0.0
57,"[13, 32]",151249,Masters of Puzzle: The Arcadian or Pastoral State,"[6, 14]",A classical painting puzzle box for the Masters of Puzzle game,Missing,,,,,,
58,"[13, 32]",151248,Masters of Puzzle: The Savage State,"[6, 14]",A classical painting puzzle box for the Masters of Puzzle game,Missing,,,,,,
59,"[13, 32]",151228,Masters of Puzzle: The Consummation of Empire,"[6, 14]",A classical painting puzzle box for the Masters of Puzzle game,Missing,,,,,,
60,"[13, 32]",151211,Masters of Puzzle: Destruction,"[6, 14]",A classical painting puzzle box for the Masters of Puzzle game,Missing,,,,,,
61,[32],149759,Super Head Ball,[6],Super Head Ball is an actionpacked party game that pits two teams of warriors against each other as they attempt to throw a decapitated head into a blazing pyre With simple controls and 4player local multiplayer matches are fast frantic and intense,Missing,0.0,0.0,0.0,0.0,0.0,0.0
62,"[9, 32]",145918,Snake Blocks,[6],Eat apples to grow Push snakes onto an activation tile to control them Cover all red tiles to complete a level,Missing,4.02,0.0,0.0,0.0,0.0,1.0
63,"[31, 32]",145684,Uni,[6],A Yume Nikki fangame,Missing,0.67,0.75,0.83,43.0,3.0,4.0
64,Missing,144958,Shunkyoku no Tyrhhia: What a Beautiful Dawn,[6],It was the third year of the Bunkyu era and the skies of Edo were dark In the short ten years after Japan ended its isolationist foreign policy Edo had been thoroughly transformed into a n Engine City due to the arrival of steam engine technology from the strange land of Kadath via the West,The young Shingyotoryuu swordsman Hachirou was given a secret order one day to pick up a package from Nobutomo a great swordsman admired by both his older brother and uncle in Shimoda and deliver it to Kyoto It was a large box that resembled an iron maiden While he was perplexed by its looks he was more astonished when a dolllike petite girl came out from it,,,,,,
65,[4],144705,Dragon Ball FighterZ: Vegito (SSGSS),"[6, 48, 49, 130]",One of the most powerful fused characters Vegito SSGSS enters the world of Dragon Ball FighterZ  This content includes  Vegito SSGSS as a new playable character  5 alternative colors for his outfit  Vegito SSGSS Lobby Avatar  Vegito SSGSS Z Stamp,Missing,,,,,,
66,[4],144704,Dragon Ball FighterZ: Zamasu (Fused),"[6, 48, 49, 130]",Fused Zamasu is born from the fusion of Goku Black and Future Zamasu through Potara earrings Thanks to the Super Dragon Balls Fused Zamasu has gained ultimate power and invincibility making him the most devastating god of all time His unlimited power also allows him to float in the air after his attacks and to move in any direction making him a unique character to control Divine Wrath his Ultimate Attack is a huge shot from his fingertip and is best used after a rush attack  Zamasu Fused the calm  collected Supreme Kai apprentice is bringing his brand of methodic deadliness to DRAGON BALL FighterZ  This content includes  Zamasu Fused as a new playable character  5 alternative colors for his outfit  Zamasu Fused Lobby Avatar  Zamasu Fused Z Stamp,Missing,,,,,,
67,"[9, 12, 31]",142249,Robsu e o Caminho da Água,[6],My first game made entirely in the RPG MAKER VX ACE with some puzzles and childrens level puzzles because I dont want to waste my figures with such a simple game,Your main mission is to find water and solve puzzles,,,,,,
68,[5],141031,Magnolia,[6],Magnolia is a set of three Boomcompatible maps released by Zachary Stephens Ribbiks in 2018 Like many of his past works this wad alters the palette to allow for a range of teal and magenta colors to replace a wide variety of the original shades,Missing,,,,,,
69,[4],139279,Origin Online,[6],Origin Online is an MMORPG Massively Multiplayer Online RPG that deeply immerse the player into ancient Chinese Arab and European civilization The Silk Road was a major cultural and economic trading gateway with ancient roads connecting Asia and Europe Origin Online will relive this forgotten history of glory and adventure  Players will have first hand experience of whole new world waiting to be explored with funfilled and ever progressing adventures,Origin Online is an active world unlike other MMORPGs which have fixed contents In the spacious roads of Origin Merchants take chances in adventure while Thieves intend to strip them of their goods Although there are great risks in trades Hunters will be there to protect traders and to end the mischief of thieves The constant life is founded on the trades and the challenges that it bring forming various bonds goals and dreams thus giving a world full of life  There is no fixed job on the Origin All players can freely promote themselves to any jobs to improve the growth of their characters Changing to Hunter and Thief alters the will and destiny of the players  The servers were designed to have seamless and parallel worlds to accommodate large group of users without delay also offer more content with minimal loading time To top it off characters were designed with natural movements blended with dynamic animation techniques thus providing uniqueness to every character  The Silk Road is open to you It is entirely up to you whether you want to earn money through the trade become the lone wolf which will pound the vast continent which is full of bandits or play an active role as a guardian who will safeguard peace in Silk Road,,,,,,
70,"[9, 32]",139167,Acephalus,"[3, 6, 14]",Assemble the commoditychain for a rare mushroom in this attempt at a poststructuralist puzzle game Based on Anna Tsings The Mushroom at the End of the World On the Possibility of Life in Capitalist Ruins,Missing,,,,,,
71,"[8, 15]",137774,TeamJumpers,[6],TeamJumpers is a Strategy platformer that allows you and your teammate to work together to get through tough obstacles and high places,TeamJumpers is a good old fashioned teamwork platformer game in which you face high obstacles and challenging levels In this game you will need to rely on each others ability to cooperate to get through these levels Dont have anyone to play with or just stuck at home during quarantine Lonesome Square Modes got your back This is a singleplayer version of the game in which you go it alone and do it yourself,,,,,,
72,"[10, 34]",137560,Densha de D: Shining Stage,[6],Densha de D Shining Stage is the 5th entry in the Densha de D series Its a train racing game that parodies the popular manga series Initial D,Missing,,,,,,
73,[9],137004,MonsterMind,[6],Heres a puzzle game I made where you can interact and solve puzzles with Pokemon Theres a lot of Pokemon to meet and different things to try so take your time and have fun with it    This game is fun if you explore it and find some of the surprises for yourself But there are also some things you might not understand Be cautious if you choose to collaborate with other players in the comments below you might find spoilers which make your experience less enjoyable Happy puzzling    Your game should save after every level but this save file could be lost if your temporary files get deleted If you want to make sure you dont lose your progress I have included a password feature On the Options screen on the main menu you can view your name and password When starting a new game you can tell Grovyle your name and password to continue your progress All of the Pokemon youve met will remember you and you will retain any items you have purchased   MonsterMinds itchio page,Missing,,,,,,
74,"[9, 31]",136651,Detroit: Become Human - Premium Edition,"[6, 48]",Detroit Become Human is an neonoir thriller that puts the destiny of both mankind and androids in your hands taking you to a near future where machines have become more intelligent than humans Every choice you make affects the outcome of the game with one of the most intricately branching narratives ever created The Premium Edition includes a copy of the game a limited edition special art book the original digital soundtrack original theme and sticker,The plot revolves around three androids Kara who escapes the factory she was made in to explore her newfound sentience Connor whose job it is to hunt down deviant androids like Kara and Markus who devotes himself to releasing the androids from servitude The characters may survive or perish depending on the choices that are made which serve to shape the story as customized by the player,,,,,,
75,"[9, 31]",135973,Detroit: Become Human - Collector's Edition,"[6, 48]",Detroit Become Human is an neonoir thriller that puts the destiny of both mankind and androids in your hands taking you to a near future where machines have become more intelligent than humans Every choice you make affects the outcome of the game with one of the most intricately branching narratives ever created,The plot revolves around three androids Kara who escapes the factory she was made in to explore her newfound sentience Connor whose job it is to hunt down deviant androids like Kara and Markus who devotes himself to releasing the androids from servitude The characters may survive or perish depending on the choices that are made which serve to shape the story as customized by the player,,,,,,
76,[8],135558,Net64+,[6],Net64 is a mod for Super Mario 64 which makes it be playable online with multiple players It connects to a server through the application or the user can also host a server The game was previously called Super Mario 64 Online but from version 20 onward it was renamed because of copyright concerns,Missing,,,,,,
77,Missing,134894,Nest Lander,[6],Nest Lander Eggwards Adventures is a pixel art retro style arcade game with an unusual physics based flight mechanic  This game is probably unlike anything youve played before If you dont read the instructions please at least take note of the How To Land On A Nest splash screen on level 1 and read the sign posts on level 1  2  Help Eggward to fly from nest to nest Collect eggs for bonus points Complete levels before the timer runs out for extra bonus points  Five skill levels cater for casual gamers to arcade gods and everyone in between  Developed by an Ex Commodore 64 game designer and pixel artist Nest Lander is the first game from Clockwork Hippo Games Bringing back the challenge  35 levels of skill based rage inducing addicting retro arcade gameplay  Tim Ruswick of GDU during a stream Sometimes I forget Im on a Feedback Friday and I just try to land the bird in the nest,Missing,0.0,0.0,0.0,0.0,0.0,0.0
78,[12],134892,Benjamin of Blackstone Edge,[6],Benjamin of Blackstone Edge is a classical comingofage tale You start as Benjamin a farm boy and if all goes well after many adventures and hard choices you end up as the new king You start alone but soon will have companions thatll help you with your tasks  Explore fight and interact with NPCs and your party Difficult decisions and dangerous foes await you in dungeons and other environments If you played Moonstone Deep and put money in your bank account in Panzani Bank you can retrieve some of your gold when you leave Netherim for good,Missing,0.0,0.0,0.0,0.0,0.0,0.0
79,"[9, 31, 32, 33]",134867,Witching Hour at Hell House,[6],A hellish escape the room puzzlehorror game Escape the Hell House before the Tall Man arrives and maybe even find the root to all this insanity within the basement This version adds a new never before seen puzzle and ghost to escape,Missing,,,,,,
80,"[8, 31]",134703,Luminous,"[6, 14]",Guide Keith through a darkened wasteland on a quest to rekindle the light Can you bear the weight of your destiny as your light dwindles and the shadows twist into everstranger shapes Can you trust the creature that guides you through this unsettling platforming adventure    This game is definitely not a metaphor for anything No way,Missing,0.0,0.0,0.0,0.0,0.0,0.0
81,"[32, 33]",134565,Water's Fine,[6],a procedural diving game with two endings,Missing,1.02,0.0,0.0,75.0,2.0,1.0
82,"[2, 9, 31, 32]",134194,My Burden to Keep,[6],Play as detective Francis Dale and as the murder suspects son Gabriel Heinrich in this short point and click adventure game Featuring rich detailed pixel artwork and animation and an oldschool inspired soundtrack with a few modern design conveniences No incessant savingdyingloading    Cover artwork by the very talented and awesome Ivan Ulyanov    Features     An interactive short story A bitesized adventure that you can finish in about 4060 minutes   Rich and detailed pixel artwork and animations   Oldschool inspired soundtrack   A story that follows two perspectives    Interrogate and search for clues and evidence as Francis    Find a way to prove your fathers innocence as Gabriel   Simple pointandclick controls    Left mouse button to execute actionchoose dialogue option    Right mouse button to cycle between verbs ie Walk To Examine Interact Talk to   Includes full soundtrack  12 Tracks available in WAV OGG and FLAC formats,It is May 3rd 1941  Just as the sun peeks over the horizon on that cold spring morning a harrowing report comes in to the sheriffs department The mayor has been murdered in his home    Solve the murderClear your fathers name Two wills struggle on separate paths towards the same goal to find out what really happened Who killed mayor James Scott,,,,,,
83,"[31, 32]",134010,Into The Mist 2: The Cult,[6],Into The Mist 2 is a horror fps set in an abandoned town covered in mist After being captured by the cult you must try and escape,The trains will be leaving at 1200 To all citizens if you have been cleared by the quarantine team the trains will be leaving at 1200 Do not be late the trains will not be returning    After being captured by the cult you must try and escape,0.72,0.0,0.0,0.0,0.0,1.0
84,[31],133303,Strange Terror from Beyond the Stars!,[6],There were twenty crew members at the beginning of the galactic expedition of 1967 but only five remain in the aftermath of the strange terror  Witness a truely horrifying scifi game with a 60s aesthetic Each time you play youll go up against one of seventeen monsters each with their own special abilities Including special guests from iconic movies and random monstrosities  This game was directed by none other than Dave Microwaves Games A semi known game developer Featuring voice actors such as JayskiBean who plays the brave soul who is desperately trying to escape the ship NathanBlakeGames who plays the pilot warning the player of impending doom And TheGameSalmon who plays the role of the General Maintenance Worker stuck in a closet  Will you be able to survive playing through this entire film erm game,Missing,,,,,,
85,"[31, 32]",130440,Zones,"[6, 14]",Explore distant planets and hidden planes in this bundle of infinite exploration games in two acts,Missing,,,,,,
86,"[12, 31, 32]",129570,Tomscape,"[3, 6, 14]",An online roleplaying game in which you slap rats frogs and other players to become the coolest,Missing,0.27,0.0,0.38,32.0,3.0,3.0
87,[32],129567,Kamer,"[6, 14]",A short game about daydreaming Its a relaxing experience of about 10 to 20 minutes Walk around a room interact with some objects and let your thoughts flow,Missing,0.12,0.0,0.18,55.0,2.0,4.0
88,"[15, 16]",129482,Battlestar Galactica Deadlock: The Broken Alliance,[6],AntiCaprican sentiment threatens the Quorum alliance Discontent and pessimism spreads throughout the colonies While politicians and diplomats frantically negotiate to keep the alliance together Colonial Fleet receives a strange request from Aquaria Its the start of a chain of events that could change the tide of the war,Missing,,,,,,
89,[5],129110,Triggering Simulator,[6],Triggering Simulator is a very short firstperson shooter with poor level design terrible gameplay awful optimization and broken AI A trashtier game from hardcore asset flippers known as BunchOD00dz that simulates triggering people just by existing If youre a crybaby desperately looking for an excuse to complain youve come to the right place Enjoy the mindblowing experience this abomination has to offer,Missing,0.07,0.0,0.1,15.0,2.0,3.0
90,[5],128848,Asset Flip Simulator,[6],Asset Flip Simulator is a Miscellaneous game developed by Bunch O D00dz and published by Arcane Raise which was released in 2018,Missing,0.2,0.0,0.42,15.0,2.0,3.0
91,[34],127632,Harem Hotel,"[6, 14, 34]",Harem Hotel is an Adult Visual Novel with Dating Sim and Training themes Develop relationships skills and your hotel with 18 beautiful and fleshed out characters Featuring fully animated and completely uncensored lewd scenes an array of stats and traits to build and unlock many outfits to use unique characters and fetishes over 560 unique events over 14000 images and way way more to come,Youve inherited your grandfathers hotel on a foreign continent where everything seems fine on the surface but rarely is,0.0,0.0,0.0,90.0,1.0,0.0
92,[32],125161,Neos VR,"[6, 163]",Welcome to the metaverse A shared social universe where both casual users and creators coexist Play and explore with your friends collaborate with your coworkers or grab powerful building tools and create something new right inside VR,Missing,0.0,0.0,0.0,0.0,0.0,0.0
93,"[12, 16, 31, 32]",124929,Tales of Maj'Eyal: Forbidden Cults,"[3, 6, 14]",Forbidden Cults is a big expansion for Tales of MajEyal to let you explore the horrors that lurk beneath the surface to delve in long lost knowledge and lore and as usual to die a lot,Missing,,,,,,
94,[31],123209,Alluvium,"[3, 6, 14]",A Pulp Adventure Thriller,After his plane crashes on a remote stretch of Papuan coast civil engineer Ian Forrester is left stranded hungry and alone He must survive the untamed wilderness wait for rescue and pray his dark secret doesnt catch up to him,,,,,,
95,[8],121578,Jera,[6],Jera is a 2D platformer game in which the main character will improve its mobility gaining elemental powers affecting the stability of the world,Missing,,,,,,
96,"[13, 15]",119959,Cities: Skylines - Parklife,"[3, 6, 14, 48, 49, 167, 169]",Cities Skylines  Parklife is a playful new expansion making your city more alive with new amusement parks nature reserves city parks and zoos and giving new life to your empty land with custom parks and gardens With everything from roller coasters and campsites to flower beds fountains and flamingos Parklife adds new ways to play with the introduction of a new park area tool and levelup features that increase your parks property values along with five new maps and a ton of assets in play,Missing,,,,,,
97,"[13, 15]",119958,Cities: Skylines - Country Road Radio,"[3, 6, 14]",Country Road Radio playing 16 original new songs in four subgenres Appalachian Folk Bluegrass  Honky Tonk Nashville Modern Country and Unplugged Country The radio host is pure Dixieland Delight spinning six instrumental songs and 10 with original vocals,Missing,,,,,,
