,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[31],274206,Ja-in,[6],This game is a horror game Contains threatening and cruel depictions It also contains vulgar and disrespectful expressions,Missing,Missing,,,,,,
1,[5],271456,Unknown Kadath,[6],Mediumsized classicstyle medieval level with a church and lavafilled caverns beneath,Missing,Missing,,,,,,
2,[5],269451,The Joy of Mapping 3: Mandatory Joy,[6],The Joy of Mapping 3 Mandatory Joy is a communal mapping session which took place on January 28th 2017 It is the third of such sessions held under the guidance of James Paddock Jimmy and a few assistants where mappers were talked through the basics of mapping such as creating connected areas interesting layouts and using thing placement sensibly,Missing,Missing,,,,,,
3,[34],266055,A Belief in a Perfect Today,"[6, 82]",This is the story of a day that we wanted to be perfect A bank holiday trip to Brighton with friends A chance to see the ocean to see a band to see slot machines and eat doughnuts  This is a story of a day that wasnt perfect A day of fighting through hangovers of trying to have a good time of putting up with bad weather of trying not to snap  This is a story It focuses on the cracks,Missing,Missing,,,,,,
4,[5],260917,3 Heures D'Agonie 3,[6],3 Heures dAgonie 3 is a 32level vanillacompatible megawad created by members of the French Doom community It is the final megawad in the 3 heures dagonie series and as with its two predecessors most maps were made within a three hour time period differing from most speedmapping events in that there was no singular mapping session allowing authors to make multiple maps The project started on 20 January 2015 not long after the release of the second WAD but was not released until 6 April 2017  Although it was considered to be the end of the 3 heures dagonie series a single level Lagonie Finale was released in 2018,Missing,Missing,,,,,,
5,Missing,259250,The Sims 4: Extreme Violence,"[6, 14]",The Sims 4 Extreme Violence is a mod where you can perform violent interactions and murders Turn violent and beat sims up in different violent ways kill sims in 40 different ways develop a horrible reputation by becoming the most hated and feared sim in town and join gangs or start a feud with them,Missing,Missing,,,,,,
6,[5],257418,Moonblood,[6],Moonblood is a megawad 32 levels for Doom 2,Missing,Missing,,,,,,
7,"[8, 13]",254224,The Pear Game,"[6, 14]",This game is game might not be as it appears hahahahaha,Missing,Missing,,,,,,
8,Missing,243614,The Legend of Zelda: Book of Mudora,"[3, 6, 14]",Links newest quest is set a few generations after Twilight Princess and spans two different continents of Hyrule Explore eight unique temples and defeat enemies and bosses in order to gain powerful items to assist you in your goal Discover many areas of Hyrule and assist different races in their conflicts in order to stop the Dark Tribe from destroying Hyrule by obtaining the power of the Book of Mudora,Missing,Missing,,,,,,
9,[32],240547,Theseus in the Dark,"[6, 14]",Missing,Missing,Missing,,,,,,
10,"[2, 31]",229772,Murder 38: Episode One - A Small World,[6],Join our detectives as they solve a grizzly murder on tonights episode of Murder 38 Point and click your way through this humorous tale of mystery and coincidence Use the police computer look for clues and interview people All presented in a state of the art cinematic style that blurs the line between games and big budget tv dramas,Missing,Missing,,,,,,
11,[31],226879,Watch Dogs 2: Mega Pack,[6],Youve got it so flaunt it with this massive customization bundle Contains custom clothing and skins for vehicles weapons and RC devices,Missing,Missing,,,,,,
12,"[2, 32]",225271,The Citizen Kane of Video Games,[6],Memories at once real and imagined Experience Citizen Kane as never before From the palatial Xanadu to the deathbed of Charles Foster Kane Be amazed by a spectacle of sight and sound Play through Every Single Shot of The Classic Movie for 5 minutes At long last The Citizen Kane of Video Games,Missing,Missing,,,,,,
13,"[32, 34]",225259,Beyond the Deep,[6],Discover what lies outside your world,Missing,Missing,,,,,,
14,[13],225029,Rocksmith 2014 Edition: Remastered - Bob Marley & The Wailers: Song Pack,[6],Play Redemption Song No Woman No Cry Is This Love Buffalo Soldier and Could You Be Loved by Bob Marley  The Wailers on any electric guitar or bass Each song includes a new authentic tone,Missing,Missing,,,,,,
15,[15],223824,Orcs Must Die! Unchained: Hero Bundle,[6],Every rift war needs a few good heroes and this bundle is full of them,Missing,Missing,,,,,,
16,"[12, 26, 32]",216458,Zutto Atai no Turn!,[6],This is a modified version of an English vocabulary memorization game that the author created in high school This game is a secondary production of Touhou Project,The rules are simple if you answer a question correctly you will be attacked conversely if you answer incorrectly you will be attacked You can assign statuses according to your memorization status and your own characteristics,Missing,,,,,,
17,Missing,216276,"For I, the Moon","[3, 6, 14, 82]",A short conversation with the moon,A short conversation with the moon,Missing,,,,,,
18,Missing,209632,Seven Doorways,"[3, 6, 14]",Inspired by the idea of daily exploration Seven Doorways presents you with a different environment depending on which day of the week it is when you run it  Its an exercise in slowing down and not worrying about goals or mechanics Theres nothing to do but hang out for a little while and enjoy your surroundings Feel no pressure to stay leave when you want and visit again another day for a new experience,Missing,Missing,,,,,,
19,"[12, 15, 33]",208516,Popgoes Arcade 2,[6],A new POPGOES Arcade adventure Another day working at Fazbears Fright Your work has lead you to find old drawings some vintage training tapes and recently a real robot from the original location This attraction doesnt skimp on details So theres one last thing To tie everything together a new arcade game celebrating the history of Freddy Fazbears Pizza was just introduced for the location Now that youve left some voice memos for a coworker you have to make sure everything about the game is in working order That kind of job cant be too hard right Its just a simple kids game right You dont regret something youve done recently right,Its close to the grand opening of Fazbears Fright and Phone Dude is preparing everything For now hes playtesting Fazbear World The Phantom Scourge an arcade game celebrating the history of Freddy Fazbears Pizza In the game a virus has corrupted the kings of four lands and the player as JJ decides to help them To win the player has to beat the curse out of them defeat all four kings collect their masks and then fight against The Puppet  There are six areas in the game  Freddy Forest Bonnie Burrow Chica Meadow Foxy Coast Puppets Realm and Shadow Freddys Hideout  There is also a secret ending where the player can encounter Shadow Freddy He gives you Shadow Freddys mask which allows to find hidden cupcakes and open the entrance but the ending Phone Dude created was altered,Missing,,,,,,
20,"[5, 13, 14, 31]",206822,TheHunter: Call of the Wild - Facing the Wild 1,[6],As Doc likes to say there are as many opinions on the perfect hunting experience as there are hunters Making your own decisions and personalizing your hunt is what its all about Thats why in this character customization DLC we have added new options to give you more diversity and more choice when it comes to creating your hunter But its not just the characters that get a facelift  there are also new fur variations for all animals in both reserves,Missing,Missing,,,,,,
