,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,273918,303 Game Collection,[6],303 Game Collection is a game bundle featuring 2 previous game compilations by ValuSoft,Missing,Missing,Missing,,,,,,
1,273907,Ultimate Gamepak,[6],Ultimate Gamepak is a PC collection of over one hundred casual games,Missing,Missing,Missing,,,,,,
2,273906,Millennium Gamepak Platinum,[6],Millennium Gamepak Platinum is a collection of casual games for Windows,Missing,Missing,Missing,,,,,,
3,273903,203 Game Pack,[6],203 Game Pack is a game compilation that is bundled in 505 Game Collection and 303 Game Collection,Missing,Missing,Missing,,,,,,
4,272033,Just Another Christmas,[6],You are in a snowy town overrun with aliens equipped only with your pistol and some mean Christmas spirit swilling around inside you,[5],Missing,Missing,,,,,,
5,272010,AlexCity 1: Bank Heist,[6],A city at night themed level,[5],Missing,Missing,,,,,,
6,272009,AlexCity 1: Bank Heist,[6],A city at night themed level,[5],Missing,Missing,,,,,,
7,271487,The Lair of DOOMestic Animals,[6],Small Metalrunic level A polished and extended version of PuLSaRs SM57 map,[5],Missing,Missing,,,,,,
8,266706,Neo Sonic 3,[6],If you havent played Neo Sonic 3 or want to try this action video game download it now for free Published in 2003 Neo Sonic 3 aka NeoSonic 3 Revelations NeoSonic 3 Armageddon was an aboveaverage platform title in its time,Missing,Missing,Missing,,,,,,
9,266705,007: Sonic Secret Agent,[6],007 Sonic Secret Agent is a video game published in 2003 on Windows Its an action game set in an arcade platform and fan made themes,Missing,Missing,Missing,,,,,,
10,266700,Kryptonite: Flamez Hedgehog,[6],Published in 2003 Kryptonite Flamez Hedgehog was a fangame based on the Sonic the Hedgehog series,Missing,Missing,Missing,,,,,,
11,266324,505 Game Collection,[6],505 Game Collection is a compilation game for PC by Cokem International The game features sport games puzzle games action game among others,"[14, 33, 35]",Missing,Missing,,,,,,
12,262444,RPG Workshop Max 2,[6],RPG Max 2 is one of the many lost Scott Cawthon games released in 2003 and is the sequel to the also lost RPG Max released in 2002,[12],Missing,Missing,,,,,,
13,261956,Squares,[6],Squares is a singlelevel PWAD for Doom II by Costa Lappas released in March 1995 It was significant for having a very high monster count at this early stage of the Doom modding scene Some consider it the first slaughter map,Missing,Missing,Missing,2.0,7.0,45.0,76.0,5.0,4.0
14,261901,Euotopia,"[3, 6]",A roguelike MMO,"[12, 25]",Missing,Missing,,,,,,
15,261432,Kinder,[6],Missing,"[12, 31]",Missing,Missing,,,,,,
16,260938,Bella II,[6],Bella II is a megawad for Doom II by Paul Corfiatis and Chris Hansen that was released in 2003 Difficulty is medium to difficult throughout and the theme varies from level to level Some of the maps are experimental ZDoom is required for best gameplay results  There are 43 levels in total 35 main maps including 5 secret levels You must destroy John Romero and rescue MassMouth,Missing,Missing,Missing,,,,,,
17,260102,Central De Fantasmas: Los Huéspedes De Mortimer,[6],Spanish educative graphic adventure game from the year 2003 developed by CMY Multimedia destined for children between 612 years,"[2, 31]",Missing,Missing,,,,,,
18,260084,Misión Triple R,[6],This game which was given away to various schools aims to teach kids from Málaga about the importance of taking care and respecting their environment The game mostly consists of trivia questions about variosu general areas of the province of Málaga like the city or the mountain Every couple of questions the game will present the player with a minigame like matching cards or racing on foot to a location The objective of the game is to beat it in under 40 minutes which done correctly would allow the player to enter a contest,[26],Missing,Missing,,,,,,
19,259405,Hi-5: Let's Play,[6],Hi5 Lets Play is a CDROM game based on the Australian TV series Hi3 released in 2003 by Dataworks,Missing,Missing,Missing,,,,,,
20,252215,ZDoom Adventures!,[6],The sequel of Doomworld Forum Adventures,[5],Missing,Missing,,,,,,
21,249466,BrasFoot 2003,[6],BrasFoot 2003 is the first iteration of the soccer management simulator focused on Brazilian teams where you can buy and view players from other teams at any time during the game manually select players for each match change the ticket prices of the game at any time and much more,"[13, 14, 15]",Missing,Missing,,,,,,
