,genres,id,name,platforms,summary,storyline,main,extra,completionist,review_score,review_count,people_polled
14,[34],258876,Heart of the Woods: Collector's Edition,[6],Kickstarterexclusive box that comes with the game original soundtrack and a custom box along with other goodies like a fairy keychain postcard digipak and enamel pin,Missing,,,,,,
15,[5],257422,Uprising,[6],Uprising is a narrative driven DOOM2 megawad for limit removing ports tested on Crispy Doom It features an extensive dehacked patch with changes to weapons and monsters alongside varied maps and gameplay Youll be fighting through wastelands abandoned facilities hellish installations ruined cities frozen techbases and beyond  The intended difficulity is UV but all other skills are implemented There is something for everyone including maps dripping with atmosphere non linear keyhunts short shootouts frantic slaughter and a few true epics Dont worry if youre intimidated the largest fights have been inundated with powerups on the lower difficulties to allow the budding tourist to explore safely,Earth didnt stand a chance Whatever happened on Mars spewed forth and devoured home The war against hell was brutal and short nobody survived except you  Youve been biding your time planning plotting preparing for a regime change from your hellish oppressors  Youre a one man revolution and its time for an uprising,,,,,,
16,[5],257130,Chronicles of Ghost Town,[6],Chronicles of Ghost Town is a episode of respectable size for Doom 2 designed for limit removing source ports made by various members of Doomer Boards This months project lead is 40oz,Missing,,,,,,
17,[31],256958,BioCrisis,[6],A Resident Evil inspired classic survival horror with PS1 style prerendered graphics and tank controls  Straight out of the 90s gameplay with a fresh feel,Missing,0.1,0.15,0.2,33.0,2.0,4.0
18,[5],256830,Down the Drain,[6],Down the Drain is 32 vanilla maps for Doom 2 and is my take on a Hell on Earth replacement with no added assets except midis that I like and bad menu gfx Difficulty settings coop and deathmatch are implemented,Missing,,,,,,
19,[5],256829,Nameless,[6],A single GZDoom map made for the Realms Deep 2021 Mapping Jam and inspired vaguely by the Cthulhu mythos  Features a brandnew 8minute piece composed by me entitled The Old Ones plus my old custom palette QPal for the aquatic washedout colors  Also features the music of AD_79 for the title and intermission tracks,Missing,,,,,,
20,[8],255798,Megaman: Wily Tower,[6],Missing,Missing,,,,,,
21,"[9, 10, 31]",254999,Bug: Beetles Underground,[6],Bug Beetles Underground is an openworld adventure game created in nine days for Game Jaaj 6 where you live in the life cycle of beetles known as true dung beetles  walk roll climb fly do quests race and upgrade,Missing,,,,,,
22,"[31, 32]",254820,Map,"[3, 6]",1 minute box game  Map is a game about exploring spaces while phasing through walls and boundaries that lead to new places with different scales,Missing,,,,,,
23,"[12, 31]",249096,Menma's TERA,[6],Menmas TERA is an unofficial fork of the popular 2011 MMORPG game TERA brought to you by the players,Missing,,,,,,
24,Missing,247755,Aliens: Fireteam Elite - Hardened Marine Pack,"[6, 130]",The Hardened Marine Pack includes the following cosmetic items for your Aliens Fireteam Elite marine Bandana Head Accessory Digital Red Camo Weapon Color Adios Weapon Decal Endeavor Weapon Decal Flames Weapon Decal Chestburster Joke Emote,Missing,,,,,,
25,Missing,247142,Astronaut Bundle,[6],The bundle contains   Laser rifle The V23 Eraser  Stasis pistol The V40 Suspender  Machete The V27 Shifter  Outfit The V9 Defender Suit  Buggy skin The V39 Star Rover,Missing,,,,,,
26,"[8, 31]",246932,Dobraminhos,"[6, 14]",Missing,Missing,,,,,,
27,"[31, 32]",241481,GameMaster,"[3, 6]",Your goal is to explore the facility in order to obtain a keycode which will allow you to escape There are many strange and familiar faces that lay within this place dont be shy,Missing,,,,,,
28,"[7, 32]",235329,Friday Night Funkin': vs. /v/,[6],Friday Night Funkin VS v also known as just VS v or Friday Night Fankan is a Friday Night Funkin mod that adds in one week with 6 songs in total 3 being bonus songs animated and nonanimated cutscenes The mod itself is based on the site 4chan and its culture There are also bonus materials such as the original Epic Frustration comic series by 3 Angled Blue which can be read by going to the 3AB Comics section in the mods main menu In this mod Boyfriend and Girlfriend insert a rhythm game disk into a PC which transports them to the website known as 4chan unaware that they have been caught in a scheme by Daddy Dearest,Missing,,,,,,
29,[31],231833,Minecraft: The Legend of Herobrine,[6],Minecraft The Legend of Herobrine is a mod designed for modern versions of Minecraft that aims to add Herobrine to the game with many new gameplay features while also fitting in with vanilla gameplay and keeping the scary theme surrounding Herobrine,Missing,,,,,,
30,"[2, 31]",231464,The Garden of Hades,[6],The Garden of Hades is a surreal firstperson adventure in which you have to save the soul of a woman held by Hades the ancient god of the dead by navigating five very different settings a little girls dream a young womans psychedelic trip a comic book journey into space a pack of Tarot cards in a puppet theatre and a detective story concerning a China plate  There are many challenges that you must overcome before the final confrontation with Hades himself If you dare step into The Garden of Hades,Missing,,,,,,
31,"[2, 31, 32]",231429,Grizzly's,[6],This is a fan game of Five Nights at Freddys that is a remake of the game named Devious Minds which was released in 2019,Missing,,,,,,
32,Missing,229890,You Can Kana,[6],Learn and master the japanese phonetic alphabets at your own pace with this meditative language learning tool,You Can Kana is a game for japanese learners of all abilities Learn the characters in a series of quick and engaging lessons or jump straight into Challenge Mode to train your reading comprehension,0.0,0.0,0.0,0.0,0.0,0.0
33,[9],229792,Primrose,[6],Primrose is a rather short psychological survival horror experience Filled with disturbing and cruel creatures that appear to be thirsty for your blood  No one will survive except you for you shall be the harbinger of the wrath With or without knowledge You will take part You will follow the chosen one on a path Filled with yellow roses that takes you to the end,Missing,0.0,0.0,0.0,0.0,0.0,0.0
34,[5],229750,R5Reloaded,[6],Apex Legends R5 Reloaded is a communityrun mod that lets you play an older version of Apex Legends offline with custom mods,Missing,,,,,,
35,[31],229008,Mimi and animals,[6],This game is the adventure of a girl Mimi Little girl Mimi has an adventure with the help of animals  I think you can clear the game in one to two hours To use for the gameplay video is OK Its made with RPG Maker MZ  This is a Wholesome game You can play on both Windows and Mac,Missing,,,,,,
36,"[12, 32]",228986,Harold and the Gameover,[6],Harold wakes up in a dark place devoid of normal life but filled with evil Reids who wish him harm Can he find his way through Part of the Enter the Haroldverse game jam,Missing,,,,,,
37,[8],228508,Dango Dash,"[6, 33]",Dango Dash is a platformer adventure game that combines fastpaced action with an engaging story about growing up and fighting for what you believe in Help Dango in his quest to save his village and defeat the evil Hanami ninja clan threatening their peace,Ever since an unknown calamity destroyed the world people live on islands floating in a vast sea of clouds In a small village on one of these islands lives a young boy called Dango who tries to find his place in life,,,,,,
38,[8],227803,Sonic the Hedgehog Moon,[6],The game is an attempt at a minicrossover with Sailor Moon in which characters from that universe can be summoned by Sonic and his friends as helper characters with the use of Chaos Emeralds It takes on an 8bit Sega Master System style and is designed to look as authentic to the system as possible I think,Missing,,,,,,
39,"[12, 32]",225812,Radiant Devotion,[6],Radiant Devotion is a Fire Emblem Path of Radiance fangame centered on IkeSoren during the day of devotion festival,Missing,,,,,,
40,"[9, 31, 32]",225795,Permanence,[6],Rook is lost  He was trying to fulfill a debt of gratitude Indeed he was compelled dutybound by his very nature to fulfill it The situation however got out of hand forcing him to abandon his friend lest he be destroyed  Of course this was intolerable He swore to her he would repay her kindness He SWORE it To leave her to struggle alone in her time of need It wasnt long before he began seeking her out in earnest to make things right,Missing,,,,,,
41,[12],225489,Touhou Puppet Dance Performance: Shard of Dreams - Extended,[6],Touhou Puppet Dance Performance Shard of Dreams Extended is a mod adds 25 new Puppets to the base Shard of Dreams expansion Every new character from Touhou 155 16 17 175 18 and Lotus Eaters has been added with the game being rebalanced and the campaign being tweaked to make these additions seamless  This mod also features new areas costumes music tracks moves abilities and items rounding out the changes,Missing,,,,,,
42,"[8, 31, 32]",224874,Big's Big World,[6],Oh no Where did Froggy go this time Hes lost somewhere out in the big world Play as Big the Cat and help reunite him with his pollywog pal in this openworld adventure,Oh no Where did Froggy go this time Hes lost somewhere out in the big world Play as Big the Cat and help reunite him with his pollywog pal in this openworld adventure,,,,,,
43,"[31, 32]",218855,Shrimp Magicality,[6],Shrimp Magicality is an adventure game that is focused on exploration You play as The Professor a narcoleptic academic wandering around a fictionalized Seattle Experience her wildest dreams as she dozes off throughout The Ave  Meet quirky characters discover a colorful world and try to get some rest,Missing,,,,,,
44,"[8, 13, 31, 32]",218759,Spiritfarer: Beverly Update,[6],The Beverly Update contains new features quality of life changes and narrative tweaks From new food items to brand new buildings there are lots of new content to explore,Missing,,,,,,
45,[8],214972,Sonic Rush 3D,[6],A 3D reimagining of the fan favorite 2D platformer Sonic Rush,Missing,,,,,,
46,"[8, 31]",210752,Angel Island Tour,"[3, 6]",Missing,Missing,,,,,,
47,[31],209962,StarCat Major,[6],A lofi space adventure,Missing,,,,,,
48,[31],209957,Mister Twister,[6],Play like a tornado and try to get everything in your way You can take everything from an apple to a house with you if you just get big enough,Missing,,,,,,
49,Missing,209948,SRG Mixtape Volume #1,[6],Super Rare Mixtape Vol 1 is a physical indie game collection including 30 games and 6 demos Packaged as a USB drive shaped like cassette tape with only a limited number sold,Missing,,,,,,
50,Missing,209938,Garbageboi+,[6],As a Garbageboi you clean the streets while avoiding insane traffic and the deadly stares from the people living there,Missing,,,,,,
51,"[13, 32, 34]",207168,Boiling Over,[6],Live your best life while combating the horrors of customer service and transphobia,In Boiling Over you play as Hazel a parttime college student who is saving up for a study abroad program by working as a barista  As a barista it is your job to craft delicious beverages for all of the lovely customers who walk into the store However some customers are anything but lovely Some are jerks Even worse some are jerks AND are transphobic Gross  As Hazel how do you deal with your alreadystrenuous coffeemaking job Do you practice your best customer service voice and put up with the abuse of caffeineaddicted customers while pretending that that lady didnt just aggressively misgender you Or do you stand up for yourself against these people risking your job and your paycheck It is up to you to balance your stamina with your tip earnings and your job performance,0.0,0.0,0.0,0.0,0.0,0.0
52,[31],206954,Spektakl: Banned Edition,"[3, 6, 14]",SPEKTAKL is a a firstperson psychological horror game with multiple endings that can be completed in under an hour  It is a latenight television watching simulator Sit down on the couch in your new apartment straight out of 1994 and enjoy a cozy evening bingeing cable TV until the signoff comes around and theres nothing else to watch  Whatever you do do not worry about the neighbors do NOT answer the door and never EVER watch the VHS tapes that are dropped through your mail slot  SPEKTAKL is an intense intimate and disturbing horrorthemed psychosexual exploration on the lengths some of us go to in order to avoid facing the inevitable,Missing,,,,,,
53,[7],206928,Friday Night Funkin' Soft,[6],Friday Night Funkin Soft does not stay within canon by any means Its a remix of the base story and even though the characters are counterpartsbased off of the ones you are familiar with should not be expected to stick with said canon  Friday Night Funkin Soft takes the basic reskin formula and turns it on its head Its a new way to enjoy a beloved rhythm game with a focus on story telling character design and creativity,Prepare to fall back in love with the original crew and meet new faces in a world where everything looks so innocent or at least thats what it would seem Follow Soft BF as he attempts to follow his dreams of becoming a painter with his lover Soft Pico by his side So cute and gentle It all seems too good to be true,,,,,,
54,"[8, 31, 32]",206725,Rainbow Aliceland,[6],A doujin game by Desunoya based on the Touhou Project series,Alice makes a rainbow and flies around,,,,,,
55,"[5, 32]",204882,Super Animal Royale: Season 1,"[6, 48, 49, 130, 167, 169]",This is the third released battle pass It started with the release of v10 and ended on December 14 2021,Missing,,,,,,
56,"[5, 32]",204247,Extreme Bankikki,[6],A doujin game by Kyuushoku Touban based on the Touhou Project series,Abilities cards are all the rage in Gensokyo  Rare cards with various abilities enclosed in them are all the rage among humans and youkai Kappa and others have developed a new machine with their eyes on such ability cards It is called NITORI PHONE It is an easytooperate machine that delivers ability cards anytime anywhere as long as you pay for it  The ricketynecked youkai Sekibanki is outwardly indifferent to the new fad but inwardly she is interested in the ability cards But inwardly she is very interested in the ability cards She secretly buys a NITORI PHONE and test the abilities of the ability cards,,,,,,
57,[34],202567,Tender Feelings Like Water,"[3, 6, 14]",A yuri Eastern fantasy visual novel created for NaNoRenO 2020  A water spirit sees a girl in red out on rainy days The spirit and girl meet and meet again slowly beginning to fall in love Yet the rain fails to end It is flood season and the people beseech the local god to stop,A water spirit sees a girl in red out on rainy days The spirit and girl meet and meet again slowly beginning to fall in love Yet the rain ceases to end It is flood season and the people would like to ask the local god to stop,,,,,,
58,[7],200373,Friday Night Funkin': Vs. Sonic.Exe,[6],Missing,Missing,,,,,,
59,"[8, 10]",198424,Couch Goblins,[6],A local multiplayer obstacle course party game,Missing,0.0,0.0,0.0,0.0,0.0,0.0
60,[7],198346,Friday Night Funkin': Vs Shitass Full Week,[6],Missing,Missing,,,,,,
61,"[10, 14, 32]",198277,Rocket League: Season 4,"[3, 6, 14, 48, 49, 130, 167, 169]",Season 4 is the eighteenth competitive season in Rocket League and the fourth competitive season after the Free To Play update The season is westernthemed which is reflected in the accompanying Rocket Pass items and Deadeye Canyon arena The Rocket Pass features the Outlaw car body,Missing,,,,,,
62,[15],197914,The Vaults,"[6, 14]",The Vaults is a turnbased RPG card game where you will engage with creatures and beings of other worlds Explore powerful scrolls and weapons find treasures learn abilities and upgrade your keepers to save the mysterious world of Alexandria,Missing,,,,,,
63,"[9, 12, 31, 32]",196664,Turnip Boy Commits Tax Evasion: The Sunset Station Update,"[3, 6, 14, 48, 49, 130, 169]",The Sunset Station update features a roguelite infinite train dungeon known as the Limitless Line that has you battle new and upgraded familiar enemies for a bevy of rewards The Limitless Line features vast prizes for doing well in the dungeon including special Trinkets that aid you during runs While on the train you will encounter swarms of foes and much more,Missing,,,,,,
64,"[9, 13, 35]",196180,Floating Farmer,"[6, 14, 130]",A country life raising animals on a ranch Youve been living in this tiny fantasy countryside a very relaxing environment but suddenly something unusual happened You wake up one day and all the animal farms are now floating like little islands in the sky The paths were shuffled and the baby animals were spread To fix this slide the blocks to rebuild the broken paths So you help moms unite the families again and bring the farms back to land As you progress solving the logic puzzles have the great feeling of uniting families and see your land farm expand There is no time limit or resources to manage so you can calmly just focus on solving the puzzles while listening to a soothing soundtrack and animal sounds,Missing,3.39,0.0,5.0,75.0,2.0,5.0
65,[12],196127,Ren the Summoner and the Erotic Dungeon,[6],Small fry with 0 attack power Ren is a kind hearted summoner girl However a friend and summoner of the same village Croads lover was killed by a rampant monster in the past and with vengeance against all monsters he thinks of a Monster Eradication Plan,Missing,,,,,,
66,[31],196065,The Wonderful 101: Remastered - The Prince Vorkken,"[6, 48, 130]",New DLC makes a grand entrance into The Wonderful 101 Remastered  The DLC unlocks a new mode that lets you change the main player character to Prince Vorkken Ohgee heir to the throne of the comet Rhullo and leader of the starspanning Guyzoch Space Pirates As Prince Vorkken the MultiUnite ability is replaced with EnemyUnite which summons a host of Unify Monster alien beasts  The Prince Vorkken also works with the free Time Attack DLC Use Prince Vorkkens Enemy Unite to carve out a new path and perhaps a faster time,Missing,,,,,,
67,"[12, 31]",195087,Littleroot Researchers,[6],Seven years after Pokémon Alpha Sapphire events Professor Birch recruited three new research assistants You will complete tasks interact with nature catch Pokémon and make new friends However during your adventureyou find something rare in Petalburg Woods,Missing,,,,,,
68,"[12, 13, 34]",192193,Vtuber Simulator,[6],A simulation game where youre a Vtuber and need to reach milestones to improve You can train yourself and stream,Missing,,,,,,
69,"[13, 14, 15, 32]",192143,Jigsaw Puzzle Pack: Pixel Puzzles Ultimate - Cheregi 2,[6],Pixel Puzzles Ultimate redefining digital puzzling,Missing,,,,,,
70,[32],189776,Tiger Fighter 1931: MP096,[6],This is a shoot em up game In this game the player combats a large number of enemies by shooting at them The DLC include map pack 096,Missing,,,,,,
71,[32],189769,Tiger Fighter 1931: MP087,[6],This is a shoot em up game In this game the player combats a large number of enemies by shooting at them The DLC include map pack 087,Missing,,,,,,
72,[32],189764,Tiger Fighter 1931: MP100,[6],This is a shoot em up game In this game the player combats a large number of enemies by shooting at them The DLC include map pack 100,Missing,,,,,,
73,[32],189756,Tiger Fighter 1931: MP067,[6],This is a shoot em up game In this game the player combats a large number of enemies by shooting at them The DLC include map pack 067,Missing,,,,,,
74,[32],189740,Tiger Striker: MP052,[6],This is a shoot em up game In this game the player combats a large number of enemies by shooting at them in the space The player will destroy the core of the battleship of enemy to win the game The DLC include map pack 052,Missing,,,,,,
75,[32],189645,Tiger Fighter 1931: Tora!Tora! MP016,[6],This is a shoot em up game In this game the player combats a large number of enemies by shooting at them The player control a fighter shoot down all the enemies fighter and all the enemy Navy CruiserBattleshipAircraft Carrier to win the game The DLC include mission pack 016,Missing,,,,,,
76,[32],189568,Tiger Fighter 1931: Sunset MP022,[6],This is a shoot em up game In this game the player combats a large number of enemies by shooting at them Player control a fighter shoot down all the enemies to win the game The DLC include map pack 022,Missing,,,,,,
77,"[10, 13, 14, 15, 32]",189534,The Tower of TigerQiuQiu 2: Super Tigerio M8,[6],In the game the player will take on the role of Tigerio who will have to jump through obstacles on the path and attack to kill the monsters to get the gold Cup This DLC have full 5 missions,Missing,,,,,,
78,"[10, 13, 14, 15, 32]",189530,The Tower of TigerQiuQiu 2: Warp Tiger M14,[6],To clean up small monsters in outer space you can use a space gun and place a highexplosive bomb that will sweep away the small monsters in the range This DLC include Full 10 Missions of map pack 14,Missing,,,,,,
79,"[10, 13, 14, 15, 32]",189525,The Tower of TigerQiuQiu 2: Super Tigerio M2,[6],In the game the player will take on the role of Tigerio who will have to jump through obstacles on the path and attack to kill the monsters to get the gold Cup This DLC have full 5 missions,Missing,,,,,,
80,"[10, 13, 14, 15, 32]",189523,The Tower of TigerQiuQiu 2: Warp Tiger M11,[6],To clean up small monsters in outer space you can use a space gun and place a highexplosive bomb that will sweep away the small monsters in the range This DLC include Full 10 Missions of map pack 11,Missing,,,,,,
81,"[10, 13, 14, 15, 32]",189522,The Tower of TigerQiuQiu 2: Super Tigerio M9,[6],In the game the player will take on the role of Tigerio who will have to jump through obstacles on the path and attack to kill the monsters to get the gold Cup This DLC have full 5 missions,Missing,,,,,,
82,"[10, 13, 14, 15, 32]",189519,The Tower of TigerQiuQiu 2: Super Tigerio M1,[6],In the game the player will take on the role of Tigerio who will have to jump through obstacles on the path and attack to kill the monsters to get the gold Cup This DLC have full 5 missions,Missing,,,,,,
83,"[10, 13, 14, 15, 32]",189516,The Tower of TigerQiuQiu 2: Super Tigerio M3,[6],In the game the player will take on the role of Tigerio who will have to jump through obstacles on the path and attack to kill the monsters to get the gold Cup This DLC have full 5 missions,Missing,,,,,,
84,"[10, 13, 14, 15, 32]",189500,The Tower of TigerQiuQiu 2: Warp Tiger M08,[6],To clean up small monsters in outer space you can use a space gun and place a highexplosive bomb that will sweep away the small monsters in the range This DLC include Full 10 Missions of map pack 08,Missing,,,,,,
85,"[10, 13, 14, 15, 32]",189497,The Tower of TigerQiuQiu 2: Super Tigerio M6,[6],In the game the player will take on the role of Tigerio who will have to jump through obstacles on the path and attack to kill the monsters to get the gold Cup This DLC have full 5 missions,Missing,,,,,,
86,"[10, 13, 14, 15, 32]",189495,The Tower of TigerQiuQiu 2: Super Tigerio M5,[6],In the game the player will take on the role of Tigerio who will have to jump through obstacles on the path and attack to kill the monsters to get the gold Cup This DLC have full 5 missions,Missing,,,,,,
87,"[10, 13, 14, 15, 32]",189493,The Tower of TigerQiuQiu 2: Warp Tiger M04,[6],To clean up small monsters in outer space you can use a space gun and place a highexplosive bomb that will sweep away the small monsters in the range This DLC include Full 10 Missions of map pack 04,Missing,,,,,,
88,[32],189464,Tiger Tank 59 I: Winter Assault MP078,[6],Tiger Tank 59 I Winter Assault is a topdown shooting game Players need to control their tanks through the enemy lines break the enemy base or defeat the enemy tanks The DLC include map pack 078,Missing,,,,,,
89,[32],189461,Tiger Tank 59 I: Volcano MP077,[6],Tiger Tank 59 is a topdown shooting gameIn this game Players need to control their tanks through the enemy lines break the enemy base or defeat the enemy tanks The DLC include map pack 077,Missing,,,,,,
90,[32],189411,Tiger Soldier I: MP033,[6],Tiger Soldier is a militarythemed run  gun shooter game Playing as a lone soldier first by fighting off infantry units and battling tanks then lob a hand grenade into the enemys fort Destroy the enemys fort to clear game The DLC include mission pack 033,Missing,,,,,,
91,Missing,188617,The Virtual Museum of Dead-Wifery,[6],Meet Mrs Groan in exciting color The didactic meets the sensational when Americas Favoritest Little Dead Wife 2008 explores the moral perils of Wife Gaming taking viewers on an odyssey filled with lessons sure to make you laugh and cry,Meet Mrs Groan in exciting color The didactic meets the sensational when Americas Favoritest Little Dead Wife 2008 explores the moral perils of Wife Gaming taking viewers on an odyssey filled with lessons sure to make you laugh and cry,0.0,0.0,0.0,0.0,0.0,0.0
92,"[12, 16, 31, 32]",188539,Pokémon Ethos,[6],Pokémon Ethos is a fan made Pokémon game It is not a ROM hack but rather a game made in RPG Maker XP using the Pokemon Essentials kit  When your father goes missing during a routine trip to Juletone City its up to you to discover his whereabouts Travel through a region fresh off the heels of legalized Pokémon training battling the newly established Gym Leaders on your way Hone your skills for the inevitable confrontation with NOVA The National Outcry of Valiant Allies Learn the truth of what happened to your father on that faithful night with the help of your rival the superhero wannabe Howlight Harlequin  This game was made by Voltseon ENLS Thundaga  NocTurn,When your father goes missing during a routine trip to Juletone City its up to you to discover his whereabouts Travel through a region fresh off the heels of legalized Pokémon training battling the newly established Gym Leaders on your way Hone your skills for the inevitable confrontation with NOVA The National Outcry of Valiant Allies Learn the truth of what happened to your father on that faithful night with the help of your rival the superhero wannabe Howlight Harlequin,,,,,,
93,"[31, 32, 34]",187581,Ame ni Shite Hito o Hazure,[6],Mysterious senpai A murder case that is crowded with the world And a huge fish shadow swimming at my feet If all of them were connected together and surrounded me like a ring What should I do,Missing,,,,,,
94,Missing,187117,Ronin: Tales of a Ghost,"[6, 14]",Ronin Tales of a Ghost takes you on an endless adventure through a stunningly beautiful world  Play as Ghost  a skilled Ronin  set on clearing ancient Japan of all the dangerous and and mysterious creatures inhabiting it  Conquer all in your way as you cross perilous bridges jump large chasms and across mysterious floating rocks  Visit the shop and your companion at your camp for upgrades and customisation  A satisfying and fast paced combat system with multiple enemy types each with varied attacks ranging from projectiles to melee  Unlock a variety of weapons ranging from Katanas to Tridents find the weapon to suit your style Weapons can be bought from the shopkeeper Senshi who can be found in your camp,Missing,0.0,0.0,0.0,0.0,0.0,0.0
95,"[31, 32]",187067,Undercurrent,[6],An adventure indie horror game by Dave_ja Part of the Haunted PS1s Summer Of Shivers Jam,A man crashes on his rubber boat into an island with a lighthouse Inside of it he finds an underground secret laboratory where something terrible happened,0.0,0.0,0.0,0.0,0.0,0.0
96,"[31, 32, 34]",186858,Hina-chan's Big Trade! Millionaire Lunch,"[6, 34]",With no offers to be in the mainline games Hinachan finally finds herself with no more than a single cucumber in her fridge Help her by searching for and trading all sorts of items to various humans and youkai to get enough food to make her lunch a rich one,With no offers to be in the mainline games Hinachan AKA Kagiyama Hina has finally gone broke When she looks in her fridge to prepare lunch she finds nothing but a single cucumber However she doesnt let her misfortune get her down and comes up with the idea of trading her cucumber away to a friend and then taking whatever she gets and trading it again  working her way up to a lavish lunch like in the tale of the straw millionaire,0.15,0.0,0.0,0.0,0.0,1.0
97,"[13, 15]",186358,Europa Universalis IV: Ultimate Bundle,[6],Find an unparalleled grand strategy experience in the Europa Universalis IV Ultimate Bundle with years of content included in one package,Missing,,,,,,
98,[13],186357,Koikatsu Sunshine,[6],Koikatsu Sunshine revolves in the player a male going into vacation in a paradisiac southern Japanese island with his colleagues from an allgirls school with the objective to develop relationships with the girls,The hero who lives alone near his aunts house away from his parents who have traveled abroad He was moved to a female school with a malefemale ratio of 1 many where his aunt is the principal of the school When such a throbbing school life has settled down to some extent the hero is told a certain command by his aunt It was a plan to use the summer training trip to get the beginner girls accustomed to romance  The midsummer Koikatsu of the main character and the heroines will open,,,,,,
99,"[13, 15]",184858,Farm and Mine,"[6, 34]",From Ludum Dare 48 Deeper and deeper to full game release,Missing,,,,,,
100,"[7, 31]",184132,Spectrum Valley,[6],Spectrum Valley is an interactive experience that is partexploration game and part music visualizer Take control of a boy or girl character and run and jump around in several biomes collecting coins or food bonuses as the world moves and reacts dynamically to an audio file on your system affecting the ground beneath your feet some objects and even the weather,Missing,,,,,,
101,[34],183908,Peyton's Post-Op Visits,"[3, 6, 14]",Join Peyton as he visits his old roommate Marcus after his top surgery and learns the ways their lives have converged and diverged in the years since they last met,Its been three years since Peyton last saw his old roommate from university when he learns that hes just had top surgery and that hes transgender just like him He doesnt know how long its been since Marcus came out or whats been going on in his life since then or even why they havent spoken in so long but its worth a try isnt it To reconnect,0.0,0.0,0.0,0.0,0.0,0.0
102,[8],183539,Let There Be Cat!,"[6, 82]",Play as a cat run around and break stuffs,Missing,,,,,,
