,genres,id,name,platforms,summary,storyline,main,extra,completionist,review_score,review_count,people_polled
10,[5],256840,Gods & Guardians,[6],So Ive decided to add proper beginning and boss fight maps to make a complete 6 map episode  Its a tribute wad  stiles of different mappers were projected thru the prism of authors memories and reflections In the end you get Doom the way you did  6 1 bonus classic DooM2 maps mostly adventurous no slaughter almost stock textures only except new sky and waterfall new music from Rock Itwad series maps are mostly vanilla some maps break save game limits new status bar by galileo31dos01  bonus map includes a really bad joke Or does it not,Ugh just one of those boring days in the old harbor Yet again hell pays another visit to earth  Beyond murky walls of the old water city a towershaped temple is built where they can worship their hell gods also it will serve as a slipgate for hellforces but thats pretty banal  As a member of CAHIGO City Anti Hell Invasion Guardians Organization your mission is to infiltrate and destroy the temple tower or tower temple whatever that thing is  All routes to invaded area are contained so the only way to get there is thru underground flood channels which exit right into the old town of New Venice where the entrance to tower is hidden,,,,,,
11,"[8, 9, 32]",249534,Remote Bot,"[3, 6, 82]",Beholding the future is not the way the greats do The greats dont watch they make Seize your chance Take control of a robot via ssh Command your robot with a brand new command line interface and make them walk climb or maybe even make a cup of coffee  Platformer games annoying as never before,Missing,,,,,,
12,Missing,249318,Zoo and Wild Animals Mod: Rebuilt,[6],The Zoo and Wild Animals Mod Rebuilt Mod was made to improve on the original ZAWA mod by adding better animations behaviors models and tons of special features We are planning on adding a total of 100 new species to minecraft over the course of 3 major releases We are working towards adding the full variety and wonder of the Earths wildlife to minecraft from the smallest tree frogs to the massive humpback whale to the intelligent chimpanzee Alongside the animals is a variety of blocks plants items and weapons to help the player survive in the wild capture animals and build the best zoo possible Explore the Wild Educate yourself on the Animals and Engineer the worlds coolest Zoo,Missing,,,,,,
13,[25],248355,"Senran Kagura Burst Re:Newal - Kagura, Naraku & Ryouki Set","[6, 48]",This Downloadable Content Contains 3 new playable characters Kagura Naraku Ryouki and new outfits,Missing,,,,,,
14,[34],240526,Majestic Majolical vol. 2,[6],The second volume of Majestic Majolical,The magician Lapis is the youngest daughter of the distinguished Idocrase family Her parents and four brothers are all elites with great magical power However Lapis only has lower than ordinary magical abilities she spends everyday at magic school getting ridiculed as the Burden of the Idocrase Family  In order to go to a higher school she challenges a certain test The details are to gather the Twinkle Gem that is created from a strong feeling in a humans heart  And so Lapis goes to the human world in high spirits where a bunch of hard to deal with men are waiting for her,,,,,,
15,"[15, 32]",238545,Dungeon of Zaar: Explorer Edition,[6],Unlock plenty of amazing content for Dungeon of Zaar,Missing,,,,,,
16,Missing,237425,Birthday Kid,[6],Its your birthday You should go greet your guests  Youre Pepper the eponymous birthday kid Its your 12th birthday today and youre having a party The cake is nice but you dont really like your guests that much Also there seems to be something important youre forgetting and where the heck are your parents  Birthday Kid is a fairly short game about celebrating your birthday human sacrifice and discovering yourself  Its mostly story focused with a few puzzles Playtime is about an hour or two  Warning this game contains violence and disturbing content,Missing,,,,,,
17,[31],231526,The Herbalist,[6],The Herbalist is a calm and short exploration game about a traveler in search of a special herb You can explore the environment for clues and try to ask for directions although you dont speak the language of the locals,Missing,2.19,4.29,7.0,64.0,4.0,5.0
18,Missing,231085,Soot,[6],Help Sooty rescue his girlfriend Molly from the evil vacuum 50 levels of puzzles and perils,Missing,,,,,,
19,"[5, 33]",228486,Luminous of Stellar,"[6, 34]",Luminous of Stellar  is a s a topdown shooter scifi game with colorful ships and endless levels Choose your own flight in space with two game modes endless and classic,Missing,,,,,,
20,[15],224436,Atlas Reactor: Necrolancer Freelancer Six Pack,[6],Unlock six of Atlas most fearsome freelancers then unleash true darkness with 8 sinister skins,Missing,,,,,,
21,[14],210363,Ace Golf: Blade Brawlers,[6],Welcome to Ace Golf Blade Brawlers the golf game where the ball isnt the only thing you can smash with your club  Bring your best club to the most fierce battle in golf history A 5v5 match where the only way of winning is to score 3 points by hitting the ball into the enemy hole,Missing,,,,,,
22,"[5, 8]",209268,Oh Joes! (A Proto Man Adventure),[6],Oh Joes A Proto Man Adventure is a short Mega Man fangame that sends Proto Man on a mission to reclaim his stolen Proto Shield from a fortress full of Joes Its more of a puzzle and strategy game than it is a traditional Mega Man gameyou can force your way through everything but the challenges are specifically designed to get you to think before you act The game is intended to be a solid challenge for experienced players yet accessible to players of any skill level,Missing,,,,,,
23,[2],209259,A Shadow Over Freddy's,[6],A Shadow Over Freddys is a short point  click exploration horror game created to showcase unique freeroam gameplay while keeping the spirit of Five Nights at Freddys intact  Playing as an individual trapped inside an abandoned Freddy Fazbears Pizza you must traverse the location while avoiding the creeping darkness that infests every corner of the building Complete different objectives each night uncover your lost memories and find a way out of the accursed restaurant  Relive the horror of the first FNaF game as you explore every nook and cranny of the dilapidated remains of the original location but with a new twist on the formula that will scare even the veterans of the series  With no doors no cameras or time on your side will you survive one last time against the shadows of your past,Missing,,,,,,
24,"[5, 13, 14, 31]",206824,TheHunter: Call of the Wild - New Species 2018,[6],When the reserves initially opened 12 animal species were huntable between Layton Lake District and Hirschfelden Hunting Reserve and an additional 4 in MedvedTaiga National Park and 7 in Vurhonga Savanna paid DLC content The ecosystems of these reserves are everchanging sometimes leading to the emergence of new species,Missing,,,,,,
25,"[5, 13, 14, 31]",206819,TheHunter: Call of the Wild - Weapon Pack 1,[6],The wardens Connie Doc and Alena have received a shipment with brand new weapons  the Virant 22LR SemiAutomatic Rifle the Crosspoint CB165 and the Houyi Recurve Bow,Missing,,,,,,
26,Missing,202902,Haldor,[6],Haldor  game about the same name character Plunge into the exciting soullike rpg Try your hand at becoming the revenge of the ancient Scandinavian warrior,Missing,0.0,0.0,0.0,0.0,0.0,0.0
27,[31],202351,Yume Shoko,[6],Yume Shoko is a Japanese Yume Nikki fangame It stars Sudou Along the way to collecting effects there are also 3 bonus Omake effects,Missing,,,,,,
28,[32],196818,Barrage,[6],Tired of PewPewpistolWhy not try about Bofors 40mm AntiAircraft Gunsor Mighty 88mm FlakcannonShatter the sky with your BARRAGEand ther is nothing like aiming or reloading can distrub you from shooting,Missing,,,,,,
29,"[2, 13, 32]",186177,Post-Shift,[6],After the traumatising shifts at Freddy Fazbears Pizza the events that occurred during those shifts are now stuck in your mind The original Freddy Bonnie Chica and Foxy return once more but something is very off about them  Will you survive five nights at Freddys once again,Missing,,,,,,
30,[32],183239,10 Mississippi,"[3, 6, 14, 82]",A stop motion game about a daily routine,Missing,,,,,,
31,Missing,181525,Mystery of the Opera: The Phantom's Secret,[6],Find hidden objects explore beautiful worlds play dozens of minigames enjoy challenging quests and solve the Phantoms Mystery,Missing,,,,,,
32,[13],180212,VirtualCast,"[6, 384, 386]",Free yourself from physicality stream as whoever you desire to be VirtualCast is the VR live communication service that will turn your desire into reality,Missing,,,,,,
33,[5],179802,Superhotline Miami Deluxe,"[3, 6, 82]",What happens when you mix super hot with Hotline Miami  You get Superhotline Miami Time moves only when you move but this time from a top down perspective and with some extra violence This is an upgraded version of the original Superhotline Miami it features many improvements used by its sequel Shootout Inc such as improved bullet hit detection better hitboxes AI reworks new sprites and animations,Missing,,,,,,
34,"[8, 32]",179439,Stick Match 2,[6],Stick Match 2 is a silly game about a stick on an adventure,Missing,,,,,,
35,[34],178607,Delusion Gallery,"[6, 14]",A key A wish A horrible nightmare,Missing,,,,,,
36,[31],178020,The Colony,"[6, 14]",You are Ballhaus Palmer Corp operative Travel to the agricultural colony AG7 to investigate the death of a wife of the administrator The Dampfer robots are acting up and seem to have developed a passion for dance  A short scifi adventure prototype with a unique aesthetic,Missing,0.0,0.0,0.0,0.0,0.0,0.0
37,[32],176254,A Little Bus Stop,[6],A small game about a couple waiting at a bus stop made over the course of about 3 or 4 days,Missing,,,,,,
38,[13],175993,Trebuchet Town,"[3, 6, 14]",Its a city management game mixed with a trebuchet physics game oh the horror,Youre the new Mayor in town and you will build an amazing city using your trusty Trebuchet Balance your population industry power and leisure Good luck on your quest to make Trebuchet Town the best it can be Aim and Power your Trebuchet like a classic flinging game while managing your town in city builder style,,,,,,
39,"[9, 32]",173075,8 Links,[6],8 Links is a cool  smooth puzzle game where your goal is to link tiles Make the longest chain score more points and complete all the achievements,Missing,0.33,0.0,0.0,0.0,0.0,1.0
40,"[15, 32]",172120,Dawn of Andromeda: Subterfuge,[6],Subterfuge offers a whole new dimension to playing Dawn of Andromeda The 2 new races new gameplay mechanics espionage planetary projects and fuel range as well as lots of other new content add hours of replayability,Missing,,,,,,
41,"[13, 15, 31, 32]",171959,Regions of Ruin: Sieges,[6],Do you want more Regions of Ruin Did you feel you wanted to add Siege mechanics to the game New characters companions and loot Then this is your DLC  Introducing the Regions of Ruin Sieges DLC which includes   7 New siege event areas  2 New mercenary types for hire  New building Training Ground  Loadsoloot  Greatly upgrade companions  Repeatedly challenge yourself with sieges to earn unending loot and rewards  Hire new companions to help in the fray and from afar,Missing,,,,,,
42,[34],169272,Aloners Redux,[6],Aloners Redux is a rerelease of the 2014 visual novel Aloners with allnew background art and a neverbeforeseen extra chapter that continues the story of Trash and the protagonist  This game contains instances of violence strong language and nonexplicit scenes of a sexual nature Player discretion advised,Missing,,,,,,
43,"[13, 15]",168907,Arma 3: Tanks,[6],Roll in heavy firepower and take control of the battlefield with three brand new armored vehicles in the Arma 3 Tanks DLC,Missing,,,,,,
44,Missing,168784,LEGO Marvel Super Heroes 2: Marvel's Avengers - Infinity War Level and Character Pack,"[6, 14, 48, 49, 130]",Download now to get access to the Marvels Avengers Infinity War Movie Inspired Character and Level Pack This actionpacked level offers players the chance to control Thanos one of the most dangerous Super Villains in the Marvel Universe and his ruthless army,Missing,,,,,,
45,[32],167671,8Bit Fiesta: Game Pack 2,[6],Expand 8Bit Fiesta with 9 new mini games to enjoy,Missing,,,,,,
46,[32],167670,8Bit Fiesta: Game Pack 1,[6],Expand 8Bit Fiesta with 7 new mini games to enjoy,Missing,,,,,,
47,[32],164635,Bendy and the Ink Machine: Chapter Four,"[6, 34, 39, 48, 49, 130]",The exciting fourth chapter of Bendy and the Ink Machine has finally emerged In this Chapter Four DLC discover the secrets of angels solve the riddles of the ink and help Henry survive in this terrifying forgotten cartoon studio,Missing,,,,,,
48,Missing,163916,Felix VR,[6],Felix VR is a VR story based on the series Félix by Movistar  It is a nightmare of our protagonist where while she is kidnapedd regrets every lie she told Félix Those lies haunt her remaining etched to her skin like tattos,Missing,,,,,,
49,"[13, 14, 15, 31, 32]",162124,Jigsaw Puzzle Pack: Pixel Puzzles Ultimate - Surreal,[6],Pixel Puzzles Ultimate redefining digital puzzling,Missing,,,,,,
50,[32],160297,Clicker Planet: Bluestone Project,[6],Did you want to degrade to a time when planets and their raw materials new tools to buy Prove yourself in the Clickers Planet Mine raw materials and to buy you new tools Start a career as a mining head to various planet and pits you rich and upgrade your company Collect more crystals and buy more and more new tools,Missing,,,,,,
51,"[12, 13, 31]",159334,"The Sims 4: Bundle - Get to Work, Dine Out, Cool Kitchen Stuff","[6, 14, 48, 49]",Add more ways to play at a great price when you bundle Includes The Sims 4 Get to Work Expansion Pack The Sims 4 Dine Out Game Pack and The Sims 4 Cool Kitchen Stuff Pack,Missing,,,,,,
52,[13],158284,Microsoft Flight Simulator X: Steam Edition - Dunkirk Spitfire,[6],This Dunkirk Spitfire addon for FSXSE provides models of the very early Mk1 with the twobladed propeller Mk1 version at the time of Dunkirk in 1940 and the Mk1A in the Battle of Britain era,Missing,,,,,,
53,[13],157842,Microsoft Flight Simulator X: Steam Edition - Cessna C188 AgTruck,[6],Developed by Alabeo this rendition of the Cessna C188 AgTruck is both beautifully detailed and faithfully replicated The team at Alabeo designed and developed this aircraft using feedback from real world agricultural pilots,Missing,,,,,,
54,[13],157789,Microsoft Flight Simulator X: Steam Edition - Boeing Vertol CH-46 Sea Knight,[6],The Boeing Vertol CH46 Sea Knight is a mediumlift tandem rotor transport helicopter powered by twin turboshaft aircraft engines,Missing,,,,,,
55,[13],157783,Microsoft Flight Simulator X: Steam Edition - Piper PA-28R Arrow III,[6],Developed by Just Flights inhouse development team this highly accurate and immaculately detailed Arrow III package comes in eleven detailed paint schemes with 4096 x 4096 textures and with a truly 3D virtual cockpit featuring fully functional customcoded avionics fuel and electrical systems,Missing,,,,,,
56,"[12, 31]",156157,Kingdom Come: Deliverance - Treasures of the Past,"[6, 49]",Kingdom Come Deliverance is a storydriven openworld RPG that immerses you in an epic adventure in the Holy Roman Empire Avenge your parents death as you battle invading forces go on gamechanging quests and make influential choices,Missing,0.61,0.75,2.0,76.0,5.0,4.0
57,"[31, 34]",155241,Ne no Kami: The Two Princess Knights of Kyoto - Extra Story,[6],Ne no Kami  The Two Princess Knights of Kyoto Extra Story features two extra after story chapters,Missing,,,,,,
58,"[10, 13]",152582,Car Mechanic Simulator 2018: Pagani,"[6, 14]",Pagani DLC includes two licensed Pagani cars  Pagani Zonda Revolucion  Pagani Huayra,Missing,,,,,,
59,[13],150673,Nobunaga's Ambition: Taishi - Birth of Nobunaga Scenario,[6],An additional scenario available for Nobunagas Ambition Taishi How to use To play select New Game Then from the scenario selection screen select Birth of Nobunaga,Missing,,,,,,
60,"[12, 15, 31, 32, 35]",149068,Talisman: Digital Edition - Woodsman,"[6, 14]",The Woodsman character pack for Talisman Digital Edition,Missing,,,,,,
61,"[10, 32]",144675,Outlaw Mayor Panic,"[6, 14]",YEE HAW Outlaw Mayor is at it again      Outrun those pesky lawmen and build your city      Can you build the whole city      I sure as heck couldnt      3,Missing,,,,,,
62,"[13, 32]",144242,Dogness,"[6, 14]",These dogs have fallen for a breedist dogmagogue Will they manage become the purest and most homogeneous dog park by selectively breed themselves and control immigration Help them achieve their glorious destiny,Missing,,,,,,
63,[31],143165,Phi,[6],Phi is a meditative action adventure game The player controls Phi a snake navigating through a dark lonely world in search of lost souls to bring to their final resting place The game places strong emphasis on the movement of Phi,Missing,0.0,0.0,0.0,0.0,0.0,0.0
64,"[5, 32]",142318,Carmine Impact,"[3, 6, 14, 34]",Carmine Impact is a new fastpaced arena shooter by HarpNet Studios Powered by the Cardboard engine Carmine brings the best of an era gone by with a modern twist,Missing,,,,,,
65,"[12, 16, 32, 34]",140721,Aurelia,"[6, 14, 34]",Aurelia is a retro pixel art visual novel where you will explore a fantastic medieval world and meet beautiful women exotic races and monster girls,In this adventure game youll take the role of a young adventurer who returns to his childhood village to reclaim a house inherited by his grandfather On a sudden twist of fate you find a mystical amulet in your newly acquired house and its simple touch puts in motion a chain of events that will lead you to meet a mysterious woman who has sought refuge in your home,0.0,0.0,17.2,70.0,1.0,1.0
66,"[11, 13, 15]",138058,Dungeons 3: Lord of the Kings,"[3, 6, 14, 48, 49]",The great King Arcturus returns from his quest with the Holy Grail in tow only to find out that someone has devastated his city of Stormbreeze and the rest of the kingdom He immediately set about recapturing the lands but he hadnt reckoned with the AlwaysHasTheLastLaugh Evil Although the player initially helps King Arcturus they soon return to side of Evil where with the help of some converted heroes they wipe the floor with him,Missing,,,,,,
67,"[9, 25, 31]",137311,LEGO Marvel Super Heroes 2: Runaways Level and Character Pack,"[6, 14, 48, 49, 130]",Inspired by the Runaways comic series this DLC for LEGO Marvel Super Heroes 2 adds a brandnew level and seven playable characters,Missing,,,,,,
68,[15],137043,Tiger Knight,[6],Tiger Knight is an exciting action strategy PVP game which reenacts largescale warfare set circa 200 BC Featuring meticulously recreated battle equipment and weaponry Tiger Knight Empire War will transport you back to the brutal era of melee combat,Missing,0.0,0.0,0.0,0.0,0.0,0.0
69,"[31, 32, 34]",137036,Feast: Book One - Family Ties,[6],Feast is an experimental visual novel with our own unique design Travel through the original fantasy world and learn its secrets together with the characters,Missing,,,,,,
70,[5],136850,HDoom,[6],HDoom is a pornographic modification being developed by Mike12 aka HDoomGuy for Doom The modification replaces the games weapon and enemy animations with hentai turning most demons into nude female counterparts and adding adult animations for the Doomguy It also features a workinprogress visual novel system Currently the latest version available is tech demo 9 build,Missing,0.0,0.0,0.0,0.0,0.0,0.0
71,Missing,134885,Nigel,"[6, 14]",Nigel is a single player puzzle experience where you play as Nigel the Gannet While on Mana Island you will be playing matchmaker and helping the other animals on the island find true love perhaps even finding it yourself,Missing,0.07,0.0,0.15,65.0,2.0,5.0
72,Missing,134725,Deeper Into Space,[6],A 2D physics based space survivalshooter with roguelike elements,Missing,0.0,0.0,0.0,0.0,0.0,0.0
73,[32],134260,Spectres of the Cold,"[3, 6, 14]",Jesse Taylor gave me a 256x256 image containing various sprites My goal was to make a game using that image in two months over evenings and weekends This is my first 3D work so Id love to hear any feedback you may have,Here I felt my flesh become the food of my fears,0.27,0.0,0.0,40.0,2.0,2.0
74,[5],133981,Chakravyuh,[6],Chakravyuh is Terradarcs debut indie game release developed by one person It is a Furiously Fast Action Shoot em up with some nice visuals and epic soundtracks  Fight back against waves of enemies across the planet as the face of earths resistance against invading aliens Equipped with an arsenal of vehicles weapons and support equipment survive as long as possible to set your most insane score in Survival Mode,Missing,0.0,0.0,0.0,0.0,0.0,0.0
75,"[5, 14]",130029,Modern Fairway 4: Spec Ops in the Rough,"[3, 6, 14]",Modern Fairway 4 Spec Ops in the Rough is a first person shooter game but also a golf game    Choose your weapon from a variety of intimidating artillery and shoot an innocent little golf ball across the Kansas and Phoenix Opens to get a hole in one Or a hole in 20k whatever  Get cracking your country needs you    Made for Ludum Dare 41 Combine 2 incompatible genres,Listen up soldier Youre gonna be dropped into hostile territory and the only way youre gonna survive is with your instincts and an indomitable will to crush your enemies Youll be outfitted with hightech highly destructive weapons Then youll shoot that god dang golf ball until its round cowardly butt falls right into the course hole Par John Wayne didnt care about par    The 45 Iron Bolt Action Driver scope and Fully Automatic Golf Gun FAL Wood will help you punish that white dimpled menace all the way to the flag Well even automatically keep track of your stroke count soldier Watch out for quaint scenery and environmental hazards like cute trees minding their own business and rocks that want nothing to do with you,,,,,,
76,[5],129898,Doom II + Master Levels,"[6, 13, 14]",The highly anticipated sequel to Doom this GOG release brings not only Doom II but also introduces the Master Levels for Doom II Twenty neverbeforeseen levels all with the same acid drenched hell spawned horror of the originals Each was created by independent designers and supervised by the demented minds of id Software You might as well forget about seeing the light of day ever again,After days of fighting on Mars and in hell you successfully defeated the demon forces and stopped the invasion Though your efforts are marred by being the last survivor of the bloody massacre you are nevertheless hailed as a hero Surely that entitles you to some well deserved RR right Not if those demonic bastards have anything to say about it Landing on Earth following your discharge you open your pod to a world of fire and blood as the demons have invaded your homeworld With everyone being killed or mutated to extinction its up to you to do what you do best kick some demon ass stop this invasion and save the world Armed with your ever trusty shotgun chainsaw and BFG 9000 you must once again do battle with Hells spawn and find a way to save Earth But thats not all Once youve cleaned up this mess there are 20 more bloodied levels waiting for you in the Master Levels for Doom II With nowhere left to hide and a legion of demons mutants and the undead wanting your head theres only one thing left to do  don your armor grab the nearest shotgun and blast your fragging way out of here,,,,,,
77,[32],129563,Driftwood,"[6, 14]",A short walking simulator about the North Sea at night Explore a relaxing night scene Roam around and find poems as a soundscape slowly develops,Missing,1.42,0.0,3.0,20.0,1.0,3.0
78,"[12, 31, 34]",128677,False Awakening - Episode 1,[6],False Awakening is a dark storyfocused psychological game about a young man who is stuck in his dream and is unable to wake up from it,Missing,0.0,0.0,0.0,0.0,0.0,0.0
79,[12],127634,Zombie's Retreat,"[6, 34]",Zombies Retreat is an action RPG involving a young man and his camping retreat Whats intended to be a bonding experience turns horribly wrong when a sudden evil outbreak spreads across the camp With very strange circumstances surrounding this new found threat it is up to the player to save any and all survivors while attempting to escape in one piece,Welcome to Camp Zomi A lush resort located in the heart of The Zomi Woods A region well known for its gorgeous sights and rich history Looking for a place to get away Camp Zomis campsite is full of fun activities Take a dip in the cool waters of Lake Zomi hang out with friends in the Rec Center or take a refreshing hike through our beautiful trails Your Deluxe Retreat is just a phone call away,0.0,18.0,0.0,0.0,0.0,2.0
80,"[13, 15, 32]",124819,War for the Overworld: The Under Games,"[3, 6, 14]",The Under Games is a sevenlevel campaign tournament set across a variety of game modes Choose from new Underlords with unique playstyles then pit them against the rest in a knockoutstyle competition organised by the bloodthirsty Mendechaus Richard Ridings Can you win The Under Games and lead the charge into the War for the Overworld,Missing,,,,,,
81,"[9, 31]",124795,Spellcasting 1+2+3,"[3, 6, 14]",Missing,Missing,,,,,,
82,[13],119119,Koikatu,[6],A school simulator developed by Illusion You are the sole male student on this former girls academy and have the mission to show love to all of your colleagues,Missing,,,,,,
83,"[12, 31, 32]",117652,Summon of Asmodeus,[6],Pinkpeachs highly recommended game Summon of Asmodeus is now on the steam A smooth ACT combat experience using the Light Sword and Rune Gun to defeat powerful enemies,Missing,,,,,,
84,"[8, 9, 32]",117539,Iii,[6],iii is a little catroidvania about a oneeyed cat leaving his comfort zone Explore underground caverns gain vision of other dimensions help the inhabitants and expand your horizons,You are an oneeyed cat leaving his comfort zone Throughout his adventure in this cave he finds other people that give him another eye once he helped them to gain new abilities and especially new dimensions to hop through,,,,,,
85,[12],114141,Sword Art Online: Fatal Bullet - Ambush of the Imposters,"[6, 48, 49]",SWORD ART ONLINE FATAL BULLET Downloadable Content 1 This DLC adds new stories characters weapons outfits and more  New stories and dungeons New Offline BoB System mode New characters Dyne Yamikaze and Musketeer X New bosses New weapons outfits accessories hair styles and face styles  This journey takes place before you and the group have completed the SBC Flügel Rumors have been circualting about several ArFAsys units appearing out in the field as enemies With the help of the renowned GGO players Dyne Yamikaze and Musketeer X you slowly uncover the truth behind this mystery  Experience the beginning of an allnew epic adventure,Missing,,,,,,
86,[15],113955,The Elder Scrolls: Legends - Houses of Morrowind,"[6, 34, 39]",In this expansion The Elder Scrolls Legends travels to Vvardenfell where Great Houses vie for power as incredible living gods do battle with their ancient foes With each faction brandishing a unique playstyle and each god an otherworldly power only the most cunning can seize control of the Houses of Morrowind,Missing,,,,,,
87,"[12, 13, 15, 31]",111816,Marenian Tavern Story: Patty and the Hungry God,"[6, 34, 39, 48, 49, 130]",Pattys brother has been possessed by the God of Poverty and the whole family has become poor with huge debts This is the beginning of Pattys struggle To pay back the debts lets open a tavern in Marenia gather ingredients and start cooking,Missing,24.0,0.0,37.56,70.0,2.0,3.0
88,"[12, 31]",107868,Fantasia Sango 5,[6], This Game is only available in Chinese   The time and space background of Fantasia Sango 5 occurred in the late Three Kingdoms period when Cao Cao and Liu Bei had both died but at this time Cao Pi in the north had already ascended the throne and Sima Yi was the right and left hand to actively expand his power Liu Chan in the southwest had also been assisted by Zhuge Liang Immediately In such a new atmosphere of the Three Kingdoms the protagonist of this generation of games has quietly appeared in a small village on the southwestern border of Shuhan,Missing,,,,,,
89,"[5, 33]",107608,Starseeker,[6],Space shooter game inspired by Space Invaders and Galaga,Missing,,,,,,
90,[32],107519,rOt 2,[6],Minimal puzzle game which goal is to get The Ball to the WinBox using the Circles in the scenes Old and new obstacles and the return of One Chance Mode,Missing,,,,,,
91,[32],107248,Lyric Sonata,"[6, 14]",A miniature sidescrolling adventure across music notation platforms for solo cursor,Missing,0.38,0.56,0.73,30.0,7.0,11.0
92,"[9, 12, 31, 32]",106892,Behind the Screen,"[3, 6, 14, 39, 130]",Behind the Screen is a game includes various elements such as puzzles stealth modes and fighting that you can easily handle Most stories are inspired by actual historical events of Taiwan If you dig deep into our stories you will find that its not just an easy game Although players can finish the game in about one to two hours the real thinking challenge will still goes on after you solve it  In Behind the Screen players will explore deeply into the memories of a suspected murderers life in order to dig out the real truth The whole storyline is set in 1970s when Taiwan just got rid of Martial Law Period and Internet hasnt widely known nor used Through this game you can experience how media destroys a person under the help of audiences which echoes with the meaning of its Chinese name Screen Judges Without witnessing the truth everyone could be a judge hide behind the screen unfairly judging others crime by onesided words,Missing,1.5,2.4,0.0,55.0,2.0,3.0
93,"[2, 5, 8, 31, 32]",106673,The Heat of Battle,[6],In the game you play as Meat McBeef and Bunny Amour The Heat Of Battle combines the themes of a platform game with a point and click adventure During the casting for their next game the protagonists get mixed up This results in the action guy ending up in the dating sim while the cute rabbit stars in the action shooter game,Missing,,,,,,
94,Missing,106190,Farm Quest,[6],Join four animal helpers and run your own farmbut its not as easy as it looks,Missing,0.0,0.0,16.75,0.0,0.0,1.0
95,"[4, 5, 32]",105727,Dishonor Thy Neighbor,"[6, 14]",Missing,Missing,,,,,,
96,"[5, 8, 31, 32, 33]",105649,V.O.I.D.,"[6, 34, 130]",VOID is an allnew sidescrolling action adventure game made by NAPE GAMES Taking the best aspects of the 8 and 16bit era classics and transforming them with modern tech  fresh mechanics into something new and exciting,PLOIDS are the evolution of the human race by merging technology with its DNA Our planet is invaded by a race from another galaxy which destroys everything it touches to become thus with absolute power After some time a group of Ploids decides to take action and return the peace To achieve this Alpha and Omega must travel through time to eras of ancient land in order to obtain sacred stones that will give him the necessary power to defeat the invaders Some of the ancient epochs are feudal Japan the ice age the medieval era or among others What he does not know is that the invaders tried to get those holy stones before him  In addition time threatens to collapse and only you can connect to the PLOIDS to save the Earth  After some time a group of Ploids decides to take action and return the peace To achieve this Alpha and Omega must travel through time to eras of ancient land in order to obtain sacred stones that will give him the necessary power to defeat the invaders Some of the ancient epochs are feudal Japan the ice age the medieval era or among others What he does not know is that the invaders tried to get those holy stones before him  In addition time threatens to collapse and only you can connect to the PLOIDS to save the Earth,,,,,,
