,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
48,"[13, 15]",79974,Command: Modern Air / Naval Operations,[6],Missing,A tactical wargame that allows you to simulate numerous historical or hypothetical air and naval engagements from 1945 onward,Missing,,,,,,
49,[34],79650,Rui wa Tomo wo Yobu,"[6, 9, 46]",Wakutsu Tomo was brought up by his mother as a girl due to a small mark he has on his body After his mothers death he discovers via her will that she emphasizes Tomo continue to live as a female and following this Tomo starts to go through more troubles in his life Tomo soon discovers that he is linked with five girls who are around his age as a second year high school student These girls happen to have the same mark he has and also have been going through hardships in their lives Tomo and these five girls decide to form a pact to stay together and support each other to solve each of their problems and to bring peace to their lives,Missing,Missing,,,,,,
50,[12],69437,Gingiva,[6],Missing,Surreal RPG from Middens author Gingiva features seven playable characters more than 5 hours of gameplay over 100 fully animated creature portraits multiple paths and varied endings,Missing,0.0,0.0,0.0,70.0,2.0,0.0
51,"[13, 14]",63352,Franchise Hockey Manager 2013,[6],Missing,Franchise Hockey Manager is a hockey sports management game The player can take control of any team in 19 playable leagues including NHL AHL KHL and many other European elite leagues as well as North American minor and junior leagues A team is led to success by managing every aspect of hockey team roster management contracts and player trades coaching scouting finances Furthermore you can create your own custom league fill it with your fictional teams and players set the rules and play,Missing,,,,,,
52,"[9, 31]",62930,Doorways,[6],Missing,Doorways is a survival horror game played from the firstperson perspective,Missing,0.0,0.0,0.0,0.0,0.0,0.0
53,Missing,62655,Dualsus,[6],Missing,Endless runner in space developed by Revolution System Games,Missing,0.0,0.0,0.0,0.0,0.0,0.0
54,[32],62654,Arkadianax,[6],Missing,Classic shmup set in space full of nostalgic retro references,Missing,,,,,,
55,[9],62332,Dinothawr,"[3, 6, 14, 34, 39]",Missing,In this blockpushing puzzle game players control a dinosaur whose goal is to rescue other dinosaurs who have been trapped in ice,Missing,,,,,,
56,"[31, 32]",60129,Coloratura,"[3, 6, 14, 82]",Missing,Stolen away by apathetic Blind Ones your only desire is to return to your Cellarium and the Song of the Universe They should understand You shall make them to understand    A piece of interactive fiction written by Lynnea Glasser,Missing,,,,,,
57,[31],60013,Robin & Orchid,"[3, 6, 14, 82]",Missing,High school journalists spend the night in a church investigating reports of a ghost  A piece of interactive fiction written by Ryan Veeder and Emily Boegheim,Missing,,,,,,
58,[31],60010,Ollie Ollie Oxen Free,"[3, 6, 14, 82]",Missing,War may sometimes be a necessary evil But no matter how necessary it is always an evil never a good We will not learn how to live together in peace by killing each others children  Jimmy Carter  A piece of Interactive Fiction written by Carolyn VanEseltine,Missing,,,,,,
59,"[25, 34]",54941,"Baldr Sky ""Zero""",[6],When Edward came to in the virtual world he was in the middle of a battle A giant humanoid robot simulacrum distracted the enemy virus which was targeting him by yelling at him The girl Sakura and him fought off the enemies attacks together and then helped out a girl who was being chased by the state army As he was about to depart the virtual world he remarked to Sakura that he could not remember his own name Coming to in the real world he found himself in a foreign room He soon met Sakura again She belonged to the Squall team of the Fenrir mercenary unit and this was their base In the Southeast Asia State SAS where reality and the virtual world are separated the only way to survive in this neverending war was to pilot a simulacrum so he volunteered to join Fenrir,Baldr Sky Zero is a cyberpunk action game It is the first of two prequels to Baldr Sky,Missing,,,,,,
60,[15],53825,Total War: Rome II - Culture Pack: Greek States,[6],Missing,The Greek States Culture Pack adds a new playable Culture including three new playable Factions to Total War Rome II for use in Single or Multiplayer Campaign modes and Custom and Multiplayer Battles The Greek States Culture Pack adds diplomatic Athens shrewd Epirus and formidable Sparta as playable factions,Missing,,,,,,
61,[15],53813,Total War Master Collection,[6],Missing,This Bundle contains   Medieval II Total War  Rome Total War  Collection  Empire Total War  Napoleon Total War  Total War SHOGUN 2  Total War Shogun 2  Fall of the Samurai  Viking Battle for Asgard  Total War ROME II  Emperor Edition,Missing,,,,,,
62,[5],53592,Shadow Warrior: Special Edition,[6],Missing,The Shadow Warrior Special Edition includes    Shadow Warrior  The Serious Sam 3 sledgehammer and Hotline Miami katana ingame weapons  The Shadow Warrior digital art book  The official Shadow Warrior soundtrack,Missing,,,,,,
63,"[11, 15]",52793,Company of Heroes 2: Case Blue,[6],Missing,Case Blue is DLC for Company of Heroes 2 It contains   AI Battle Don River  AI Battle Kharkov  CoOp Scenario Voronezh  Solo Challenge Destroy a Convoy  Solo Challenge Tiger Ace,Missing,3.81,0.0,0.0,70.0,3.0,2.0
64,[12],50802,Laxius Force,[6],Missing,The story of Random and Sarah who find themselves engulfed in a war against the Order a dangerous organization wishing to take control of the world Meet Brussian Wendala Marion and their many friends as they join the adventure for the only purpose of defending Adretana a town that happens to be the next target of the Orders plans Laxius Force is an epic addicting RPG at the crossroads of games like Baldurs Gate and the old Final Fantasy and Dragon Quest If any of those are among your favorite games then you should definitely give a try to Laxius Force,Missing,0.0,28.0,0.0,40.0,2.0,1.0
65,Missing,50783,End My World,[6],Missing,Combining its own unique take on the realtime roguelike genre with a nostalgic 16bit look and feel Diehard Dungeon is a game that feels both familiar and quite different at the same time occupying a curious middle ground between The Legend of Zelda and The Binding of Isaac,Missing,2.5,0.0,0.0,0.0,0.0,1.0
66,"[13, 15]",50090,Total Conquest,"[6, 34]",Missing,Sound the call to battle and join legions of players online in a battle to control the Roman Empire Total Conquest is an exciting and strategic social game where you are a Roman governor developing your own citystate and army But with Caesar dead theres no more playing games Youll need to join a powerful Legion  or forge your own  to defeat your enemies protect your lands and reign supreme,Missing,,,,,,
67,"[13, 15, 24]",47030,Port Royale 3: Gold Edition,[6],Missing,Immeasurable wealth and power await you Set out across a massive environment across multiple campaigns and master a complex trading system Experience more than a dozen ship types and partake in thrilling naval battles,Missing,,,,,,
68,[31],36150,Midnight Mysteries: Witches of Abraham - Collector's Edition,[6],Missing,For the past few years youve been writing bestselling novels based on the stories youve heard told by the ghosts who visit you at midnight But tonight you have a special visitor Abraham Lincoln the 16th President of the United States Go back in time and find the treasure of the Knights of the Golden Circle,Missing,,,,,,
69,"[31, 32]",36126,Don't Move,"[3, 6, 14, 34, 39]",Missing,Dont Move is an experimental puzzle platformer with a focus on ludonarrative dissonance and player investment manipulation,Missing,0.66,0.74,0.78,49.0,8.0,15.0
70,[12],26511,Void of Darkness,[6],Missing,Inspired by Starflight 100 years ago Terrans were driven from their homeworld by an unknown alien race The Guardian Starship Void of Darkness was the evacuation fleets only escort Upon deploying a prototype weapon against their pursuers the ship vanished without a trace and the evacuation fleet was catapulted across the universe Now with the aid of an enigmatic alien race known as the Eurians The Terran refugees have rebuilt their society and launched a new fleet of Starships Take command of your ship and crew Trade explore survive and engage You must discover what happened to the starship Void of Darkness before a new threat seals Terran fates forever,Missing,,,,,,
71,"[13, 15]",25527,Tropico 4: The Academy,[6],Missing,Due to a budget SNAFU for which Penultimo is not responsible the remote island of Isla Guerra is revolting against El Presidentes regime Tropico needs to recruit skilled cadets via the new East Point Academy and prepare for a large scale assault by an invading enemy army,Missing,,,,,,
72,"[2, 9, 31]",25269,Murder In Tehran's Alleys 1933,[6],Missing,A series of brutal and frightening killings have gripped the city of Tehran Tortured before being cut to pieces the victims are innocent children living downtown and there seems to be no clear motive behind the murders With the media fuelling public hysteria its up to detective Afshar to solve the case with help from a journalist named Sarsolooki who believes theres much more to the killings than the random violent acts of a madman,Missing,0.0,0.0,0.0,0.0,0.0,0.0
73,[12],23832,The Elder Scrolls Anthology,[6],Missing,For the first time in the history of the awardwinning saga experience The Elder Scrolls as one extraordinary collection The Elder Scrolls Anthology features all five criticallyacclaimed games plus official addons in a premium collectible box set  beginning with The Elder Scrolls Arena and concluding with The Elder Scrolls V Skyrim Legendary Edition The Anthology also includes a set of five physical maps detailing Tamriel Iliac Bay Morrowind Cyrodiil and Skyrim Own this essential collection and experience the series that defined the openworld genre,Missing,0.0,0.0,0.0,0.0,0.0,0.0
74,"[14, 16, 35]",19970,World Series of Poker: Full House Pro,"[6, 12]",Missing,Full House Poker got professional in this freetoplay sequel for the Xbox 360 and Windows 8 PCs featuring real world locales reallife announcers and a licensed tiein with the World Series of Poker series of poker tournaments This game is no longer playable,Missing,5.0,8.0,0.0,60.0,2.0,2.0
75,"[8, 32]",16563,Glare,"[3, 6, 14]",Missing,Glare is an action platformer with beautifully realized 3D environments Summoned from starlight to defeat the infectious creatures called the Ramora you play as the Shiner a being of pure light given shape by an ancient suit of armor Equipped with nothing but the power of your Glare and Gauntlet you must progress through fantastic alien worlds tackling satisfying platforming challenges and engaging in fastpaced combat Glare is a game about discovery new powers and challenges await you on every world,Missing,2.5,2.89,3.25,73.0,6.0,13.0
76,"[31, 32]",16552,Haunted Memories,"[6, 14]",Missing,Every time we wake up on the other side we have a small chance of falling in to never ending dream Honestly  which side is the true one We wake up in our beds but is it possible to remember second awakening You remember well what you have done in your dream what happend who was there and what was your goal or desire Yes but WHEN you have woke up When you have crossed the barrier How you have entered that world and why it often ends in some sort of tragedy that pushes you out The only thing that left are memories of dream Shattered memories Haunted Memories,Missing,0.0,0.0,0.0,35.0,2.0,0.0
77,"[12, 31, 32]",14690,The Incredible Adventures of Van Helsing: Thaumaturge,"[6, 14]",Missing,What if you could turn the esteemed Van Helsing into a totally different kind of monster hunter Van Helsing Thaumaturge DLC now allows you to play a specialist class that will surely spice up your gaming experience The Thaumaturge is the master of the occult hunting traditions an expert on the rare mystical arts Forget the steel blades and those rude guns and use purely your stunning arcane abilities,Missing,,,,,,
78,[33],11479,Frogger's Crackout,[6],Missing,Frogger returns this time as an exciting new blockbreaking game Use the simple intuitive controls to aim and fire at blocks with the slingshot As you play your ball evolves from an egg into a tadpole and then into a frog Waiting for you at the end of each varietypacked level is a giant boss,Missing,,,,,,
79,[13],10830,Ship Simulator Extremes: Inland Shipping,[6],Missing,Inland ship captains prefer the confined river and its banks to the vastness of the open ocean But make no mistake by no means is the river an easy ride and concentration is key when hauling cargo on a busy river to its destination Lack of focus or experience can prove disastrous for your precious vessel its cargo and your reputation This new Inland Vessels campaign will guide you through some of the challenges an inland vessel captain faces,Missing,,,,,,
80,"[5, 15, 32]",10807,Sanctum 2: Ruins of Brightholme,"[3, 6, 14]",Missing,Explore the dark depths of the Slums of Brightholme This expansion adds four new maps that will once again brutally challenge your maze building abilities Play with the new unlockable towers such as the crazy random Makeshift tower or saw your foes up into pieces with the very first melee weapon in Sanctum 2  the Circle Saw Of course youll see new enemies as well such as the Infected Explorer a hybrid between a human and a Walker And finally there will be seven new unlockable perks including the Thor Module which causes towers to emit shockwaves whenever they kill an enemy,Missing,,,,,,
81,[31],10422,Huntsman: The Orphanage,[6],Missing,A hybrid of horrorsurvival gaming and creepypasta storytelling that delivers rich dialogue complex characters and atmospheric settings at the same time as it takes away violence as your only way out No blood no gore just good oldfashioned suspense  Huntsman The Orphanage is an indie 3D firstperson horrormystery game where your only equipment is your smartphone and your only weapon is your wits  Seek out the stories and search for the lost mementoes of the missing orphans brave the hedgemaze to deliver each item to its original owners memorial to help set them free Explore the old Orphanage buildings and grounds as you investigate the legend of The Huntsman and discover the truth of the childrens disappearances but beware of Huntsman himself  he still stalks the hallways and mazes and his embrace is inescapable,Missing,2.6,10.11,0.0,46.0,5.0,5.0
82,"[10, 15]",10073,Carnage Racing,"[6, 14, 39]",Missing,Strap in gun your engine and go full throttle into a turbocharged hioctane combat racing game Carnage Racing combines seatofthepants driving tricks and stunts with explosive vehicle combat in a noholdsbarred race for the checkered flag  Take on the rest of the world with Carnage Racings exhilarating 8way realtime multiplayer mode and show them who really rules the road Carnage Racing is a highstakes game with one aim  take out your opponents earn cash and buy upgrades thatll power you to global victory Get ready for the race of your life,Missing,0.0,0.0,0.0,0.0,0.0,0.0
83,[25],5678,War of the Vikings,[6],Missing,War of the Vikings is a historically inspired hardcore melee combat game where where skill beats strength Fight for either the Vikings or the Saxons and choose everything from armour style heraldry shield paintings beards armour weaponry and perks,Missing,0.0,0.0,0.0,50.0,1.0,0.0
84,"[5, 10, 31]",1020,Grand Theft Auto V,"[6, 9, 12, 48, 49]",Los Santos a sprawling sunsoaked metropolis full of selfhelp gurus starlets and fading celebrities once the envy of the Western world now struggling to stay afloat in an era of economic uncertainty and cheap reality TV  Amidst the turmoil three very different criminals plot their own chances of survival and success Franklin a street hustler looking for real opportunities and serious money Michael a professional excon whose retirement is a lot less rosy than he hoped it would be and Trevor a violent maniac driven by the chance of a cheap high and the next big score Running out of options the crew risks everything in a series of daring,Grand Theft Auto V is a vast open world game set in Los Santos a sprawling sunsoaked metropolis struggling to stay afloat in an era of economic uncertainty and cheap reality TV The game blends storytelling and gameplay in new ways as players repeatedly jump in and out of the lives of the games three lead characters playing all sides of the games interwoven story,89.88768203346879,31.71,49.73,82.84,87.0,5528.0,6274.0
85,"[13, 15]",1255,MechWarrior Online,[6],Missing,MechWarrior Online is a tactical online shooter set in the BattleTech Universe The battlefields of the 31st century are dominated by powerful mechanized units known as BattleMechs You will assume the role of an elite MechWarrior fighting for supremacy over the galaxy,89.11352401813552,56.32,65.63,0.0,75.0,6.0,3.0
86,"[12, 16, 31]",13557,The Legend of Heroes: Trails of Cold Steel,"[6, 9, 46, 48]",Missing,The Legend of Heroes Trails of Cold Steel is a roleplaying game and a part of the long running The Legend of Heroes series of games The basic gameplay is nearly identical to the previous Kiseki series entries with a few changes The biggest change to the battle system and also counting as a brand new feature is the Tactical Link System The Tactical Link allow players follow up with three different kinds of link attacks dealing additional damage and providing various other benefits Tactical Link becomes a more useful asset to the player as the story progress and characters level up their Link Levels with other characters As the link levels increase you will obtain new link abilities such as healing the link partner or increase the CP gain of the partner,82.35165358451934,60.31,79.24,107.3,82.0,538.0,913.0
87,"[9, 33]",16515,Pac-Man: Championship Edition DX+,"[6, 9, 12]",Missing,The sequel to the original PACMAN and awardwinning power pellet chomping game PACMAN Championship Edition DX returns with even more content Chomp through bright neon mazes at blistering speeds to unlock brand new achievements and medals for an increased challenge With a refined userinterface its easier than ever to compare high scores with your friends Get ready for more ghost chain gobbling and frantic action in PACMAN CEDX,82.11883945455604,,,,,,
88,"[11, 12, 15, 16]",29770,Total War: Rome II - Emperor Edition,"[6, 14]",Missing,The Emperor Edition is the definitive edition of Rome II featuring an improved politics system overhauled building chains rebalanced battles and improved visuals in both campaign and battle In addition Emperor Edition includes all content and feature updates made available for Rome II since its launch in September 2013,81.8862291526942,,,,,,
89,"[8, 32, 33]",53080,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,[6],Missing,Giana Sisters Twisted Dreams  Rise of the Owlverlord is a blistering platformer with morphing worlds featuring seven brand new levels a new boss and new gripping tracks from Chris Hülsbeck and Machinae Supremacy Dash through tricky levels and transform the whole world at will in this fastpaced,80.0,1.75,2.39,3.26,75.0,18.0,24.0
90,"[12, 32]",17490,Heroes Rise: The Hero Project,"[3, 6, 14]",Missing,Its Americas 1 reality show for heroes As a contestant on The Hero Project youll battle villains and heroes alike with your newly discovered Infini powers Will you vote to eliminate your rivals or betray your alliance to curry favor with the celebrity judges  Heroes Rise The Hero Project is the sequel to last years hit Heroes Rise The Prodigy the epic interactive novel by Zachary Sergi where your choices determine how the story proceeds The game is entirely textbasedwithout graphics or sound effectsand driven by the vast unstoppable power of your imagination  Play as male or female gay or straight you can even start a showmance with the other contestants What will you sacrifice to become the nations next top hero,80.0,5.75,13.33,13.65,79.0,8.0,9.0
91,"[9, 15, 32]",17165,Strata,"[3, 6, 14, 39]",Missing,A truly unique puzzle experience that embraces simplicity elegance and challenge Strata paints a simple yet challenging puzzle game onto a sophisticated canvas of color and sound Test the limits of your brain by completing complex weaves of color to solve the puzzles,80.0,7.18,7.62,8.63,61.0,12.0,16.0
92,"[31, 32]",16837,9.03m,[6],Missing,903m is a short first person artempathy game for PC Not a game in the traditional sense of the word it aims to humanise and remember the victims of the 2011 Japanese tsunami The media is quick to put figures to death tolls in such disasters and 903m tries to remind people of the individuals behind those figures,80.0,0.24,0.25,0.24,58.0,54.0,124.0
93,"[9, 11, 13, 15, 32]",16648,Unholy Heights,"[6, 37, 46, 48, 130]",Missing,Welcome to Unholy Heights a mashup of Tower Defense and Apartment Management Simulation The Devil has converted a tenement building into monstersonly housing and has big plans for the future Sucker monsters into moving into your building charge them rent and keep them happy by buying them furniture  Unfortunately heroes have caught wind of the Devils plan and will stop at nothing to wipe him out Knock on residents doors to call them to battle trap heroes in devious pincer formations and command your troops to victory Monsters get jobs fall in love have children and even skip out on their rent Keep them happy or you might not have anyone to fight for you when heroes come knocking But dont be too soft theres always prospective baddies looking to move in so kick out the freeloaders when the time is right  Being a landlord is a difficult job but it cant be harder than running Hellright  Every monster is different Some are lazy Some are strong Some are perverts Use an intuitive mousebased control scheme to command your troops into battle Encounter more than 20 different monster species and take their money Build a reputation with different monster families based on your performance and play style Take on quests at your pace to unlock new monsters and furniture Build a stronger army as residents have children far stronger than themselves Get monsters in the mood for love with inappropriately shaped erotic cakes Look on in horror as lovingly handdrawn monsters and humans horribly slaughter each other over money Monster occupations hobbies and desires are all procedurally generated to keep you on your toes,80.0,10.23,11.46,25.25,64.0,18.0,33.0
94,"[15, 32]",16641,Dominions 3: The Awakening,"[3, 6, 14]",Missing,Dominions 3 is a turn based strategy game taking place in a fantasy world with world altering magic rituals and horrors capable of destroying nations,80.0,65.0,0.0,0.0,60.0,2.0,1.0
95,"[4, 33]",22679,The King of Fighters XIII Steam Edition,[6],Missing,The King of Fighters XIII has many features exclusive to the console version of the game such as the Online Mode that allows you to enjoy smooth online versus matches with rivals from around the world the Tutorial Mode which can be enjoyed by KOF novice players and the Story Mode which features several exclusive episodes in a Visual Novel format have been improved,79.9745218088809,,,,,,
96,"[5, 12, 15, 25, 31, 32]",3236,Delver,"[3, 6, 14, 34]",Missing,Delver is a first person action roguelike dungeon crawl with crunchy pixels    Take the role of an adventurer that tries their fate in the dark dungeons and probably dies horribly Fight monsters grab loot hoard potions and level up  Quest for the Yithidian orb at the darkest depths of the dungeon and attempt to bring it back to the surface  getting to it may be the easy part  Levels are randomly generated in each playthrough so youll never know quite whats around the corner,79.8667867433061,1.41,10.6,0.0,67.0,10.0,13.0
97,"[2, 31, 32]",8426,Cognition: An Erica Reed Thriller,"[6, 14, 39]",Missing,FBI agent Erica Reed has an uncanny talent she can see the past and piece together how a crime unfolded But not even this sixth sense could save her younger brother Scott from a brutal serial killer Three years later the investigation into Scotts murder has gone cold  but Ericas work has only just begun  Jump into Cognition An Erica Reed Thriller the exciting fourpart series that brings Erica face to face with the deranged demons of her past A serial killer is loose in Boston  one who seems to be leaving deliberate clues that only Erica with her unique postcognitive abilities can uncover Is she finally on her way to solving Scotts murder Or blinded by vengeance is she falling into a trap that could cost Erica her life And how does this new killer know her secret  Developed by Phoenix Online Studios makers of the Kings Quest spinoff The Silver Lining with contributions from veteran game designer Jane Jensen Gabriel Knight Gray Matter and comic book artist Romano Molenaar Batman XMen The Darkness Cognition is a thrilling adventure that grips you and wont let go,79.51178214306883,16.28,20.07,21.53,74.0,23.0,45.0
98,"[9, 25, 31]",2050,LEGO Marvel Super Heroes,"[6, 9, 12, 14, 41, 48, 49, 130]",LEGO Marvel Super Heroes offers an original storyline in which Nick Fury calls upon Iron Man the Hulk Thor SpiderMan Wolverine and other heroes spanning the Marvel Universe to save Earth from such threats as the vengeance of Loki and the hunger of Galactus Devourer of the Worlds LEGO and Marvel fans will enjoy classic LEGO videogame adventure and humor while playing as their favorite Marvel characters,In LEGO Marvel Super Heroes players will unlock more than 100 characters from across the Marvel Universe including fan favorites like SpiderMan Iron Man Wolverine Captain America the Hulk Thor Black Widow Hawkeye Deadpool Loki and Galactus The game will pack in a plethora of supercool character abilities combatlike action sequences epic battle scenes puzzlesolving and a unique story told with playful LEGO humor,79.25600495435349,12.28,23.74,40.17,77.0,712.0,1014.0
99,"[11, 12, 15, 16]",2359,Total War: Rome II,"[6, 14]",Become the worlds first superpower and command the most incredible and vast war machine of the Ancient world Dominate the enemies of your glorious empire by military economic and political means Your rise will bring admiration from your followers but will also attract greed and jealousy even from your closest allies Will betrayal strike you down or will you be the first to turn on old friends How much are you ready to sacrifice for your vision of Rome Will you fight to save the Republic or plot to rule alone as Dictator  as Emperor,Encompassing one of the bestknown periods in world history Total War Rome II will combines turnbased campaigns with large cinematic realtime battles,78.29684270762615,50.12,95.52,212.98,75.0,113.0,72.0
100,"[12, 15, 16, 35]",17231,Card Hunter,"[6, 14, 82]",Missing,Welcome bold adventurer Card Hunter is an online collectible card game which blends together card play deck building tactical combat and fantasy roleplaying in a way youve never seen before Grab your cards miniatures dice and snacks then journey to a new world of adventure on the tabletop of your Game Master Gary,77.97034590393247,30.74,36.12,0.0,69.0,16.0,9.0
101,"[5, 9, 31]",6057,Shadow Warrior,"[3, 6, 14, 48, 49]",Shadow Warrior tells the offbeat tale of Zilla Enterprises corporate shogun Lo Wang as he is ordered to acquire a legendary blade of limitless power by his deceitful employer Betrayed and left for dead Lo Wang learns of the blades connection to ancient gods from another realm preparing to push our world to the brink of destruction Now the reluctant hero must become legend through a masterful combination of gun blade magic and wit to uncover the truth behind the demonic invasion and banish evil back into the darkness,Shadow Warrior is a bold reimagining of the 3D Realms cult classic shooter from independent developer Flying Wild Hog Hard Reset starring the legendary and quickwitted warrior Lo Wang Combine the brute force of overwhelming firepower with the elegant precision of a katana to annihilate the merciless armies of the shadow realm in an exhilarating and visually stunning transformation of the classic firstperson shooter,77.69404600588352,12.29,15.32,35.93,74.0,628.0,950.0
102,"[31, 32]",1910,Outlast,"[3, 6, 14, 48, 49, 130]",In the remote mountains of Colorado horrors wait inside Mount Massive Asylum A longabandoned home for the mentally ill recently reopened by the research and charity branch of the transnational Murkoff Corporation the asylum has been operating in strict secrecy until now  Acting on a tip from an anonymous source independent journalist Miles Upshur breaks into the facility and what he discovers walks a terrifying line between science and religion nature and something else entirely Once inside his only hope of escape lies with the terrible truth at the heart of Mount Massive  Outlast is a true survival horror experience which aims to show that the most terrifying monsters of all come from the human mind,Hell is an experiment you cant survive in Outlast a firstperson survival horror game developed by veterans of some of the biggest game franchises in history As investigative journalist Miles Upshur explore Mount Massive Asylum and try to survive long enough to discover its terrible secret if you dare,76.97019485313889,5.15,7.12,10.65,76.0,1273.0,1625.0
103,"[12, 16, 31, 32]",16657,UnderRail,[6],The game offers potentially hundreds of hours of gameplay through exploring the vast underground world composed of over 450 areas Discover underground station states abandoned industrial scientific and military building complexes natural caverns large underground lakes secret areas and more,Underrail is an old school turnbased isometric indie role playing game that focuses on exploration and combat The player takes control of one of the denizens of such a stationstate whose life is about to become all that much more interesting and dangerous as our protagonist is caught midst the conflicting factions of the Underrail as the violently struggle to survive in the harsh underground environment,76.57228285353233,50.01,103.43,124.74,83.0,25.0,38.0
104,"[5, 13, 15, 24]",1881,Arma 3,"[3, 6, 14]",Arma 3 sends you to war,Arma 3 is a truly massive military simulation sandbox game It offers a wide variety of truescifi combat situations in both singleplayer and multiplayer modes It also comes out of the box with a very powerful editor that allows players to create their own scenarios campaigns and mapmodes both for single and multiplayer use,75.9952615716965,,,,,,
105,"[12, 15, 24, 31]",9938,Aarklash: Legacy,[6],Welcome to Aarklash a land of chaos where incessant battles between the forces of Light Destiny and Darkness have lasted since the beginning of time At the heart of this conflict a group of mercenaries wrongly accused of crimes against the Lion of Alahan is being hunted down Convinced that they are in the right and intent on fighting their enemies to the bitter end they will set forth on an epic adventure where they will discover dark secrets A path strewn with obstacles and many unfriendly characters awaits them Go into battle and fight for your life Your actions will determine the destiny of Aarklash  Inspired by the Confrontation figurines universe Aarklash Legacy is a tactical adventure game The player will find himself at the heart of the intrigue controlling a group of 4 characters and leading them into battle across the lands of Alahan Acheron and the Behemoth Final victory for the mercenaries is gained by the use of a wide range of powers which are enhanced through looting items and managed via skills trees which can be reset at will Interaction between the heroes is also important and real bonds will be created between them as the game progress Both fun and action await you in Aarklash Legacy,In Aarklash Legacy take command of a mercenary squad in search of truth and guide it through countless battles,75.89357970796195,13.78,19.6,32.11,69.0,21.0,34.0
106,[14],2920,FIFA 14,"[6, 9, 12]",Missing,FIFA 14 is a 2013 sports association football simulation video game developed by EA Canada and published by Electronic Arts,75.3283010669627,81.07,109.8,197.73,72.0,175.0,67.0
107,"[9, 15, 33]",19272,Angry Birds Star Wars II,"[6, 34, 39, 74]",Missing,The Force is strong with this one Get ready for Angry Birds Star Wars II  the epic followup to the 1 smash hit game Based on the Star Wars movie prequels use the Force for good against the greedy Pork Federation or choose a much darker path Thats right for the first time ever you can Join the Pork Side and play as the fearsome Darth Maul Emperor Palpatine and many other favorites,72.77707385221976,4.3,5.0,0.0,69.0,31.0,11.0
108,"[9, 25, 31]",8006,Marlow Briggs and the Mask of Death,"[6, 12]",A new breed of WARRIOR returns committed to destroying the enemies of FREEDOM When ONE angry man has a world to protect  There is only ONE future  HIS OWN  Nononsense hero Marlow never shied away from danger or trouble But now he faces his ULTIMATE challenge After crashlanding in Central America he has an industrial evil to defeat whilst bound to an ancient Mayan Death Mask whos had noone to talk to for 2000 years Another day at the office only this time Marlow is PUSHED TO THE LIMIT his sweetheart has been abducted the bad guys are making up their own rules and only one man can judge them  and EXECUTE THE SENTENCE   Fearlessly fighting through Mayan temples and towering valleys monstrous machinery nothing but nothing will stand in the way of this bad ass warrior his girl and the crushing of all opposition  They told him to go to HELL he was DEAD ready,Marlow Briggs and the Mask of Death is a third person action hack and slasher that is perfect for the player who wants to experience a game that brings to life the best of blockbuster films over the top action and cinematic gameplay and comic book heroes with its focus on relentless highoctane combat exotic danger filled environments and epic set pieces,71.77904214199259,6.03,7.68,9.09,68.0,106.0,149.0
109,"[8, 31, 32]",8465,Volgarr the Viking,"[3, 6, 14, 23, 41, 46, 48, 49, 130]",Missing,Remember when games were tough Return to the Golden Age of arcades with an allNEW hardcore action experience that pulls no punches Volgarr the Viking possesses all the hallmarks of the true classics  simple controls high challenge and meticulous design  combined with handmade pixel,70.49434888584716,9.26,11.63,22.12,72.0,55.0,59.0
110,"[4, 33]",20290,Under Night In-Birth Exe:Late,"[6, 9, 52]",Missing,Under Night InBirth is a visual novel and 2D fighting game codeveloped by Ecole Software and FrenchBread known for the Melty Blood series It features a brand new cast of characters and a story that spins around modern fantasy  Sega released the arcade version in Japan on September 20 2012 A major revision of the arcade version entitled Under Night InBirth ExeLate was released on September 9 2013 It was announced by Famitsu that Arc System Works would release the game for PlayStation 3 on July 24 2014 in Japan A 2015 release for North America and Europe was later announced The North American release date which is set for March 31 2015 was revealed on the GameStop website However Aksys Games revealed the true release date for the upcoming fighter Under Night InBirth ExeLate they said that the game will be releasing on February 24 2015 for the PlayStation 3 as well as confirmed there wont be an English dub in Western releases  Under Night InBirth ExeLate was released on Steam for Microsoft Windows systems on July 12 2016,70.02997273157503,,,,,,
111,"[4, 7, 32]",7683,KickBeat,"[6, 9, 46]",Missing,From indie pioneers Zen Studios makers of Pinball FX2 and CastleStorm comes KickBeat an innovative rhythm game with a Kung Fu theme featuring fully 3D characters and highenergy music You can use your own music to create custom KickBeat tracks allowing you ultimate replayability,70.00211124933011,2.52,4.62,8.47,63.0,29.0,42.0
112,"[10, 32, 33]",10643,Orborun,"[3, 6, 14, 39]",Missing,Orborun is a 3D action skill run  roll game Control your Orbot to collect the goods avoid the obstacles and escape the hazardous Orboworld Complete levels on perfect run to get more bonus More than 100 levels local coop multiplayer feeling of speed and adrenaline twisted levels in hastepuzzle and hazard shaped different worlds and cool Orbot skins makes this game fun to play for ages  Players have mentioned that Orborun gameplay would be perfect on PC fastpaced action is just made for gamepad controller Today Orborun gets a huge upgrade new features special effects quality boost and much more so that PC players could rediscover the rolling games genre again,70.0,1.83,2.58,0.0,45.0,4.0,5.0
