first_release_date,genres,id,name,platforms,summary,storyline,main,extra,completionist,review_score,review_count,people_polled
1579910400,[8],275065,Gremlore,[6],As David Gilmour of Pink Floyd once said We all have our dark side to say the least  Gremlor is no exception Hes a living being just like you and me Although what you consider to be a dark side is definitely different than what he thinks Is this a game An experience Who knows It might be both  Help Gremlor rescue the princess from the evil turtle king in this iconic 2D platformer,Missing,nan,nan,nan,nan,nan,nan
1579305600,[5],271958,Green Hale,[6],Small green temple map using a custom texture set It also features a custom skybox and the map source is included,Missing,nan,nan,nan,nan,nan,nan
1579824000,[5],271579,"Duel, In Towers",[6],Small medievalstyle level with two towers in a canyon The map source is included,Missing,nan,nan,nan,nan,nan,nan
1578787200,[5],271578,Diminutive Abyss,[6],Small void map with a focus on exploration,Missing,nan,nan,nan,nan,nan,nan
1578787200,[5],271576,Xala'noth: Part 1,[6],Mediumsized level using GothicDM and Knave textures and featuring strong colored lighting It comes with a start map a custom skybox and a music track by the author,Missing,nan,nan,nan,nan,nan,nan
1578873600,[5],271493,Deep Research,[6],Small base map using Speedbase textures Comes with a new skybox and a custom music track,Missing,nan,nan,nan,nan,nan,nan
1579737600,[5],271460,Bunker of Barzai,[6],Mediumsized metalrunic dungeon uses a few custom textures,Missing,nan,nan,nan,nan,nan,nan
1578528000,[5],271429,The C.G.L Project,[6],Short arenastyle map themed and timed to a techno music track,Missing,nan,nan,nan,nan,nan,nan
1579478400,[4],265878,Super Smash Bros. CMC+,[6],CMC stands for Character Making Community is the biggest official modpack to date including many many character and stage mods both released here and exclusive to the modpack itself as well as a myriad of perks and features that the other builds currently doesnt allow for an all new Assist system the ability to assign stages to characters for them to appear in in Classic Mode alongside many more,Missing,nan,nan,nan,nan,nan,nan
1578441600,"[31, 32]",264888,Crystal Wish: Candy Chase,[6],Its the night of Halloween and three young girls are about to experience their spookiest night ever thanks to a magical friend way too willing to give them a thrilling night,Missing,nan,nan,nan,nan,nan,nan
1579478400,[34],255101,Rachel and Ariane,[6],It is Halloween and Rachel is going to a costume party a local college bar is having across the street from her offcampus condo  She wears a sexy costume she knows at the very least would turn a few eyes her way Hopefully she can win the contest too  Things dont quite go as planned however as her costume turns out not to be so unique  In anticipation of Somethings In The Air Redux coming in April the separate purchase of the older Somethings In The Air and Rachel Meets Ariane has been discontinued Rachel Meets Ariane will be included as a bonus in the Somethings In The Air Redux game,Missing,nan,nan,nan,nan,nan,nan
1579219200,[8],250228,King K Roller 2,"[6, 49]",Everyones favorite regal reptile returns in a brand new adventure  King K Rool is nothing but a meme character at least thats what his peers think of him This inferiority complex drives his attempt to alter the course of history to be seen than more than just a meme character Luckily after finding a time stone the crocodile is able to embark on this adventure of altering the past  This adventure includes 9 rageinducing levels jam packed with difficult jumps engaging boss battles and captivating cutscenes  This game is for god gamers only It is very difficult and is intentionally rage inducing but it is much more fair than the previous installment of King K Roller which I recommend you do not play,Missing,nan,nan,nan,nan,nan,nan
1580428800,[34],248139,Salthe,[6],Life is a tragedy when seen in closeup but a comedy in longshot  At the end of a journey of blood despair regret and madness a stage perched on the razors edge dividing life and death With no audience to cheer at a jesters direction Salthe performs her past To learn the reason for her death To return to the world of life  Each scene is full of scorn and mockery she writhes and struggles through to the end of the tale of Salthes lifea comedy,Missing,13.18,16.72,21.85,69.0,4.0,5.0
1579910400,"[12, 32]",242079,Dyad,[6],Missing,Missing,2.43,2.76,0.0,62.0,25.0,16.0
1578009600,"[8, 31, 32]",242077,Wandering,[6],Missing,Missing,nan,nan,nan,nan,nan,nan
1578009600,[31],242010,Sinister Turmoil: Sewers,[6],Below the abandoned Fredbear and Friends Funland horrors lurk in the shadows Mangle has been unleashed into the sewers and you have been locked down there with it While navigating a series of tunnels and rooms you must find a way out as well as avoiding the monsters that only have one agenda to kill you,Missing,nan,nan,nan,nan,nan,nan
1579824000,"[10, 13]",237454,Virtual Race Car Engineer 2020,[6],Intermediate level setup tuning  VRCE fine tunes your baseline setup to get the most out of the car fast Now with even more options and advice,Missing,nan,nan,nan,nan,nan,nan
1580428800,[13],234959,Hentai Girlfriend Simulator,[6],Have you ever thought of making yourself the perfect girlfriend Now your dreams will come true In this girlfriend simulator you get complete control over relationships Choose one of 3 girls with whom you will spend your time or maybe eternity,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1580428800,[9],234958,18+ Memory,[6],18 MEMORY  is a classic memory game where you will have to do levels as quick as you can After every level done you will be able to enjoy sexually explicit pictures of really beautiful girls,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1578355200,"[31, 32]",232845,Trapt,[6],A camera containing the last recording of a unknown missing person trapt within a sewer system has been recovered by the local police Now you will have to relive the persons experience through the recording itself See if you can alter the outcome  TRAPT is a VHS aesthetic found footage cryptid horror experience that plays on realistic situations and claustrophobic environments with a deep atmosphere,Missing,4.76,7.57,10.88,67.0,16.0,20.0
1578009600,[9],232801,Hentai Tights,[6],Enjoy the beauty girls picture and relaxing music to complete the puzzle,Missing,nan,nan,nan,nan,nan,nan
1579996800,[31],229704,REM-9: The Yume Nikki Randomizer,[6],REM9 The Yume Nikki Randomizer is a randomizer created by vgperson for Kikiyamas Yume Nikki It is generally recommended for those who have played the original Yume Nikki and know how to get around the dream world  You can randomize the effects locations or lock nexus door but also you can set the ending to require any number of Effects as well as any number of Essences new bonus items given by notable optional side events,Missing,nan,nan,nan,nan,nan,nan
