,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[5],271543,Root of all Evil: Infernal Science - Part 1,[6],Large underground research facility,Missing,Missing,,,,,,
1,[5],271486,The Elder Reality,[6],Mediumsized Elder Worldstyle map that features at least one room from each level in the fourth episode of Quake except for E4M1 An expanded version of the authors Retro Jam 4 entry,Missing,Missing,,,,,,
2,Missing,271167,DC Universe Online: Episode 21 - Prison Break and The First Piece,"[6, 9, 48]",On February 4 2016 and February 10 2016 the twentyfirst episode Prison Break and The First Piece was released The episode revolved around working with a new stranger that asks the player to go on a couple of adventures Some of the core features of this episode include one Tier 7 2Player Operation in The First Piece and one Tier 7 8Player Operation in Prison Break,Missing,Missing,,,,,,
3,[5],265993,Hell's Memento,[6],Hells Memento is a 12Map GZDoom wad that has heavy inspiration from classic wads like Memento Mori TNT Evilution Requiem etc with GZDoom features such as 3D Floors ACS Scripts and Decorate PowerupsMonsters,Missing,Missing,,,,,,
4,[5],261183,Elf Gets Pissed,[6],An episode 1 replacement for Heretic,Missing,Missing,,,,,,
5,"[13, 15]",253292,Crusader Kings II: Conclave Content Pack,[6],The Conclave Content Pack pack includes   Corners of the Earth Building Pack Pyramids of Giza Petra Hadrians Wall Charlemagnes Palace Visby Ringmur and the Agra Fort appear on the map  FinnoUgric Portrait Pack New faces for this northern nation  Indian Boats Unit Pack and Arabic Boats Unit Pack  MongolSteppe Male and Female Councilor Model Pack and  WesternChristian Female Councilor Model Pack  New Event Pictures and one new loading screen because we love our artists,Missing,Missing,,,,,,
6,Missing,250065,Beat: The Game,[6],Beat is out on an unusual mission To protect Eddie from any harm that might get in the way as he goes through a robot factory that has gone cuckoo Thats because Eddie must deliver a special item to Mega Man who is at the risk of having a Game Over and Eddies teleportation system has been beaten up  Beat The Game is a Mega Man fangame that puts Beat into the spotlight for once As the robotic bird you must peck any rogue robot that threatens to hurt Eddie The trip is only one level long but you can always try to beat your own highscore Theres also an original chiptune soundtrack courtesy of Cadet,Missing,Missing,,,,,,
7,[33],241241,Alien Wars,[6],Alien Wars is a classic space battle action video game filled with waves of enemies and weapon powerups In this gun game can you prove that you are a good shot as you shoot up your enemies Play this hooting game and avoid the dangerous projectiles,Missing,Missing,,,,,,
8,"[13, 31]",232733,Psi,"[3, 6, 14]",Psi is a magical tech spell programming mod inspired by the light novel The Irregular at Magic High School,Missing,Missing,,,,,,
9,[13],227150,Rocksmith 2014 Edition: Remastered - My Chemical Romance: Song Pack II,[6],Play Helena Famous Last Words Im Not Okay I Promise Teenagers and Dead by My Chemical Romance on any electric guitar or bass Each song includes a new authentic tone,Missing,Missing,,,,,,
10,"[7, 13]",226638,Rocksmith 2014: The Offspring Song Pack II,[6],Play The Kids Arent Alright Youre Gonna Go Far Kid Pretty Fly For A White Guy Want You Bad and All I Want by The Offspring on any electric guitar or bass Each song includes a new authentic tone,Missing,Missing,,,,,,
11,[13],225916,Romance of the Three Kingdoms XIII: Hero Mode Additional Stage Set 2,[6],Four stages will be added to Hero Mode Enmity of the Triumphant Ma Talent Above All Entering Shu and Liao at Hefei Enmity of the Triumphant Ma Talent Above All and Liao at Hefei are storymovie only stages,Missing,Missing,,,,,,
12,"[5, 33]",222590,Nuclear Throne Ultra,[6],This is a mod for Vlambeers game Nuclear Throne that adds new characters new areas 100s of new weapons which you can now upgrade and new game modes,Missing,Missing,,,,,,
13,"[13, 31]",221874,Minecraft 1.9: Combat Update,"[3, 6, 14]",Minecraft 19 Combat Update completely overhauls the combat system among other additions and changes,Missing,Missing,,,,,,
14,[12],221530,Final Fantasy XIV: The Gears of Change,"[6, 9, 48]",Patch 32 brings a myriad of additions and refinements to the realm of Eorzea including new story quests new beast tribe quests battle class adjustments and more,Truth Peace Reformation These were the keys to Ishgards salvation So believed Ser Aymeric acting ruler of the Holy See However not all shared in his dream and in his headlong rush to unite man and dragon once more those still bound by the fetters of the past rose up to defend their nation against the forces they feared would destroy it Yet changethat great inexorable wavewas upon them and soon all of Ishgard would bend to its will,Missing,8.35,13.34,21.32,84.0,28.0,28.0
15,[13],184343,1 Teratoaster,"[3, 6, 14]",Sell toasters in an alien populated universe,Missing,Missing,,,,,,
16,"[9, 15]",178349,Tsuro: The Game of The Path,"[6, 34, 39]",Create your own journey with Tsuro The Game of the Path Place a tile and slide your stone along the path created but take care Other players paths can lead you in the wrong direction  or off the board entirely Paths will cross and connect and the choices you make affect all the journeys across the board,Missing,Missing,,,,,,
17,"[2, 15, 31, 32]",165473,Five Nights at Macho's,"[6, 34]",Five Nights at Machos is a parody horror game based on Five Nights at Freddys and the gay pornographic movie Ursos Grandes Peludos e Mansos,Missing,Missing,,,,,,
18,[13],161879,Microsoft Flight Simulator X: Steam Edition - Globe Swift GC1-A,[6],First designed by RS Johnson in 1940 the Globe Swift overcame many obstacles en route to production Shortly after the aircraft was initially designed World War II broke out which meant the aircraft was unable to obtain certification until May 1946 after a series of design modifications carried out by KH Bud Knox,Missing,Missing,,,,,,
19,[13],161863,Microsoft Flight Simulator X: Steam Edition - VFR Czech Republic,[6],This extensive scenery pack covers the entire Czech Republic and is based on SPOT5 multispectral satellite images geometrically and radiometrically integrated to the scenery for a seamless VFR experience All major landmarks in the region are included to make navigating lowlevel airspace in this beautiful region both authentic and pleasing to the eye,Missing,Missing,,,,,,
20,[13],161862,Microsoft Flight Simulator X: Steam Edition - Velocity XL RG,[6],Velocity XL RG is an amateurbuilt 4seater aircraft and is the flagship of the Velocity range XL standing for XtraLarge Essentially a larger version of the SE it is of canardpusher configuration and features a retractable landing gear with engine options up to 310 horsepower,Missing,Missing,,,,,,
21,[13],161851,Microsoft Flight Simulator X: Steam Edition - ERCO Ercoupe 415C,[6],Microsoft Flight Simulator X Steam Edition version of the Ercoupe 415C does its real world counterpart proud accurately replicating the aircrafts performance specifications insim Complete with custom sounds this is absolutely a musthave for light sport aviation enthusiasts,Designed to represent the pinnacle of fixedwing aircraft safety the ERCO Ercoupe monoplane was first manufactured by the Engineering and Research Corporation ERCO in 1939 Production continued after the War in 1945 with more than 30 aircraft per day being produced during peak demand and the type still enjoys a faithful enthusiast following  Powered by engines up to 75hp the Ercoupe was praised by contemporary reviewers for its inherently safe flight characteristics,Missing,,,,,,
22,[13],161835,Microsoft Flight Simulator X: Steam Edition - Rutan 61 Long EZ,[6],The Microsoft Flight Simulator X Steam Edition version of this quirky aircraft features six variations with 10 liveries a fully clickable cockpit and even separate sets of flight dynamics for both engine types AvCo Lycoming O235 and O320 High quality audio is also included as well as a variety of custom animations,First flown in 1979 the Long EZ is an amateurbuilt aircraft derived from Rutans earlier VariEze model It is a canard pusher design optimized for longrange fuel efficient flight Typically fitted with engines of around 100 horsepower the Long EZ cruises at 125 knots and can be configured to carry one passenger in addition to the pilot,Missing,,,,,,
23,[13],161829,Microsoft Flight Simulator X: Steam Edition - Embraer ERJ 145LR,[6],Embraers 145LR is a 50 passenger variant of the Brazilian Embraer Regional Jet ERJ lineup Launched at the Paris Air Show in 1989 the 145LR was intended to offer greater speed and comfort than the turboprop aircraft typically in use at the time The LR suffix indicates a longrange variant with increased fuel capacity,Missing,Missing,,,,,,
24,[13],161823,Microsoft Flight Simulator X: Steam Edition - Embraer ERJ 135LR & 145XR,[6],Grow your Embraer Regional Jet fleet with the latest aircraft addons available for Microsoft Flight Simulator X Steam Edition Based on the Embraer 145LR which debuted at the Paris Air show in 1989 the 135LR and 145XR variants offer slightly different configurations to address different service requirements,Missing,Missing,,,,,,
25,[13],161816,Microsoft Flight Simulator X: Steam Edition - FS Global 2010,[6],FS Global 2010 is a terrain enhancement pack for Microsoft Flight Simulator X Steam Edition which provides updated 3D mesh scenery for the whole world including areas that are not covered by SRTM data such as Antarctica Greenland Iceland Russia and Scandinavia,Missing,Missing,,,,,,
26,[13],161813,Microsoft Flight Simulator X: Steam Edition - Rutan Q200,[6],If youre looking for an aircraft which is a little feisty needs attention and adds some spice to your flying adventures then the Rutan Q200 is perfect for you The Rutan Q200 addon features a fictional version of the famous 1980s Q200 Dragonfly,Missing,Missing,,,,,,
27,"[10, 32]",150307,Splash Cars,"[6, 34, 39, 48, 49, 130, 167, 169]",Paint the world a better place one neighborhood at a time,Start each race in a drab isometric neighborhood rev your engines and get rolling Paint oozes from your vehicle restoring color to the streets grass trees surrounding buildings and more as you speed around the map Team up for cooperative multiplayer fun or progress solo Choose your style from a range of original cars and use custom paint jobs to stand out from the pack Use powerups to sabotage your pursuers or supersize your car Splash Cars is casual freestyle fun for players of all ages,Missing,0.0,0.0,6.0,0.0,0.0,1.0
28,[12],146264,The Chosen RPG,[6],An Indie RPG available on steam  The Chosen is a heroic RPG inspired by the Dragon Quest Series and Chrono Trigger Will you be able to unravel the mysterious plot against you and become the Chosen,Missing,Missing,,,,,,
29,[34],146002,The Great Palermo,[6],In the beginning is a kid in a pink chalky tangled scraped and hungry city  Then a celebration of diversity creative chaos and cosmic madness through times places stories characters and secrets to discover,Missing,Missing,,,,,,
30,[5],145068,Ovum,[6],Ovum is a Doom map addon designed for hardcore players As such most players are advised to start with lower difficulties before playing through on UltraViolence,Missing,Missing,,,,,,
31,[5],143116,Combined_Arms,[6],A weapons and gameplay modification for Doom 1 and 2 Combined_Arms offers more outlandish and unorthodox weaponry without going completely overkill,Missing,Missing,,,,,,
32,[34],141832,Sacrament of the Zodiac: The Confused Sheep and The Tamed Wolf,"[6, 34]",Their sweet slightly erotic school life,Every year there is a ritual called the Sacrament where they pray and get baptized to the goddess There is a school saying that if during this time a person shows one of the twelve zodiac stigmas they will bring happiness to all Alissa who has been chosen as the Princess of the White Sheep falls in love at first sight with Hitsuji a recent transfer student Understanding Hitsujis intentions Alissa is attracted by her strength and awkwardness and decides to accept her    Mokose Alissa a first year who is partaking general courses During the Sacrament her cheeks showed the stigma of Aries and became the Princess of the White Sheep believed to be one of the twelve to bring happiness    Suou Hitsuji a first year who transferred to the school She is shy as well very wary of her surroundings However she loves Alissa who understood her from the beginning and accepted her as she is    Two months from April The story about the two is told,Missing,2.06,0.0,4.13,75.0,2.0,3.0
33,[32],141718,Diana Hamilton's Dreams,"[3, 6, 14]",An aural map of the poet Diana Hamiltons dreams,Missing,Missing,,,,,,
34,[12],140647,Shin Megami Tensei: The Reborn World,[6],A fan game based off of Shin Megami Tensei main series ported from VX Has 2 story modes a 2430h main story and a 6 hour side story with basic demon recruitment This is a one man project,Missing,Missing,,,,,,
