,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[5],272111,The Wall,[6],An interactive rock opera a conceptual map based on the movie Pink Floyd The Wall,Missing,Missing,,,,,,
1,[5],271531,Dimension of the Doomed,[6],Mediumsized basewizard map where two Quake dimensions clash,Missing,Missing,,,,,,
2,[5],263363,Sacrament,[6],Sacrament is a Doom II episode replacement for limitremoving source ports with ogg music support by Clan B0S It features new graphics such as textures and weapon sprites some new sounds and most notably the aforementioned custom mostly ogg soundtrack The plot follows a Clan B0S fighter as he wakes up from a nightmare into an apocalypse already inprogress It is then gradually revealed that the worthy have already ascended to heaven while everyone else have turned into bloodthirsty demons who are left to infight He journeys into a nowdesolate world searching for answers as to what had happen and why only he retained his humanity,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
3,[5],256484,Team Fortress 2: The Über Update,[6],The Über Update was a major content update for Team Fortress 2 It was heralded as the biggest most ambitious update in the history of Team Fortress 2 Similar to other major updates like the Sniper vs Spy Update and Engineer Update the Über Update followed a fourdaylong system of daily content previews the last of which featured a new short Meet the Medic,Missing,Missing,,,,,,
4,[10],234794,Dirt 3: Mini Gymkhana Special Pack,"[6, 9, 12]",Mini Gymkhana Special Pack is a DLC for DiRT 3 featuring a Mini Cooper S customized exclusively for Gymkhana events  This DLC was later included into DiRT 3 Complete Edition,Missing,Missing,,,,,,
5,[10],234793,Dirt 3: Power and Glory Car Pack,"[6, 9, 12]",Power and Glory Car Pack is a DLC for DiRT 3 featuring 5 new vehicles each with 5 liveries BMW M3 Lancia Delta S4 Ford Focus ST Scion tC and Chevrolet Camaro SSX Concept  This DLC was later included into DiRT 3 Complete Edition,Missing,Missing,,,,,,
6,"[10, 14]",234663,Dirt 3: Monte Carlo Track Pack,"[6, 9, 12]",Monte Carlo Track Pack is a DLC for Dirt 3 featuring a new track with several routes located in the Alps  This DLC was later included into Dirt 3 Complete Edition,Missing,Missing,,,,,,
7,"[13, 31]",232682,Pam's HarvestCraft,"[3, 6, 14]",Pams HarvestCraft is a mod for Minecraft that adds different seeds plants and new food items that can be found in the world eaten by players and crafted using specific recipes It also changes the farming functionality of many of the vanilla crops changing both farming mechanics and global game goals,Missing,Missing,,,,,,
8,"[25, 31]",228668,Supercan,[6],Supercan is a third person Actionadventure game The game was developed by Sobee and published by TRT Çocuk on May 2011 Süpercan was first announced in November 2009,50 acres of forest are destroyed every minute on the Earth While the robots are destroying the forests the protagonist Süpercan tries to stop them Marvel Comics characters help him from time to time in this fight,Missing,,,,,,
9,"[12, 32]",227769,Divinity Fatum,[6],The protagonist wakes up in a cold rainy city not remembering anything The city seemingly goes on forever and the protagonist takes up searching for other beings In her quest to find another person she comes along many clues concerning a mysterious girl named Sophia who is apparently also trapped in the endless city and her own identity,Missing,Missing,,,,,,
10,[34],221953,Tokyo Yamanote Boys Super Mint Disc,[6],Super mint disc focus on the three main guys for entry no46 Kirishima Iori Entry no4 Lucy Entry no5 and Kujou Takumi Entry no6,Every year just one girl from all high schools in Japan is chosen to be a Princess Top high school boys from all around Tokyo are then selected to be the participants in a confession tournament that is Tokyo Yamanote Boys Its a love royale where the boys will confess to the Princess with various kinds of appeal The one she picks will be crowned Prince and theres a legend that the Prince and Princess are guaranteed to have an eternally happy future together through this event,Missing,,,,,,
11,"[9, 31]",205994,Escape the Emerald Star,"[6, 14]",This is classic hidden object puzzle game this time set on a ship,While vacationing on the Emerald Star cruise liner you awake to find the ship abandoned and in disarray Youll need a sharp eye to track down fragments of a map to help you escape But hurry  the ship is drifting and time is running out,Missing,,,,,,
12,[31],201198,Parade,[6],Parade is a Japanese Yume Nikki fangame At the beginning of the game the player is given the option to play as either Reika or Iwakutsuki The goal of the game is to explore and collect effects There are multiple endings for both characters,Missing,Missing,,,,,,
13,[5],196460,Quake: Altars of Storm,[6],Altars of Storm is a large ancient temple ruin hidden deep beneath a snowy mountain valley The theme of the map is inspired by the Ayleid ruins from TES4 Oblivion The map has all new textures many modified or new monsters from Hexen 2 including a fearsome boss demon and a custom quadbarrel shotgun,Missing,Missing,,,,,,
14,[5],196459,Quake: Unforgiven,[6],Epic fantasy episode with three huge levels hardcore horde battles with many new monsters and bosses several new and modified weapons and items from the Drake mod latest version is included It also comes with a start map custom skyboxes and background music  Note This episode requires an engine port with increased limits The max_edicts value has to be raised to 2048 if supported,Missing,Missing,,,,,,
