,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[9],275648,Sudoku: Tied Up & Bound,[6],Sudoku Tied Up  Bound is an adult PC version of Sudoku The game plays like a regular game of Sudoku however as you go on the board reveals more adult bondage imagery as it goes on,Missing,Missing,,,,,,
1,[5],263417,High/Low 2,[6],HighLow 2 is a Doom Episode 2 themed level Like HighLow 1 which was an episode 1 kinda level it is only meant to resemble the style not to copy it,Missing,Missing,,,,,,
2,[5],260791,Sigma,[6],a little adventure,Missing,Missing,,,,,,
3,[10],256287,Aquadelic GT,[6],Aquadelic GT is a boat racing game in the style of a kart racer  easy to learn but challenging to master Enjoy piloting boats with stunning physics Whilst one is stable in every situation another can be hard to control at speed There are multiple paintjobs for each boat so you can choose one you like It is also possible to control bigger vessels like yachts and cargo ships for relaxing leisure cruises And one more thing Use torpedoes rockets mines and even jumping frogs to smash your opponents,Missing,Missing,0.0,13.0,0.0,60.0,1.0,1.0
4,[33],250046,WarioWare Mouse Workz!,[6],WarioWare Moue Workz is a custom made minigame that features eleven microgames and a boss game,Missing,Missing,,,,,,
5,[13],224498,Microsoft Flight Simulator X: Iris F-15E/I/SG,[6],An addon for Microsoft Flight Simulator X This addon is also compatible with Prepar3D You can download from fsfreewarenet This specific version contains  F15E Strike Eagle F15I Raam F15SG Strike Eagle,Missing,Missing,,,,,,
6,[33],206794,"Mach's noch einmal, Sven",[6],Missing,Missing,Missing,,,,,,
7,[26],206661,Trivial Pursuit: Bring on the 90's Edition,[6],Missing,Missing,Missing,,,,,,
8,[4],201793,Rag Doll Kung Fu: Black Belt Edition,[6],Rag Doll Kung Fu Black Belt Edition includes exclusive skins and a limited edition poster,Missing,Missing,,,,,,
9,Missing,187894,AstroMenace,"[3, 6, 14]",Immerse into a decisive battle against tons of cunning foes face the terrifying bosses and protect your homeland throughout 15 diverse levels of the game The hardcore gameplay of AstroMenace packed with pure nonstop action will become a full scale test for your basic instinct of survival,Missing,Missing,,,,,,
10,[12],172513,Orange Salvifique,[6],Orange Salvifique is a very particular French interactive film It is also a creation with a real artistic and intellectual work In this game you will follow the journeys of a man with a strange temperament made more or less crazy by a failed marriage You will discover his story through the eyes of several characters surrounding him,Missing,Missing,,,,,,
11,[35],141728,PySol Fan Club Edition,"[3, 6]",PySol Fan Club Edition PySolFC is a collection of more than 1000 solitaire card games It is a fork of PySol Solitaire    There are games that use the 52 card International Pattern deck games for the 78 card Tarock deck eight and ten suit Ganjifa games Hanafuda games Matrix games Mahjongg games and games for an original hexadecimalbased deck    Its features include a modern look and feel uses the TTk widget set multiple card sets and tableau backgrounds sound unlimited undo player statistics a hint system demo games a solitaire wizard support for user written plugins an integrated HTML help browser and lots of documentation,Missing,Missing,,,,,,
12,[5],139191,Hideous Destructor,[6],Ghost Recon meets Ghosts  Goblins In Doom  A gameplay mod that Slows the player down to more anatomically plausible speeds Adds and modifies weapons and adds numerous options to better emulate the behaviour of reallife counterparts and Beefs up various monsters and items for verisimilitude and difficulty,Missing,Missing,,,,,,
13,Missing,137477,3in1 Adrenalin Pack,[6],The compilation 3in1 Adrenalin Pack contains the following three games  Juiced MotoGP Ultimate Racing Technology 3 MX vs ATV Unleashed,Missing,Missing,,,,,,
14,[14],94656,American Billiards,[6],Missing,Missing,Missing,,,,,,
15,"[9, 32]",93479,ChessRogue,"[3, 6]",ChessRogue is a consolebased puzzle game loosely based on chess You take the part of the sole survivor of your side and battle through twentyfive levels to capture the opposing King As you capture opposing pieces you learn their tricks and become more powerful yourself,Missing,Missing,,,,,,
16,Missing,84461,Big Bang Brain Games,"[6, 14]",Six classic games designed to stimulate the cerebellum cajole the cortex and gratify the greymatter Stunning graphics and witty characters make Big Bang Brain Games a truly Best of Class experience The latest research has shown that the use of memory and puzzle games can help create new pathways in the brain keeping the mind sharp Whether youre looking to help out the ol hippocampus or just have some fun theres a game for every age and every taste in the Big Bang Brain Games 6 Mind Swelling Games Reaction Sudoku NoVaSweeper Remembrance Echo  Fallacy,Missing,Missing,,,,,,
17,[14],80678,FIFA Manager 07: Extra Time,[6],After asking players to put requests on the official boards Gerald Köhler and his FM07 team decided to do a first on the long roll of EA Sports title an expansion  Amongst the leading features the player can now start his career like many managers do both inside the field and on the sidelines as the playermanager Several new screens present the player with additional data before and after key moments of the season including the Ups  Downs where the players ratings are reevaluated according to his performance during the whole season More statistics are presented to the player so that the player can decide what and when to do more easily  On the 3D engine side new stadiums were added and matches can now be played on snow,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
18,"[5, 13]",79025,Panzer Elite Action: Dunes of War,[6],Panzer Elite Action Dunes of War is an expansion pack for Panzer Elite Action Fields of Glory,Missing,Missing,2.92,0.0,0.0,0.0,0.0,1.0
19,[9],78032,Tetris Zone,"[6, 14]",A Tetris game for PC and Mac It is sold through the official Tetris website,Missing,Missing,,,,,,
20,"[9, 31, 32]",76798,Sprout,"[6, 14, 82]",A storybook adventure staring a tiny seed pod Journey from your tiny island home to the lush forests of your dreams explore the handdrawn landscape and meet some interesting friends along the way  1st Place Award Winner in Jayisgamescoms Casual Gameplay Design Competition 2,Missing,Missing,0.19,0.21,0.23,60.0,29.0,47.0
