first_release_date,genres,id,name,platforms,summary,storyline,main,extra,completionist,review_score,review_count,people_polled
1586476800,[32],254116,Freddy Fazbear's Pizzeria Tycoon,[6],Live your pizzeria dreams in this FNaF Pizzeria Tycoon game,Missing,nan,nan,nan,nan,nan,nan
1587427200,"[15, 16, 24]",251096,Warhammer Underworlds: Shadespire Edition,[6],Warhammer Underworlds  Shadespire Edition is a digital adaptation of the explosive high stakes turnbased strategy tabletop game from Games Workshop that pits mighty warbands from the Age of Sigmar universe against one another in an eternal player versus player batle for Glory Choose a warband build your decks and carve a path to victory using diceandcard mechanics that offer boundless strategic depth,Missing,nan,nan,nan,nan,nan,nan
1587513600,[33],249533,GhostVac,"[6, 82]",Your own ghostsucking electromechanical arcade machine at home,Missing,nan,nan,nan,nan,nan,nan
1585958400,"[9, 33]",249529,SnowDropRock,[6],An action Match3 puzzler taking place on a seesaw,Missing,nan,nan,nan,nan,nan,nan
1586995200,"[9, 33]",249528,DeathTrap,[6],A RogueLike based Puzzler set in a randomly generated dungeon,Missing,nan,nan,nan,nan,nan,nan
1587600000,[9],248929,Wizard Lady,[6],This game is a classic memory game with several levels of difficulty and beautiful arts,Missing,nan,nan,nan,nan,nan,nan
1587340800,[9],248928,Easy puzzle: Landscape,[6],This is a logic game in which the goal of the game is to rearrange the tiles to get the final picture,Missing,nan,nan,nan,nan,nan,nan
1587513600,[9],248926,My Strange Girlfriends,[6],This game is a classic memory game with several levels of difficulty and beautiful arts,Missing,nan,nan,nan,nan,nan,nan
1587513600,[9],248923,Asura Girls,[6],This game is a classic memory game with several levels of difficulty and beautiful arts,Missing,nan,nan,nan,nan,nan,nan
1586563200,[9],248921,Easy puzzle: Bridges,[6],Easy puzzle Bridges is a logic game in which the goal of the game is to rearrange the tiles to get the final picture,Missing,nan,nan,nan,nan,nan,nan
1587340800,[32],248920,Hangman II,[6],A grim sequel to the puzzle of guessing words The rules are the same  you need to guess the word and you have the right to make a mistake 6 times otherwise the man will be in the noose And be careful  the game contains many secrets,Missing,nan,nan,nan,nan,nan,nan
1587081600,[32],248808,Indiepocalypse #3,"[3, 6, 14, 34]",Issue 3 of a monthly indie game anthology collecting games from 10 developers,Missing,nan,nan,nan,nan,nan,nan
1587340800,"[9, 32]",244982,CircuiTree,[6],CircuiTree is a rhythmbased circuitry building game where your goal is to keep the mother tree alive by building and repairing circuits before they cause irreparable damage CircuiTree was made by Cody Bock Neonalig in 48 hours between 20200418 to 20200420 as part of Ludum Dare 46 for the theme Keep it Alive,Missing,nan,nan,nan,nan,nan,nan
1587686400,Missing,241722,Beautiful Feet Cabin,[6],The player plays a masseuse in the game and runs a beautiful foot cabin Receive all kinds of city beauties every day massage their feet and legs Relieve pressure for her and satisfy self little hobbies at the same time,Missing,nan,nan,nan,nan,nan,nan
1586563200,Missing,239527,Number 94,[6],A short experimental horror game about infrared and the dangers beyond our perceived color spectrum,Missing,nan,nan,nan,nan,nan,nan
1586131200,"[5, 33]",239285,The Purgatory and the Stolen Souls,[6],Welcome to The Purgatory and The stolen souls in this game you will experience the exciting adventure of Baby against Springtrap in space,Missing,nan,nan,nan,nan,nan,nan
1585872000,"[5, 32, 33]",238683,Crucible,[6],Dodge your way through the crucible of fire Crucible is a 2D highaction topdown shooter game,Missing,0.0,0.0,0.0,50.0,5.0,0.0
1587081600,Missing,238579,Strip 'Em,[6],Strip Em is not just a poker game its a Fuck Em poker game one where you get sexy ladies to play with you and should you win strip for you and even more,Missing,nan,nan,nan,nan,nan,nan
1587254400,"[5, 32, 33]",238254,CoronaFighter,[6],A coronavirusthemed shootemup in the classic arcade tradition,Missing,nan,nan,nan,nan,nan,nan
1587600000,[9],234969,Infinity,"[6, 14]",Magic the beautiful girl with the power of stone Fun puzzles and beautiful and sexy illustrations are fun Lets complete all stages Girls are waiting for you,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1586476800,[26],234968,Mini Words: Top Movies,"[6, 14]",The Top 100 Movies You know them and you love them Test your knowledge about the highestgrossing films of all time in Mini Words Top Movies a unique mix of logic puzzle word search and trivia,Missing,0.0,0.0,1.65,47.0,6.0,8.0
1586390400,Missing,234967,Hentai I'm coming!,"[6, 14]",Game to fertilize sperm Life Is a Miracle If successful you can watch sexy events,Missing,nan,nan,nan,nan,nan,nan
1586044800,[35],234123,EdoPro,[6],A YuGiOh multiplayer card simulation updating game available for download on Windows Mac Linux and Android A fork of the YGOPro client,Missing,nan,nan,nan,nan,nan,nan
1587168000,"[12, 31]",233594,Wendy's Quest,[6],Venture to find your friends and complete Wendys Quest,Missing,nan,nan,nan,nan,nan,nan
1586476800,[31],233325,Vestigial,[6],Sometimes nightmares follow us into the waking world leaving us with only pieces of ourselves Better get back to where you belong before your pieces run out,Missing,nan,nan,nan,nan,nan,nan
1587081600,"[31, 32]",233252,Bat of Dead,[6],You are waiting for adventure and emotion 2 for the price of one,In this game you take on the role of a bat in a world full of madness crazy dangers strange creatures and unrealistic charismatic ducks for the bathroom  You can run with a bat Walk with a bat The strangest thing youve seen in your life Looking for the weirdest games You have come to the right place  Two games in one Plunge into a history full of secrets Can a bat take off Whose story will this game tell you New and old gaming experiences are blended together Hardcore and casual are now united in this new game Much work has been done on the bugs in the update,nan,nan,nan,nan,nan,nan
1586822400,[31],229906,Quiet Manor,[6],Made for the Haunted PS1 Wretched Weekend jam,Missing,nan,nan,nan,nan,nan,nan
1588118400,"[15, 31, 35]",229801,EllrLand,[6],EllrLand is a new generation of adventure card games With randomly generated levels nearly a hundred powerful cards artifacts for your use and three unique pets to play with you,Missing,nan,nan,nan,nan,nan,nan
1586822400,Missing,229627,Lizard Quest,[6],Help out a tiny community of lizards and friends by doing small favors for them  Gather musicians to start a band clean a dusty home find a healthy outlet for an angry scorpion and many more,Missing,nan,nan,nan,nan,nan,nan
1586736000,"[9, 12, 31]",229155,Kairos,"[6, 14]",Due to a sudden siege in the Sky Realm Kairos the goddess of chances is forced to leave the Sanctuary and her brother Chronos the god of time This causes the outbreak of monsters and create havoc in the flow of time In order to rescue Chronos and restore time she has to find a way to solve the time crisis in Gaia On the other hand Kainan is an amnesiac boy who found himself unable to remember anything The only clue he has is a strange sword with strange powers,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1587427200,Missing,229000,Amanita,"[3, 6, 14]",A cute mysterious short game Discover a beautiful world and see it changing,Missing,nan,nan,nan,nan,nan,nan
1586822400,[32],225717,Tiredspace,[6],Tiredspace is a game made in RPG Maker VX Ace that follows the story of Cola a girl from Earth who deals with agoraphobia her therapy robot Bocks and Mocha a girl from The Moon whose job is to replace the stars in the sky,Missing,nan,nan,nan,nan,nan,nan
1587772800,"[12, 31, 32]",225712,Wanderlost,[6],Wanderlost is a narrativedriven horror puzzle game inspired by classic RPG Maker titles such as The Witchs House Ib and Mad Father,Missing,nan,nan,nan,nan,nan,nan
1586822400,[14],225059,DJMax Respect V: Groove Coaster Pack,[6],DJMAX RESPECT V GROOVE COASTER DLC Now enjoy the songs of GROOVE COASTER in DJMAX RESPECT V,Missing,nan,nan,nan,nan,nan,nan
1586822400,"[10, 14]",225045,DJMax Respect V: Trilogy Pack,[6],DJMAX RESPECT V  TRILOGY PACK Now enjoy the songs of DJMAX TRILOGY in DJMAX RESPECT V,Missing,nan,nan,nan,nan,nan,nan
1586822400,[12],224277,Fallout 76: Tricentennial Pack,[6],Emerge fully prepared and patriotically styled in the new American frontier,Missing,nan,nan,nan,nan,nan,nan
1588032000,"[13, 15, 32]",223729,Moving Out: The Employees of the Month Pack,"[6, 48, 49, 130]",The Employees of the Month Pack adds four new characters to Moving Out,Missing,nan,nan,nan,nan,nan,nan
1587168000,[32],223397,Jetpack Guy,[6],Can We Go to the Top This TVHeaded Guy Want to fly High with His Jetpack There are Many Annoying Obstacles that stand in Your Way Be careful your flight And Watch his Head Fly to the Top with this Jetpack,Missing,nan,nan,nan,nan,nan,nan
1587600000,"[31, 32, 34]",222917,Doki Doki Literature Club: Return to the Portrait,[6],This mod continues straight from the bad end of the original game and involves everyone working together to find out the truth about their world and about Project Libitina It features a ton of file tampering and other meta stuff like exploring the rules behind Club President powers It also features Natsukis dad who is not a sadistic prick and tries to give each character some limelight,Missing,nan,nan,nan,nan,nan,nan
1588032000,[12],222868,Dark Escape,"[3, 6, 14]",A micro RPG,Missing,nan,nan,nan,nan,nan,nan
1587513600,[13],222791,Finterior Decorator,[6],Finterior Decorator is a game about filling up an aquarium with all the wonderful decorations and plants that keeps your fishy friends swimming and smiling Be sure to keep these lil guys happy and healthy as you add to the aquarium,Missing,nan,nan,nan,nan,nan,nan
1586217600,Missing,222090,No Man's Sky: Exo Mech,"[6, 48, 49]",Soar and stomp across the landscape with the Exo Mech update Introducing a fully controllable mechanical walker new Exocraft technologies improvements to base building and much more,Missing,nan,nan,nan,nan,nan,nan
1587168000,[5],221881,Half-Life: Operation Rift,"[6, 14]",This is the second part of HECU Corporal Timothy Collins story and another sequel to HalfLife Operation Rosenberg,This is the second part of HECU Corporal Timothy Collins story and another sequel to HalfLife Operation Rosenberg  After completing Operation Rosenberg Corporal Collins gets back to headquarters where he is assigned to a new mission The nuclear explosion took place at Black Mesa and a short time later a dimensional rift was opened in a nearby town Aliens invaded all the area  The Marine Corps sent troops to contain the extraterrestrial plague Collins mission will be to kill all the creatures and find the way to seal the rift,nan,nan,nan,nan,nan,nan
1587600000,"[9, 31]",221837,Lantern Lagoon,"[6, 14]",Missing,Missing,1.0,0.0,0.0,70.0,1.0,1.0
1585785600,[5],218052,Doom II: The Cube,[6],The Cube is a onemap mod which was inspired by the 1997 movie Cube directed by Vincenzo Natali Much like in the movie you find yourself in a hightech maze that seems to be ever shifting Only this time there are hordes of demons trapped there with you,You can try to sprint through the map but that is a sure way to get lost and get yourself in trouble Use your brain and use your guns Can you solve the puzzle of the Cube or will it claim yet another life,nan,nan,nan,nan,nan,nan
1586736000,Missing,216170,Harmful,[6],Made in 2 days for Haunted PS1 Wretched Weekend,The Tape was found deep in the woods Some of the footage was damaged some of it missing  Contents are deemed confidential,nan,nan,nan,nan,nan,nan
1587081600,[31],215946,Mud Warriors,"[3, 6, 14, 82]",The black gate at the east end of the schoolyard is closed locked The After School Program does not relinquish its warriors willingly  Here is where the mud is thinnest on the ground and in some places the painted lines of the kickball diamond are visible  A text adventure by Ryan Veeder,Missing,0.75,0.0,0.85,75.0,4.0,4.0
1587600000,"[10, 31]",215445,Coronavirus: Doom and Destiny,"[6, 49, 169]",Fight in the epic battle of humanity against the terrible virus Take control of a nanobot that is able to withstand the virus in the human body Complete 20 to 30 tasks to destroy the coronavirus once and for all At each launch the game will offer you something new We will help humanity in a great battle,Missing,nan,nan,nan,nan,nan,nan
1586217600,[31],215444,Coronavirus,"[6, 49, 169]",This game is dedicated to everyone who is fighting the terrible virus that has infected humanity Take control of the nanobot and destroy as many coronaviruses as you can But do not touch the red blood cells Go ahead hero Destroy the infection together in this dynamic arcade shooter with great music,Missing,nan,nan,nan,nan,nan,nan
1586131200,[2],213364,Hyper P.T.,"[3, 6, 14]",This is a recreation of PT done in the HyperCard software Some stuff is stripped back some stuff is added youll just have to play to find out,Missing,nan,nan,nan,nan,nan,nan
1587081600,[34],213261,Sanguine Rose,[6],Sanguine Rose is an erotic visual novel set in a gritty fantasy world Follow a team of mercenaries as they find themselves trapped during a mission gone awry Intrigue and debauchery await as a devious plot is set into motion,Missing,2.17,3.0,0.0,75.0,2.0,3.0
1587600000,[34],212698,Steins;Gate x Sanrio Characters: Chance Encounter of the Goldig Party,"[6, 34, 82]",It is part of a collaboration between SteinsGate and Sanrio Characters and has the lab members meet Hello Kitty in the bizarre 0549111α world line This Sanrio Characters collaboration is the 6th of 10 projects to celebrate the 10th anniversary of SteinsGate,Missing,nan,nan,nan,nan,nan,nan
1586476800,[8],212389,Squeen's Adventure,[6],Squeens spaceship has crashlanded into earth now that wouldnt be so bad but his phone is dying Help our alien pal Squeen in getting a brand new ship and getting back to his home planet,Missing,nan,nan,nan,nan,nan,nan
1586390400,[32],206049,Gambaru Amabie-chan,[6],This is an action game created by Wanpaku Pixels,Let Amabiechan touch the six torii,nan,nan,nan,nan,nan,nan
1587427200,[34],204493,First Love / Late Spring,[6],First Love  Late Spring is a brief meditation on mediocrity fragility and the quiet mounting frustration of trying to keep the conversation alive even though we all knew there was never anything there from the start  Or something like that,Missing,nan,nan,nan,nan,nan,nan
1586908800,[34],204215,Blind,"[3, 6, 14]",A short visual novel for NaNoRenO 2020  Someone wakes with no memory and cant move their body or see anything They try to understand who they are while the trauma of their past catches up to them  Inspired by PSX sound novels with very little art but instead a focus on sound effects and music to build atmosphere,Missing,3.8,4.5,4.56,70.0,2.0,6.0
1587772800,"[31, 32]",202194,Kawaii Girl,[6],The Kawaii Girl is full of cute girls Use beautiful girls to clear several dungeons Conquer the dungeon have a funThe difficulty of the game is a little high Please buy carefully,Missing,nan,nan,nan,nan,nan,nan
1587686400,"[13, 31, 32]",201955,Run Hare Run,[6],Being a rabbit is not an easy task especially if thou are an endangered species listed in the red book,Missing,nan,nan,nan,nan,nan,nan
1588204800,[31],201334,Me llow,[6],Me llow is a Japanese Yume Nikki fangame Your goal is to explore Nuitsukis dreams and collect all the effects,Missing,nan,nan,nan,nan,nan,nan
1586390400,"[32, 34]",198319,"An Outcry, Prelude",[6],A 10minute long altliterature delivery program  voices choices dust rust,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1587081600,Missing,197925,Dogs of Wallstreet,[6],Dogs of Wall Street is fastpaced party game where you play a group of dogs playing the market to be top dog,Buy and sell stocks to gain the most money before the end of the match and claim the crown But its not as simple as just being a frugal pup Negate reverse and multiply item effects in addition to the already volatile market and watch the chaos of Wall Street unfold  Straightforward controls allow anyone to join in Easy for newcomers to jump in but enough depth to keep you coming back Play with up to 4 players Unlock new characters through play Bark Use abilities and quick planning to build a strategy Loads of options to let you customize a gametype to your liking limited buys super speed etc,nan,nan,nan,nan,nan,nan
1586736000,Missing,197396,Marshmallow,[6],Marshmallow is a Japanese Yume Nikki Fangame created by Hokotate Makoto in RPG Maker XP,Missing,nan,nan,nan,nan,nan,nan
1586822400,"[5, 9, 32, 33]",197318,Solos,"[6, 49]",Solos is a puzzle bullet hell with paper style graphics Practically youll have to create your own bullet hell by avoiding bouncing bullets youll shoot trying to hit all screen elements,Missing,nan,nan,nan,nan,nan,nan
1587168000,[12],195269,Grim Quest,"[6, 34, 39]",Grim Quest is a classic turnbased RPG  Dungeon Crawler with minimalist aesthetics and a retro vibe Set in a dark fantasy world with elements of Lovecraftian horror it puts a lot of emphasis on atmosphere and immersion with sombre visuals melancholy music and lots of written text,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1587686400,[34],194600,Kara no Shoujo: Bishoujo Gakuen 1,[6],Missing,Missing,nan,nan,nan,nan,nan,nan
1586822400,"[9, 12, 15, 16, 24, 32, 35]",191854,Fireside Hero,[6],Fireside Hero is a compact strategy with an oldschool look and a puzzle twist Can you find and defeat five legendary monsters in twenty days Plan your moves carefully  the lair may be right in those woods Buy rumors hire adventurers explore the map and win tactical combats,Missing,nan,nan,nan,nan,nan,nan
1586822400,"[4, 5, 12]",188631,Voxel Horizon,[6],Create your own voxel world Collaborate with your friends at your own level The battle over destructible terrain,Missing,nan,nan,nan,nan,nan,nan
1585872000,[31],188205,Anima,"[3, 6, 14]",Anima is a short 2030 minute long storybased adventure game and an entry to MajorJam Isolation 2020 following the theme of Isolation with the following limitation there are no living things,Its far far into the future and the Earth is bleak Nothing lives upon its surface But deep below something stirs Something sleeps Something lies dormant  Play as 160 the last Robot tasked with waking Humanity from its cryogenic slumber following an apocalyptic event that almost ended the entire race Face down malfunctioning Artificially Intelligence Robots faulty equipment and discover the secret behind this strange strange world,nan,nan,nan,nan,nan,nan
1587686400,"[4, 12, 16, 31, 32, 34]",187542,Third Crisis,"[6, 74, 82]",Third Crisis is an adult tacticalRPG that follows the adventurer and hero known as Vibe After a mission gone wrong shes forced to adjust to her new way of life in the lustridden town of Carceburg Whether she gives in to the bliss of submission or uses her sexual appeal to her advantage on the battlefield is all up to you,As you delve deeper into Carceburgs mysteries youll come to uncover the secrets surrounding the crisis that saw humanity defeated and enslaved by the sinister organization Peitho,8.85,18.88,0.0,90.0,1.0,2.0
1585785600,[31],186710,206,[6],Have you done everything you need,Missing,nan,nan,nan,nan,nan,nan
1588204800,"[5, 8, 31, 32]",186646,Blockman 1989,"[6, 49, 169]",In trying times like these the world needs a hero  Blockman is back in an all new adventure Return to the skies and take down a new threat and restore peace and order to the ski resort  Blockman 1989 is a direct sequel to the cult favorite Blockman 1988 Play as John Q Blockman  the Q stands for Qube  and take down a new terrorist threat thats cutting into his vacation Buy upgrades and expand your arsenal and get creative with your kills Blockman 1989 is a platformer made for the retro enthusiast with tight controls and oldschool game mechanics with a modern twist  In light of world news Blockman 1989 will be free for all I hope you enjoy playing Blockman 1989 as much as I did making it 3 i3,Blockman is back in an all new adventure Return to the skies and take down a new threat and restore peace and order to the ski resort Blockman 1989 is a direct sequel to the cult favorite Blockman 1988 Play as John Q Blockman  the Q stands for Qube  and take down a new terrorist threat thats cutting into his vacation Buy upgrades and expand your arsenal and get creative with your kills Blockman 1989 is a platformer made for the retro enthusiast with tight controls and oldschool game mechanics with a modern twist,nan,nan,nan,nan,nan,nan
1587340800,"[31, 32]",186254,Jezebel and the Flame,"[6, 82]",When her potion for a witch goes dangerously wrong local medicine woman Jezebel has to keep her husband Terrence alive as hes been transformed into a flame Since they dont have much money nor wood Jezebel has to go ask her neighbors for it Secrets are revealed and sins are committed How far are you willing to go to keep your love alive,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1587081600,[32],186251,Celestial Links,"[3, 6, 14, 82]",The orange star must hit the red target to advance to the next level To achieve this release the blue and orange stars by selecting them,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1588032000,"[5, 32]",186149,Lil' Drone,[6],Control a small drone and use it to wreak havoc Shoot your way through the horde of orbs watch them break apart with each hit and rack up the highest score you can,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1586304000,[32],185848,Jollibee's: Phase 2,[6],The player playsworks as an employee of the shipping company LBM Shipments Inc LBM Shipments Inc Warehouse Their job is to transport boxes each night shift To do this they must use the workstation panel on the left side of the office that controls the conveyor belts and security systems On the first night 50 boxes must be transported to their respective conveyer belts The boxes and tracks are labelled by a letter A B C D and E To transport them the player needs to click and drag the node to the other corresponding side The number of boxes increases by 25 boxes each new night reaching its maximum of 100 boxes on Night 3 It is recommended to keep track of the boxtrack labels otherwise errors will be added to the counter on the bottom left corner of the area on the screen Errors are counted when a box is ignored or misplaced If the player gets 1 error 50 will be removed from the paycheck at the end of the night The maximum amount of errors the player can get is 15 If any more are added the result will be a GAME OVER screen  The workstation panel also contains four tabs Motion Detect Cameras Audio and Hack These systems decrease their stability the more you use them The less the stability is the higher the chance it can go offline However there is a maintenance panel at the right side of the office to reboot them It takes about 35 seconds to reboot any system,August 17 2037 Three days after the closure of Jollibees because of health code violations the animatronics are sent out for further investigation It is your job to guard the animatronics before they are shipped out to another location,nan,nan,nan,nan,nan,nan
1587945600,"[12, 31, 32]",185218,Ruins,"[3, 6, 14, 34]",Ruins is hybrid roguelikeTTRPG dungeon crawling adventure game for one player and friends It is inspired by old school dungeons and dragons parser based adventure games traditional roguelikes and postforge tabletop roleplaying games  Roll your own dice and keep your own notes as you explore infinite procedurally generated dungeons  Continue playing outside the game application meeting with other delvers and roleplaying your communions trades and conversations huddled around the campfire  Delve deep into layers of complex history and right long forgotten wrongs piecing together the ancient lore of the ruins,An adventurer descends into ancient ruins,nan,nan,nan,nan,nan,nan
1587340800,"[15, 16, 24]",184624,Machina,"[3, 6, 82]",A short game made for Ludum Dare 46,Missing,nan,nan,nan,nan,nan,nan
1586736000,"[31, 34]",183050,Defying Heaven's Will,"[6, 82]",A BL murder mystery in xianxia setting,Missing,nan,nan,nan,nan,nan,nan
1587340800,"[9, 33]",182996,Box of Limes,[6],Box of Limes is a mix of Tetris and Lemmings,Missing,nan,nan,nan,nan,nan,nan
1586304000,"[9, 32, 33]",180745,Snekman,"[3, 6, 14, 82]",Pacman and Snake Two Arcade Classics Mashed together,What happens when you combine two Arcade Classics together  Well if its Snake and Match 3 you get Snak3 but if its Snake and Pacman you get SNEKMAN  Collect the eggs deposit them in your nest Increase your tail length for longer combos,nan,nan,nan,nan,nan,nan
1586822400,[34],180536,Love Rewind: A Magical Time Travel Romance,"[3, 6, 14]",What would you do with a second chance at life,Missing,nan,nan,nan,nan,nan,nan
1587427200,"[12, 31, 32]",179842,Pigeon Ascent,"[3, 6, 14, 82]",Take care of your own pigeon as they fight increasingly stronger foes,Missing,nan,nan,nan,nan,nan,nan
1587513600,"[11, 32, 33]",179762,Comeback,[6],In a cold and empty world only you and your peculiar light weapon can help you survive,Missing,nan,nan,nan,nan,nan,nan
1588032000,[34],178897,I Want to Pursue the Mean Side Character!,"[3, 6, 14, 34]",Shes pretty cute,Beatrix is used to being misunderstood by her fellow peers With her sharp eyes tall height and ringlets she looks like the mean villain straight from a novel  Thus she decided that if she was forever going to be seen as the mean bully she might as well reside herself to the role  However things change when she becomes fast friends with the new commoner transfer student to everyones surprise including her own  And more weirdly how this new transfer student can seem to understand her better than anyone else and can see her for her true self rather than the part she had been reluctantly forced to play,nan,nan,nan,nan,nan,nan
1586822400,[34],178878,In Peaceful Days,"[6, 14]",Can you make the perfect teatime date,Missing,nan,nan,nan,nan,nan,nan
1586390400,"[12, 34]",178745,Oathbreaker: Season 2,[6],A medieval fantasy visual novel  story game,Missing,nan,nan,nan,nan,nan,nan
1588032000,[13],178270,Why Is Office Coffee So Bad?,"[6, 14]",Nothing like a hot cup of joe before the morning meeting Your goal is simple Just keep your eyes on the screen keep typing away and do whatever your boss tells you Also dont drink any gross coffee that might show up A totally realistic depiction of working in an office,Missing,nan,nan,nan,nan,nan,nan
1586044800,[8],178142,Untitled Rage Game,[6],An unreasonably unfair game that puts your patience to the test,Missing,nan,nan,nan,nan,nan,nan
1586736000,[12],178029,Tony Hawk's Existential Nightmare,"[6, 14]",A love letter to the sport of skating Tony Hawks Existential Nightmare explores the decisions made along one skaters path to becoming legendary,Missing,nan,nan,nan,nan,nan,nan
1586390400,[13],177628,Brittany Home Alone,[6],Futanari babe Brittany is home alone with her toys and she needs someone to take care of her Help Brittany reach the ultimate climax and watch her explosive cumshot in this next generation 3DX Game,Missing,nan,nan,nan,nan,nan,nan
1586736000,Missing,177346,Remember Places?,[6],You are locked inside The only thing keeping your mind together is your AI best friend Most places are just a memory to you now,Missing,nan,nan,nan,nan,nan,nan
1586822400,Missing,177341,Smalls Island Woes,"[3, 6, 14]",Go to work the lighthouse wont fix itself,Missing,0.0,0.0,0.38,70.0,2.0,1.0
1586736000,"[13, 32]",177310,The Undying Beast,[6],There was a flash of light a choir of glass and the sound of sirens approaching Then for what seemed like eternity a black hollow void Suddenly you found yourself within a new plane Dead trees and fog is all that surrounds you You hear no birds or signs of life but strange cackles and moans sound from the distance And then you notice out of the corner of your eye you may not be alone here,Missing,0.0,0.23,0.0,75.0,1.0,2.0
1586476800,"[5, 32, 33]",177205,Eli,[6],A small Bullet hell about shooting demons,Missing,nan,nan,nan,nan,nan,nan
1586736000,"[31, 32]",176505,The House in the Woods,[6],You are lost in a seemingly endless forest Heavily inspired by the Blair Witch Project,On a camping trip into the forest your friend has vanished in the night As you step away from your camp to investigate you realize you are lost as well,nan,nan,nan,nan,nan,nan
1586390400,[34],176489,Midnight Train: Going Anywhere,"[6, 14, 34]",Pudding takes a commute and chats with a passenger There are three endings,Missing,nan,nan,nan,nan,nan,nan
1586736000,[34],176025,The Witchling Marjolaine,"[3, 6, 14]",The Witchling Marjolaine is a visual novel game where you play a courier trying to deliver a package with just a photo to go on,One lazy morning an old man wanders into a witchs shop The young witch Marjolaine greets him at the counter The old man produces a box which he claims to contain his heart and asks for it to be delivered The stores owner the wise Madame Odette refuses to do business with the man but a revelation leads the apprentice to accept the request even if it is against her masters wishes With nothing but a picture to go on The Witchling heads out into the city,0.0,0.0,0.0,0.0,0.0,0.0
1587772800,[31],175963,Froggy Family Fort,"[6, 14]",A short game about being stuck indoors with your family and making the most of it,Missing,0.17,0.0,0.21,80.0,1.0,6.0
