first_release_date,genres,id,name,platforms,summary,storyline,main,extra,completionist,review_score,review_count,people_polled
1698883200,"[12, 31, 32]",275249,Magicraft,"[6, 163]",Magicraft is a Roguelike game that uses a variety of spells to match unimaginable spell effects and the construction of ultrahigh degrees of freedom cannot even be exhausted by developers,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1701302400,"[12, 31]",275175,World of Warcraft Classic: Season of Discovery,[6],Seasonal content arrives to World of Warcraft Classic starting with a level cap of 25,Missing,nan,nan,nan,nan,nan,nan
1699920000,"[15, 16, 35]",275172,Hearthstone: Showdown in the Badlands,"[6, 14, 34, 39]",The Bloodrock Mining Company found powerful Azerite in the Badlands Theyre digging deep and bleeding the land dry disrupting the Badlands and awakening slumbering elementals Now mysterious outlaws are riding into town to set things right Tumbleweeds roll by and high noon looms Grab your horse and your hat its nearly time for a Showdown in the Badlands,Missing,nan,nan,nan,nan,nan,nan
1698969600,[34],275152,Sora to Kimi Iro,[6],Sora to Kimi Iro is a visual novel with a trial version released for PC on November 3 2023,Missing,nan,nan,nan,nan,nan,nan
1698969600,"[5, 12, 15]",275141,Fortnite: Chapter 4 - Season OG,"[6, 34, 48, 49, 130, 167, 169]",Drop in the original Island once again in Fortnite Battle Royale Chapter 4 Season OG Throughout Fortnite OG each major update will bring a different phase of Battle Royales past starting with Chapter 1 Season 5 That means Shopping Carts ATKs the Assault Rifle Pump Shotgun and more in both Battle Royale and Zero Build  Go back in time Season by Season Some of the unvaulted gear in each update will remain for that update be in more than one update or stay for the rest of Fortnite OG,Missing,nan,nan,nan,nan,nan,nan
1700524800,[13],275117,Construction Simulator: Spaceport Expansion,[6],Ever dreamed of contributing to the exploration of the universe Then add the Spaceport Expansion to your Construction Simulator,Missing,nan,nan,nan,nan,nan,nan
1699574400,"[10, 13, 14]",275036,Polyturbo Drift Racing Simulator,"[6, 130]",Polyturbo Drift Racing Simulator offers a heartracing blend of simulation and racing providing hours of excitement for players of all skill levels This game promises thrilling competition and intense action Take the wheel and prove youre the ultimate racing champion,Missing,nan,nan,nan,nan,nan,nan
1699833600,"[12, 31]",274966,Strange world,[6],This is a game of drawing lines and receiving water,Missing,nan,nan,nan,nan,nan,nan
1699833600,"[2, 31, 32]",274852,Baker Street Breakouts,"[6, 34]",Baker Street Breakouts combines the thrill of an Escape Room with the storytelling of an Adventure Use your superior deduction skills in this storydriven mystery to help Sherlock deducing his way through an old film studio to finally face his arch nemesis Moriarty Become a Master of Deduction  Baker Street Breakouts focusses on puzzles and deduction Instead of combat or grinding the game challenges players to use their superior deduction skills and the ability to combine items in order to solve riddles and progress through the game Explore investigate combine deduce,Sherlock is bored None of the recent cases have been interesting enough to catch his attention Until one day when Sherlock receives a message from Moriarty that changes everything What at first appears to be a classical damsel in distress situation turns into a confrontation with his inner demons Forced to play Moriartys insidious game Sherlock deduces his way through an old film studio to finaly face his arch nemesis,nan,nan,nan,nan,nan,nan
1700006400,"[12, 16]",274834,Honkai: Star Rail - The Crepuscule Zone,"[6, 34, 39, 167]",Version 15 of Honkai Star Rail which includes  New characters Huohuo Argenti and Hanya  New area Fyxestroll Garden  New trailblaze mission  New companion mission for Argenti  Simulated Universe update World 8 and new enemies  New main event A Foxian Tale of the Haunted  and more,Greet an envoy of wraiths and guests of a stranger nature While sailing across a firmament enshadowed by night the unseen and eerie will descend between lapses of expectation,nan,nan,nan,nan,nan,nan
1699920000,"[12, 31]",274832,Remnant II: The Awakened King,"[6, 167, 169]",The One True King has awakened and is out for blood Corrupted by the Root during his neardeath slumber the mad king sees betrayal at every turn and is on a rampage of revenge,Missing,nan,nan,nan,nan,nan,nan
1699747200,"[9, 32]",274752,Jigsaw Together,[6],jigsaw Together is a jigsaw puzzle game that supports custom materials In this game you can customize the number of puzzle pieces and use local images MP4 videos or specify web pages as background materials for playing,Missing,nan,nan,nan,nan,nan,nan
1699920000,"[13, 15]",274724,Anno 1800: Eldritch Pack,[6],Missing,Missing,nan,nan,nan,nan,nan,nan
1699488000,[32],274633,Evil Robots,"[3, 6]",Fastpaced and frenetic Survive as many hordes of robots as you can using the different weapons available Play solo or with a friend local or online cooperative,Missing,nan,nan,nan,nan,nan,nan
1699833600,[32],274623,Hanabi,[6],Connect vertical horizontal curved and crisscross ropes wellBurn the ropes to ignite the fireworks ballsLets set off beautiful fireworks,Missing,nan,nan,nan,nan,nan,nan
1699833600,[32],274559,Galactic Heroes: Rise of the Black Alliance,[6],Embark on a perilous journey as Max the space ranger to hunt down the leaders of the Black Alliance Pilot different spacecraft dodge asteroids battle enemies and confront ruthless leaders Become a true hero of space,Missing,nan,nan,nan,nan,nan,nan
1699488000,"[12, 14]",274539,Emoji Sport,[6],The soybean man sports meet has started and you can manipulate your soybean man to compete and use different techniques to achieve different best results in the competition,Missing,nan,nan,nan,nan,nan,nan
1699833600,[32],274538,Doashime,[6],Dive into the chain boarding game Doashime Close the Door and fill the train with cute animals While avoiding being spotted by station staff chain samecolored animals for points and ensure they board Score until the last second and ascend to the top of the global rankings,Missing,nan,nan,nan,nan,nan,nan
1699488000,"[4, 33]",274439,Super Double Dragon,"[6, 49, 130]",Super Double Dragon rises again after 30 years Now with new features such as customisable wallpapers and speed options,Missing,1.49,2.11,2.75,63.0,30.0,21.0
1699574400,"[31, 32]",274374,Slice It Down,[6],You will slaughter thousands of enemies get new abilities and reveal new combo abilities do not forget to improve your character,Missing,nan,nan,nan,nan,nan,nan
1699056000,[5],274147,Johou Battle,[6],Johou Battle is a bullet hell shoot em up game putting you in the shoes of Jotaro Kujo the legendary fighter of Jojos Bizarre Adventure fame or Ichirin Kumoi a fighting spirit from Touhou Project and pits you against the other Take on a barrage of attacks based on those seen in Jojos Bizarre Adventure Stardust Crusaders and Touhou Project Hopeless Masquerade in this challenging yet loving tribute to the two franchises,Head Monk Byakuren Hijiri finds a manga in the Myouren Temple and insists Ichirin Kumoi and her trusty ally Unzan meet and bring Jotaro Kujo to her Jotaro Kujo in the middle of trying to hunt down Dio wants nothing to do with this Ichirin will not go home emptyhanded so the two will clash  The outcome of this story depends on who you play as and how you do,nan,nan,nan,nan,nan,nan
1700179200,"[8, 10, 32]",274088,Ctrl+Alt+Repeat,"[3, 6]",CtrlAltRepeat is a multiplayer 3D parkour platformer where you race against the clock and your friends The game features 64 hand crafted levels across 4 worlds requiring patience and focus to complete,Missing,nan,nan,nan,nan,nan,nan
1699833600,Missing,274040,Lorenzo the Runner,"[6, 14]",2D Mariolike platformer that takes you on an exhilarating adventure through a vibrant cityscape,Missing,nan,nan,nan,nan,nan,nan
1699401600,"[12, 31]",273864,Genshin Impact: Masquerade of the Guilty,"[6, 34, 39, 48, 167]",Version 42 of Genshin Impact which includes  New characters Furina and Charlotte  New areas Erinnyes Forest and Morte Region  New main story quests Chapter IV Act V  Masquerade of the Guilty  New story quest for Furina  New main event Thelxies Fantastic Adventures  and more,Now that my magic is spent please O judge lift the chains from my soul Never again consign me to dance alone upon this lonely isle My last glimmer of hope I offer up to you,nan,nan,nan,nan,nan,nan
1699833600,"[12, 31, 32]",273807,Violet Kingdom,[6],A single player RPG adventure,Missing,nan,nan,nan,nan,nan,nan
1699315200,[32],273789,Immortal Beast,[6],Immortal Beast  Dynamic 2D roguelike with a wide variety of enemies and weapons You will play as a treasure hunter who has decided on a desperate adventure in search of wealth and glory You will go down into a dark dungeon and enter into an unequal battle with dangerous enemies,Missing,nan,nan,nan,nan,nan,nan
1699315200,[31],273778,Hazardous: Ovesis,[6],Ovesis Hazardous is a craftingsurvival game where you explore cyberpunk and biopunk worlds,Missing,nan,nan,nan,nan,nan,nan
1699315200,[32],273770,Great Flame,[6],Great Flame is a 3D adventure game with roleplaying game RPG elements Take on the role of a traveler who has magical powers and go on a dangerous adventure to explore the depths of the dungeon You have to clear locations from monsters and bosses using magical weapons,Missing,nan,nan,nan,nan,nan,nan
1700006400,"[8, 31, 32]",273604,Red Head: To The Rescue,[6],Rescue the gem stolen by the evil sorcerer Vamooth and restore peace to the kingdom Prepare yourself to face a wide variety of enemies such as slimes evil trees and giant bosses that occupy almost the entire screen,Missing,nan,nan,nan,nan,nan,nan
1699833600,"[13, 15, 31, 32]",273470,Let's Be a Mouse,[6],Lets Be a Mouse is a fun and engaging game that allows players to experience life through the eyes of a mouse,Missing,nan,nan,nan,nan,nan,nan
1698969600,[32],273463,KunKunNight,[6],This is a fictional story in which you will embark on a thrilling escape experience with a man named KunKunThe game contains scare elements If you lack courage please exit in a timely manner,Missing,nan,nan,nan,nan,nan,nan
1698969600,"[13, 31, 32]",273453,_Message:,[6],Missing,Missing,nan,nan,nan,nan,nan,nan
1698969600,"[13, 31, 32]",273427,Skibidi Backrooms,[6],Skibidi Backrooms is a cooperative horror game for a group of 4 players Solo mode is also available You have to survive among the backrooms and find a way out before you are overtaken by the Skibidi toilet Updates and various interesting things await you,Missing,nan,nan,nan,nan,nan,nan
1698969600,"[9, 12, 13, 15, 32]",273359,Ball Hentai Puzzle,[6],Ball Hentai Puzzle is a puzzle solving game with the objective of reaching the end with at least one life remaining This game allows you to have calm and relaxing moments Enjoy beautiful women while solving your puzzles,Missing,nan,nan,nan,nan,nan,nan
1699228800,[32],273295,Iglacia,[6],In this drawingbased roguelite play as a penguin with a stash of powerful crystals to fight off hordes of enemies by drawing and shooting your way to victory,Missing,nan,nan,nan,nan,nan,nan
1699488000,"[31, 32, 34]",273086,Higurashi When They Cry Hou+,"[3, 6, 14]",The tragedy of Hinamizawa is over Those held captive within its grip are free from the fate that bound them to June 1983 Yet the tale of Hinamizawa is not truly complete There are many worlds not yet explored,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1699488000,[34],273084,Higurashi When They Cry Hou+: Mehagashi Chapter,"[3, 6, 14]",A remastered version of Mehagashihen that was initially included in the PC release of Hou with improved graphics,Missing,nan,nan,nan,nan,nan,nan
1699488000,[34],273075,Higurashi When They Cry Hou+: Hinamizawa Bus Stop,"[3, 6, 14]",A remastered version of Hinamizawa Teiryuujo that was initially included in the PC release of Hou with improved graphics,Missing,nan,nan,nan,nan,nan,nan
1699488000,"[31, 34]",273072,Higurashi When They Cry Hou+: Kamikashimashi Chapter,"[3, 6, 14]",A remastered version of Kamikashimashihen that was initially included in the PC release of Hou with improved graphics,Missing,nan,nan,nan,nan,nan,nan
1699488000,"[31, 34]",273070,Higurashi When They Cry Hou+: Outbreak,"[3, 6, 14]",A remastered version of Outbreak that was initially included in the PC release of Hou with improved graphics,Missing,nan,nan,nan,nan,nan,nan
1699488000,"[12, 13, 32]",272979,Fantasy Blacksmith Shop Simulator,[6],Step into the enchanting world of Fantasy Blacksmith where hammers clang furnaces roar and raw materials transform into aweinspiring arms Forge your destiny today,Missing,nan,nan,nan,nan,nan,nan
1700092800,"[13, 15]",272910,Stellaris: Astral Planes,[6],Includes a new core system and technologies New planes to explore New branching narratives,Missing,nan,nan,nan,nan,nan,nan
1699315200,"[13, 31]",272800,Minecraft: Star Wars - Path of the Jedi,"[6, 34, 39, 48, 49, 167, 169]",For Minecraft players who want to experience the thrill of being a Jedi Knight Minecraft Star Wars Path of the Jedi offers an immersive experience that lets you train as a padawan battle monsters duel other Jedi and master the force Support the Jedi council during the clone wars and join on a special mission with Yoda to uncover the mysteries of an uncharted planet The experience is complete with your droid companion by your side and lightsaber at the ready,Missing,nan,nan,nan,nan,nan,nan
1699574400,[32],272788,Archery Showdown,[6],Archery Showdown is a local PvP platformer where you can challange with your friends in an archerybalistic 2D fighting,Missing,nan,nan,nan,nan,nan,nan
1698969600,"[9, 32]",272744,Pumpkin Game,[6],Pumpkin Game is a falling object puzzle game in which players try to pile up as many vegetables as possible so that they do not overflow from the basket When two or more vegetables collide with each other they combine and evolve into a larger vegetable,Missing,nan,nan,nan,nan,nan,nan
1699228800,"[14, 15, 31, 32]",272570,Ultimate Tower Defense,[6],Ultimate Tower Defense is a thrilling and challenging game that puts your strategic skills to the test,Missing,nan,nan,nan,nan,nan,nan
1698969600,"[13, 15, 31, 32]",272406,Roads Construction Sim,[6],Embark on a thrilling journey into the world of civil engineering and road construction with Roads Construction Sim,Missing,nan,nan,nan,nan,nan,nan
1699401600,Missing,271904,Sweet Beauties,[6],This game is a classic memory game with several levels of difficulty and beautiful arts Enjoy,Missing,nan,nan,nan,nan,nan,nan
1699574400,"[32, 34]",271008,In Fair Spirits,[6],A sweet slice of life boys love  yaoi visual novel set in the English countryside about a couple of young men who bond over mutual bereavement Also one of the main characters is over 1000 years old,Missing,nan,nan,nan,nan,nan,nan
1701302400,[32],270907,Skibidi: Escape from Toilets,[6],Skibidi Escape from Toilets is a cooperative horror game for 14 players TV MANs are trying to get through creepy and atmospheric locations that are filled with dangerous SKIBIDI TOILETS  they want to kill you Free content updates with new levels and game modes  YES YES YES,Missing,nan,nan,nan,nan,nan,nan
1699574400,"[9, 15, 32, 35]",270737,Take the King!,"[3, 6, 14, 34, 39]",Take the King is a puzzle game based on the rules of chess reimagined to offer original intellectual challenges While your pieces move normally the chessboard is anything but standard and you have a variety of goals,The august chessboard crumbles The millenniaold battlefield foundation of all laws has been desecrated Is the era of symmetrical confrontations over  How to govern a crumbling kingdom How to restore the balance of all things First victim of this cataclysm will the brave King be able to survive in his quest for great harmony,nan,nan,nan,nan,nan,nan
1699315200,Missing,270579,Total War: Warhammer Trilogy,"[3, 6, 14]",Explore expand and conquer a rich fantasy world with legions of mighty heroes or hordes of monstrous units under your command in the Total War Warhammer Trilogy bundled at a discount for the very first time  Boasting all 3 base games summon the elector counts as the Empire in Total War Warhammer burrow beneath your foes to establish secret undercities as the Skaven in Total War Warhammer II or spread deadly plagues to weaken your opponents as Nurgle in Total War Warhammer III  With this legendary bundle carry all 16 races from the Trilogy into Total War Warhammer IIIs Immortal Empires and conquer one of the grandest strategy campaigns ever conceived utilising each races unique sets of campaign mechanics legendary lords and battle possibilities,Missing,nan,nan,nan,nan,nan,nan
1700092800,"[12, 31]",270502,Dredge: The Pale Reach,"[6, 48, 49, 130, 167, 169]",The Pale Reach is the first official expansion for Dredge  a cosmic horror fishing adventure with a sinister undercurrent This content adds a brand new icethemed biome that can be experienced at any stage in your playthrough  In The Pale Reach youll navigate the treacherous ice fields to discover a mystery frozen under the ice Retrace the steps of the last crew that came before you and unearth a story of bitter betrayal Find some familiar faces and develop new equipment to navigate the area and profit from its inhabitants,Missing,nan,nan,nan,nan,nan,nan
1699488000,"[5, 31, 32, 33]",270485,Berzerk: Recharged,"[6, 49, 130, 169]",Blast your way through an endless maze inhabited by deadly robots and their invulnerable menacing master Evil Otto Tag in a friend in local coop to help you survive this twinstick revival of an arcade classic,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1699833600,"[8, 31, 32]",270125,Sea of Brave: Aidan Adventure,[6],Sea of Brave  Aidan Adventure is an actionadventure platform game explore the different levels of Figon Island to discover its mysteries find treasures challenges and new skills Confront and defeat Captain Skulls fearsome pirate crew that has enslaved the island,Join Aidan on his perilous journey to save his father and the villagers of Figon Island from the terrifying hands of Captain Skull and his pirate crew,nan,nan,nan,nan,nan,nan
1699574400,"[13, 32]",270078,PastoralPainting,[6],PastoralPainting is a casual simulation placement of hangup  oil painting style healing system placement game The breeze is quiet and the sun is fine Lets get away from the hustle and bustle and enjoy a moment of idyllic beauty in the game,Missing,nan,nan,nan,nan,nan,nan
1699315200,"[32, 33]",269998,YetiFree,"[3, 6]",YetiFree is a retro role reversal of the 90s classic SkiFree Smash slam and blast your way down the slopes to rack up the highest score The Yeti must feed,Missing,nan,nan,nan,nan,nan,nan
1699315200,"[5, 32, 33]",269911,Typecast,[6],Typecast is a bullet hell where you type to shoot Get swarmed by enemies manage the chaos and climb the leaderboards in this unique arcade experience,Play as the witch Yena and protect your village from the evil monsters,0.0,0.0,0.0,0.0,0.0,0.0
1699315200,"[12, 13, 31]",269378,Harvest Moon: The Winds of Anthos - Tool Upgrade & New Interior Designs Pack,"[6, 48, 49, 130, 167, 169]",Customize the interior of your house with 3 new fabulous design themes Mix and match them up to your hearts content Youll also be able to upgrade your hoe watering can hammer axe sickle fishing rod and pickaxe an additional level making growing crops fishing and mining a breeze,Missing,nan,nan,nan,nan,nan,nan
1699574400,"[14, 32]",269258,Frontball Planet,[6],Live fun matches of 1 or 2 players full of action and with different cities in the background against different opponents to defeat and several game modes to choose from both single player and local multiplayer,Missing,nan,nan,nan,nan,nan,nan
1699920000,"[8, 31, 32]",268252,Ruin,[6],Escape the levels of Ruin in this 2D platformer with tight controls where you traverse dangerous traps and difficult obstacles,Missing,nan,nan,nan,nan,nan,nan
1699833600,"[13, 15]",267864,Build Master: MarsVille,[6],Build Master MarsVille is a citybuilding and strategy game that invites you to create your Martian colony with your engineering genius and building skills Form alliances trade resources and conquer rival colonies Embrace the challenge and become the ultimate Build Master on Mars,Missing,nan,nan,nan,nan,nan,nan
1699574400,"[8, 9, 32]",267489,Bob the Elementalist,"[6, 130]",The magical power of the elements is our last hope for survival Master the four elements in this indie puzzle platforming challenge,Missing,nan,nan,nan,nan,nan,nan
1699488000,"[12, 31]",266719,Tales of Arise: Beyond the Dawn,"[6, 48, 49, 167, 169]",The new expansion pack taking place a year after the war between Dahna and Rena,Missing,12.39,16.8,19.44,71.0,8.0,14.0
1699228800,"[13, 14, 15]",266382,Football Manager 2024,"[6, 49, 130, 167, 169]",Progress never stops when youre pursuing footballing greatness Gameplay upgrades empower you to develop a blueprint for success on and off the pitch Preorder for 10 off and Early Access,Missing,0.0,0.0,0.0,75.0,2.0,0.0
1700092800,Missing,266209,Mortal Kombat 1: Omni-Man,"[6, 130, 167, 169]",Announced for the Mortal Kombat 1 Kombat Pack OmniMan is a guest character from the comic book and television series Invincible,Missing,nan,nan,nan,nan,nan,nan
1700006400,"[8, 31, 32]",266070,Keo and the Cosmic Crystals,[6],Keo and the Cosmic Crystals is a 2D platform game with colorful and cute graphics featuring high difficulty and precision challenges,Missing,nan,nan,nan,nan,nan,nan
1699228800,"[13, 31, 32]",265825,Playtown,[6],Playtown is a horror game set in a kids abandoned indoor playground Roam the abandoned kids play areas to uncover and find your daughters necklace while unraveling the mystery surrounding the once happy place Remember you are not alone  as danger can be lurking at every corner,Missing,nan,nan,nan,nan,nan,nan
1700179200,"[12, 13, 32]",265498,Cute Farmer Life,"[3, 6, 14]",Cute Farmer Life is a small indie farm game Grow craft and collect resources in a game designed to relax and enjoy the moment Discover the secrets of the small town you have moved to,In Cute Farmer Life you play as Matt a cat who doesnt want to go back to the city and buys a small house in the countryside to live on what he grows Craft tools grow rare plants take care of the animals and discover all that this farm simulator offers you where crops take seconds instead of days and there are always things to do,nan,nan,nan,nan,nan,nan
1698969600,"[12, 32]",264522,Wedding Witch,[6],There is a witch here preparing to marry you She embarks on an adventure to find the succubuss potion to seduce you But a forest filled with demons stands in her way Will she be able to find the succubuss potion and have a happy wedding,Missing,1.17,0.0,10.42,75.0,3.0,4.0
1701216000,[32],263991,Shape Quiz,"[6, 14]",Shape Quiz is a knowledge game with guessing elements,Missing,nan,nan,nan,nan,nan,nan
1699920000,"[5, 31]",263462,Turok 3: Shadow of Oblivion Remastered,"[6, 48, 49, 130, 167, 169]",Turok 3 Shadow of Oblivion Remastered is a faithful restoration of the classic firstperson shooter originally released in 2000 for the Nintendo 64 upgraded through Nightdive Studios proprietary KEX Engine for play on modern gaming devices with up to a 4K resolution at 120FPS  It joins Nightdive Studios Universal Games and Digital Platforms popular Turok and Turok 2 Seeds of Evil remasters capping off the trilogy Turok 3 Shadow of Oblivion Remastered features upgraded gameplay highresolution textures enhanced lighting and rendering and support for console gamepads with platformspecific features  Finish the hunt in this epic finale to the Turok Trilogy Pick up immediately after the events of Turok 2 Seeds of Evil with dual protagonists Joseph and Danielle Fireseed of the Turok family tree as they battle the titular antagonist Oblivion and its followers the Flesh Eaters,Missing,nan,nan,nan,nan,nan,nan
1698883200,[32],263139,Kannagi Usagi,[6],Sword fight action dedicated to boss battles Win the battle by dominating sword to sword clashes,Missing,1.14,0.0,3.09,78.0,4.0,8.0
1699488000,"[12, 13, 31, 32]",263087,Dragon Wings,"[6, 130]",Embark on an epic journey of self discovery Set out on a thrilling adventure through treacherous landscapes and overcome exciting challenges Will you be able to find your way home,Missing,nan,nan,nan,nan,nan,nan
1699228800,"[12, 15, 31]",263065,Greed is Good,[6],In Greed is Good a PvPvE game you will enter the mysterious dungeon as a Bounty Hunter In the game you need to cooperate with your teammates to fight against enemies and fears Be aware of the toxic gas and be sure to escape before you are drown out,Missing,nan,nan,nan,nan,nan,nan
1699920000,"[11, 15]",262704,Age of Empires IV: The Sultans Ascend,"[6, 49, 169]",The Sultans Ascend  the biggest expansion for Age of Empires IV yet Step into history as you explore new territories lead powerful armies and immerse yourself in the rich history of the Middle East,Missing,nan,nan,nan,nan,nan,nan
1700179200,[31],262261,The Walking Dead: Destinies,"[6, 48, 49, 130, 167, 169]",Begin your journey as Rick Grimes waking alone in a hospital surrounded by the dead Assemble allies and fight your way through the walker apocalypse across iconic locations from The Walking Dead including Atlanta the Greene family farm the prison and Woodbury In crucial choicedriven moments youll forever shape the destiny of your team of characters from the series Heroes and villains living and dead  its up to you to decide whether to stay the course of history or forge your own path through the world of AMCs The Walking Dead,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1701302400,"[13, 32]",261737,The Lost Prince,[6],The Lost Prince is a storybased package game developed inspired by the fairy tale The Little Prince It is a visual novelbased complex genre in which the story begins with the assumption that the prince died from a snakebite,Missing,nan,nan,nan,nan,nan,nan
1699574400,[5],260780,Call of Duty: Modern Warfare III,"[6, 48, 49, 167, 169]",The game brings open combat  offering players more choices in approaching the singleplayer missions Makarov returns as the chief villain of the new campaign  The newly introduced Carry Forward system will let players keep their progression and inventory from Modern Warfare II Multiplayer fans can expect 16 maps at the launch and at least 12 coming later Zombies mode will also return and should offer the largest zombie map to date,Missing,4.91,6.86,11.03,57.0,43.0,80.0
1701043200,"[4, 12]",260718,Granblue Fantasy Versus: Rising - Deluxe Edition,"[6, 48, 167]",Rise to the challenge in Granblue Fantasy Versus Rising This powered up revamped sequel to GBVS is more enjoyable and accessible than ever before With simplified input options even newcomers can engage in thrilling and strategic matches  The Deluxe Edition includes the main game 4 color variants for the 28 base characters 3 weapon skins for the 28 base characters and the Deluxe Character Pass Part 1 6 DLC characters and premium avatars 4 color variants for the 6 DLC characters 3 weapon skins for the 6 DLC characters costume Guider to the Eternal Edge for Gran costume Guider to the Eternal Edge for Djeeta and Premium Avatar Vikala Yin Additionally the PS4 and PS5 versions include up to 72 hours of Early Access and a Granblue Special Item Set GBVSR Pack,Missing,nan,nan,nan,nan,nan,nan
1701302400,"[4, 12]",260487,Granblue Fantasy Versus: Rising - Free Edition,"[6, 48, 167]",Enter the world of Granblue Fantasy at no cost with the Free Edition of Granblue Fantasy Versus Rising which includes 4 playable characters Gran and 3 rotating characters part 1 of the story online matches and lobby access including access to Grand Bruise Legends Some features are limited in the Free Edition,Missing,nan,nan,nan,nan,nan,nan
1700092800,"[13, 30, 32, 33]",260221,Smoots Pinball,"[6, 48, 49, 130, 167, 169]",Enjoy an exciting and fun multiplayer pinball experience with Smoots Pinball Play on 5 tables based on our popular Smoots games complete missions and unlock extras Can you score 1000000 points Play solo or with friends and show off your pinball skills,Welcome to Smoots Pinball the ultimate multiplayer pinball experience In this thrilling game youll enjoy classic pinball action on 5 unique and exciting tables each based on our popular Smoots games  Are you ready to take on the challenge and reach a score of 1000000 points Flip the paddles and launch the balls with precision to rack up as many points as possible But thats not all each table has special missions for you to complete unlocking extras and additional challenges,nan,nan,nan,nan,nan,nan
