,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
16,[5],196618,Quake: Func Jam 5,[6],Missing,A return to form for Func Jam this pack features a start map and 8 maps of various themes made for WarrenMs Qonquer mod included which lets the player fight waves of monsters in arenastyle maps with the occasional assistance of minions The theme for this jam was originally Prisons of the underworld  The map sources are included,Missing,,,,,,
17,[31],191881,Grimstorm,[6],Castle Grimstorm  A place of terror and evil spreading its foul corruption across the Kingdom With its malevolent ruler causing chaos and despair its time he met his demise Thats where you come in heroic adventurer Blessed with the gift to come back from death its up to you to storm the castle,Take on the forces of Grimstorm and battle your way through three tough bosses to win the game But be warned every enemy is out to get you and will make your adventure very difficult,Missing,0.0,0.0,0.0,70.0,1.0,0.0
18,"[11, 15]",191605,Warcraft III: Nirvana,[6],Missing,Warcraft III Nirvana is a melee mod for WarCraft III TFT It adds several custom races and can be played on any melee map This project is focusing on renovating WC3 expanding its playability while keeping it well balanced,Missing,,,,,,
19,"[12, 31, 32, 34]",189940,Re:Lord 2 - The witch of Cologne and black cat,[6],Missing,Wilfried and his allies return in the second installment of the ReLord trilogy With the district of Herfort liberated Wilfried turns his attention to Cologne controlled by the Witch of Ruin Iris Aid Wilfried and his allies in liberating Cologne and all of Groessen in this strip battle RPG,Missing,,,,,,
20,[31],185675,Garden,[6],Missing,They came across a ghost with a dream like their own,Missing,,,,,,
21,"[12, 34]",171894,Five Nights at F***boy's 3: Final Mix,[6],Springtrap must reach Terminal Debauchery by reaching The Office To do so he must defeat all of the Phantom Animatronics that stand in his way Along the way hell meet both new and old faces as he embarks on his journey to have the night of his life  The Final Mix version of the game also contains the FINALE Act Rejoin Freddy and co as they set off on one last hurrah featuring time travel Vapor Land awkward fatherson relationships and the final battle against an old foe,Springtrap embarks on the most thrilling night of debauchery yet  Five Nights at Fboys 3 is a FNaF fangame developed by Sable Lynn and Joshua Shaw It is the climactic sequel to Five Nights at Fboys and Five Nights at Fboys 2 Featuring multiple scenarios a complex and intuitive battle system a plethora of enemies and loads of secrets,Missing,,,,,,
22,"[2, 9, 31]",171256,Pendek,[6],Missing,You are Yandi a villager who works for the Pandang Logging Company deep in the Sumatran jungle An accident leaves you stranded and alone in the jungle You must survive you must escape But who knows what you might come across in the process,Missing,,,,,,
23,"[2, 9, 31]",170195,Haunted Hotel: Eternity - Collector's Edition,"[6, 14, 39]",A famous philanthropist asks you to guard him while he delivers a public speech It seems to be an easy job until everything turns upside down right before your eyes Find the criminal discover what motivates him and save professor in Haunted Hotel Eternity,Outwit the masked mastermind running this hotel and uncover the dark secrets the professor has been hiding from the world,Missing,,,,,,
24,"[2, 9, 31]",168391,Echoes of the Past,[6],Allyson Tremonte loves the world of antiques but when she restores an old brooch something more intriguing catches her eyea letter from the famous explorer Gerard DuPontneuf And when the temptation is just too great to ignore she goes on a hunt to locate a journal that could lead to some of the greatest archaeological finds in history Little did she know that this adventure would take her and her partner to Egypt on a quest to find the fabled Book of Thoth a book that will give the possessor unbelievable powers But will Allyson be able to recover one of Egypts long lost relics or will there be others that will stop at nothing to get it Find out inEchoes of the Past,Point and Click Nonlinear puzzles 10 Hours of gameplay 150 Rooms to explore Over 60 Characters to interact with Collect and combine inventory items Captivating music and sound effects,Missing,,,,,,
25,"[15, 31, 32]",168244,Dungeon of the Endless: Deep Freeze,[6],Missing,DeepFreeze adds the The Refreezerator spaceship that unlocks a new mode for the game and adds Kreyang to the hero cast of the game,Missing,,,,,,
26,[31],166469,Yume wa Maeyono,[6],Missing,Yume wa Maeyono is a traditional Yume Nikki fangame You play a boy named Yoruzuki who stays in his room and refuses to go out The goal in the dream world is to explore and collect effects Interacting with the music pod allows you to listen to music from the game,Missing,,,,,,
27,[13],162267,Train Simulator 2021: Amtrak P30CH Loco,[6],Missing,The General Electric P30CH affectionately nicknamed the Pooch was among the first allnew dieselelectric locomotives built for Amtrak and is now available for Train Simulator 2021 Nicknamed after the similarities in its P30CH designation the Pooch locomotives were designed around General Electrics 3000horsepower U30C,Missing,,,,,,
28,"[12, 13, 15]",162074,Tropico 5: Inquisition,"[3, 6, 14]",Missing,On the beautiful island of Tropico it never rains El Presidente insists on it So when the clouds roll in and the rain starts to fall you know something is on the way Rumours are that a group of citizens have united to form a mysterious cult and have placed a curse over Tropico,Missing,,,,,,
29,[13],161864,Microsoft Flight Simulator X: Steam Edition - Cargo Crew,[6],Missing,In this second exciting mission pack for Microsoft Flight Simulator X Steam Edition Cargo Crew challenges pilots to safely deliver air freight shipments against the clock battling the forces of nature and unexpected midair trials,Missing,,,,,,
30,[13],161831,Microsoft Flight Simulator X: Steam Edition - Piper PA-32R-301 Saratoga SP,[6],Missing,The sixseat high performance PA32R is one of Pipers most popular single engine aircraft brought to Microsoft Flight Simulator X Steam Edition The design began life as the Piper Lance a retractable gear version of the Piper Cherokee Six later models are known as Saratogas,Missing,,,,,,
31,[13],161826,Microsoft Flight Simulator X: Steam Edition - Piper PA28 Cherokee 180F,[6],Missing,The single engine Piper Cherokee is one of the most common and standard general aviation aircraft designed for flight training air taxi and personal useThe first PA28 received its type certificate from the Federal Aviation Administration in 1960 and the series remains in production to this day,Missing,,,,,,
32,[13],161811,Microsoft Flight Simulator X: Steam Edition - Piper PA-34-200T Seneca II,[6],Missing,The Piper PA34 Seneca was first flown in 1969 Initially designed as a twin engine version of the Cherokee Six the Seneca is normally used for personal and business transportation boasting a range of approximately 725 nautical miles,Missing,,,,,,
33,[13],161788,Microsoft Flight Simulator X: Steam Edition - Discover Europe,[6],Missing,Put your piloting skills to the test over the Pyrenees with the highly popular Discover Europe flight plans from First Class Simulations Following your tour around Europe affords the opportunity to visit Paris Rome Madrid Venice Prague Warsaw Vienna and a whole host of countries and cities that reflect the multicultural tapestry,Missing,,,,,,
34,"[10, 13, 14, 32]",161774,VRC Pro: Deluxe Nitro On-Road Tracks,[6],Build your RC racing career in an online Esport community with over 150000 racers from beginners to advanced Join online championships and Internet Multiplayer racing with your electric or nitro powered racing machine Or if youre a casual racer have fun jumping bashing flipping and crashing  VRC PRO is by far the most realistic RC racing simulator available today with over 14 years of nonstop physics and vehicle dynamics development This sim is supported by over 40 industry leading RC brands and organizations Real existing mini race tracks have been modeled in precise detail,This VRC PRO Deluxe Nitro OnRoad Tracks pack gives you 5 additional onroad RC tracks from all around the world Expand your nitro onroad tracks Experience real existing world class tracks Join more events  more multiplayer sessions,Missing,,,,,,
35,"[10, 13, 14, 32]",161768,VRC Pro: Deluxe Electric On-Road Tracks,[6],Build your RC racing career in an online Esport community with over 150000 racers from beginners to advanced Join online championships and Internet Multiplayer racing with your electric or nitro powered racing machine Or if youre a casual racer have fun jumping bashing flipping and crashing  VRC PRO is by far the most realistic RC racing simulator available today with over 14 years of nonstop physics and vehicle dynamics development This sim is supported by over 40 industry leading RC brands and organizations Real existing mini race tracks have been modeled in precise detail,This VRC PRO Deluxe Electric OnRoad Tracks pack gives you 5 additional onroad RC tracks from all around the world Expand your electric onroad tracks Experience real existing world class tracks Join more events  more multiplayer sessions,Missing,,,,,,
36,"[10, 13, 14, 32]",161767,VRC Pro: Deluxe Off-Road Tracks,[6],Build your RC racing career in an online Esport community with over 150000 racers from beginners to advanced Join online championships and Internet Multiplayer racing with your electric or nitro powered racing machine Or if youre a casual racer have fun jumping bashing flipping and crashing  VRC PRO is by far the most realistic RC racing simulator available today with over 14 years of nonstop physics and vehicle dynamics development This sim is supported by over 40 industry leading RC brands and organizations Real existing mini race tracks have been modeled in precise detail,This VRC PRO Deluxe OffRoad Tracks pack gives you 5 additional offroad RC tracks from all around the world Expand your offroad tracks Experience real existing world class tracks Join more events  more multiplayer sessions,Missing,,,,,,
37,[31],161196,DC Universe Online: Episode Pack II,[6],Missing,Continue your Heroic or Villainous adventures with four Episodes of highend content including new gear skill points and more,Missing,,,,,,
38,[31],161187,DC Universe Online: Episode Pack I,[6],Missing,Continue your Heroic or Villainous adventures with five Episodes of highend content including new gear skill points and more,Missing,,,,,,
39,[13],155336,Train Simulator 2021: BR Class 07 Loco Add-On,[6],Missing,One of the smallest classes of diesel shunters built for workings around one of the UKs largest dockyards is now here for Train Simulator 2021 The diminutive 060 Class 07 shunter was designed specifically for use within Southampton Dockyard and to replace aging tank steam locomotives used previously,Missing,,,,,,
40,"[5, 32]",151917,Solar Danmaku,"[6, 39]",Missing,An indie bullet hell game in which players must take on a fleet of enemies after finding their home world destroyed,Missing,0.0,0.0,0.0,0.0,0.0,0.0
41,"[9, 32]",151914,Push It In,"[6, 14, 34]",Missing,A sliding block puzzle game,Missing,0.0,0.0,0.0,0.0,0.0,0.0
42,[12],150182,Blood Soup,[6],Missing,Its the last day of school and Moe has to confess to one of the three boys in her school The cheerful Guro the stoic Keith or the meek Charlie Shes then invited to pass the day at her crushs home Curious to know more about him Moe begins to investigate the house and finds that not everything is as it seems,Missing,,,,,,
43,[8],146470,Underground Hangovers,[6],Missing,A metroidvania platformer with several bizarre superunconventional tools  Play as a member of a group of miners who were left behind by their company since they were having a party at the depths of the excavation site at the moment of departure When they woke up from the party no one was there If they want to see their beloved ones again theyll need to build an improvised spaceship to reach the escape velocity that will take them outside planet Urult,Missing,,,,,,
44,[34],146138,Locked-In,"[3, 6, 14]",Missing,LockedIn is a short visual novel about Jacqueline Brown an executive who has an accident that leaves her paralyzed and blind with lockedin syndrome Jacqueline struggles to remember what happened to her and as she sifts through her memories and reflects on her life she comes to the realization that someone close to her is a murderer,Missing,,,,,,
45,"[12, 13, 15, 31, 34]",144875,Kami no Rhapsody,[6],Missing,The great plains of Kvarna spreads out from the border between the western part and the central plains of the Raulbash continent This was the territory of the demihumans who have resided here peacefully for thousands of years    One time the Kami no Kaido the ruler of the southeastern plains who is close to God declared that he would train a successor to inherit his immense power and knowledge With those words he opened the gates to the holy land Shrine of the End Tsui no Goshi The successor candidates were bestowed the privilege to explore the previouslysealed area and various abilities by the Kami no Kaido to overcome the severe trials that lay before them    Youths from all races and religions heeded this call and gathered together including the young researcher Erballade who left his hometown to seek wisdom and the unknown There will only be one successor With honour wisdom power and wealth along with the expectations of their hometowns a fierce competition is about to begin,Missing,,,,,,
46,"[12, 16, 31]",141917,Pathos: Nethack Codex,"[6, 34, 39, 49, 74]",Missing,Pathos is a roguelike adventure game inspired by the rule set from Nethack Choose from 13 classes and journey deep into the dungeon Descend to hell to defeat your nemesis before escaping the dungeon with all the loot you can carry,Missing,,,,,,
47,Missing,141052,Mortal Kombat X: Goro,"[6, 48, 49]",Missing,Fight as Goro fully playable character,Missing,,,,,,
48,[4],140997,Mortal Kombat X: Special Edition,"[6, 48, 49]",Missing,Mortal Kombat X is the tenth main game in the oneonone fighting series and a sequel to the 2011 title Mortal Kombat which was a complete reboot of the series The plot is set about 20 years after the events of the previous game where the ending revealed that Shinnok used the void after Shao Kahns death to attack Earthrealm with his army of Netherrealm forces,Missing,,,,,,
49,[34],137082,Soushuu Senshinkan Gakuen Bansenjin,[6],Missing,This follows the grand ending in Hachimyoujin where Yoshiya doesnt confess to anyone Yoshiyas group are now in their second year at Senshinkan Gakuen joined by new students Nobuaki and Shizuno There were a few more hiccups along the way but every day is full of laughs and smiles No one thought that it would change but while devoting all their time preparing for the culture festival they happened upon a secret of the school and were confronted with a nightmare which eroded reality They didnt have any special abilities to combat these strange occurrences but then their inner elements awakened and the wheel of dreams begin to turn once more,Missing,,,,,,
50,"[32, 33]",135830,Carena,[6],Missing,Small and simple vehicular combat game for Ludum Dare 32,Missing,,,,,,
51,[8],134375,A Knife Made of Whispers,[6],Missing,Made in 48 hours for Ludum Dare 32 by Daniel Linssen managore,Missing,,,,,,
52,"[12, 31, 32, 34]",133966,Ishara: Bane of the Seas,"[3, 6, 14]",Missing,Ishara named herself after a fabled sea witch to instill fear in all she encountered which is the path of an exiled woman looking to turn to piracy She needs one thing first and thats a ship If only she didnt need her family to get to it  Choose between two separate story branches depending on who Ishara gets stuck with her hated twin sister Cendre or her sisters deceptive fiancé Félix Totalling 36000 words features include two hours of playtime a battle minigame partial voice acting for battles and 4 endings  Ishara Bane of the Seas was made in one month for NaNoRenO 15 a visual novel game jam,Missing,,,,,,
53,[31],128434,Venari,"[3, 6, 14, 82]",Missing,Discover what happened to an old ruin and rumors of a large beast roaming the wood,Missing,,,,,,
54,"[15, 16]",128422,Royals,"[6, 14]",Missing,An old forgotten game from your youth You cant find the manual,Missing,1.5,0.0,0.0,0.0,0.0,1.0
55,Missing,127262,Skullgirls Encore: Beowulf,"[3, 6, 14]",Missing,Beowulf enters the ring Loosely based on the epic poem of the same name Beowulf is a wrestler returning after a long hiatus Literally armed with Grendels severed arm and his folding chair The Hurting Beowulf fights to restore his faded glory Beowulf is the fourth DLC character for Skullgirls featuring a repertoire of overthetop wrestling moves a unique crowd hype gameplay mechanic and more stunning animations,Missing,,,,,,
56,"[9, 15]",126456,One Night at Flumpty's 2,[6],Missing,Another FNAF parody with an egg in it  One Night at Flumptys 2 is an indie parody pointandclick survival horror video game and the second installment of the One Night at Flumptys series developed by Jonochrome,Missing,0.0,0.0,1.26,80.0,1.0,1.0
57,"[9, 31]",124917,Ether One Redux,"[6, 48]",Missing,A version of Ether One remade in Unreal Engine 4 featuring graphical improvements Created in order to port the game to PS4,Missing,,,,,,
58,[34],124676,Blood Idol Wakabayashi,"[3, 6, 14]",Missing,The game follows Wakabayashi A normal middle school boy who one day runs into a magical rabbit Tanaka who offers to grant his wish but for a price To become the worlds top idol Help Wakabayashi or dont become worlds top idol to grant his one wish,Missing,0.28,0.0,0.0,55.0,1.0,2.0
59,Missing,122980,Last Case: The Disappearance of Amanda Kane,[6],Missing,Missing,Missing,,,,,,
60,Missing,108882,At the Tale End,[6],Missing,At the Tale End is a wandering RPG quest by Haneda made in WOLF RPG Editor with no battles and a single ending  A terriblywounded traveler wakes up in a clinic run out of a cave With no memory of what happened he begins to wander in search of information It is a peaceful world the Dark Lord has been defeated And yet,Missing,,,,,,
61,[34],99114,H2O,[6],Missing,When a Mage who has powers over water transported from a different era comes into our nowadays world he meets real challenge in form of a water rationing system from a modern city,Missing,0.0,0.0,0.0,0.0,0.0,0.0
62,[33],83324,Cloud Knights,"[6, 14]",Missing,Cloud Knights,Missing,0.0,0.0,4.78,20.0,3.0,2.0
63,[31],69431,Paranormal Syndrome 2,[6],Missing,Sequel to Paranormal Syndrome,Missing,,,,,,
64,[5],69373,Overkill 3,"[6, 34, 39, 74]",Missing,Welcome to the future Its grim and dark The ever oppressing Faction wants everyone to follow and obey They will stop at nothing People are scared Demoralized The few who fight back are painfully outnumbered  They need hope Someone to show them the way Will you stand up for humanity and fight for its future,Missing,0.0,0.0,0.0,0.0,0.0,0.0
65,Missing,64766,Judge Dredd: Countdown Sector 106,[6],Missing,A text adventuredice rolling game on the iPad and iPhone and is a gamebook hybrid,Missing,0.0,1.9,0.0,70.0,1.0,1.0
66,"[9, 31]",60514,Oquonie,"[3, 6, 14]",Missing,A textless adventurepuzzle game in which the player a disgruntled rabbit must exit a superstructure that houses other disgruntled animals in an effort to discover how what and why you are,Missing,0.0,0.0,0.0,0.0,0.0,0.0
67,[13],60358,Domestic Dog Simulator,[6],Missing,Dogbased Simulation  Exploration  Survival Become a random dog in a random house and survive the harsh domestic life Explore the city and interact with the world to discover items and secrets Play eat drink and sleep remember to take care of yourself,Missing,0.25,0.0,8.85,60.0,1.0,3.0
68,"[32, 34]",58801,Cute Demon Crashers!,"[3, 6, 14]",Missing,Cute Demon Crashers is a visual novel about consent and feeling safe in intimacy,Missing,0.62,1.45,1.64,69.0,6.0,7.0
69,[31],58704,Toby's Nose,"[3, 6, 14, 82]",Missing,A murder most foul has been committed and Sherlock Holmes is on the case You are his dog,Missing,0.0,0.0,0.0,80.0,1.0,0.0
70,"[9, 31]",58565,Fire: Ungh's Quest,"[6, 41, 130]",Missing,Pointandclick adventure game,Missing,1.74,2.67,2.94,57.0,7.0,11.0
71,[31],58015,Animism: The Book of the Emissaries,[6],Missing,Unlock the mysteries shrouding the creatures of Oxbridge University Investigate with the lovely Khakisa Darkwater and her lovestruck companion the somewhat dashing and somewhat dorky Declan Grey as they match wits with the otherworldly denizens of this strange place,Missing,,,,,,
72,"[12, 31, 34]",57899,The Blind Griffin,"[3, 6, 14]",Its the roaring 20s Alcoholloving Americans are chafing underneath the restrictions of Prohibition but speakeasies have thankfully risen to fill the void with illbegotten booze The Blind Griffin is one such speakeasy in San Francisco California but its about to go out of businessbecause its employees are a den of magicians who are more concerned with their magical studies and experiments than moonshine Desperate not to lose the building that has become their haven they hire the first streetsmart guttersnipe they find with some experience to help turn things around but could she perhaps turn out to be the strongest magician of them all,The Blind Griffin is an otome game developed by Asphodel Quartet for NaNoRenO 2015,Missing,0.0,0.0,2.08,55.0,2.0,2.0
73,Missing,57143,The Stranger,"[3, 6, 14]",Missing,Enter the world of The Stranger a first person adventure game from SVBLM    Coast through a tropical island collecting trinkets and uncovering secrets as you zip through the trees courtesy of alien technology and ancient magic    Meet new friends and enemies as you shake up the inhabitants of this place on your quest to explore and learn about the island    Groove to an allnatural original electronic soundtrack by JakeCataford    This game was made for a senior project at Carleton University,Missing,,,,,,
74,"[15, 16]",53889,"Warhammer 40,000: Armageddon - Angels of Death","[6, 14]",Missing,Begin a whole new campaign taking control of the Blood Angels Space Marines as you battle the Ork invaders from the ash wastes of Armageddon all the way to the deepest caverns and claustrophobic corridors of the massive Hive cities,Missing,,,,,,
75,"[13, 15, 31, 32]",53732,The Escapists: Alcatraz,"[3, 6, 14]",Missing,Try and escape from one of Americas strongest prisons Alcatraz Federal Penitentiary has been painstakingly rebuilt in The Escapists Master the routine plan your strategy and execute your very own Alcatraz escape,Missing,,,,,,
76,"[12, 15]",53642,Space Hulk: Ascension - Dark Angels,"[3, 6, 14]",Missing,This expansion adds playable dark angels chapter plasma cannon weapon option exclusive apothecary class 3 new psychic spells and bringer of sorrow campaign with 20 new story missions and 20 flash missions,Missing,,,,,,
77,[4],53367,Mortal Kombat X: Premium Edition,[6],Missing,Premium Edition includes   Mortal Kombat X  Kombat Pack 1 DLC  The Samurai Pack DLC,Missing,,,,,,
78,"[12, 15, 32]",52622,AuroraRL: Special Edition,[6],The players task is to explore space establish relationships with alien races and bring back home any valuable objects,Player takes control over a spaceship that was built with the cooperation all human nations  Anything from artifacts of forgotten civilizations to new technologies from unusual lifeforms to secret alien cookie recipes  can help Earth overcome its political and energy crises,Missing,,,,,,
79,"[15, 32]",51850,Infested Planet: Trickster's Arsenal,"[6, 14]",Missing,This expansion for Infested Planet gives you several new ways to fight the bugs Whether its throwing cluster bombs into the alien swarms or calling in an airdrop the power is at your fingertips The aliens also get new toys so brace yourself for new opposition,Missing,,,,,,
80,"[12, 25, 31, 32]",51823,Hand of Fate: Wildcards,"[3, 6, 14, 48, 49]",Missing,Welcome to the Wildcards update for Hand of Fate This update adds different Fates that you can select in order to change the way the game plays Each Fate provides different modifiers to play and allows you to play any or all of the game with a new Fate and a new ruleset  Each Fate has its own custom chain of encounters and its own potential rewards along with new Achievements  Will you take on the challenge of the Alchemist and be bound by Iron Hunger Take the Fate of the Monk and his Holy Quest Or be struck by the Curse of the Lion Prince,Missing,,,,,,
81,[15],51549,Civil War: Bull Run 1861,"[6, 14, 39]",Missing,Bull Run recreates the first major battle of the American Civil War between the Union and Confederate armies Take command of an Union army of Northeast Virginia or the Confederate army of Potomac and Shenandoah and engage in the largest battle fought on American soil to date,Missing,0.0,0.0,0.0,0.0,0.0,0.0
82,"[2, 14, 15, 32]",47051,Five Nights in Anime,[6],Missing,Five Nights in Anime aka FNIA is a parody that takes the original FNaF characters and turns them into Anime Girls kinda Although they mean no harm their desire to play and tease the Night Guard can lead to danger They dont share the same lore with the official characters aside from little things like Freddy being the band leader the golden animatronics and puppet being more paranormal and mysterious etc,Missing,,,,,,
83,"[13, 15]",46849,Tank Battle: Normandy,"[6, 14, 39]",Missing,Land your troops on the beaches of northern France lay bridges to cross flooded enemy defences avoid tanktraps clear the area of dangerous minefields overcome the enemy and claim the beachhead for the Allies,Missing,0.0,0.0,0.0,0.0,0.0,0.0
84,[5],41887,Battlefield Hardline: Premium,[6],Missing,The streets are never quiet between the cops and criminals Keep the fantasy going through four expansion packs  and get a two week headstart for each one Gear up with super features and battlepacks Personalize yourself and get access to exclusive events  Own more be more and upgrade to a Battlefield Hardline Premium membership Youll be styling and profiling  The Perks  Two weeks early access to all four expansion packs  Four super features including Masks and Gun Bench  12 Gold Battlepacks  Access to Community Test Environment double XP periods and other Premiumexclusive events  New personalization options including gun camos ammo skins and more  Priority position in server queues,Missing,,,,,,
85,"[12, 13, 15, 31, 32]",38988,Alphadia Genesis 2,"[6, 34, 39, 48, 49, 130, 167, 169]",Celesia a world once rich and abundant with a source of power known as energi This same energi was not only the foundation but also the origin of all life And from its blessing Celesia grew bright and prosperous Everyone had believed its radiant white light would never dim However their faith was shattered when another energi appeared in the world and began to alter everything as they knew it Its darkness of blackest black obliterated the light and beckoned only chaos and destruction Its influence like the gloaming was called black energi and both feared and hated And under the ruling Emperor of the time it was ordered purged from the face of Celesia Along with those infected by it,While claiming to protect its citizens the Empire has launched a ruthless campaign against the Atramian populationthose said to be infected with black energi and whose existence they deem to be a threat to the world Discover the true face of evil in this next chapter of the Alphadia series a story filled with belief sacrifice revenge and ultimately hope,Missing,18.23,47.0,50.0,67.0,3.0,5.0
86,"[12, 13, 15, 31]",38980,Asdivine Menace,"[6, 34, 46, 48, 49, 130]",Missing,Taking place one hundred years after the events of the first chapter Asdivine Menace sets the stage for an adventure of epic proportions Crisscross the galaxy visiting new worlds along with Izayoi the deity of Asdivine and his band of spirit sidekicks in the followup to the recent bestselling Asdivine Dios A traditional turnbased JRPG with enough content to satisfy even the hungriest of gamers out there  With plenty of quests and challenges to boot Asdivine Menace comes jampacked with a consolequality experience Just be sure not get caught up in all the sidecontent and forget about saving the world Plus with the option to woo and pursue the ladies how will your pick change the future of Asdivine,Missing,14.69,15.52,0.0,80.0,1.0,2.0
87,[32],36101,Light Bound,"[6, 14]",Missing,Get thrown into randomly generated arenas that can only be seen by the light of the players and their weapons Explore collect weapons and upgrades and do battle against your friends or the computer Customize each game using a variety of configurable options,Missing,0.0,0.0,0.0,0.0,0.0,0.0
88,"[15, 16, 32]",36066,Demise of Nations,"[3, 6, 14]",Missing,Demise of Nations is a 4X turnbased grand strategy wargame covering the rise of Rome till the fall of modern civilization,Missing,,,,,,
89,"[12, 31, 32]",35979,Deepworld,[6],Missing,Deepworld is a massivelymultiplayer 2D crafting adventure game Mine and craft your way through a persistent online universe where theres always something new to discover Battle frightening monsters mysterious automatons and other players in PvP,Missing,0.0,0.0,0.0,0.0,0.0,0.0
90,"[15, 32]",35836,Luminosity,[6],Missing,Luminosity is a fast paced arcade game You take the control of a space ship and your objective is to close off the enemy drones and conquer a certain percent of the map in order to blow them up Things quickly escalate and you face an increasing number of unique and challenging enemies and environments all trying to destroy your laser and blow your ship to pieces To your aid you have a wide range of different Power Ups as well as the ability to upgrade your ship permanently between games With randomly generated backgrounds and levels the arcade mode stays fresh and new Combined with the campaign this allows for endless hours of exciting gameplay,Missing,0.0,0.0,0.0,0.0,0.0,0.0
91,"[15, 32]",35800,The Cosmos is Mine!,[6],Missing,In The Cosmos is Mine you are a space prospector competing with other players to take over planets on the fringes of the galaxy Mine Animus the most valuable resource in the universe and protect your territories from very hostile takeovers,Missing,,,,,,
92,"[13, 15, 32]",35768,Solar System Conflict,[6],Missing,Solar System Conflict is a multiplayer spacesurvival game  in which a colony of humans is stranded in a recently discovered solar system in search of a way back to Earth,Missing,,,,,,
