,genres,id,name,platforms,summary,storyline,main,extra,completionist,review_score,review_count,people_polled
12,[4],254965,Guilty Gear: Strive + Season Pass 1,"[6, 48, 49, 167, 169]",This bundle includes the base game Guilty Gear Strive and its first Season Pass which adds 5 characters 2 stages the exclusive story expansion called Another Story and a color pack that adds 5 color variations for the 20 characters available with this package  Original released as the Deluxe Edition for Guilty Gear Strive this bundle was renamed along with a price change and the announcement of a new bundle Ultimate Edition 2022 Delisted on August 24th 2023 with the release of Season Pass 3 and the Daredevil Edition,Missing,,,,,,
13,[4],254962,Guilty Gear: Strive - Season Pass 1,"[6, 48, 49, 167, 169]",The first Season Pass for Guilty Gear Strive includes 5 characters 2 stages the exclusive story expansion called Another Story and a color pack that adds 5 color variations for the base roster of 15 characters along with the 5 new characters in this pass,Missing,,,,,,
14,[4],254507,Guilty Gear: Strive - Special Colors for Sol and Ky,"[6, 48, 49, 167, 169]",This early purchase reward unlocked color and effect swapped versions of Sol Badguy and Ky Kiske  The pack was available for purchases on PlayStation and Steam from release till June 25th and on Xbox from release till April 13th Physical versions received a single use code while supplies lasted,Missing,,,,,,
15,[4],254504,Guilty Gear: Strive - Additional Character Color Pack,"[6, 48, 49, 167, 169]",This color pack unlocks colors for the initial roster of 15 characters as well as the 5 characters from Season Pass 1 as they were released for a total of 20 characters There are 5 colors for every character making for 100 extra colors available,Missing,,,,,,
16,"[31, 34]",252088,Meteor World Actor: Badge & Dagger,"[6, 34]",Superpowered detective noir Maverick detective Ruka Hiryu pursues criminals by dayand ices perps by night,The Seventh Republicthe city despised by the sun  Sunlight hasnt reached here since the last great war and the shadows teem with vicious criminals With evil threatening on every side the National Police Agency is a stronghold of justice  Detective Ruka Hiryu belongs to the 13th Divisionnicknamed the Sideliners and treated like shit by the rest of the force Absent any major incidents to keep him distracted Ruka has been investigating the sealed Cult Massacre case in secret but things change when the 13th picks up two new members  The agency is shaken with unreliable rumors about the semimythical Shining Union and as suspicions and conjecture fly like bullets will Ruka the 13th and the NPA go unscathed,0.0,0.0,0.0,0.0,0.0,0.0
17,"[9, 31]",246700,Sleep the Blackbird,"[6, 82]",Sleep the blackbird is a handdrawn 2d puzzle game made in a form of comics with lovely watercolour illustrations and beautiful music Follow the heartwarming story about Sonya and the blackbird who cant fall asleep As the story unfolds few puzzles will be on your way,Missing,,,,,,
18,[34],245003,The Gray Wolf and The Little Lamb,"[3, 6, 14, 34]",Once upon a time there lived the grey wolf and the little lamb One was infamously cruel while the other had a heart of gold They both egotistically believed they could teach one another a life lesson But maybe they could become friends in the end,Missing,,,,,,
19,"[32, 35]",243807,The Solitaire Conspiracy: The Atlantis Project,"[6, 14, 130, 167, 169]",Missing,Missing,,,,,,
20,[31],238899,Dark Souls II: Seeker of Fire,[6],An overhaul mod for DS2 SOTFS that adds an entirely new experience to your next playthrough This mod will rebalance the game mechanics and difficulty as well as decorate and fill in objects in areas that feel a little empty expanding upon the work of Tales of Drangleic,Missing,,,,,,
21,"[13, 31, 32]",237193,I Wish it Was Morning All the Time,"[6, 14]",I Wish it Was Morning All the Time is a novel game released in 2021 It was first announced as a form that could be played with browser games and downloads It was later ported to Steam,The sisters are chased into an abandoned house by a group of men who dont know whats going on Every action you take will determine their survival Take the necessary actions according to the situation to ensure their survival,,,,,,
22,"[9, 32]",235313,Tetra Offline,[6],Tetra Offline is an opensource version of the game Tetra Online Tetra Offline is a singleplayer blockstacker game made in Unity Tetra Offline was made available as Tetra Online which originally released on Steam as closedsource software was taken down due to a DMCA notice on December 9 2020  Steams connectivity and APIs were integral to Tetra Onlines multiplayer systems As the code itself was deemed too difficult to modify for independent hosting the decision was made to preserve Tetra Onlines singleplayer component exclusively This release also featured many aspects of Tetra Online that were yet to be implemented into the game or were scrapped earlier in development,Missing,,,,,,
23,[31],234907,Backstage Pass,"[3, 6, 14]",Want our girlboss star presenter Priestess Synergy12 to break into your mind and mold it as she sees fit We have great news for you in Backstage Pass you can experience exactly that  Get tranced out loaded into a hypno pod and have your mind molded to become the perfect secretary in this new interactive erotic hypnosis experience from Nyx Gaming,Missing,5.75,16.93,29.35,70.0,3.0,5.0
24,[31],231802,The House the Dead Built,[6],Set after a breakdown of your car you decide to go find help which leads you to a nearby house Inside you discover that experiments are being completed on people transforming them into horrible creatures  Trapped  with seemingly no way out you must descend further into the house uncover the truth  escape with your life,Missing,,,,,,
25,[31],229771,Moth Manor,[6],Moth Manor is a short spooky text adventure about an abandoned manor cryptid encounters and discovering yourself,Missing,,,,,,
26,[31],229737,Traumruf,[6],Traumruf is a Yume Nikki fangame created for Dream Diary Jam 5  Traumruf plays like a traditional fangame focusing on exploration Unlike most fangames the player character starts out asleep Exiting the bedroom will take the player into the dream world Interacting with the closet changes the main characters appearance,Missing,,,,,,
27,[31],229733,Hermeticism,[6],Created for Dream Diary Jam 5 This is Yume Nikki inspired game with alchemical themes You play as Mori an alchemist who needs to collect ingredients in order to carry out a ritual,Missing,,,,,,
28,[31],229730,Yuki Nime,[6],A Yume Nikki fangame created for Dream Diary Jam 5 Explore a dreamlike and restless world discoverer all its secrets,Missing,,,,,,
29,[34],229729,Sweet Sleep,"[3, 6, 14]",With unending amounts of free time Madotsuki finds herself with a lack of things to do More often than not she sleeps While her dreams were surreal before they were at least consistent When her dreams begin to change she finds new turmoil in herself  Sweet Sleep is a visual novel with branching paths Features original artwork and music based on the original RPG Maker walking sim,Missing,,,,,,
30,[31],229725,Nightmares and Other True Stories,[6],Nightmares and Other True Stories is a traditional Yume Nikki fangame the goal being to explore and interact with the world A game made for the Dream Diary Jam 5,Missing,,,,,,
31,[31],229724,L8R,[6],A traditional Yume NIkki fangame starring a girl named Muratsuki who lives in her room Made for Dream Diary Jam 5,Missing,,,,,,
32,[31],229723,Kooky Sphere,[6],Kooky Sphere is a game made for the Dream Diary Jam 5 you explore the dreams of Rose,Missing,,,,,,
33,[31],229722,Immersit,[6],A YNFG Fangame made initially for Dream Diary Jam 5 You play as Josephine who has been locked in her bedroom,Missing,,,,,,
34,[31],229721,Dream of Life,[6],You play as a boy named Enil  Enil always fantasized about being able to lucid dream unfortunately he has no experience on it so you will have to make him improve  Play in a half accurate simulation of lucid dreaming released for the Yume Nikki Dream Diary Jam 5,Missing,,,,,,
35,[31],229716,Dawn of Dreams,[6],Dawn of Dreams is a 3D fangame of the classic indie hit Yume Nikki A woman by the name of Doakeru is our protagonist a lone being living in the middle of a desert Nevertheless she manages to reach other people through her dreams exploring theirs instead,Missing,,,,,,
36,[31],229715,Alien Dead,[6],Alien Dead is a game about escaping your dreams and awakening to an unknown overworld It seems you must reach the deepest part of your dreams first  But how deep of a sleep do you have to be in,Missing,,,,,,
37,[31],229675,Growth,[6],Growth is a 25D Yume Nikki fangame You explore the protagonists dream world,Missing,0.0,0.0,0.0,0.0,0.0,0.0
38,[5],229366,Hell Awaits,[6],You pour the Cereal into your bowl and a Game Cartridge falls with a clink into your bowl You pick up the Jet black cartridge and inspect it Across the Cover in blood red font it reads Hell Awaits Guess youre skipping breakfast today,Missing,,,,,,
39,Missing,229136,Let's Turn Pick-Up Beach to a Nudist Fucking Beach!,[6],You are the owner of Beach House a shop run on a pickup beach Your goal is to change this pickup beach into your dream nudist fucking beach where anyone can do lewd things whenever they want to Spread rumors hold events etc and change the beachs mood to make your dreams come true,Missing,,,,,,
40,"[8, 9]",228284,Bat Enchanter Witch,"[6, 34]",Take control of the witch Evelyn and escape the evil queens castle by running jumping and using magic to turn the bats into helpful allies,Every year in the witch kingdom there is a test so that they complete their studies and can use their powers wisely but the test was very evil and one of the witches refused to do it No one was against the Queen everyone was afraid of her as she was the most powerful witch in the kingdom the Queen then went to the Witch and forced her to take the test again as she is kind and animalloving she would never go wanting to hurt anyone and being the Queen ordered her as a form of punishment that she never leave the castle To get out she would need the help of her bats she wanted to show the others that they didnt have to do everything the Queen ordered and that they had the right to choose to do good too,,,,,,
41,"[13, 15]",226998,Planet Zoo: Africa Pack,[6],Embark on an unforgettable African adventure with the Planet Zoo Africa Pack Adopt and raise five stunning new animals master the challenge zoo set in an oasis bazaar and build out the zoo of your dreams with over 180 beautiful new scenery pieces,Missing,,,,,,
42,Missing,225409,Dead by Daylight: Survivor Expansion Pack,"[6, 48, 49, 130, 167, 169]",Will you be a leader A hero An escape artist The Survivor Expansion Pack gives you access to 11 original characters to discover and explore,Missing,,,,,,
43,[32],225003,Coloring Pixels: Illusions Pack,"[3, 6, 14]",Illusions BookThis Illusions Book brings 20 new images to Coloring Pixels Each image is a different optical illusion to play with your eyes and mindGet ready to take a second look to figure out what youre seeing,Missing,,,,,,
44,[31],224867,Comet,[6],To be able to see the comet again and save her best friend The ailing girl embarks on a challenging journey,Missing,,,,,,
45,[12],224141,Dying Light: Savvy Gamer Bundle,[6],Find out how to turn a tablet LED lights and a few cables into awesome combat gear with this new Savvy Gamer bundle,Missing,,,,,,
46,[34],223784,New Scuffed Epic Visual Novel,[6],This is New Scuffed Epic Visual Novel which is a story set in the world of New Scuffed Epic BHOP Simulator play as a character of your choice as you run into some new and familiar faces along the way,Missing,,,,,,
47,"[12, 31]",222815,Assassin's Creed Valhalla: Mastery Challenge,"[6, 48, 49, 167, 169, 170]",Mastery Challenge is a free update that introduces replayable trials to test your expertise against Melee Range and Stealth objectives Unlock new unique rewards as you perfect your skills including weapons tattoos decorations and more,Missing,,,,,,
48,"[13, 31]",222587,Minecraft: Caves & Cliffs - Part I,"[6, 34, 39, 48, 49, 130]",Minecraft Caves  Cliffs  Part I is the first part focused on blocks and mobs of two major themed updates for Minecraft Bedrock Edition,Missing,,,,,,
49,"[13, 31]",222586,Minecraft: Caves & Cliffs - Part I,"[3, 6, 14]",Minecraft Caves  Cliffs  Part I is the first part focused on blocks and mobs of two major themed updates for Minecraft Java Edition,Missing,,,,,,
50,[5],221790,Half-Life: Uplinked,[6],Uplinked is a series of eleven maps that aims to be an extension to Forget About Freeman You now have to tune the transmitter to gain access to the Lambda Complex It contains several new puzzles along the way,Missing,,,,,,
51,[12],221743,Utakata no R: Kako-hen Awayuki,"[6, 14, 82]",Utakata no R Kakohen Awayuki is a roleplaying game created by R Man 44 released in 2021,Tragedy strikes Orin who was living peacefully in the village of Iga The girls were burned in their hometown and abducted from Earth to another world The planet was doomed to destruction no matter how they struggled  The neverending escape drama the constant conflict and the sad farewells The conflict of Terror a young man who knows that the world is about to be destroyed The deepening bond and the broken girl On this planet full of despair will they be able to reach a happy ending,,,,,,
52,Missing,221610,No Man's Sky: Prisms,"[6, 48, 49]",Update 35 Prisms dramatically refreshes the No Mans Sky experience with a range of new visual features and technologies The universe has never looked better with reflections new texture effects more biome detail improved lighting new skies new warp effects creature fur and a host more besides,Missing,,,,,,
53,"[12, 34]",221268,Littlebird/TrueEyes,[6],A fantasy otome game,Based in a bar inn of a certain imperial capital the protagonist is a bounty hunter by trade and returns after finishing a job That same night shes attacked by a mysterious assassin from outside the window Although she jumps out and fights back she is suddenly struck by an unexpected new attacker and loses consciousness When she wakes up she finds himself in an old hut hidden deep in a strange forest The protagonist is confronted by a wanted criminal with a bounty of 10 billion dollars,,,,,,
54,[34],221035,Last Bet,[6],Around 430 pm on June 5 a male student 14 from a private junior high school fell from the roof of the school he was attending The boy died shortly after the fall at the hospital he was transferred to  The police treated the case as an accident and the investigation was over A bad event that happened unexpectedly The misfortune that happened unexpectedly and unintentionally  Is it okay to end this tragedy that happened about a month ago as an accident,Missing,,,,,,
55,"[13, 15, 32]",218162,CryptoClickers,"[3, 6, 14]",CryptoClickers is a complex Incremental Game revolved around Cryptocurrencies thats full of unique game modes upgrades challenges events and a double layer prestige system,Missing,,,,,,
56,"[2, 32, 34]",215753,College Kings: Act II,"[3, 6, 14]",Sex girls parties and power As a freshman at San Vallejo College you have the whole world in front of you  but its up to you to take it Will you let the next four years pass you by or will you lead your fraternity to the crown and become campus royalty,After a wild night at homecoming things get hot and heavy fast Its a night you will never forget but will it be for the right reasons The semester has started but you still have lots to learn and Mr Lee will make sure of that however unorthodox his methods are As you grow closer to Penelope she confesses her secret to you before its too late but it doesnt end there Pledging to your fraternity was the biggest decision so far and tensions rise between the Apes and the Wolves Its clear that those you thought had your back may not be so friendly after all when training for the summer showdown kicks off,,,,,,
57,[12],214966,Aion Classic,[6],Aion Classic is a freetoplay return to the original Aion service that began in 2009 It is a massively multiplayer online roleplaying game MMORPG developed and published by the South Korean company NCSOFT The game combines PvP and PvE in a fantasy game environment,Aion Classic brings you back to historic Atreia beautiful but ravaged by the endless war between Light and Dark Classics launch welcomed you back to the world that was but nothing can last foreverand as the Balaur attempt once again to break through the Abyss Gate Atreia cries out for a hero,,,,,,
58,[9],214805,Furry Lust,[6],Pleasurable arcade game where you collect stuff to discover beautiful furry girls Amazing atmosphere great music high quality furry artworks great for relaxing Made with love from furry lovers for furry lovers,Missing,,,,,,
59,"[13, 31]",214469,SnowRunner: Tatra Dual Pack,"[6, 130]",Expand and bring even more versatility to your SnowRunner fleet with the Tatra Dual Pack giving you access to the iconic Tatra 813 and Tatra 805,Missing,,,,,,
60,"[8, 13, 31]",214454,Minecraft: Sonic the Hedgehog,"[6, 34, 39, 48, 49, 130, 169]",Sonic the Hedgehog races into Minecraft at supersonic speeds Sprint roll and spring off enemies through iconic zones with infinite gameplay Master the thrilling abilities of Sonic Tails Knuckles and more Compete with friends for high scores Unlock achievements characters new zones and a challenging Eggman Mode Includes 29 popular skins,Missing,,,,,,
61,[9],214416,Mingle,"[6, 14, 82]",Find your perfect match in the crowd Match and merge minglers Repeat until theyre all joined together 50 unique playable characters,Missing,,,,,,
62,"[31, 32]",213466,Writhe,[6],I feel the writhing I hear her call,Missing,,,,,,
63,[15],212876,Dead By Daylight: Resident Evil Collaboration Bundle,"[6, 48, 49, 130, 167, 169]",All characters from Resident Evil in a single affordable DLC for Dead By Daylight,Missing,,,,,,
64,[33],211281,Cog Owl,"[6, 82]",Jump higher and higher as you clean the clockworks of reality from the cosmic waste,Missing,,,,,,
65,"[12, 32]",210717,Noelle Does Her Best!,[6],Noelle has lived out in the sticks all her life but the frequent monster attacks lack of shops and general monotony of village life has her itching to move somewhere with a little more excitement Just as shes bemoaning her lack of funds the opportunity shes been searching for hits her literally Carried on a breeze a flyer for a house in Milum Town at a price thats almost too good to be true smacks her right in the face Though initially wary she enters MACS Real Estate to inquire about the property and leaves a proud homeowner  Unfortunately Noelles joy is shortlived Just as shes getting settled two meanlooking debt collectors barge in and demand she pay off her debt Confused her attention is directed to her housing contract where she learns shes been fooled into taking on the debt of the previous owner As if that isnt bad enough shes given a paltry 10 days to pay back the monstrous 1000000 gold she owes Will she be able to cobble together enough money in time or will the life shes always dreamt of slip through her fingers No matter what happens one things for certain  Noelle will do her best,Missing,0.0,5.17,0.0,70.0,2.0,2.0
66,"[11, 13, 15]",210632,Serflings,[6],Serflings is a remake of The Settlers also known as Serf City Life is Feudal in some countries It is a citybuilding video game with realtime strategy elements,Missing,,,,,,
67,[31],210533,Yume wo Mita,[6],Yume wo Mita is a traditional Japanese Yume Nikki fangame You play as Fumitsuki and Koitsuki whom you can alternate between through a love letter on their desks exploring their respective dream worlds,Missing,0.0,0.0,0.0,0.0,0.0,0.0
68,"[31, 34]",209631,Where the Demon Lurks,"[3, 6, 14, 34]",Where the Demon Lurks is a mostly kinetic SFW visual novel with a few branching parts and some occasional fan service,Exiled from the Underworld the former Demon Lord goes into hiding in the sleepy town of Kibbleton Though he has resigned to his fate the forces that rule over Up Above and the Underworld are far from done with him Now that the peace he has longed for has been disturbed how will this demon respond Take on the role of this exDemon Lord and meet a cast of demons angels and other magical and not so magical misfits,,,,,,
69,"[32, 34]",209627,Once in a Lifetime,"[6, 14, 34]",Once in a Lifetime is a choicebased visual novel made in RenPy with tons of romance mystery humor and much more,You live in Mistbury an apparently normal town where you live an apparently normal life with your family However youll soon discover that this place hides some deep dark secrets and things can heat up very fast  From infiltrating into a prison to exploring mysterious mansions and traveling to the other side of the world embark on an adventure of conspiracies meeting bizarre characters living unique experiences seducing gorgeous girls and if theres time saving the world  If Astaroth seizes power it will be the end for all of us Only you can stop him Esse est deus,0.27,0.0,0.0,50.0,2.0,2.0
70,"[8, 10, 32, 33]",207762,Cleaning the System,"[3, 6, 34, 82]",Get to the end of the level as fast as possible by mastering the mechanics of this out of control platformer,Missing,0.57,0.0,0.61,70.0,1.0,2.0
71,"[8, 12, 31, 32]",207392,Blade Assault,"[6, 48, 49, 130, 167, 169]",Blade Assault is a 2D action roguelite platformer with beautiful pixel art set in a desolate scifi world Fight against the corrupt military of Esperanza as part of the resistance force of the Undercity Bring the corrupt to justice by becoming stronger and fighting alongside your trusty comrades,Missing,13.82,16.8,0.0,75.0,5.0,7.0
72,[8],207242,A Bird's Tale,[6],Help keep a happy home in this short handcrafted platformer telling a touching tale about a bird its children and their home,Missing,0.09,0.0,0.0,70.0,2.0,4.0
73,[8],207024,Bip + Bop,[6],Bip and Bops worlds are converging  and it looks pretty scary Help Bip and Bop return their worlds to order by alternating between them and compounding their unique abilities,Missing,,,,,,
74,Missing,206180,Hungry Pigs,"[6, 34, 39]",Become a pig and eat all the cabbage you can,Missing,,,,,,
75,[32],205733,Ghostwriter Hatate-chan,"[6, 34]",A doujin game by ISY based on the Touhou Project series,Poor Aya was stuck for a week when she was sent out for a demon drink just as she announced a special feature called Scoop for a week straight For Ayas honor and credibility Hatatechan decided to take on a ghostwriter,,,,,,
76,[34],205727,Apartment No. 9,"[3, 6, 14]",Help Leah find happiness or lead her to ruin in this dark sliceoflife story about a teacher whose life is turned upside down when the homeless guy she often stares at out of her window shows up at her door claiming to have found her purse,Help Leah find happiness or lead her to ruin in this dark sliceoflife story about a teacher whose life is turned upside down when the homeless guy she often stares at out of her window shows up at her door claiming to have found her purse,,,,,,
77,[5],205053,Halo: The Master Chief Collection Season 7 - Elite,"[6, 49, 169]",Season 7 succeeded Season 6 in June 2021 Named after the human designation for the Sangheili the season included seven new armor permutations from Halo Online for the Elites as well as skins for the Type1 energy sword for Halo 3 alongside vehicle skins and graphical updates for Halo Combat Evolved and the Champions Bundle content weapon skins armor effects and the KEYSTONE helmet for Halo 4 It also added a new map for Halo 3 Edge,Missing,,,,,,
78,"[7, 32]",204245,Rhythm Banki,[6],A doujin game by Kyuushoku Touban based on the Touhou Project series,Sekibanki bounces off flying rocks in rhythm,,,,,,
79,[32],203623,Search All: Birds,[6],A hidden object game in which you need to find all the birds in a large location The birds will be located in a variety of places from the most prominent to barely noticeable places,Missing,,,,,,
80,"[2, 9]",203573,Tricky Doors,"[6, 34, 39, 130]",Tricky doors is a captivating game that offers a variety of puzzles Find a creative way to get out of each room Tricky doors is a pointandclick game in the escape the room genre with plenty of minigames and complicated quests,Missing,0.0,0.0,0.0,0.0,0.0,0.0
81,[31],203215,In the World Unknown,"[3, 6, 14]",This is a game about a person who is lost and is trying to find his path  In the World Unknown tries to connect the player and sound together while showing the beauty of the world with the power of light  The player wakes up in a strange dream world and is trying to figure out the place he is at and where ever he goes a light follows him helping him to see the beauty of the world a strange sound is calling the player towards itself  While going through the world the player remembers his life and he finds peace in this present moment He understands that the beauty he is trying to find all his life outside is actually inside of him and then he finally goes into the light,Missing,0.0,0.0,0.0,0.0,0.0,0.0
82,[12],202895,LanVodis,[6],LanVodis is an experimental treasurehunting and overworld navigation game made in RPG Maker 2000,Missing,,,,,,
83,[31],201763,Iso,[6],Iso is a traditional Yume Nikki fangame for Dream Diary Jam 5 It stars a young man named Cygnus He can only dream or take a shower His appearance becomes elflike when dreaming,Missing,,,,,,
84,[31],201761,Bokehme,[6],Bokehme is an English Yume Nikki fangame made for the Dream Diary Jam 5 The game starts with Bokehme in her bedroom who refuses to leave The game tells you to collect dolls scattered around the dream world,Missing,,,,,,
85,"[9, 31, 32]",201355,Button Lock 2: Star Carrier,[6],Can you solve the puzzle with the limited amount of moves Explore the world map Solve the levels with different gimmicks Get stars by beating levels to explore more of the world map Solve over 170 levels in this puzzle adventure game,Missing,,,,,,
86,[31],201326,If Nil then,[6],if Nil then is an English Yume Nikki fangame created for Dream Diary Jam 5 You begin the game as a spirit named Nil stuck in a blood covered room with a disembodied head Interacting with the head will allow to take control of Nozomi,Missing,,,,,,
87,[10],201206,League of Golf,[6],A multiplayer teambased golf game with various skills and characters,Missing,,,,,,
88,"[2, 31]",200115,Desolatium: Prologue,"[6, 14, 385]",Desolatium Prologue is a firstperson point  click Graphic Adventure based on Lovecraft Mythos Live this horror story where you will have to visit mysterious locations face lovecraftian creatures find clues and combine objects to solve puzzles,Missing,0.0,0.44,0.63,30.0,1.0,2.0
89,"[5, 14]",198268,Rocket Arena: Season 4,"[6, 48, 49]",New Blast Pass New Map and More,Missing,,,,,,
90,[5],196751,Quake: Q25 Limits Jam,[6],Q25 Limits Jam is a vanilla Quake collaborative jam made for Quakes 25th anniversary which reads a great collection of maps made in the spirit of Maximum DOS Performance 16 small to large OldSchool levels in varying classic themes and a start hub map all keeping within the original games technical and stylistic restraints,Missing,,,,,,
91,[5],196456,Quake: Reliquary,[6],First alpha version of a mod based on Copper with some new and modified weapons such as a pistol and triplebarreled shotgun and more challenging gameplay It comes with two levels plus a start map a mediumsized sewage facility and a large medieval castle dungeon The map sources are included,Missing,,,,,,
92,[5],196449,Quake: The Purifier,[6],The Purifier is a large expert map for Quake by Zothique This large blood sewer level with traps averages at halfanhour playthrough for experienced players It is based on the Copper mod and comes with a few new ambient sounds,Missing,,,,,,
93,[15],195935,UFO 2: Extraterrestrials,[6],Are strategy games with strong RPG elements your cup of tea Did you enjoy games like Xcom UFO Defence the Fallout series the Civilization series the Heroes of Might and magic And now you are looking for something new to satisfy your craving for turnbased fun,Missing,,,,,,
94,"[5, 8]",195492,Alkaline,[6],Alkaline is a Quake 1 mod  map pack based on Rubicon 2 by metlslime Alkaline greatly expands the enemy roster  adds additional weapons and features to the Quake base game,Missing,,,,,,
95,[32],194693,Seal of Sins,[6],Seal of Sins is a independent horizontal action game It is based on ancient fantasy myths The mysterious messenger wakes you up according to the agreement and you have embarked on an unknown journey since then In a world with a strong ancient and wild atmosphere you will experience many hardships compose tragic epics in tense and exciting battles integrate puzzlesolving elements and face the dual challenges of strategy and operation,In the wild world human beings have not yet developed their wisdom but gods and demons already have the pressure to survive In order to survive a war broke out between gods and demons and human beings were also involved After the war a new calamity was born Forced by helplessness the gods released the imprisoned human warriors the suffering human beings and only the last hope remained  Is it the redemption of sin or reincarnation waiting for your choice Who is the winner of that battle Whats the secret All the secrets are waiting for you to uncover,,,,,,
96,[31],192325,In the Mountains,[6],A journey into an abandoned facility nestled deep within a mountain,You decided to go off the beaten path during your hike  You found something in the mountains  The snow has gotten harsh now  There is no turning back  It is waiting,0.0,0.0,0.5,70.0,1.0,2.0
97,"[2, 32]",191856,Rock Paper Clicker,"[6, 82]",Rock paper scissors as a clicker game where you select or click objects that counter the one that is presented,Missing,,,,,,
98,"[13, 14, 15, 35]",191623,Monopoly Poker,[6],Welcome to the official Texas Holdem poker game of Monopoly Are you ready to conquer the poker empire,Missing,0.0,0.0,0.0,90.0,1.0,0.0
99,"[2, 9, 31, 32]",190100,The Dark Prophecy,"[6, 48, 49, 167, 169]",The Dark Prophecy is a 2D pixelart point  click adventure inspired by the best retro games of the 90s Welcome to a peaceful medieval village where life is safe and calm But one fateful night everything changes,Welcome to a peaceful medieval village where life is safe and calm But one fateful night everything changes  Play as Jacob an average medieval boy on his quest to save the kingdom from a dark prophecy  Jacob finds himself amid a whirlpool of magical events Now the fate of his village and whole kingdom depends on him,2.31,0.0,0.0,0.0,0.0,4.0
100,"[31, 34]",187888,Dimensional: Prophecy of Zohar,"[6, 34]",Dimensional Prophecy of Zohar is a Philosophical Visual Novel game based on a Novel and Independent Movie Project by Michael Kumpmann The Gameplay is largely kinetic and uses a lot of video sequences  Future humanity is in conflict with a mysterious incomprehensible alien species which is defined as terrorists by the government A group of mathematicians developed an algorithm which can predict the behavior of the attackers A young lonely girl should become a new member of the institute but when she arrives at Kyoto Novalis the aliens attack and she gets lost in the city Hilal her new guardian a female cyborg searches her in the city but they dont have much time because the government ordered a nuclear attack on the city if the aliens cant be stopped in time,Missing,,,,,,
101,"[9, 31]",187671,Maze: Pedestal of Trials,"[6, 48]",Maze Pedestal of Trials is a sequel spinoff to our original puzzle game Maze This entry into the TreeFall Studios Maze series brings all new challenges new gameplay abilities new environments and new puzzles,Missing,0.0,0.0,1.5,50.0,1.0,1.0
