,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[2, 32]",274067,Five Nights at Sonic's 3,[6],Welcome to the Sonics Heroes Pizza Ten years after we closed we reopened We hope nothing else goes wrong,Missing,Missing,,,,,,
1,"[8, 31, 33]",268630,Metal Slug Triple Pack,[6],Experience a collection run  gun shoot em up classics that have withstood the test of time with the Metal Slug Triple Pack,Missing,Missing,,,,,,
2,[5],260138,Monument,[6],This is a complete episode 2 replacement for DOOM Instead each map has been through hours and hours of either adjusting or complete revamping in DoomBuilder to make them stand out as fresh new maps that will hopefully give players a solid and fun gaming experience  even for those of you whove played these maps before,Missing,Missing,1.14,1.52,2.11,44.0,8.0,12.0
3,Missing,255565,M(ae)rry-go-round,[6],Strange game about a shifting room and dark figures,Missing,Missing,,,,,,
4,"[9, 31]",243766,Noctropolis,[6],Night Dive Studios presents Noctropolis a beautifully rendered adult graphic adventure about the grisly things you dream New Enhanced Edition,Missing,Missing,2.95,4.96,6.65,66.0,6.0,12.0
5,Missing,243617,Tunics!,"[3, 6, 14]",Tunics is a Roguelike Legend of Zelda quest It means its only dungeons and they are randomly generated Moreover once youre dead youll have to restart from the beginning losing all your improvements weapons health etc It should be considered a wellpolished proofofconcept,Missing,Missing,,,,,,
6,[13],242308,Free Nights with Freddy's,[6],Missing,Missing,Missing,,,,,,
7,[31],229634,D.S.A.,[6],DSA is a surreal actionadventure game that follows DSA an ameteur girl group as they get lost on their school campus one night after the worst gig of their lives And to make matters worse theyre all split up and tripping out,Missing,Missing,,,,,,
8,[31],229398,Overdrive,[6],Overdrive is a Japanese Yume Nikki fangame The player starts as a girl named 323 staying in a laboratoryish room who doesnt want to go out of it She can travel to a world called Outer World by entering the capsule machine in the room Her purpose is to collect all Concepts in the Outer World There is an unlockable character named 543 a boy that stays in a patient room and doesnt want to go out after you find the way to meet him in Outer World,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
9,[31],229393,Mortalis,[6],Mortalis is a traditional Yume Nikki fangame Shimotsuki refuses to leave her room instead exploring a dream world seeking to collect effects Additionally there is a game console resembling a GameCube in the room that can be used to play a minigame called Tomato  Uniquely music tracks are not given by merely entering areas Instead tracks are collected through finding floating orange music notes in dream world locations,Missing,Missing,,,,,,
