first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1039737600,92700,Idols Galore!,[6],Life is pretty good when you get assigned to manage the careers of two superstar idols You are put in place to countermand the rebellious tendencies of these stars previous manager and you have all the power  Beautiful women surround you now all at your beck and call Do you feel like seducing your lovely assistant or maybe the sexy exidol comanager is more your style And of course dont forget your two superstars Their careers are in your hands and surely they are grateful for that Now what could these gorgeous girls possibly do to repay you,"[13, 34]",Missing,Missing,nan,nan,nan,nan,nan,nan
1041292800,92314,Cricket 2002,"[6, 8]",Missing,[14],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1041292800,91553,Build City,[6],Build City is a citybuilding game set during a monarchs rule in the early 1700s The players job is to as the title implies build a city The game constantly monitors a towns current population gold in the treasury and food in storage The player has the option at first to build roads farms residences and markets Roads and farms may be built anywhere Residences and markets must be built next to roads After the population in a city passes certain milestones the player also has the option to build additional structures essential for a proper city churches boosts religious rating schools boosts educational rating medical offices boosts health rating and taverns boosts recreational rating Further as these structures become available nearby neighborhoods see a boost in prosperity which increases housing size as well as population,"[13, 15]",Missing,Missing,nan,nan,nan,nan,nan,nan
1041292800,85734,Anstoß 4,[6],Anstoss 4 which appeared exclusively on DVD in 2002 could no longer build on the success of its predecessor The game had to be completely reimplemented because the code of Anstoss 3 was considered too confused to be able to use it This as well as the short development time of only 12 months meant that the program suffered from a large number of bugs that made it almost unplayable Furthermore the text and 3D mode was seen as too weak by the fan base and the manufacturer Ascaron was asked to make significant improvements The manufacturer decided not to fix the program errors with patches but rather to bring a new revised manager onto the market based on Anstoss 4  Anstoss 4 is therefore considered to be the worst part of the Anstoss series as it could not shine through playability realism or wit Although the new database system which now contained 145 countries to which four leagues could be added was praised by the manufacturer it tended to cause very long waiting times which massively delayed the game  Anstoss 4 differed from its predecessors not least in that the two main developers Gerald Köhler and Rolf Langenberg left the Ascaron team and switched to the competition from EA Sports to develop the soccer manager series there Since then the fan community has also split into two camps  Ascaron was sued by its competitor Electronic Arts for license infringement shortly before the publication of Anstoss 4 and had to crush the entire CD production and change all player names,[14],Missing,Missing,nan,nan,nan,nan,nan,nan
1041292800,83920,J.A.O.S.S,[6],Vertical autoscrolling space shooter Can be played by one or two players It has upgradeable weapons and ship features and 10 different enemies Great controls nicely scaling difficulty,[33],Missing,Missing,nan,nan,nan,nan,nan,nan
1041292800,82994,IOSoccer,[6],IOSoccer is a free noncommercial competitive thirdperson online multiplayer soccer game that offers unparalleled freedom in ball control and gameplay depth,[14],Missing,Missing,0.0,0.0,0.0,65.0,2.0,0.0
1041292800,80044,Orbz,"[3, 6, 11, 14, 44, 52]",Orbz is an actionarcade game set in colorful 3D environments The object of the game is to shoot your orb at targets located throughout 14 distinct courses in a race to score the most points Game play contains both intense action and also strategy in planning the best scoring shots Powerups like the Money Shot and Curse of the Goober are also available to either give you a scoring advantage or to slow down your opponents  In Solo Mode the player completes a series of progressively difficult challenges that focus on scoring the most points in different scenarios Bronze Silver and Gold medals are awarded for scoring performance and high scores for each challenge are tracked worldwide against all other Orbz players For every 5 gold medals achieved the player will also unlock a fancy new Orb to use in Solo or Online mode Finally there is a tutorial mode that will teach the player basics controls and scoring strategies  The Online Mode allows Orbz players to compete against each other over the Internet or Local Area Network Up to 10 players including computer opponents called Botz can join a Lobby where the matches will be coordinated by selecting the course to play number of rounds in the match and a perround time limit A worldwide ranking system is also available for those who wish to compete for the ultimate title of Orbz Champion,"[14, 33]",Missing,Missing,nan,nan,nan,nan,nan,nan
1041292800,80029,Farscape: The Game,[6],Game based on the first season of the television show Farscape,"[15, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1041292800,79081,Magic: The Gathering Online,[6],Magic The Gathering Online is a video game adaptation of Magic The Gathering utilizing the concept of a virtual economy to preserve the collectible aspect of the card game,[35],Missing,Missing,nan,nan,nan,nan,nan,nan
1041292800,79030,Pettson o Findus och Mucklornas Värld,"[6, 14]",Pettson o Findus och Mucklornas Värld is a Swedish computer game where you control Findus going inside Pettsons house and play minigames collect items and discover Mucklor the small creatures living inside Pettsons house,[2],Missing,Missing,nan,nan,nan,nan,nan,nan
1039478400,78288,LEGO Creator: Harry Potter and the Chamber of Secrets,[6],LEGO Creator Harry Potter and the Chamber of Secrets is an adventurepuzzle game where players can explore the a range of environments from Harrys second year including Hogwarts the Quidditch pitch the Dark Forest Diagon Alley and even the mysterious Chamber of Secrets itself  On this journey players will collect chocolate frogs find LEGO treasure chests and cast spells at characters creatures and models In addition players can fully customize their adventure by building structures and characters in the workshop and dropping their creations into the world of Hogwarts,[31],Missing,Missing,0.0,0.0,0.0,70.0,1.0,0.0
1038787200,78254,Decker,[6],Decker is a computer matrix hacking game for Windows Decker is based on the concepts explored by William Gibsons Neuromancer and the Cyberpunk genre,[15],Missing,Missing,nan,nan,nan,nan,nan,nan
1041292800,78193,Test Drive,"[6, 8, 11]",Test Drive is a racing game developed by Pitbull Syndicate In Test Drive you play as Dennis Black a street racer who is contacted by a wheelchairbound man and hired to race in his place in a series of underground street races known as test drives  This edition of Test Drive has some improvements over its predecessor Test Drive 6 This time around there is a story driven mode called The Underground You take the role of Dennis Black an independent street racer who improves his standing in the underground street racing world with the help of a mysterious benefactor,[10],Missing,Missing,5.37,9.25,13.68,61.0,10.0,9.0
1041292800,78055,Microsoft Train Simulator: German Railroads Volume Two - Fast Railcars on the Runway,[6],German Railroads Volume Two is an addon for Microsoft Train Simulator which features the rail line in Germany between Munster to Bremen known as the runway due to its traffic flow This is described as 170km of main line to travel on The game features the logos and licenses of German Federal Railways which operate along the route,[13],Missing,Missing,nan,nan,nan,nan,nan,nan
1040083200,77309,King's Quest II: Romancing the Stones,"[6, 14]",Kings Quest II Romancing the Stones is a remake of Kings Quest II Romancing the Throne and a followup to AGD Interactives formerly Tierra Entertainment earlier remake of the first game Similar to its predecessor it has VGA graphics reminiscent of Sierras adventure games of the early 1990s and a new musical score The remake retains the general outlines of the original story and the gameplay system however contains additional locations expanded dialogue and new characters Some of these characters are original while others are taken from various installments of the series to present a more cohesive view of its overarching story,"[2, 31]",Missing,Missing,7.27,0.0,12.35,76.0,6.0,3.0
1041292800,73681,Dogz 5,[6],The fifth entry in the dog focused Dogz offshoot in the Petz series,[13],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1041292800,73542,Eye of the Kraken,[6],Eye of the Kraken is an adventure game developed by Absurdus It was originally released in 2002 It was published by Absurdus,[31],Missing,Missing,0.0,0.0,0.0,60.0,1.0,0.0
