,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[5],272165,Fall Cleaning,[6],Small to medium mansion with constant monster teleports and some arena combat situations produced for Tronyns Halloween Haunted House mapping exercise,Missing,Missing,,,,,,
1,[5],271483,Nastrond,[6],Very large and detailed Knave fortress,Missing,Missing,,,,,,
2,[5],271056,Day of the Lords,[6],Large ancient castle with custom textures great details and atmosphere,Missing,Missing,,,,,,
3,"[9, 26]",261266,SpongeBob SquarePants: Battle For Bikini Bottom,[6],PC version of Spongebob Squarepants Battle For Bikini Bottom Unlike its console counterpart it is a collection of minigames,Missing,Missing,9.85,12.47,14.32,78.0,174.0,104.0
4,[5],259892,Doom Redemption,[6],A tribute to Doom 1 All the styles of episodes 1 2 3 and even 4 squished into a 9 map episode  This wad doesnt use any ZDoom features that are not seen in the original doom except for HUD messages at the start of each level and of course the features that come with Hexen format maps,Missing,Missing,,,,,,
5,[5],252369,Void,[6],Void is a singlelevel PWAD by Mike Watson Cyb It uses the music tracks Its Night Forever by DipA for the title screen introduction scene and victory screen and Exquisite by Andreas Viklund through the playable part,Missing,Missing,,,,,,
6,"[31, 33]",232864,Little Longnose,[6],Missing,Missing,Missing,,,,,,
7,[5],222306,X.E.T. Xen Exploration Team,"[6, 14]",You take you on the roll of XET member Bill Freeman XET is supposed to be the survey team mentioned late in the game and in parts of BlueShift You will visit new parts of Black Mesa and old parts of it you will of course also visit Xen,Hmmmm It wasnt always like this humans building colonies on Xen at first it was a lot different  It all started with the top secret government facility called Black Mesa Those scientists then stumbled upon teleportation technology and sadly discovered Xen  At first it all went well with the founding of the Xen Exploration Team or XET as we know it as but after awhile the team got a little overconfident and then started to gather specimens a little to close to the alien borders  They say that during the invasion of Earth all of the XET members were killed in the chaos I Bill Freeman former XET member and colonist of Xen was only one of a few survivors this is my story,Missing,,,,,,
8,[33],218539,Harry Buster,[6],Harry Buster is an arcade game about stock trading,Missing,Missing,,,,,,
9,[30],206745,Total Pinball 25: 3D Tables,[6],Total Pinball 25 is an Action game developed by Stellar Stone and published by GameMill Publishing,Missing,Missing,,,,,,
10,[13],206666,Microsoft Train Simulator: Sandpatch,[6],Experience the challenge of hauling heavy CSX freight through the tight and winding Alleghenies Navigate the vast Cumberland Yard on complex switching duties and do battle with nailbiting grades all in Train Sim World 2 Sand Patch Grade,Missing,Missing,,,,,,
11,Missing,206281,Best of Poker,[6],Missing,Missing,Missing,,,,,,
12,Missing,131290,10 Spiele-Hits Vol. 1,[6],This compilation contains like the title suggests 10 games which are spread over 6 CDs  The following games are included  Der Taxi Racer in Berlin Edgar Torronteras Extreme Biker Grant  Lee  Sherman Civil War 2 Generals Necromania Trap of Darkness Pharaoh Siege of Avalon Collectors Edition Spin Off Strand Volleyball Trophy Bass 3D Wild West in Tombstone 1882,Missing,Missing,,,,,,
13,"[9, 15, 24]",128445,Bicycle Board Games,[6],This game features 16 board games including classics like Chess Checkers and Dominoes as well as new games like Five Dice and Color Match,Missing,Missing,,,,,,
14,[10],121824,The Need for Speed Collection,[6],A collection of five classic Need for Speed games released in 2003 in North America,Missing,Missing,,,,,,
