,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[5],271755,Event Horizon,[6],Big base map in Daikatana textures with objectivebased gameplay,Missing,Missing,0.0,0.0,0.0,70.0,1.0,0.0
1,[5],271438,Winterpack 2005-2006,[6],Two maps build from the scraps of other mappers Hrimfaxi used Drews scraps for a large egyptianmayan map called Egyptian rhapsody Zwiffle used czgs for a ikblue map called Teacups  are my intentions,Missing,Missing,,,,,,
2,[5],270721,Redrock,[6],A map with a lot of red rocks and your mission is nothing else but blast the way to the nukebutton,Missing,Missing,,,,,,
3,[5],261479,Rylayeh,[6],Ten levels based on the Lost City of RLyeh,Missing,Missing,,,,,,
4,[5],261283,Palace of Nemrac,[6],A Huge Level for Doom2 created back in 1998 Was my first map for Boom and now has been finally released Was originally intended for the Doom Millennium project which was never released The level originally didnt have as much detail but I have given it a big facelift In this map you encounter every type of monster present in Doom2 and all weapons are present except for the BFG but who knows it could be there The level is large and detailed and contains several unique sections such as a church and a Nazi building with Swastikas on the floors Obviously the Demons are using the Nazis for an experiment with silent teleporters There are a few Arch Viles hanging around so be cautious The 10 hard to find secrets come handy many of them unmarked,Missing,Missing,,,,,,
5,Missing,260967,Essence Child,[6],Essence Child solve the puzzle save your planet The sun which revolves around the planet of the ancients is nearing its last days The only way to avoid its destruction and keep the planet alive is to find the mystic liquid celatin Unfortunately the celatin is locked deep within a chamber of puzzles Only you can rescue the planet,Missing,Missing,,,,,,
6,"[12, 13, 34]",254544,Prince Maker-Braveness,[6],Doujin game similar to the famous Princess Maker series  Raise a Prince into one of many different jobs Different raising tactics lead to different endings,You are tasked with the role of raising the future prince of the nation Your actions and education will shape his future and the different outcomes at the end of the growing period,Missing,,,,,,
7,"[12, 31]",240373,C21: Steel Battle Chronicles,[6],C21 Steel Battle Chronicles is an Action MMORPG in which you can customize your very own robot to determine how it fights in battle Become a member of the Neo Angel Force and defeat the nefarious Demon Force to restore peace to the Cosmic Renaissance,Missing,Missing,,,,,,
8,"[5, 31]",230210,Duck Nukem: Four Feathers,[6],After starring in the successful Fly Hard action movie trilogy you retired to a small cabin in the woods You grew comfortable in the quiet life you had created Soon you also grew too fat to fly anywhere Then one day without warning the outside world came crashing back into your life It was not a good time to be a duck Play as Howard the Duck across 20 levels of intense action Your mission Take him to Heaven,Missing,Missing,,,,,,
9,[5],229780,Neuro,[6],Several centuries in the future Earth is at the center of a galaxyspanning empire Most colonies are loyal to Earth though some vie for independence You play as a soldier working for the central government who becomes embroiled in political upheaval on the planet Sorgo  Neuro is a sciencefiction firstpersonshooter with cyberpunk stylings It mixes traditional FPS mechanics with gameplay based on psionic powers The most important ability allows the player to take control of enemies minds and use them to hisher advantage  The game is set in the same universe as Revolt Games earlier space sim Homeplanet,Missing,Missing,0.0,0.0,6.5,25.0,2.0,1.0
10,[34],220578,Mizu no Senritsu: Kyousoukyoku,[6],A fandisc of Mizu no Senritsu with Valentines and White day after stories and minigames,Missing,Missing,,,,,,
11,"[13, 15]",219498,Train Empire,[6],Missing,Missing,Missing,,,,,,
12,[9],216297,Easter Bonus,[6],Easter Bonus is a matchthree game with an Easter theme To clear the levels you must turn all the squares gold You do this by making matches of three or more items over them or using bonus items Later in the game some squares are coated in ice Items in ice cannot be moved and iced squares cannot be turned gold until the ice is removed To break the ice you match the item trapped in the ice or use a bonus item You must do this before the candle on the left burns down meaning your time is up As mentioned earlier there are bonus items,Missing,Missing,,,,,,
13,[5],214930,7th Serpent: Crossfire,[6],7th Serpent is a thirdperson shooter modification for the Max Payne 2 game engine thrusting players into a world of corruption secrecy and vengeance as they control Damon Pryce  the main character  who has been subjected to experimental testing and is left to his own devices in order to extract the truth from those who keep it from him,Damon Pryce the first geneticallyengineered prototype of a covert program from a giant biotech corporation contracted by the Military to create soldiers with superhuman capabilities and is now looking for the truth on who he is,Missing,,,,,,
14,[5],210816,Refuse: Home Sweep Home,[6],Refuse Home Sweep Home a third person PC shooter originally released in Russia in 2006 has been translated into English and released for free,Missing,Missing,,,,,,
15,"[5, 31]",209633,Sift Heads,"[6, 82]",A stickman sniper game where the objective to eliminate the enemies and complete the objectives in each level,Vinnie a hitman for the mafia in Chicago takes on jobs for money He must then save his partner Tony before killing the leader of the rival Gray Mafia alltogether,Missing,,,,,,
16,Missing,206908,Champion Dreams: First to Ride,"[6, 8]",Missing,Missing,Missing,,,,,,
17,"[31, 34]",204393,Love Drops: Miracle Doukyo Monogatari,[6],Love Drops Miracle Doukyo Monogatari is an erotic otome game by Sugar Beans,You always used to love listening to your grandmothers fairytales and despite her recent death her old european style mansion still remains a place of fond memories So when the opportunity arises to actually live there on your own you jump at the chanceOnly it turns out Grandmothers stories wernt quite as fictional as you thought as you accidentally unleash three demons from their fifty year prison And thus begins the Miracle Cohabitation Story as the three demons a siren a vampire and a werewolf your three schoolmates a genki underclassman an aloof senior and your childhood friend and a semisecret character all vie for your affections,Missing,,,,,,
18,[5],194886,Bumer 2,[6],Bumer 2 is a fullmotion video rail shooter with real actors based on Pyotr Buslovs movie Bumer Film vtoroy  The game follows the story of Kostyan Kot from the movie The game includes fragments from the movie but most of the scenes were shot specifically for the game All the player has to do is to click on enemies when they appear on the screen to shoot them,Missing,Missing,,,,,,
19,"[2, 31]",188212,Dobrynya Nikitich i Zmey Gorynych,[6],Based on the animated film of the same name Dobrynya Nikitich i Zmey Gorynych is the second game in Bogatyrs series The game is a classic pointandclick adventure with a few brief acrcadestyle episodes that looks and plays very similar to Alyosha Popovich i Tugarin Zmej Prince Vladimirs niece Zabava was kidnapped and the trail leads to Zmey Gorynych the threeheaded dragon Dobrynya Nikitich and his apprentice Yelisey come to the rescue to discover a plot of treachery along the way The player controls either of two heroes that are switched automatically depending on the situation,Missing,Missing,,,,,,
20,"[2, 31]",165158,TKKG: Voodoozauber,[6],Investigate with TKKG in a new exciting case that you do not know from the radio plays or books Together with Tim Karl Klößchen and Gaby you search for clues evidence and question witnesses Only if you repeatedly slip into the different roles of the detectives and cleverly combine them you will solve the crime in an exciting finale,Teburoro a prince from the Caribbean is the new kid at Klößchen and Tims boarding school In his honor a regatta is to take place between the boarding school and the city high school But shortly before the big competition day Tim and Willi find their boat completely destroyed TKKG gets to work  with you   Together with Tim Karl Klößchen and Gaby you search for clues evidence and question witnesses Only if you repeatedly slip into the different roles of the detectives and cleverly combine them you will solve the crime in an exciting finale,Missing,,,,,,
21,[12],146986,Helherron,"[6, 14]",Helherron is an oldschool freeware fantasy role playing game You will create a party of eight heroes in an attempt to save the island of Helherron and its sister islands from the evil powers of chaos,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
22,"[13, 32]",146739,Burning Sand,"[3, 6]",The first game in Max Nagls Burning Sand series No longer officially hosted but available via Internet Archives Wayback Machine,Missing,Missing,,,,,,
23,[5],141857,Neuro,[6],Neuro is a cyberpunk firstperson shooter video game developed by Revolt Games and published by RussobitM  The games plot and world is technoir and cyberpunkthemed as well as dystopian with inspiration drawn from Blade Runner and Akira and the works of writers such as William Gibson and Philip K Dick,Neuro is a lowkey crime drama with a cyberpunk theme and backdrop that philosophizes on the devolution of humankind,Missing,0.0,0.0,6.5,25.0,2.0,1.0
24,Missing,133624,Beautiful World,[6],Missing,Missing,Missing,,,,,,
25,[14],129500,Mini Golf Mayhem,[6],Tee off in the crazy world of Mini Golf Mayhem Now you and up to 8 of your friends can play the kookiest most funfilled mini golf game created Grab your club and putt your way through more than 50 unique holes spread over 5 zany courses Youll enjoy gorgeous 3D graphics and an ultrarealistic physics engine that guarantees this to be the most original mini golf game around,Missing,Missing,,,,,,
26,Missing,127332,Game Tycoon,[6],Game Tycoon welcomes you to the ground floor of a massive new industry Its 1982 and you  some friends are discovering the wonders of the personal computer When you realize the potential for creating a new kind of game for them  video games  you decide to start a new business dedicated to it You picked the right time  the gaming revolution is about to begin Can you become the biggest player in the industry or will your little company fade out and disappear,Missing,Missing,,,,,,
27,"[5, 15, 33]",93105,Tremulous,"[3, 6, 14]",Tremulous is a free open source game that blends a team based FPS with elements of an RTS    Players can choose from 2 unique races aliens and humans Players on both teams are able to build working structures ingame like an RTS These structures provide many functions the most important being spawning The designated builders must ensure there are spawn structures or other players will not be able to rejoin the game after death Other structures provide automated base defense to some degree healing functions and much more,Player advancement is different depending on which team you are on As a human players are rewarded with credits for each alien kill These credits may be used to purchase new weapons and upgrades from the Armoury The alien team advances quite differently Upon killing a human foe the alien is able to evolve into a new class The more kills gained the more powerful the classes available,Missing,0.0,0.0,0.0,100.0,1.0,0.0
28,[5],92970,UberSoldier,[6],UberSoldier is a World War IIbased first person shooter developed by Burut and released in 2006  UberSoldier follows the journey of the fictitious Karl Stolz a Nazi soldier who has through the process of being killed in duty then being resurrected acquired supernatural powers which aid him in combat Just before he was indoctrinated by the Nazis a member of the German Resistance rescued him and effectively changed his loyalties Karl Stolz now became the UberSoldier of the German Resistance helping them destroy the UberSoldier fabrication infrastructure,Missing,Missing,6.49,0.0,12.9,50.0,10.0,8.0
29,[14],80667,Tennis Elbow 2006,[6],Tennis Elbow 2006 allows players to compete in a World Tour of 125 events against 300 players Both the entry and Champions Race ranking systems are incorporated  the former covering the last 52 weeks and the latter being fixed over a single calendar year Players can be defined as volleyers defenders punchers or varied with definable kit colors and playing abilities As you play the game your players ability improves  by more if you lose Assign these points for faster and more accurate serves as well as faster running and bigger jumps,Single matches can be two against one as well as the more conventional singles and doubles Network and internet play is offered There are seven distinct court types  clay grass hard bluegreen hard synthetic indoor hard and indoor synthetic Action replays can be viewed in slow motion fast speed and rewound,Missing,,,,,,
30,"[12, 25]",79163,Tales of Eternia Online,[6],An MMORPG set in the Tales of Eternia universe The game was formally released in 2006 and lasted only a year before the servers were taken offline due to a declining number of players,Missing,Missing,,,,,,
31,"[9, 15]",78690,Diner Dash 2: Restaurant Rescue,[6],Diner Dash 2 Restaurant Rescue is the second installment to the popular game series Diner Dash preceded by Diner Dash It is published by PlayFirst like all other Diner Dash series,Flo is watching a big news story on the TV and discovers that the greedy landlord Mr Big is about to demolish the 4 restaurants of her friends Darla Tony Margarita and Toshiro and build a Mega Multiplex Food Plaza over them but they protest saying Mr Big purposely raised their rent to snuff out their business In a bid to save them Flo appears at the scene just as the bulldozer is ready to destroy Darlas Café    Flo then helps Darla through 10 shifts and successfully upgrades the Café to a become more attractive and mails the rent check to Mr Big initially shocked at receiving the check Mr Big still has 3 more plots of land to use and points the bulldozer in the direction of Tonys Pizzeria    Tony then cries for Flos help and runs to the rescue successfully earning enough money to upgrade the Pizzeria and for the next rent check Tony thanks Flo for her help Mr Big still in the game decides to convert the plans for the Mega Multiplex Food Plaza into a rectangle building with the bulldozer pointing to Margaritas Cantina Margarita then requests Flos help who helps her by serving enough at the Cantina to upgrade it and make enough in finance for the 3rd rent check The Cantina successfully stays in business and Flo runs to help Toshiro    With Mr Bigs plans put into a big halt he then decides to convert the Mega Multiplex Food Plaza into a skyscraper Flo then completes her quest after making enough to decorate Toshiros Grill and mail the final rent check to Mr Big who is now down in the dumps with his plans ruined is ready to retire but Flo appears and turns the Big Corp Lounge into Flos Lounge and turns Mr Big into her 2nd waiter After completing the Lounge Mr Big announces he will change his dirty ways,Missing,4.37,6.0,10.17,76.0,7.0,7.0
32,[4],78684,Ragdoll Masters,[6],A 2D fighting game where players battle using flying rag dolls,Missing,Missing,,,,,,
33,Missing,69993,Curious George Learns Phonics,[6],Curious George joins the circus in this fun phonics adventure George is up to his usual antics sending circus animals flying through the air in dashing acrobatics laughing at the clowns jokes playing music and chasing down letters and their sounds Six games and activities teach children to recognize letters sounds and to sound out words as their build basic reading skills  We teach the way children learn As children learn about letter names the sounds in language phonemic awareness and letter sound associations phonics they learn the basic skills of reading and writing Children explore at their own pace and discover the joy of learning while they play games and activities that teach phonemic awareness and phonics There are gentle challenges and fun magical rewards  Bring a school learning environment into your home We use the latest research and reinforce skills developed in the widelyused Invitations to Literacy Program to help you teach your child to read  Features  Astonishing Animal Acrobats  Animals fly through the air doing acrobatic stunts in this rhyming alliteration and blending game Phonics Fun House  Clown around and see if you can make words out of letter sounds Peanut Pickup  Help George and Eddie the Elephant find their way around a maze of initial consonant sounds Comedy Clowns  Find loads of laughs while testing your wits and your knowledge of initial and final consonant sounds Sammy the Musica Seal  Help Sammy make music while building knowledge of vowels and their sounds Story Theater  Practice reading and sounding out words with Thea and her entire troupe Print 10 original storybooks  featuring the Story Theater productions,Missing,Missing,,,,,,
34,Missing,60122,De Baron,"[3, 6, 14]",A piece of Interactive Fiction written by Victor Gijsbers Winner of the Spring Thing 2006,Missing,Missing,,,,,,
