,genres,id,name,platforms,summary,storyline,main,extra,completionist,review_score,review_count,people_polled
16,"[12, 32]",205694,Sightless,[6],This game is an exploration based game with RPGlike elements and stars Sena a curious boy who yearns to learn more about the world he lives in,This game is an exploration based game with RPGlike elements and stars Sena a curious boy who yearns to learn more about the world he lives in,,,,,,
17,[31],201842,Strange Memo,[6],Strange Memo also known as Strange Fancy in older versions is a Japanese Yume Nikki Fangame Strange Memo is a traditional fangame You start as Maigo They can travel to the Fantasy World by sleeping on the bed and the main task is to collect effects scattered in it,Missing,,,,,,
18,Missing,198144,Duskworld,[6],Duskworld is a retrostyled firstperson shooter video game set in the fictitious rural town of Dusk Pennsylvania Players will engage into action where they must survive and find the exit of the level while surviving all hazards on the way Youll come across different horrendous opponents such as demonic livestock robed cultists sentient scarecrows and possessed soldiers You have a variety of powerful weapons at your disposal The game also has a multiplayer option and an online deathmatch mode which supports up to 16 players Gather your friends and headup for the challenge Will you survive,Missing,,,,,,
19,[5],196028,The Ultimate Torment and Torture,[6],The Ultimate Torment and Torture is a megawad for DOOM II released in 2007 and combines every Torment and Torture maps from Daniel Gimmer This is a complete compilation of all the Torment  Torture maps ever made including the allnew Episode 4 Havoc Get the full Torment  Torture experience with The Ultimate Torment and Torture,Missing,,,,,,
20,[34],194488,Kimi ni Semaru Otome no Lesson,[6],Missing,Missing,,,,,,
21,[32],185652,This Panda Needs You,"[6, 14]",Help panda restack her building blocks blown over by the wind with your block stacking and problem solving,Missing,0.0,0.0,0.0,0.0,0.0,0.0
22,[8],185485,Super Mega Bread,"[3, 6, 14]",A breadandbutter platformer where Bread Man must save his home from Dr Yogurt Bread Man can collect sticks of butter and then shoot them out to defeat enemies or boost through the air,Missing,,,,,,
23,[31],184834,Hell,"[6, 14]",Hell is a short point  click walking simulator It can be played in less than 5 minutes,Missing,0.0,0.0,0.0,0.0,0.0,0.0
24,"[12, 34]",183356,Welcome Home,"[3, 6]",Do I really want to go home  A spooky visual novel that revolves around a man and his past,Missing,0.19,0.0,0.0,0.0,0.0,1.0
25,"[26, 32]",180067,Crankies Workshop: Grizzbot Assembly,[6],Missing,Missing,0.0,0.0,0.02,20.0,1.0,2.0
26,"[26, 32]",180057,Crankies Workshop: Bozzbot Assembly,[6],Missing,Missing,0.0,0.0,0.07,10.0,2.0,4.0
27,"[26, 32]",180052,Crankies Workshop: Whirlbot Assembly,[6],Missing,Missing,0.0,0.0,0.18,0.0,0.0,2.0
28,Missing,180030,Crankies Workshop: Lerpbot Assembly,[6],Missing,Missing,0.0,0.0,0.03,0.0,0.0,1.0
29,[13],178562,Greetings,"[3, 6, 14]",Greetings simulator,Missing,0.04,0.0,0.06,67.0,6.0,8.0
30,"[12, 15]",178025,Jigoku Hell,[6],A game about eggs Made for AGBIC jam 2017,Missing,,,,,,
31,"[2, 9, 31]",171843,The Execution of Anne Boleyn,[6],Created for MAGS September 2017 for the theme Past and Future Collide When villains from the future alter the past a time traveler must try to set history back on track with the help of an imprisoned queen,Missing,,,,,,
32,"[5, 31, 32]",171637,Rabi-Ribi: Is the order a DLC?,[6],What are Ribbons friends up to and whats the source of that mysterious aura under the island Go high above RabiRibi Ravine and deep into the Hall of Memories to find out,Missing,,,,,,
33,"[13, 15, 32]",170301,Ashes of the Singularity: Escalation - Juggernaut,[6],Pummel your enemies into submission with brand new heavyhitting Juggernauts These massive warships may be expensive to make but they have the potential to dominate the battlefield and turn the tide of a war quickly,Missing,,,,,,
34,[32],164636,Bendy and the Ink Machine: Chapter Three,"[6, 34, 39, 48, 49, 130]",The exciting third chapter of Bendy and the Ink Machine has finally emerged In this Chapter Three DLC discover the secrets of angels solve the riddles of the ink and help Henry survive in this terrifying forgotten cartoon studio,Missing,,,,,,
35,"[15, 32, 35]",164467,100% Orange Juice: Witch Pack,[6],This Extra Character Pack for 100 Orange Juice adds 2 allnew playable characters from developer Orange_Juice  Ceoreparque and Miusaki from the Alicianrone universe and a new single player campaign featuring them Both characters come with character and announcer voices,Missing,,,,,,
36,[13],164021,Pinball FX3: Sci-Fi Pack,"[6, 130]",Space travel supernatural events and gigantic alien machines await in the original and imaginative SciFi Pack featuring Mars Paranormal and Earth Defense,Missing,,,,,,
37,[13],164019,Pinball FX3: Marvel Pinball - Heavy Hitters,"[6, 48, 49]",Do you have what it takes to handle your favorite Marvel Super Heroes Prepare for exciting pinball action built around Marvels most explosive personalities in the Marvel Pinball Heavy Hitters Pack,Missing,,,,,,
38,[13],164009,Pinball FX3: Marvel Pinball - Marvel Legends Pack,"[6, 48, 49]",Team up with iconic Super Heroes as they battle toetotoe with notorious villains in the Marvel Pinball Marvel Legends Pack featuring Caprtain America Doctor Strange and Fantastic Four,Missing,,,,,,
39,[13],164006,Pinball FX3: Marvel's Women of Power,"[6, 48, 49]",Team up with the stellar female Super Heroes of the Marvel Universe in the Marvels Women of Power twopack which combines two tables featuring Ms Marvel SpiderGwen Squirrel Girl Black Widow Captain Marvel and more as they combat villainy,Missing,,,,,,
40,[13],164003,Pinball FX3: Marvel Pinball Original Pack,"[6, 48, 49]",This four table pack features some of the most iconic Super Heroes in the Marvel Universe SpiderMan Wolverine Blade and Iron Man Use your pinball wizardry to save the universe from notorious Super Villains Marvel Pinball is the ultimate Super Hero pinball experience,Missing,,,,,,
41,"[13, 30]",163998,Pinball FX3: Marvel Pinball - Avengers Chronicles,"[6, 48, 49]",Marvel Pinball Avengers Chronicles takes the critically acclaimed pinball series to uncharted territory Each of the four tables in this brand new pack chronicles a blockbuster event in the Marvel Universe Marvels The Avengers based on the 2012 film from Marvel Studios Fear Itself The Infinity Gauntlet and World War Hulk,Missing,,,,,,
42,[13],162806,X-Plane 11: Aerosoft - Airport Dublin V2.0,"[3, 6, 14]",The capital airport of Ireland for your home flight simulator With up to 20 million passengers per year Dublins International Airport is of course the number one in Ireland and also ranked 15th of all European airports,Missing,,,,,,
43,[13],162386,Train Simulator 2021: BR Class 419 MLV BEMU,[6],The bespoke BR Class 419 comes to Train Simulator 2021 and is perfect for any Southern Region motorluggage hauling in this enhanced Pro Range reproduction,Missing,,,,,,
44,[13],161830,Microsoft Flight Simulator X: Steam Edition - FS2Crew Airbus Tools,[6],The FS2Crew Airbus Tools include FS2Crews Button Control Voice Control and Global FO Voice Set for the Aerosoft Airbus series,Missing,,,,,,
45,[31],161194,DC Universe Online: Episode 29 - Riddled With Crime,[6],Gotham City is in peril Batman is missing and Gothams villains are vying for power The Riddler has taken over Amusement Mile a turf grab from The Joker and his cast of misfits Batwoman and Nightwing are on the case to keep everything from spiraling out of control and theyre going to need your help,Missing,,,,,,
46,"[30, 32]",158450,Zaccaria Pinball: Farfalla 2017 Table,"[3, 6, 14, 130]",Farfalla 2017 Table is a modernized version of original Farfalla table from 1983,Missing,,,,,,
47,[13],157892,Microsoft Flight Simulator X: Steam Edition - Night Environment Benelux,[6],Night Environment Benelux for FSX Steam Edition revolutionizes your night flying experience in The Netherlands Belgium and Luxembourg,Missing,,,,,,
48,"[9, 32]",151570,Don't Die,[6],Henry Baker is a normal guy Really So after another day of work its your job to help him go through his evening and finally go to bed Easy right,Missing,,,,,,
49,[13],151055,Pinball FX3: Zen Classics,"[6, 130]",Zen Classics features a dazzling collection of four Zen Studios original pinball designs all upgraded for Pinball FX3 Shaman El Dorado Tesla and V12 have been remastered with updated graphics superior ball physics and deep social features,Missing,,,,,,
50,[34],150134,Kokoro: Baka-Monogatari,"[3, 6]",In Kokoro BakaMonogatari you take on the role of Player Tuu the newest student at the allgirls Sakura Blossom Academy Join her on her quest to find love among her colorful classmates That may be harder than she thinks Tuus bizarre adventure will bring her facetoface with the Yakuza telekinetic space aliens and the most terrifying thing of all meaningful interpersonal relationships,Missing,,,,,,
51,"[9, 32]",149917,XXZ: XXL,[6],Zombie Apocalypses turned out to be somewhat different from what science fiction authors used to write Only women can turn into zombies Day Z caught you in one of the biggest strip clubs in Las Vegas You are gathering a group of three people in order to escape the city,Missing,4.0,7.0,7.44,78.0,4.0,5.0
52,[12],148384,Kotori with a gun,[6],Play as Kotori from Love Live and shoot people with a gun hide their bodies in the grave yard behind the shrine and get different endings,Missing,,,,,,
53,"[8, 31]",148231,Sonic the Hedgehog 2 HD,[6],Sonic 2 HD is an unofficial overhaul of SEGAs franchise classic for the modern world It is made for fans by fans with no financial gain whatsoever  From the very beginning of the project Sonic 2 HD has focused on maintaining the feel that has made Sonic the Hedgehog 2 a classic while using new tools to reimagine the original as it could have been were it made today The games art direction reflects this but Sonic 2 HD has also given equal attention to unseen essential elements in the physics and audio The result of this is an unprecedented reinterpretation in high definition graphics music and gameplay of Sonic 2 which continues to set quality standards to this day  2D artwork is the foundation of Sonics retro roots With this in mind the goal was to produce a similar shading style to the Japanese original concept artwork and set it in motion with handdrawn animations Now 25 years after Sonic 2s release Sonic 2 HD can faithfully represent the originals cast of characters and environments in a world where technology no longer imposes artistic limitations,Dr Eggman aka Dr Robotnik has returned turning helpless animals into robots and forcing them to build his ultimate weapon the Death Egg But this time Sonic has a friend that can help him Tails Find the 7 Chaos Emeralds and stop Dr Robotniks evil scheme,0.25,0.0,0.28,100.0,1.0,2.0
54,[5],148193,Touhou Doom: Hell on Gensokyo,[6],Touhou Doom is a Doom total conversion mod based on the Touhou franchise designed to fuse the two games gameplay style,Missing,,,,,,
55,[31],145774,Psycologico,[6],Psycologico is a 2D isometric psychological horror,A nameless model decides to spend the night in the Fairson Hotel She immediately finds herself trapped inside and chased by the disturbing staff of the hotel But another guest simply named P seems to be willing to help her out,,,,,,
56,"[2, 9, 32]",145328,Saturdays,[6],This is a window into another world It doesnt end if you close the game but your life might Dont be afraid to die,Missing,,,,,,
57,"[12, 15, 16, 31]",144597,Divinity: Original Sin 2 - Divine Ascension,"[6, 14]",Go deeper into the world of Divinity Original Sin 2 the eagerly anticipated sequel to the awardwinning RPG  Explore the rich lore of the game with The Modern Chronicles of Reapers Coast  a comprehensive history of Rivellon in over 100 illustrated pages  Discover the mastery of Larians uniquely talented concept artists with The Essential Compendium of Notable Rivellonian Artwork a hefty art book featuring hundreds of pieces over 150 pages  A detailed map of Reapers Coast  Digital Art Pack more than 1200 pieces of concept artwork  the foundation of the games visual development  Relive your epic adventures from Divinity Original Sin 2 with the original soundtrack as composed by maestro Borislav Slavov The compilation contains 35 tracks and features a brand new orchestral version of Power of Innocence originally composed by Kirill Pokrovsky A bonus song is included in the album with lead vocals by the composer Borislav Slavov himself,Missing,,,,,,
58,[34],144167,Soundless - A Modern Salem in Remote Area,[6],A short denpa horror visual novel,Despite all the singing around her her world was soundless    A small village cut off from the rest of the world Phada spends its days slowly idling away time by speaking with one another eating with one another and dedicating all their attention to studying scripture With a population of only 145 the governing body of the town is the Group the name of the miniscule clergy that inhabits the church at the top of the hill They worship a protective God comprised of two halves the Barrier defensive energy and the Expulsive offensive energy    In a town where all you can do is socialize young Mercy is denied this Since birth she has seen the unseen and was taken in by the Group after losing her parents Upon turning 10 her vision seemingly became corrupt causing panic among the villagers It was decided by the Head Priest and the Holy Woman that the only way to deal with this curse is to aggressively apply the antibiotics    In other words isolate Mercy until she stops seeing things    Now an empty shell of who she once was 15 year old Mercy attends school and is constantly bullied by her classmates some truly afraid of her but most seeing her as an easy target The sudden death of the 25th Holy Woman startles the village causing many to believe Mercys curse is spreading and for her abuse to become more aggressive Then one day the Head Priest reveals God has given them two young Holy Women rather than one    When classes end the next day one calls out to Mercy    I can see it too,,,,,,
59,"[5, 31, 32]",141030,Castlevania: Simon's Destiny,[6],Castlevania  Simons Destiny is a standalone nonprofit GZDOOM based fan game born as a love letter to this legendary franchise This game aims to reinvent the very first NES title of the franchise with a nostalgic yet brand new first person gameplay All the levels from the classic NES era game have been reimagined like never before experience the tale of Simons fight against Dracula and his army of the night,Missing,2.07,2.21,0.0,83.0,8.0,10.0
60,"[5, 8, 32, 33]",140678,Redpulse,[6],Redpulse is a run n gun game inspired by bullet hell shooters that encourages speedy and aggressive gameplay,Missing,,,,,,
61,[8],138154,Crash N. Tense Adventure,[6],Crash N Tense Adventure a 2D Crash Bandicoot fangame inspired by the original Playstation 1 Crash games Exactly what youd expect from a Crash game single player classic platforming collecting crates wumpas and crystals avoiding or attacking enemies with a spin move not the Sonic variant and then trying to beat your time in time trials,Missing,,,,,,
62,"[12, 15, 24, 32]",135271,Clarent Saga: Tactics,[6],A Straightforward Strategy RPG Inspired by 16 bits classics The storyline follows the armies of Prince Abel of Meyr as he battle Pherrelios who invade them A great entry point for newcommers,Missing,0.0,0.0,0.0,0.0,0.0,0.0
63,[12],134741,Moonstone Deep,[6],Explore forgotten worlds and deadly dungeons with your companions make difficult choices and endure their consequences Solve intriguing puzzles to open doors and obtain key artifacts,Moonstone is a pretty mountain village that owes its riches to a famous mine that has recently become a source of major trouble for the inhabitants Since part of it caved in due to a mysterious explosion the village is haunted at night by dangerous creatures that have already caused one casualty Terence the Baker With your companions you decide to help the villagers for a handsome reward of course as nobody works for free nowadays to get rid of said monsters What starts as a simple cleaning operation of the mines quickly evolves into an epic drama about lost civilizations historic guilt race disputes and difficult choices about loyalty justice and trust And yes there is also a love story or two depending on your choices,0.0,0.0,0.0,0.0,0.0,0.0
64,"[2, 31, 34]",133572,Grey Plague,"[3, 6, 14]",Year 2020  A mysterious disease has broken out The disease is suspected to be a mutation of tuberculosis which had been eliminated years ago  With the power to see peoples internal organs can you save everyone from Grey Plague,Missing,,,,,,
65,[31],133387,The Investigation Files of Assistant Arimura,[6],Prequel to The Mystery Files of Detective Inaba No 3,Missing,,,,,,
66,"[5, 12, 31]",132151,Destiny 2: Limited Edition,"[6, 48, 49]",Destiny 2 Limited Edition includes a steelbook case and a collectors box with a booklet of secrets Cabal schematics postcards and Cabal military pawns It also includes the Destiny 2 Expansion Pass and a Premium Digital Content Pack an emblem legendary sword and emote  In Destiny 2 players will answer this call embarking on a fresh story filled with new destinations around our solar system to explore and an expansive amount of activities to discover There is something for almost every type of gamer in Destiny 2 including gameplay for solo cooperative and competitive players set within a vast evolving and exciting universe,Missing,,,,,,
67,[31],131577,The Mystery Files of Detective Inaba No. 3,[6],This is the third and final chapter of this horror adventure,Nina Arimura a high schooler and assistant to the Inaba Detective Bureau recently heard a rumor thats been getting passed among her classmates Theres a nearby mansion in which a ghoul is said to reside a few have entered the mansion only to never be seen again Soon after Arimura discovers some classmates trying to enter the mansion so out of concern for their safety she follows after them Soon after Inaba gets a call from Nina asking for help so it is up to Detective Sogo Inaba to investigate this abandoned haunted home all on his own,,,,,,
68,[32],131106,Sky Jump,[6],Sky Jump is a gorgeous addictive game that will keep the player entertained for hours,Missing,0.0,0.0,0.61,28.0,4.0,6.0
69,[8],130489,Explobers,"[6, 34]",Deep in the recesses of the digital world the Explobers find themselves in perilous predicaments Guide the Explobers to safety by blowing them up building pathways and navigating through dozens of fun tricky puzzles and challenging platforming stages Help them work together to achieve the seemingly impossible,Missing,0.0,0.0,0.0,0.0,0.0,0.0
70,[5],128854,ISIS Simulator,[6],You are soldier enemy are ISIS Soldier is good ISIS is bad ISIS are terrorist soldier kill terrorist Soldier goal is find and kill all ISIS terrorist then escape There are many ISIS for soldier to kill and a lot of fun for player to play ISIS Simulator Good luck,Missing,0.22,0.0,0.26,13.0,3.0,3.0
71,[34],126280,The Dawn of Lily,"[6, 14]",A cute fox girl has arrived to the earth with the mission of making the world a more happy place using a MyTuber Youtuber parody Can love grow between the two of them,Missing,,,,,,
72,"[9, 31]",125133,Eventide Collection,"[3, 6, 14, 48, 49]",Artifex Mundi Hidden Object Games Bundle    Embark on a fascinating journey through the world of slavic legends Find a rare plant and save the benevolent inhabitants of Heritage Park from the evil schemes of Boruta Rescue your niece from the clutches of Tvardovsky the legendary sorcerer Travel to forgotten flying islands among the clouds and prevent a catastrophic flood caused by the conflict between humans and the ancient Clouders,Missing,,,,,,
73,"[13, 15]",124798,Project Highrise: Tokyo Towers,"[6, 14]",Welcome to Tokyo a gleaming beacon of modernity and the pulsing heart of the Land of the Rising Sun,Missing,,,,,,
74,"[12, 13, 15, 31]",124313,Heirs of the Kings,"[6, 34, 39, 48, 49, 130, 167, 169]",A story of destiny for those with the blood of the rulers,Missing,0.0,20.99,22.37,0.0,0.0,2.0
75,"[12, 32]",121282,Flandre's Dream: 36000 ft Deep,"[6, 82]",Save Flandre who is caught in deep sleep and can not wake up Gently evolving Touhou secondary creation RPG which gently raises and challenges the monsters of the deformed Touhou project Follow the story with more than 130 articles of Flandre and characters,One day Flan just stopped waking up While Remilia and Sakuya are away Meiling Patchouli and the Koakuma are scrambling to wake up Flan who has stopped waking up at Koumakan,,,,,,
76,[5],120494,Sniper: Ghost Warrior 3 - The Sabotage,[6],Play as Robert North in this massive singleplayer expansion See the story from the other side and witness the rise of the Separatists that lead to the main events of Sniper Ghost Warrior 3,Missing,3.25,3.59,4.31,56.0,5.0,7.0
77,[31],118271,Agents of Mayhem: Johnny Gat,"[6, 48, 49]",After the climactic events of Saints Row Gat out of Hell Gat is back in Seoul the place of his birth Gats been hard on the beat in this universe as a Lieutenant in Seouls police department but the tragic events of Devils Night left Johnny in a coma After awakening almost a year later Johnny discovers that all of the Seoul Metropolitan Police Agency have been wiped out and replaced with COP robot units  But Persephone Brimstone was aware of him and immediately recruited him recognizing his reputation for wanton destruction made him the perfect fit for MAYHEM,Missing,,,,,,
78,"[9, 12, 15, 31, 32, 35]",115409,Darkest Hunter,"[6, 130]",Choose your hero grab your weapon learn new spells and  HUNT Eliminate every nasty beast you encounter collect loot and find the rarest as well as the best equipment,Missing,0.0,0.0,0.0,40.0,1.0,0.0
79,"[31, 32]",115147,Middle Ages Hero,[6],Middle Ages Hero is a platform game in a medieval environment with an epic story built for the fun of its players Do not hesitate to try it,Missing,0.0,0.0,0.0,0.0,0.0,0.0
80,"[13, 31, 32]",114904,Inma Nemu no Chu-chu Seieki Tanken-ki,[6],Missing,Missing,,,,,,
81,[31],109257,Spacelords,"[6, 48, 49, 167, 169]",Embark on an epic scifi freetoplay adventure Spacelords is a brandnew take on the shooter genre Through its 4 vs 1 campaign you experience both sides of the story Join the Raiders in their fight to free the legendary Broken Planet or switch sides and fight as the Antagonist alongside the invading,Missing,7.92,0.0,0.0,54.0,5.0,2.0
82,"[9, 32]",106240,Lilith-M,"[6, 49]",Lilith woke up and found herself trapped in the lab Dark lights depressing echoes cold machines secret switches It all seems to tell her to escape from here as soon as possible,Trap conspiracy cold machine switch key rise ladder I hope that I am you to get rid of this nightmarelike lost city  I am Lilith my memory is locked When I woke up I found everything to be so badThere is only a little memory left my brother is my only family but I cant find him nowOnly one robot stay with me Suffered endless tormentPlease dont care about these thorns and lasers please dont be afraid of these punching machines and monsters because what is really worthy of fear is the endless despairIs my memory really locked in these iron blocks in wooden boxes in mysteryWhy is this robot like an enemy and a friendfollow like a shadow  I hope you can enter my world help me find lost memories find the truth of this laboratory and find the lost light I want to know in the end my despair it is broken by you or to pass on to you ,,,,,,
83,"[2, 9, 31, 32]",103209,The Journey Down Trilogy,"[3, 6, 14, 39, 48, 49, 130]",The Journey Down is a classic pointandclick saga with an AfroCaribbean vibe Get ready to embark on an epic journey of brainteasing adventure With the trilogy bundle youll get all chapters in one  Features  A twisting tale of intriguing adventure  Tons of handpainted environments  An all original jazzy reggae soundtrack  A fully voiced cast English  HD art and animations  English and German subtitles,In a shady corner of Kingsport Bay at the outskirts of St Armando Bwana and his trusted sidekick Kito struggle to make ends meet at their rundown gas station Little do they know that they are about to be thrown into a spinetingling adventure that will take them far from home and right into a twisting plot of corruption and danger  In the first chapter of The Journey Down the search for a lost journal leads to forgotten secrets of the mysterious Underland Follow Bwana and Kito as they puzzle their way forward and begin to uncover the true fate of their long lost father Captain Kaonandodo,,,,,,
84,"[10, 13]",100548,Project Cars 2: Limited Edition,"[6, 48, 49]",Project CARS 2 fans looking for something even more exceptional from the worlds most technicallyadvanced and beautiful racing game can choose between three refined boxed editions of the gamethese in addition to the standard version It includes   The full Project CARS 2 game  The Project CARS 2 game will arrive in an exclusively designed premiumpackaged  Steelbook case the worlds most soughtafter collectable packaging  A Project CARS 2 Sticker Sheet Unique and stunning Project CARS SMSR and  Esports imagery and iconography,Missing,,,,,,
85,"[9, 32]",98760,Cubesc,"[6, 39]",Imagine facing your nightmares in a lonely and frightened way Kira and his teddy bear find themselves in a situation like this and try to find a way out by solving the puzzles they face Help Kira to explore his world and guide him through this dilemma Find the secret ways and defeat the darkness with Kiras intelligence Have a pleasant time with the misleading and dynamically changing levels Enjoy the interaction of Kira and his world with puzzles Cubesc offers you a unique minimalist puzzle experience in a fantastic atmosphere of 3D designs and visuals Unique melodies and music adapted to Kiras journey,Missing,,,,,,
86,"[13, 33]",98501,Fake Lay,"[6, 34, 82]",Live out your wildest fantasies in the kinkiest clickerdating sim ever Disguise yourself as a cab driver film director masseur or any other job that can get you laid While youre at it take some nudes of the girls you seduce film some smokinghot scenes and use them to make big money,In Fake Lay the kinkiest hentai game around disguise is the key to faking your way to the perfect lay Take the role of a lucky guy who inherited a cab and sweet talk and seduce your way into the girls hearts and pants Your main goal is pretty simple  drive around and pick up girls Convince them to undress for you and to appear in your steamy porn videos As you work your way to the top as a selfmade Casanova youll be able to train your disguise skills by selling the hot porn videos you filmed If you want to make it to the top youll have to choose the right mix of disguise and seduction to ensure that you get laid Good luck,180.0,0.0,0.0,40.0,1.0,1.0
87,"[5, 32]",98212,Dimension Hunter VR,"[6, 162]",Dimension Hunter allows you to immerse yourself in this tongue in cheek over the top retroarcade experience with a unique choice of free or railed movement Fast paced hardcore fluid gameplay mechanics with a unique and yet familiar comic book style of carnage and gore,Missing,0.0,0.0,0.0,0.0,0.0,0.0
88,[9],97946,Unpuzzle,"[6, 34]",Clear 150 levels piece by piece in a relaxing puzzle game Good difficulty and learning curves guarantee a way to teach you to play without annoying tutorials There are no time limits no punishments for mistakes no wrong solutions and there always is a way to proceed And yet 10 additional mechanics provide enough challenge even for puzzle fans as they are combined So if you feel stuck  use a hint skip the level or just close the game take a break and continue from where you left off once you are ready,Missing,1.67,0.0,0.0,0.0,0.0,1.0
89,[32],95588,Mapas do Horizonte - Um jogo para conhecer BH,[6],Neste jogo infantojuvenil gratuito que reúne quebracabeças em formatos diversos e jogos de encontrar objetos o jogador conhece um pouco mais sobre a história da capital mineira ao passar por diversos desafios junto da professora Clara da motorista Suely e da turma de alunos,Missing,0.0,0.0,0.0,0.0,0.0,0.0
90,"[13, 15]",95413,Arma 3: Laws of War,[6],Explore a different perspective on the battlefield with the addition of a humanitarian faction van drone minicampaign and much more in the Arma 3 Laws of War DLC,Missing,,,,,,
91,"[15, 32]",93593,Chimera of Tactics 1,[6],Detection bombard headon attack launch missiles intercepting the missile boarding seizing enemy ships skills of rolessuch as make enemy missiles Uturn offensive warfare defensive warfare breakout warfare,Missing,,,,,,
92,"[31, 32]",92423,Sevgilim Olur musun ?,[6],Sevgilim Olur musun   biraz Biri Bizi Gözetliyor biraz da Gelinim Olurmusun programlarından ilham alınarak tasarlanan bir oyundur İçerik olarak bu yarışmalardan çok daha fazlasını barındırıyor,Missing,1.68,0.0,1.79,28.0,4.0,5.0
93,"[14, 15]",91327,Blood Bowl 2: Official Expansion,"[6, 14]",With Blood Bowl 2 Official Expansion includes    8 new races Amazon Ogres Goblins Halflings Vampires Elven Union Underworld Denizens New race The Kislev Circus  New multiplayer modes and tools  A new solo experience  The AllStar Players and Mixed teams  A new Khemri stadium,Missing,,,,,,
94,"[12, 31, 32]",90652,YouTubers Galaxy,[6],Warning This Game is only available on Spanish  Acompaña al YouTuber ITownGamePlay en está increíble aventura junto a sus suscriptores para restaurar la paz en su mundo,Missing,,,,,,
95,[8],87817,Super Mario 64 Online,[6],A Super Mario 64 hack that adds online multiplayer functionality to the game among many other things,Missing,,,,,,
