first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1473638400,275796,Refined Storage,"[3, 6, 14]",Refined Storage is a mass storage mod for Minecraft that offers the player a networkbased storage system allowing them to store items and fluids on a massively expandable device network,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1473379200,273209,Duke Royale Remake,[6],Replica of E4L4 for the PSXexclusive episode Plug n Pray,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1474329600,271851,Infernal Ascent,[6],Small to mediumsized vertical mixedtexture map,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1473379200,270652,Shaky Ground: Apocollapse,[6],Duke woke up from his slumber The hotel room looked dark The sky outside still tried to go for as many shades of grey as possible but at least it stopped raining What just happened It felt like the entire room was shaking An earthquake As far as Duke knew there were no major fault lines in Europe Must have been his imagination Suddenly the room started to violently shake again But this time it didnt stop,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1474502400,266873,Super Freaks 1 Remastered,[6],Super Freaks 1 Remastered is a remastered version of The Search of Tikiman made to celebrate the original games 10th anniversary It also served as a soft reboot of the series and introduced the modern charactersdesigns,[8],Missing,Missing,nan,nan,nan,nan,nan,nan
1473897600,265197,Heartium,[6],A fantasy SRPG,"[15, 16]",Missing,Missing,nan,nan,nan,nan,nan,nan
1473552000,263425,Plutonium Sandpit,[6],A very large single map for Doom2 You are para dropped on an abandoned industrial sand planet to investigate why the base was deserted Sensors indicate the presence of hellspawn Find the cause why facilities have ceased production and destroy any hellspawn you face,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1473984000,263402,Higurashi When They Cry Hou: Question Arcs,"[3, 6, 14]",Higurashi When They Cry Hou Question Arcs is a bundle released exclusively on MangaGamers website that includes the first four remastered chapters of the game,"[31, 34]",Missing,Missing,nan,nan,nan,nan,nan,nan
1474070400,263358,The Journey,[6],A new 32map megawad for DOOM II focusing on short to medium length levels played in a series or from pistol start in single player or cooperative THE JOURNEY takes you across a variety of locales challenging you along the way with insidious traps and vicious monsters The levels are easy to understand but dont underestimate them because of the lack of massive hordes Close quarters and strategical monster and item placement will test your skills The average time to complete a given level is about 8 minutes,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1472860800,262307,Lighthouse,[6],Lighthouse aka FAROWAD is a singlelevel PWAD for Doom II and the ZDoom source port It was designed by Angry Saint uses the music track Blood Jungle by Jonathan ElBizri and was also submitted to the Vine Mapping Contest 2016,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1474329600,262280,Vine Mapping Contest 2016,[6],The Vine Mapping Contest 2016 was an event organized by Joel Vargskelethor Johannson of the Vinesauce streaming team The terms were simple make a WAD with up to three maps playable in ZDoom or GZDoom,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1473379200,262266,Spidersilk,[6],A dungeon map with a strange layout Skill 3  4 are linear while skill 2 marked especially so you can immediately see theres an alternate game mode is a mad dash for supplies Some monster behaviour has been changed,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1472774400,260861,End Point,[6],End Point is a sevenlevel PWAD for Doom II It is a collection of compact fairly short but action packed maps set in a variety of Earthy themes,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1473897600,259890,Absolute Dishonor,[6],Absolute Dishonor is a brandnew 8level WAD created between Michael Jan valkiriforce Krizik and Jon 40oz Vail  four maps from each map author The levels are inspired from oldschool Doom WADs from the 90s such as Memento Mori and The Plutonia Experiment,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1473897600,256879,Mutiny,[6],Mutiny is a 16level Limit Removing Community Project Episode for Doom 2 intended to be the spiritual successor of late 90s cyberpunk themed wads such as STRAIN Hacx Nimrod Dystopia 3 and Perditions Gate It features new colorful high contrast intentionally retro textures inspired by the works of Iika Keranen and Anthony Czerwonka complete with plenty radioactive signs warning stripes computers slime and rust,[5],Missing,Missing,5.25,7.23,17.0,50.0,1.0,4.0
1474502400,255328,Minecraft: Minecon 2016 Skin Pack,"[6, 9, 12, 34, 39, 41, 48, 49]",Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1474416000,251228,Firewatch: Audio Tour,"[3, 6, 14, 48, 49]",This update adds a commentary mode in which the games protagonist goes on a hunt for new tapes that contain the developers recollections anecdotes and more It also adds a freeroam mode,"[31, 32]",Missing,Missing,nan,nan,nan,nan,nan,nan
1473724800,246628,Dead or Alive 5: Last Round - Character: Mai Shiranui,"[6, 48, 49]",The super heroine of fighting games enters the fray  The flying fan the powerful flames the bewitching beauty  all come to life with the hottest fighters in gaming  Mai Shiranui puts her Shiranui style of ninja arts to the test in Dead or Alive  Download this to use Mai Shiranui in Dead or Alive 5 Last Round,[4],Missing,Missing,nan,nan,nan,nan,nan,nan
1473379200,242277,Nightmare Before Disney,[6],Nightmare Before Disney is a Five Nights at Freddys fangame a point and click horror game Created by the SubwooferX3 with motivation from Blackout1912 Nightmare Before Disney is a official remake of Subs 2015 NBD,"[2, 32]",Missing,Missing,nan,nan,nan,nan,nan,nan
1473465600,233697,Ore Excavation,[6],Allows players to mine whole veins of ore cut down whole trees or any other tool based action in one go Simple easy to understand configs are also provided for mod pack developers such as tool or block black listings size limits tick rate and much more,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1473033600,232755,The Treasured Medallion,[6],Manuel Cantez thought he had the perfect plan All he had to do was hide the statue until it was safe But when a freak storm washed him overboard all his dreams came crashing down But for Debbie Johnson this was only the beginning as she embarks on an adventure to find the truth behind Manuels disappearance A truth that will have her scouring the dense jungle for clues making deals with people that may not have her best interests at heart and even confronting the evil Chickcharnie a mythical creature that will protect whats hisat all costs,"[2, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1473379200,230000,Inochi no Spare,[6],Shukugawa Meguri is afflicted with an illness called the Oumon disease At this point in time nobody knows its cause and theres no real treatment for it yet The only option with a slight chance of success is to undergo a heart transplant But finding a compatible heart is something that can be compared with a miracle For that purpose Meguris sister Ria was actually born as a designer baby So that her heart could be used like a spare  This is the story about two sisters the youngest born for the sake of the eldest Other than their family only Meguris best friend Ryuuji knows about their secret Her resolve wavers during the little time they have left What will be the conclusion at the end of these emotional moments,[34],Missing,Missing,nan,nan,nan,nan,nan,nan
1474761600,227597,Nasu Plus,"[6, 82]",This is a shmup Yume Nikki fangame using the character from Yume Nikkis NASU minigame,"[5, 32, 33]",Missing,Missing,nan,nan,nan,nan,nan,nan
1474588800,227406,Dead by Daylight: The 80's Suitcase,"[6, 170]",Our five dear victi friends have decided that if they were to be savagely murdered they might as well do it with style  Dress your favourite survivor with iconic pieces of fashion from the 80s The 80s Suitcase includes  The Tartan Special Top The Skull Print Top the Siberian Tiger Legs the Stripes of Power and the Ripped Leggings for Nea  The Patches Denim Jacket the Ripped Jeans and the Leather Pants for Jake  The College Letterman the Hooded Training Top the Sports Leggings and the Mauve Presentation Pants for Meg  The Twotone Coat the Electric Jacket the Pale Jeans and the Red Flash Boots for Claudette  The Surf Tones and Dwight Cubed tshirts the Brown Slacks and the Watermelon Pants for Dwight  These cosmetics were included in the base game for console releases,[15],The Silo is one of the oldest buildings that made up Coldwind farm It stood for over fifty years before the great storm of 1984 brought the ancient structure crashing down It was only several days later that local police discovered the twelve bodies buried in the ruins The coach they had been traveling in was forced off the road by the storm The passengers had taken refuge in the old building  Investigators found that a severed central beam probably snapped by the ferocity of the wind was the cause of the tragedy The victims remains were hideous crushed buried deep in wreckage their twisted bodies mashed together under the weight of the collapse Only the grim slurry that oozed out from the base made locating the victims possible  It is only recently that a sealed suitcase full of clothes emerged from the ruins and was found by a group of happy few soon to be fewer A welcome change as well as a tribute to the golden age of slashers,Missing,nan,nan,nan,nan,nan,nan
1473724800,226634,Rocksmith 2014: Variety Song Pack IV,[6],Play Never Going Back Again by Fleetwood Mac I Ran So Far Away by A Flock of Seagulls RefuseResist by Sepultura and Im Made of Wax Larry What Are You Made Of by A Day To Remember on any electric guitar or bass Each song includes a new authentic tone,"[7, 13]",Missing,Missing,nan,nan,nan,nan,nan,nan
1474934400,221536,Final Fantasy XIV: Soul Surrender,"[6, 9, 48]",Patch 34 brings myriad additions and refinements to the realm Challenge seekers can test their mettle against fellow adventurers in duels and the Feast custom matches Those whod rather sit back and watch can enjoy the action with the new spectator mode Whether youre relaxing in your new apartment or exploring the realm to collect wondrous tales theres something for everyone here in Eorzea,[12],After a thousand years of bloodshed and sorrow the shade of Nidhogg rage incarnate fell at last to the Warrior of Light So it was that the Dragonsong War drew to a close and the survivors bloodied but unbowed could begin to pick up the pieces A new day dawns in Ishgard and her champions may rest easyif only for a moment For every ending marks a new beginning,Missing,5.21,7.79,0.0,83.0,26.0,24.0
1475193600,219158,Portal: Project Beta,[6],Using Valve assets from the video game Portal made in 2006 and mapsstoryline from 2006 The ProjectBeta team present a modification to Portal that allows players to play Portal 1 as it was in Late 2006 using a developer build from Valve to piece together the storyline present Portal ProjectBeta,"[5, 9]",Missing,Missing,nan,nan,nan,nan,nan,nan
1474848000,218529,Maze,[6],Maze or Kai in Japanese is a short Japanese RPG Maker 2000 Surrealistic Horror Game created by Space Debris,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1472947200,217800,SWAT 4: Elite Force,[6],Missing,"[5, 24]",Missing,Missing,nan,nan,nan,nan,nan,nan
1474329600,210940,Cossacks 3: Digital Deluxe,[6],Missing,"[11, 15]",Missing,Missing,nan,nan,nan,nan,nan,nan
1473552000,198519,Temple of Tangram,"[3, 6, 14]",Do you seek wisdom inner peace and truth Take yourself out of this cold harsh world and embark on a transcendental adventure Choose your own path on your quest for the legendary hidden Temple of Tangram Enrich yourself with wisdom and experience as you puzzle your way through amazing landscapes Find your way,[9],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1473984000,198116,Sonic Unfair 2,"[6, 82]",Missing,[8],Missing,Missing,nan,nan,nan,nan,nan,nan
1475193600,194489,"Goshujin-sama, Maid Fuku wo Nugasanaide.",[6],Missing,[34],Missing,Missing,nan,nan,nan,nan,nan,nan
1474416000,184011,Duck Duck on the Loose,"[6, 82]",Look walk and talk like a duck,[31],Missing,Missing,nan,nan,nan,nan,nan,nan
1474329600,182280,Haunted Hotel: Silent Waters,"[6, 14]",Can you uncover the hotels secrets and escape before its too late Find out in this gripping hiddenobject puzzle adventure,"[2, 9]",A lovely picnic turned into a nightmare for three friends The students were looking for a place to wait out the storm and walked into the old hotel full of ghosts Search the abandoned hotel reveal the secrets of the Hillmark family explore the rooms and find the way outside Remember that it might be scarier than it seemed at first,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1472947200,177716,Lacuna III,[6],Ill bring you the rom sometime Youd like it Have you played the first two,[31],Missing,Missing,nan,nan,nan,nan,nan,nan
1472947200,177384,Pretty Please,"[3, 6, 14]",Make me pretty please A short game about a lady who goes into a beauty clinic to fix a few things Features several endings and beautiful artwork made in 3 days for a game jam The game contains 497 dialogue blocks containing 3644 words and 19587 characters for an average of 73 words and 39 characters per block The game contains 11 menus 15 images 14 screens and a total of 3 possible endings,[34],Missing,Missing,nan,nan,nan,nan,nan,nan
1473638400,176935,"No Stars, Only Constellations","[3, 6, 14]",This is just a short narrative game about looking up at the sky and thinking about it while that cute guy next to you just wont shut the fuck up about space,[13],Missing,Missing,0.2,0.0,0.0,0.0,0.0,1.0
