,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[5],273726,A Taste for Blood,[6],6map episode for Doom 2 These maps ranging from small to large hopefully combines good detail and atmosphere with at times strong difficulty,Missing,Missing,,,,,,
1,[5],271304,Subterranean Library,[6],Large ruined subterranean library with tight corridors bloodfalls and eerie atmosphere The map source is included,Missing,Missing,,,,,,
2,[5],268869,Hall of the Saint,[6],You came into this place and then there were these monsters and you grabbed some weapons and bombs and you also read some magic books and throwed some eggs and killed the monsters with the stuff and magic and then you found the exit and went on your way,Missing,Missing,,,,,,
3,[31],261996,Assassin's Creed III: Benedict Arnold,"[6, 9]",Benedict Arnold is a singleplayer downloadable content addition for Assassins Creed III It was originally available exclusively for PlayStation 3 and PC,Missing,Missing,,,,,,
4,[7],261384,TrotMania: Rhythm is Magic,[6],TrotMania Rhythm is Magic is the first installment in the Trotmania series The game primarily features songs from seasons 1 and 2 of My Little Pony Friendship is Magic with the addition of various fan made songs and remixes,Missing,Missing,,,,,,
5,[5],260028,Doom 3,"[6, 9, 12]",The 2004era Doom 3 with enhanced graphics a checkpoint save system 3D Capability for 3D Televisions and AchievementsTrophies Xbox 360 Steam and PS3  Unlike the original game which featured the Flashlight as a weapon itself the BFG Edition instead was armormounted meaning players can attack and illuminate dark areas simultaneously  It was released inside Doom 3 BFG Edition,Missing,Missing,10.89,12.93,16.35,74.0,466.0,479.0
6,[5],256824,Putrefier,[6],A single GZDoom map for Doom 2 not only raises the bar but megablasts it up to how the hell is that even possible heights Putrefier is set in an imposing UAC facility filled with shadows beasties and architecture straight out of an idTech 3 game As you descend into the base things get weirder with creepy malfunctioning technology and demonic spaghetti crawling out of the walls in a sickeningly cool manner There are no fanciful scripted cutscenes but the thick atmosphere of the map suggests that the experience is part of a larger narrative than whats visible on the surface a notion heavily reinforced by the setup to a brilliantlydone boss battle,Missing,Missing,,,,,,
7,[12],254706,Space Funeral 2,[6],Space Funeral 2 also known as Blood Blood is a very brief fanmade sequel to Space Funeral and was released by DarkChibiShadow on October 13 2012 It is regarded as the shortest game in the series Space Funeral 2 is then followed by Earth Birth,A new artist has come to the land of Phillip and Leg Horse to create mayhem once again This artist referred to as Cancer was a fan of the antagonist of the first game Moon Cancer attempts to recreate Moons vision but falls short in many areas,Missing,,,,,,
8,"[5, 31]",251242,Nuign Specter,[6],Missing,Missing,Missing,,,,,,
9,[34],242388,Phantom: Phantom of Inferno,"[6, 12]",Missing,Missing,Missing,,,,,,
