first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1161302400,275496,Thief: The Complete Collection,[6],Slip into the world of Garrett the greatest thief the world has never seen Thief  The Complete Collection contains all three of the genredefining stealth adventures including the ultrarare Gold edition of the first Thief game,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1161820800,273721,Scimitar,[6],20 shortish levels split into three episodes Rear Entry Knee Deep in the Sludge and Into the Blood The Source  Thats what they call it No one quite knows what it is apart from the birthing grounds of the monstrous army that invaded your planet Your team was sent to destroy it but the way in was heavily guarded and now only you survive Youll have to find another way in,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1161302400,268790,Impossible: A New Reality,[6],Dont trust your instincts Dont trust your sense of reality This fall there are more than three dimensions,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1162252800,237294,Unreal Anthology,[6],Released on the 8th anniversary of the initial game of the Unreal series this collection contained every title and expansion available for the PC todate with the notable exception of Unreal Tournament 2003 Also included in the bundle was a soundtrack CD featuring a selection of 23 tracks from the bundled games,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1161388800,218649,Max Payne@University,[6],Max PayneUniversity follows a young Max Payne during his time at university One year there is a dangerous threat to the university that escalates drastically very quickly,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1160438400,210488,Avatar: The Last Airbender,[6],Play as Aang Katara Haru and Sokka as you build your team into an unstoppable force in Avatar The Last Airbender Utilize your amazing bending powers and explore the mystic Avatar universe Experience an adventure of intrigue deception and revelation that exposes an even greater threat than the Fire Nation as you battle against new enemies and master your bending skills,"[12, 31]",Missing,Missing,5.96,7.14,7.8,55.0,57.0,38.0
1159920000,205983,Blasterball 3,[6],Blasterball 3 is a fresh new spin on the classic series thats sold millions worldwide Get set to break your way through mesmerizing patterns of colorful bricks in the most exciting customizable edition yet The allnew Level Editor lets you design your own levels Got a favorite song Load up your own MP3s and build your own soundtracks as you sit back and let the stress fall away Secret levels and additional features are just waiting to be discovered  so dont delay  dive in and play Blasterball 3 today,[33],Missing,Missing,nan,nan,nan,nan,nan,nan
1161648000,205946,"VeggieTales: Dance, Dance, Dance","[6, 14]",A modified version of Dance Praise featuring characters and music from the VeggieTales series,[7],Missing,Missing,nan,nan,nan,nan,nan,nan
1160956800,202938,From the Bottom of the Heart,[6],Negaeba Kitto tells the story of a young man who has recently been treated for a serious illness and who finds a certain kind of redemption in the most unlikely place,[34],Missing,Missing,nan,nan,nan,nan,nan,nan
1161302400,199200,Decontrologic,[6],Decontrologic is a very short adventure game You play as an unnamed man who just started the first day at his new job Soon it becomes apparent that its annoyingly hot in the building and you have to fix it,[31],Missing,Missing,0.0,0.0,0.0,40.0,1.0,0.0
1161820800,180266,Anno 1701: Limited Edition,[6],This limited edition of 1701 AD of which only 17001 units exist includes   1701 AD  1701 AD art book  1701 AD key fob  1701 AD soundtrack DVD in 51 surround sound  One of 3400 drawings signed by the artist framed in Passepartout  Five postcards with 1701 AD motives  Production overviewposter  Certificate of authentication,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1160352000,156177,Reksio i Kapitan Nemo,[6],The last part of the first series of the Rexs Adventures The heroes have fixed the story but instead of going home they ended up in the 19th century where their time machine was destroyed by a train They must now find some way to get back home,"[2, 8, 9, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1161907200,152027,Handball Manager 07/08,[6],Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1160697600,144954,Azathoth-D: Youtou Saisoku Densetsu,[6],A racing game starring the characters of Demonbane,[10],Missing,Missing,nan,nan,nan,nan,nan,nan
1161907200,142209,Guild Wars: Nightfall - Collector's Edition,[6],Guild Wars Nightfall is the third campaign of Guild Wars It is set in the NorthAfricanthemed continent of Elona    In Guild Wars Nightfall you will never face danger alone Not only can you group with any of millions of players worldwide but now for the first time ever youll be able to band together with customizable Heroes that will not only fight by your side but level up with your character and follow your orders as you fight to hold back the night    The Guild Wars Nightfall Collectors Edition box includes   ingame Miniature Varesh   exclusive dance emotes for Derwish and Paragon characters   Nightfall Bonus Music Key providing exclusive ingame music from Guild Wars composer Jeremy Soule   Making of Guild Wars Nightfall DVD   Artbook The Art of Guild Wars Nightfall   Nightfall Soundtrack CD   Nightfall Skill Pins   foldout standee of Warmarshal Varesh   Elona Map Poster,"[12, 15, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1161907200,135483,Lamento: Beyond the Void,[6],The game takes place in a fictional world inhabited by Ribika who look like humans but have cat ears and tails Their world has fallen into dark times  a mysterious void has made some places and even animals impossible to touch causing major food shortages A strange and deadly disease that has killed off a large percentage of the female Ribika population is also spreading  The hero Konoe exists in this miserable world living alone in the starving village of Karou who have turned to cannibalism The story begins with Konoe in Karou where he suddenly begins to see horrible dreams and strange marks appear on his body This is believed to be a curse so Konoe heads off to Ransen the big city in order to heal his body,[34],Missing,Missing,40.36,0.0,58.47,58.0,2.0,4.0
1160870400,135129,Super Luigi Dreams,[6],Super Luigi Dreams is an unofficial sidescroller platformer Mario fan game developed by Hatman and published by Mario Fan Games Galaxy Luigi has to help the fairy Dachi save his family friends and home from a mysterious man,[8],Mario is off to rescue Princess Peach kidnapped yet again by Bowser and Luigi is left at home doing chores Suddenly when Mario leaves a fairy runs to the Mario household and requests for the help of Mario Luigi mistaken for Mario decides to help Dachi save his family friends and home from a mysterious man,Missing,nan,nan,nan,nan,nan,nan
1160006400,132726,Super Slyder,"[6, 39]",Direct an adorable ball named Slyder through a thrilling set of mazes You guessed it the blue lovable hero is back with an allnew addictive adventure containing levelaltering items 9 unique characters and hilarious animations This new slippery version also comes with 280 challenging levels and an easytouse level editor Play the levels at your own pace with levelskipping ability Let the stress fall away as you slide into this fun adventure,"[9, 15]",Missing,Missing,nan,nan,nan,nan,nan,nan
1161043200,100132,Zoo Tycoon 2: Marine Mania,[6],Zoo Tycoon 2 Marine Mania is the third expansion pack for the video game Zoo Tycoon 2 The expansion focuses around marine animals as did the Marine Mania expansion for the first Zoo Tycoon game,"[11, 15]",Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1160697600,93977,AniMates,"[6, 20]",Animates is a 3D life simulator similar to Tamagotchi published on Nintendo DS and Windows by Lexicon Entertainment The game is distributed by JoWood Productions in Europe and Dreamcatcher in North America  Aimed at children aged 59 gamers can choose between 5 imaginary creatures You must nourish wash educate and amuse the creatures to keep the game going  The fairylike 3D world contains several attractions like swings and slides Next to that there are also 5 minigames available in the game  Moleomatic jump on the head of the moles to stun them Shoot the balloons shoot with a peashooter to pop coloured balloons Fishomatic catch fish with a fishing net Hopscotch jump on the good squares to advance Find the TweetTweet find 4 birds hidden in the games world The game uses a full 3D engine but with a traditional drawing style,[13],Missing,Missing,nan,nan,nan,nan,nan,nan
1160352000,79589,John Deere: American Builder Deluxe,[6],Missing,[13],Missing,Missing,nan,nan,nan,nan,nan,nan
