,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[5],275574,Vispire,[6],A collection of fast fun oldschool maps with varying difficulty levels,Missing,Missing,,,,,,
1,[5],271544,Root of all Evil: Infernal Science - Part 2,[6],Second part of Root of all Evil A large underground research facility,Missing,Missing,,,,,,
2,[5],271539,A Horse Named Quake,[6],Small vertical medieval courtyard with a builtin skill selection room The map source is included,Missing,Missing,,,,,,
3,[5],271362,The Isolation,[6],Large fortress with four differentlycoloredtextured areas around a Minecraftstyled courtyard,Missing,Missing,,,,,,
4,Missing,271168,DC Universe Online: Episode 22 - Science Spire and The Phantom Zone,"[6, 9, 48]",The twentysecond episode Science Spire and The Phantom Zone was released on March 2 2016 for members and March 9th 2016 for nonmembers The episode revolved around dealing with Phantom Zone malfunctions and sightings of a mysterious figure near the Science Spire Some of the core features of this episode include one Tier 7 Challenge in The Science Spire and one Tier 7 4Player Operation in The Phantom Zone,Missing,Missing,,,,,,
5,Missing,269601,Pretty Chaser,[6],Arcade style racing game,Missing,Missing,,,,,,
6,[31],269154,Jasei no In: The Serpent's Lust,[6],Jasei no In The Serpents Lust is a short linear game with a strong narrative It tells a story adapted from a Japanese classic collection of supernatural and paranormal stories called Ugetsu Monogatari This particular story is a very popular one in Japan and has gone through many adaptations since its initial creation around 1776,The protagonist Manago is a simple weaver girl who gets caught in a rainstorm A mysterious man in white appears out of nowhere and shields her from the rain lending her an umbrella Feeling indebted to him and perhaps a little attracted to him as well she tries to return the umbrella to his manor hidden deep in the woods Manago quickly becomes swept up in a romance that is not all that it seems and must figure out who exactly the mysterious man in white really is or face severe consequences,Missing,,,,,,
7,[5],268898,A Morte,[6],Berlin 1945 Things are heating up and Inside an old church a cabal of Nosferati begin opening portals looking for another realm to evacuate to Unfortunately for them they come across an arachnidinfested mausoleum where a hero awakens This mod has 15 new maps with 3 hubs new weapons and new monsters,Missing,Missing,,,,,,
8,[5],262608,Extreme Terror,[6],Demons have once again invaded a UAC military base Since you seem to be good at stopping such invasions the UAC has sent you to contain the situation,Missing,Missing,,,,,,
9,[5],262547,Absolutely Killed,[6],A full episode of short conceptoriented maps for Ultimate Doom Beware Not your traditional Doom WAD,Missing,Missing,,,,,,
10,"[12, 31]",262144,The Chimba's Adventure,[6],Chimbinha was living peacefully in his luxurious castle when he received the news that his new lead singer had been kidnapped by a hairy villain Now Chimbinha will go through a lot of trouble to get his singer back,Missing,Missing,,,,,,
11,Missing,259368,Absolute Silence: A Game Album,[6],Missing,Missing,Missing,,,,,,
12,[5],257499,No Sleep for the Dead,[6],A Doom 1 episode replacement and the spiritual successor to 1997s Dawn of the Dead This episode features 9 brand new original and consistently themed levels in classic good ol Doom style In addition you receive one bonus level which runs on E2M1,Missing,Missing,,,,,,
13,[5],257289,Miasma,[6],One fairly large and complex map Difficulty should be more on the challenging side harder encounters are mostly optional though,Missing,Missing,,,,,,
14,[5],252919,MAMH,[6],Missing,Missing,Missing,,,,,,
15,[5],252918,A Hero Once More,[6],Missing,Missing,Missing,,,,,,
16,[4],246409,Dead or Alive 5: Last Round - Character: Naotora Ii,"[6, 48, 49]",With lightning fast leg strikes Naotora Ii leaps into the fray This mashup brings together the action of Samurai Warriors and the fighting entertainment of Dead or Alive 5 Last Round Defeat the strongest fighters for the honor of the Ii clan  Naotora Ii joins Dead or Alive 5 Last Round as a playable character  Download this to use Naotora Ii in Dead or Alive 5 Last Round,Missing,Missing,,,,,,
