,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[15, 24]",275632,Spiritual Soul,[6],A tactical strategy game developed and published by Shuwa System which was released in Japan in 1998 for PC,Missing,Missing,,,,,,
1,[5],272018,Decay,[6],Decay is a dark atmospheric rather deadly level set in a ruined city,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
2,[35],263682,Gensei Haiyuuki,[6],Released through Disc Station Vol 20 in 1998 for Windows 95,Card game with Gensei Kitan characters,Missing,,,,,,
3,[5],263365,The Uprising,[6],Looks like youre coming out of retirement son  Another citadel was taken over by the forces of Hell just when you thought you exterminated them all  This time its not so easy The minions are more dedicated than ever to take over the world Theyve teamed up in larger numbers and in tougher groups This will be the toughest battle you may ever have been in provided you can last through this marathon of gunfire,Missing,Missing,,,,,,
4,[31],261878,Kurayami Zaka no Ie,[6],Afterwar Tokyo There is a hill called dark slope There is an old house where master is missing for 18 years already Women in the house still know nothing of that mysterious disappearance That is the beginning of the story about a serial killer,Missing,Missing,,,,,,
5,Missing,229070,Blue's Birthday,[6],Blues Birthday is a PC game released on September 8 1998 by Humongous Entertainment,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
6,[34],221464,Mystic Mind: Yureru Omoi,"[6, 7]",Allows the player to choose between a male or a female Kei Katsuragi or Megumi Kawai to play with depending on that choice the game will be different and the characters that the player will meet too male or female ones,The game begins when the players character is transferred to a private high school where he will meet the other main character of the game and the game will start there  The game features different endings depending on the players choices and character development during the gameplay So now it is up to the player to succeed in finding love or not,Missing,,,,,,
7,[31],218849,Haunted Castle II,[6],Fight Dracula in his castle Cross 10 Levels of terror starting from the Camilla Cemetery,Fight Dracula in his castle Cross 10 Levels of terror starting from the Camilla Cemetery,Missing,,,,,,
8,Missing,209739,Reader Rabbit's Math Ages 6-9,"[6, 14]",Reader Rabbit joins his pal Sam the Lion who has entered his dilapidated sailboat in a boat race when a tremendous storm ensues shipwrecking them on Pirate Island with their boat in pieces There they meet Penelope the Parrot who encourages Sam and Reader to build a new boat  Play as Reader Rabbit as he solves math puzzles to collect Boat Pieces but watch out The Pirats will do anything to stop Sam and Reader,Reader Rabbit reluctantly joins his pal Sam the Lion who has entered his dilapidated sailboat in a race With no rudder and a motley sail the twosome quickly begin to trail the other racers Sam suggests a shortcut which leads them into unknown territory As if that isnt bad enough a tremendous storm ensues shipwrecking them on Pirate Island and the boat parts collapsed As the two begin to despair Penelope the Parrot an island inhabitant comes to their aid She encourages Sam to build a new boat using parts that have been hidden around the island Meanwhile the Pirats fear that Sam and Reader are present to steal their cheese They have a secret plan to keep our heroes from building their boat and leaving the island and they will stop at nothing to ensure its success,Missing,,,,,,
9,"[13, 15]",178354,Traffic Confusion II,[6],Just like the original the goal is to solve the traffic congestion while keeping stress level of the drivers low You lose if stress reaches its maximum point,Missing,Missing,,,,,,
