,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,274271,JumpStart Adventure Challenge,"[6, 14]",Missing,Missing,Missing,Missing,,,,,,
1,273905,Millennium GamePak Gold,[6],Millennium GamePak Gold is a compilation game disc for Windows,Missing,Missing,Missing,,,,,,
2,273901,100+ Great Games,[6],100 Great Games is a collection of just over one hundred shareware and freeware casual games,[33],Missing,Missing,,,,,,
3,273543,Temple of the Ancients,[6],5level hub set in a variety of environments You start in a command center but explore medieval and technomedieval areas as you uncover the secrets of the Temple of the Ancients,[5],Missing,Missing,,,,,,
4,273157,Crucial Conflict 3: Acupa Dylana,[6],Duke pursues the aliens but is too late Rotterdam has fallen a prey to the alien cruelty With a totally massacred population the city looks strangely deserted,[5],Missing,Missing,,,,,,
5,273011,Strike Force,[6],Strike Force is a realistic team combat simulation in which players take the roles of either the infamous Terrorists or covert Strike Force operatives in missions that could change the fate of the world forever You will choose from one of 16 characters each with his or her own special training and characteristics and select reallife weapons and gear with which to wage war with your enemies You will need sound tactics quick reflexes and solid teamwork in order to prevail,"[5, 24]",Missing,Missing,0.6,0.0,0.0,80.0,1.0,1.0
6,273009,Weapons Factory Arena,[6],Remake of Weapons Factory on the Quake III engine,[5],Missing,Missing,,,,,,
7,271246,For My Babies 8,[6],Based on Tronyns Runezig map this level represent a sort of Metagyptian environment Medium to large Egyptian temple,[5],Missing,Missing,,,,,,
8,266707,Neo Sonic 2,[6],2000 the year Neo Sonic 2 was released on Windows Made and self published by Manic Team this action game is available for free,Missing,Missing,Missing,,,,,,
9,262263,CyberGroove,[6],CyberGroove is one of the oldest known DDR clones released for PCs In Taiwan it was released as an upgrade to Dance 2000,[7],Missing,Missing,,,,,,
10,262175,Asylum of the Wretched,[6],Asylum of the Wretched is a singlelevel PWAD for Doom II for limit removing source ports It was designed by Ian Myers and uses the music track  The PWAD is notable for its horror theme and atmosphere accomplished through the use of new graphics and sounds and a DeHackEd patch,[5],Missing,Missing,,,,,,
11,261205,Hardy Boyz Stunt Challenge,[6],Missing,[13],Missing,Missing,,,,,,
12,260976,Seishin Hakai,[6],That bizarre incident occurred at 8 PM Girl student was murdered with face distorted violently Strange killings keep happening around the hero When judgement and emotions disappear something is going to break,[34],Missing,Missing,,,,,,
13,254107,V.V.L. 2,[6],Missing,Missing,Missing,Missing,,,,,,
14,251350,Yoshi's Island PC,[6],Yoshis Island PC is a fan made 2D platformer based on the Yoshis Island series that was released on Mario Fan Games Galaxy by Emma Essex in the early 2000s and later rereleased in the Early 2000s FANGAME HELL collection,[8],Missing,Missing,,,,,,
15,250528,Matemágica,"[6, 14]",Matemágica is an educational game for children that aims to teach early math skills and logic The game was only released in Spanish and its divided on 10 CDs,Missing,Missing,Missing,,,,,,
16,248370,AceSpeeder!,[6],Missing,[10],Missing,Missing,,,,,,
17,242643,Een Wonderlijk Avontuur met Pardoes de Tovernar,[6],A Wonderful Adventure with Pardoes the Tovernar is a computer game on CDROM in which Pardoes has to defeat Pantagor through a journey through the Efteling It was published in 2000 by ReDi Entertainment BV,Missing,Missing,Missing,,,,,,
18,242636,RedCat: De Reusachtige Letterraket,[6],A game to expand vocabulary in a playful way,Missing,Missing,Missing,,,,,,
19,231854,Disney Hotshots: Disney's Tarzan,[6],Missing,Missing,Missing,Missing,,,,,,
20,229213,Battle of the Youstrass,[6],Battle of the Youstrass is a shareware Japanesestyle tactical roleplaying game  The game takes place on the world of Youstrass where two countries share a single continent and where technology and magic coexist One of the countries Kradion is largely frozen Its people are famous for their mercenary soldiers and mechanical fighters The other country Welfrad is prosperous and fertile Kradion depends on imported food When the great famine struck there was no food available and times were hard so Kradion attacked Welfrad all but destroying Welfrads royal knight units Just a few ace units survived because they were not in the capital when the attack came  Among these is Ryuke aka Blue Wing chief knight of the royal army who pilots the elemental fighter Huben Drake The game starts with Ryuke separated from surviving units He must survive and join his comrades to wage guerrilla war on the enemy  The game consists of largescale tactical battles which are played on an isometrically viewed map only part of which can be seen at once There is a mini map in the lower left of the screen which shows the whole game area and the location of any other units both friends and foe During actual battles between units the game switches to a different view which displays the combat As combat progresses the character collects experience points special items and additional special abilities,"[12, 16]",Missing,Missing,,,,,,
21,229139,Aabahran: The Forsaken Lands,"[3, 6, 14, 34, 39]",Aabahran is a multiuser dungeon or MUD A MUD is a multiplayer computer game that combines elements of roleplaying games hack and slash style computer games and social chat rooms MUDs are textdriven where players read descriptions of rooms objects events other characters and computercontrolled creatures or nonplayer characters NPCs in a virtual world  Aabahran has been in existence since June of 2000 ranking it in line with many of the longstanding MUDs still in existence Its world is rich dynamic and exciting It is also a roleplayingenforced playerkilling MUD What this means is that in Aabahran you are required to play a character to its full extent Additionally you may kill other players after a certain rank and within our highly balanced playerkilling ranges In fact because Aabahran has a balanced rare  unique item system you may need to kill other players in order to get that special sword or shield youve been looking for The world is massive with over 10000 unique rooms for you to explore Because of the variety of races and classes the game remains fresh and exciting and endlessly replayable,[12],Missing,Missing,,,,,,
22,228961,RedCat: De Snelle Sommenrace,[6],Missing,"[10, 33]",Missing,Missing,,,,,,
23,228803,The Cleft of Dimensions,"[3, 6, 14, 34, 39]",The Cleft of Dimensions is a text adventure MMO aka a MUD with content inspired by classic video games Do you want to jump on goombas Maybe youd rather immolate them with lava or bombard them with meteors You could always confuse them into hitting themselves Then again why fight goombas when you could enslave them into your army If that doesnt work out youve got this motorcycle you could crash into them The Cleft has 16 character classes each with a different play style Gameplay in the Cleft is as much about exploring as it is about killing things Secret treasure is hidden everywhere waiting to be claimed by those willing to endeavour Quests are prominent with activities ranging from committing industrial espionage for a paranoid innkeeper to seeking the blessings of the mana spirits To top it all off we have an active roleplaying community to make your own story part of the Cleft,[12],Missing,Missing,,,,,,
24,218186,Jumping Bean Jamboree,[6],A floppy disc available at Taco Bell locations for use on PC A Breakout clone featuring a jumping bean character eating Taco Bell products,[33],Missing,Missing,,,,,,
25,214934,Snow War,"[6, 14]",SnowWar is a multiplayer HalfLife mod based around snowballs fights,[5],Missing,Missing,,,,,,
26,214811,Gold Digger: The Lost Mines,[6],Gold Digger The Lost Mines is a multilevel climbing game with a unique balance between strategy and action You move around an old gold mine picking up and mining gold with dynamite while avoiding different adversaries This game is different and requires more reflex skills than Spacestation Pheta however thinkers will have just as much fun solving the Gold Digger screens There are 175 builtin screens plus an editor to create your own Available for Macintosh and Windows,[9],Missing,Missing,,,,,,
27,212752,RedCat: Het Machtige Monumenten Mysterie,[6],Brutus and Max have locked Big Ben Tower Bridge Piccadilly Circus St Pauls Cathedral and Buckingham Palace so no one can get in or out They want a lot of bones and cheese otherwise things will stay locked In a race through the subway RedCat must beat Brutus and Max to eventually find the keys at the stations with which he can open the locks,Missing,Missing,Missing,,,,,,
28,212738,RedCat Spookkasteel,[6],Grizella the wicked witch has captured WhizzKitty and only RedCat can save her RedCat must search in and around the magical haunted castle RedCat will have to face numerous enemies in five different worlds In the forest the castle the caves the graveyard and the castle tower Brutus and Max are also hiding and will try to thwart RedCat at the most unexpected times Along the way RedCat will encounter creepy and enchanted creatures such as giant spiders rednosed bats poison frogs and brightly colored ghosts,"[8, 31]",Missing,Missing,,,,,,
29,212588,Hitman Collection,[6],Hitman 1 Codename 47  Plan each assignment carefully to account for a variety of weapons surveillance data and multiple paths to completion Access black market weapons decoys traps and personnel from an innovative currency reward system Sharpen your skills through a comprehensive weapons and agility training session Artificial intelligence that redefines the genre of the Thinking Shooter  Hitman 2 Silent Assassin  Openended game play experience that allows you to balance surgical precision with visceral violent outbursts Lethal arsenal at your disposal to make every kill an experience to savor A deadly game of disguise allows you to assume the identity of your victims Features in mission saves selectable first and third person playable perspectives and enhanced graphics  Hitman Contracts  Travel the globe eliminating international terrorists and crime bosses from your hit list Complete your mission objectives with a wider variety of tactical approaches Improvise on the job picking up environmental objects to use as weapons Advanced enemy intelligence uses squadbased tactics to try to stop you New silent weapons stun gun syringe pool cue meat hook fire poker and more Increased assortment of firearms assault rifles sniper rifles SMGs shotguns handguns,"[5, 24, 31]",Missing,Missing,,,,,,
30,210277,Autobahn Raser III,[6],Autobahn Raser III is the third installment of Davilex Autobahn Raser series  Like in previous installments the player races through various German cities and on parts of the German Autobahn New to this game is the addition of the story character Krüger a police agent chasing down the Autobahn Raser club,[10],Missing,Missing,,,,,,
31,210099,End of the World,[6],Missing,[5],Missing,Missing,,,,,,
32,210073,Hoyle Kids Games,[6],Missing,Missing,Missing,Missing,5.0,0.0,0.0,95.0,1.0,1.0
33,210062,Identikit,[6],Missing,Missing,Missing,Missing,,,,,,
34,209571,Wham-o Frisbee Golf,[6],Missing,Missing,Missing,Missing,,,,,,
35,209435,Fishing,[6],30 unique lakes Amazing graphics Beware of the lake monster You got a bite,[14],Missing,Missing,,,,,,
