,genres,id,name,platforms,summary,storyline,main,extra,completionist,review_score,review_count,people_polled
19,[5],260790,Pizzeria of Peril,[6],Pizzeria of Peril is a limit removing map with only 99 monsters  11 secrets  and yummy doomcute pizza Are you up to the task of saving the pizzeria from hoards of demons,Missing,,,,,,
20,"[12, 34, 35]",259842,Truco!: Chapter 1,[6],Truco Chapter 1 is the first chapter of the game Truco,Missing,,,,,,
21,[5],259374,1 Bad Wad,[6],10 short quick Boom speedmaps  1 credits map with a solid colors theme,Missing,,,,,,
22,[12],258847,Today I Went on a Quest,[6],A curse has fallen on Magi Burger Three employees decide to head into the store on a day theyre not scheduled to save their coworkers from the evil that has struck them,In Today I Went on a Quest you play as Ryno and his two coworkers Cas and Lestir The fast food restaurant they work at MagiBurger has been set under a curse by one of the managers and all of their coworkers have become drones So Ryno Cas and Lestir head into the restaurant on their day off protected by the power of their street clothes to save their coworkers from this evil curse Once they enter the store theyre shocked when one of their coworkers comes charging and sends them into a battle And after emerging victorious they become worried remembering how many people usually work a single shift,,,,,,
23,[5],257572,Moonlit District,[6],Moonlit District is a VanillaCompatible episode for Doom 2 featuring textures from Perditions gate The WAD was a speedmap project made over the course of 4 days It was tested in Chocolate Doom Crispy Doom and DSDADoom complevel 2 Difficulties are implemented Mouselook jumping and crouching should be disabled if youre playing on a port with those features,Missing,,,,,,
24,[5],257352,Elysium's Curse,[6],This is my new wad containing 6 maps It uses Otex textures by ukiro It also features custom tree sprites by elend and Negatronica which really puts the icing on the cake as far as looks go Also that nice blue sky is by Mechadon taken from boxoskiesv3 MIDIs are by AD_79 which I felt fit the theme very well  Gameplay is mostly strategic with occasional mild slaughter elements Maps are generally short tough and fastpaced  Difficultywise Ive tried my best to cater for most players I wouldnt say UV is ultra hard but it can be rageinducing without the right care HMP is much more oriented for fun although still challenging in parts HNTR is a walk in the park  Pistol starts are possible but I personally think continuous play is a lot of fun for this wad,Missing,,,,,,
25,Missing,257340,Streets of Rage 2X,[6],Remake of the famous Beat Em Up series The remaster features improved artificial intelligence high resolution and frame rate new abilities the ability to block aerial combo attacks and much more Of the innovations the developers note a cooperative mode for up to 4 people,Missing,,,,,,
26,"[12, 31]",257038,Genshin Impact: Fleeting Colors in Flight,"[6, 34, 39, 48, 167]",Version 24 of Genshin Impact which included  New characters Shenhe and Yun Jin  New area Enkanomiya  New main story quest Interlude Chapter Act I  The Crane Returns on the Wind  New hangout events for Ningguang and Yun Jin  New main event Fleeting Colors in Flight  and more,Where light can barely reach a treacherous foe lies in wait in the shadows In a realm void of sunlight the remaining kindlings still burn And where the sun shines peoples hopes spring eternal These heartfelt wishes sparkle as bright as fireworks blooming in the sky,,,,,,
27,[31],256587,Nomifactory,[6],Nomifactory ファクトリーのみ is a questdriven expert pack focused on building largescale factories where you will put your automation skills to the test as you progress from punching trees to creativeinsurvival climbing the power tiers of GregTech Community Edition GTCE and its extension Shadows of Greg No complicated magic systems no forced combat or exploration Only Factories,Missing,,,,,,
28,"[5, 15]",255858,Tom Clancy’s Rainbow Six Extraction: React Strike Pack,"[6, 48, 49, 167, 169]",Enhance your Tom Clancys Rainbow Six Extraction experience with the REACT Strike Pack including  Frontline Cosmetic Pack includes Spectrum headgear uniform and weapon skin plus the REACT Lockjaw charm REACT Strike Pack XP Boosters for postlaunch events 10 discount on the ingame store This content is also available by purchasing Tom Clancys Rainbow Six Extraction Deluxe Edition,Missing,,,,,,
29,[12],254575,Decay,"[6, 82]",A survival RPG thats about an hour long thats totally not influenced by current events Go to work in the midst of a pandemic and a monster outbreak Buy food and try not to starve Hope you dont get sick or beaten to death on the way to work Hope you dont lose it,Missing,0.0,0.0,0.0,0.0,0.0,0.0
30,[4],254561,Guilty Gear: Strive - Additional Battle Stage: Lap of the Kami,"[6, 48, 49, 167, 169]",The additional battle stage Lap of the Kami becomes selectable ingame,Missing,,,,,,
31,[34],254095,My Therapist is a Futanari,[6],It feels like your life isnt going anywherelike theres some kind of mental block You take the first step towards making an improvement and set up an appointment with a therapist in your local area,It feels like your life isnt going anywherelike theres some kind of mental block You take the first step towards making an improvement and set up an appointment with a therapist in your local area,,,,,,
32,Missing,252047,Monstrosity,[6],Its a brand new day and youre in charge of the facilities new monstrosity  Take good care of it and make sure to write everything down you observe your job and your life depends on it,Missing,,,,,,
33,[5],252032,Doom 2: The Way We Remember It,[6],The entire of Doom 2 including music text levels and some graphics but from memory Even includes MAP33 plus 2 bonus maps,Missing,,,,,,
34,Missing,250323,"We Are Out of Food, Milton.",[6],We Are Out of Food Milton is a visual novelwalking sim about having to go to the grocery store even though you really dont want to,Missing,,,,,,
35,[9],249703,Giselle,[6],I tend to sit alone and talk to myself and in the emptiness of my room I hear my thoughts  Giselle is a short creepy puzzle RPG maker game where you play as a young girl trying to leave her room without getting consumed by her own thoughts,Missing,,,,,,
36,[13],249458,Paperquarium,[6],Paperquarium is the result of magic and the desire of your doodly fishes becoming alive It gives you the chance to take care of your own virtual doodly fish pets to see them grow and interact on real timescale,Missing,,,,,,
37,"[8, 9]",247310,Untitled Magnet Game,"[6, 14]",A game about magnets,Missing,1.03,0.0,0.0,55.0,2.0,4.0
38,"[31, 34]",246701,Old-Fashioned Way to Die,"[6, 82]",Missing,Missing,,,,,,
39,[34],246689,My Pig Princess,"[6, 14, 34]",An 18 Visual Novel taking place in a kingdom where the pig girl Emelie is the princess You play as a human farmer in this lighthearted comedy adventure featuring plenty of adult content,Missing,,,,,,
40,[34],245130,Gotoubun: RE,"[6, 14, 34]",Fangame from the acclaimed manga and anime series The Quintessential Quintuplets,A completely new story set during and after the original manga and anime storyline,,,,,,
41,"[13, 15]",241101,Cities: Skylines - Content Creator Pack: Map Pack,[6],Cities Skylines  Content Creator Pack Map Pack features 8 new maps by Sanctum Gamer where you can unleash your creativity and plan new metropolises,Missing,,,,,,
42,"[13, 15]",241100,Cities: Skylines - Content Creator Pack: Vehicles of the World,[6],A set of 21 new vehicle assets from around the globe brought to you by bsquiklehausen Fill the streets of your cities with iconic service vehicles like a Police Supercar and more,Missing,,,,,,
43,"[13, 15]",241098,Cities: Skylines - On Air Radio,[6],Cool cats rejoice On Air Radio brings jazz beats to Cities Skylines Ideal for building the smoothest cities around Tune in right now,Missing,,,,,,
44,"[13, 15]",241097,Cities: Skylines - Calm the Mind Radio,[6],Citybuilding got you stressed Tune that dial to Calm the Mind Radio the second relaxation station in the game to bring some chill vibes into your architectural workflow,Missing,,,,,,
45,[31],238852,Hitman 3: VR Access,[6],Death Awaits Agent 47 returns in HITMAN 3 the dramatic conclusion to the World of Assassination trilogy,Missing,,,,,,
46,"[8, 32]",237745,Dark Paradise Nigelopia: Mini Mix,[6],A 2D action game that takes place in the Dark Paradise of Nigelopia where girls are large and in charge The guys are pretty cool too but the big butt is the ULTIMATE weapon Also theres an optional Fart Mode which gets very noisy Zip across the colorful Dark Domains to take on your opponents,Missing,,,,,,
47,"[15, 31, 32]",237325,FNaF World Randomizer,[6],This is a mod for FNAF WORLD where enemy encounters bosses party members attack moves chip chests and byte shops are all randomized  You have the option of either playing Adventure Mode beginning with a team of 8 and going through the game as you would or Fixed Party which is having every move and party member from the start,Missing,,,,,,
48,"[12, 15, 32]",234870,Idle Calibur,[6],A Pixel Rogue  Real Time War  Idle Play  Open World  RPG strategy cute Anime game,Missing,0.0,0.0,0.0,0.0,0.0,0.0
49,"[8, 33]",234756,Chronos: Dawn of Time,"[6, 34, 39]",Chronos is a 2D action RPG game where you will need to fight fierce enemies and build your empire as you explore the dawn of time in a postapocalyptic world,Fight fierce enemies and build your empire as you explore the dawn of time in a postapocalyptic RPG,,,,,,
50,"[2, 31]",233331,What I Heard,[6],You are a Ladys maid to Lady Catherine Holloway the daughter of a wealthy and locally prominent family in the village of Thrumshire  Lady Elizabeth Holloway Catherines mother has been taken ill much to the suspicion of Lady Catherine You are asked to a private meeting where she tells you of her suspicions she believes her mother is being poisoned by someone in the house  You are to interrogate the staff listen to household conversations and find clues you have 3 days to find out as much as you can then you must accuse someone of the crime,Missing,,,,,,
51,[31],231533,Scout,[6],Scout is the ambitious son of a well known adventurer His father explored lost places and donated any treasures he found to let the world see it However there had been one treasure he never managed to locate and retrieve The golden hazelnut of an ancient squirrel temple Everything he found out about it had been written down in his diary which Scout years later recovered and further researched and eventually located the temple Now he needs your help to explore the its secrets and show the world his fathers lifes work  Scout is a short and compact atmospheric adventure game mainly focusing on creating a harmonic environment and nice simple graphics rather than complex gameplay and features The goal is to encourage the player to take their time while playing stop occasionally and just have a look around instead of rushing through it while still enjoying this ride,Missing,,,,,,
52,"[2, 31]",230175,Do Robots Dream of Ice Cream?,[6],Bobby the robots AI has progressed more than his creator Robert knows With his newfound curiosity to experience new things Bobby decides he wants to try ice cream and see what the big deal is,Missing,,,,,,
53,[8],230097,Kekcroc,[6],Kekcroc is a PC game based on the fictional game of the same name,Missing,,,,,,
54,"[2, 32]",229896,Doggo Dentist,[6],Welcome to Yarrow You are our newest Doggo Dentist During your totally rad career and stay with us you will meet so many gnarly furry friends promote your professional career and figure out what makes Yarrow the leading market competitor So what are you waiting for Lets begin  Doggo Dentist is my newest free and short indie pointand click game made in six weeks on the engine Clickteam fusion This is the beta version so it may be buggy  Doggo Dentist is an awesome and totally tubular 80s inspired point and click management game that you should like most definitely give a try Play as a newly hired dentist who must figure out how to perform his job in a not so radical dental firm called Yarrow Manage cleanings extractions veterinary services and many more tasks on 3 unique canines as you take the advice and heated conversation from another fellow employee named Chanice All in all you must figure out what to make of your new career and decide if Yarrow is the right fit for you,Missing,,,,,,
55,[12],229881,Chimera Online,[6],Chimera Online is an MMORPG with a high focus on the ever lasting war between the 2 Nations Rain and Millena Rain is living in the mountains and uses magical power for combat while Millena is living in the forests and uses a mainly physical combat style by using Swords and Bows  The game is designed for an easy entrance after just a few hours of Gameplay you can already participate in fights with your nation against the other nation While there are many dungeons and raids that can be done with the help of other player in your nation you can also progress alone and enjoy 1v1 combat or solo farming  If you are unsure which nation or class to pick you also test out any class you want to at any point in time All you have to do is login a free test account These TestAccounts have limited access ingame and are designed for pvp tests and special war events  The battle system is designed so that fights last for a moderate time Infinite chain of control effects aswell as 1hit KOs are banished from Chimera Online  The game is 100 free to play Everything you want to access ingame you can access without the need of any payment The Cash Shop mainly offers Special Skins and quality of life items that have no direct impact in the gameplay,Missing,,,,,,
56,[31],229381,ColourS,[6],ColourS is a Japanese Yume Nikki fangame The primary goal of the game is to explore Midoritsukis dream world and collect effects  One interesting element of this game is that the majority of the dream world is initially in grayscale There are several colored orbs hidden in the dream world for the player to find that will change the appearance of certain areas once obtained also granting the player access to new areaseffects,Missing,,,,,,
57,[31],229299,Experiment: Groceries,[6],You go to the local supermarket every day but you notice that something changes You should figure out the truth about this place,Missing,,,,,,
58,"[8, 32]",229274,Long and Steady Departure,[6],Long and Steady Departure is a platformer game about a mysterious girl named Aya who must traverse her own mysterious world by flipping the gravity,Missing,,,,,,
59,"[2, 31]",229212,Devoid,"[3, 6, 14]",When a human moves into a new apartment they decide to explore the area to meet their new neighbours But they must be careful as the building is not all as it seems Devoid is a visual novel with point and click elements created in RenPy Navigate through this building and meet your new neighbours Be careful not to get trapped,Missing,,,,,,
60,[31],229101,Before Dawn,[6],Youve arrived for your apprenticeship at a island where you will live and work for a old lighthouse keeper and experienced sailor  He says most men dont make it before dawn comes and theyve all quit due to the isolation here and atmosphere driving most people insane,Missing,,,,,,
61,"[32, 34]",228990,That time I was about to do something important but a god zipped me to another world full of people with masks and I needed to make them fall in love with me to go back,[6],Missing,Missing,,,,,,
62,"[12, 13, 15]",228026,Fuga: Melodies of Steel - Back to School Costume Pack,"[6, 48, 49, 130, 167, 169]",This costume pack features the 12 members of the Taranis crew in Japanese school attire You can modify what the children are wearing under Change Costumes in the Options menu,Missing,,,,,,
63,"[13, 15]",227412,Cities: Skylines - Airports,"[6, 48, 49, 167, 169]",The Airports expansion allows you to build your own airport areas set up gates and connect them via concourse networks Design your dream airports from small airfields to large international hubs,Missing,,,,,,
64,[7],226421,Friday Night Funkin': Vs. Nekomata Okayu,[6],Face off against Nekomata Okayu a chill catgirl streamer hailing from Hololive in her original song Mogu Mogu Yummy With little onigiri prisoners and cool sunglasses and a cute pastel aesthetic this short and simple mod is perfect for all of us fans of Vtubers out there,Missing,,,,,,
65,[9],226098,Across-Stitch,"[3, 6, 14, 34, 39]",Grab your favorite cozy warm drink and stitch colorful puzzles Even create your own crossstitches,Missing,,,,,,
66,[32],225820,The Toy Factory Across the Street,[6],Francesca a brilliant young transgender journalist goes back to the house where she grew up to celebrate the birthday of her father Unfortunately for Francesca theres an abandoned toy factory across the street where many people have died or have been reported missing and strange phenomena can be witnessed at night She has always dreaded that place and now what was supposed to be a nice celebration will turn out to be a night full of horrors beyond human comprehension The horrors ofThe Toy Factory Across the Street,Missing,,,,,,
67,"[12, 32]",225768,Potty Quest,[6],You play as an enby mage kid in search of a bathroom in the spooky basement of a community college while making friends with the local monsters and collecting magic rocks along the way,Missing,,,,,,
68,"[31, 32]",225744,Those Infernal Girls!,[6],After a strange light is seen in the deserts outside the town of Offal newbie herders Agatha and her girlfriend Margot embark on their first solo herding assignment to round up the infernals attracted by the light but strange characters and even stranger creatures await them,Missing,,,,,,
69,"[7, 33]",225302,Friday Night Funkin': VS Spider-Man - Volume II,[6],Fight against the one and only Friendly Neighborhood SpiderMan in the new FNF mod Vs SpiderMan  But thats not all fight against a guy who leaks your IP address Mysterio  A symbiote whos fallen from space and took captive of an innocent human Venom  Now with v2 fight along with Spiderman to defeat his greatest enemies such as Doctor Otto Octavious A man who fell into a pool of eels Electro and last but not least the man Spiderman hates the most the one and only Norman Osborn aka Green Goblin,Missing,,,,,,
70,[14],225055,DJMax Respect V: V Extension II Pack,[6],DJMAX RESPECT V  V EXTENSION II DLC Meet the V Original Music package now,Missing,,,,,,
71,[32],223302,Cube Dodge,[6],Test your dodging skills with various toys in a shower of bombs and surrounded by traps in a relaxing contemplative and fun game that aims to inspire players with ancient wisdom,Missing,,,,,,
72,"[12, 31]",223034,Terraria: The Stars Above,[6],The Stars Above is a Terraria expansion mod that adds a new important game mechanic the Starfarer system ,Missing,,,,,,
73,[5],222626,Occula,[6],Maps vary in length and complexity with some harder fights being optional 3 secret maps full of BS and nonsense for those who like being abused by videogames,Missing,,,,,,
74,"[5, 33]",222146,G-Mode Archives+: Danmaku Kentei Shiken DaiOuJou-hen,[6],This game Danmakukenteishiken is a shooting game that allows you to diagnose your ability to deal with a barrage of bullets by continuing to fight against opponents who get stronger with each defeat This is a shooting game that diagnoses your ability to deal with a barrage of bullets In this game named DaiOuJouhen the vicious bosses from DoDonPachi DaiOuJou will block your challenge,Missing,,,,,,
75,[12],222094,JoyTale,[6],A LISA x Undertale fangame set an a alternate universe where the Flash occured in the Undertale universe,Missing,,,,,,
76,[7],221226,Friday Night Funkin': The Trollge Files,[6],The Trollge Files is a horror mod for Friday Night Funkin directed by Malicious Bunny about Agent Blueballs an agent for the Trollge Containment Facility who trap and contain corrupted trolls When Agent Blueballs is tasked to take down a particularly dangerous troll he gets trapped inside his own subconscious and has to face his inner demons one by one to escape and save his world,Missing,,,,,,
77,"[13, 31]",218728,S7 Mexico,"[6, 14, 34]",An open world game inspired by Mexico,When a young worker decides to escape from Latin America he must face many challenges to achieve it starting with collecting money to be able to work in the different jobs that the game has and do everything legally or you can use weapons to rob people and take away their money make underground races steal cars and escape from the police to avoid being jailed,,,,,,
78,[34],218165,Falling Into You,"[3, 6, 14]",Youve seemed to have had a lot of bad luck Like really bad luck But lucky for you for once the perfect person appears right in front of you at the perfect time But is any of it really that perfect,Missing,,,,,,
79,Missing,216167,Doghouse 2,"[3, 6, 14]",You find yourself in your backyard yet again with the same goal constructing the perfect doghouse But this time things get even crazier than they were last time This game has five endings in total,Missing,,,,,,
80,"[31, 34]",215754,Nope Nope Nurses,[6],Hospital  hospitality Youre stuck on a medical bed with nurses tending to your every need The only problem Their personalities Experience life with demons in white dresses in this visual novel misadventure,Missing,3.3,0.0,4.11,73.0,4.0,7.0
81,[4],215017,Guilty Gear: Strive - Additional Character 4: Baiken,"[6, 48, 49, 167, 169]",This allows the character Baiken to be used ingame,A swordswoman of Japanese descent She gets heated easily and is quick to start a fight Shes the type to jump to action before thinking things through She sticks to her principles and doesnt back down from a disagreement until its settled However she can still acknowledge when the other party is in the right  Her right arm has an attached concealed weapon as well as an artificial arm modified for offense She has sworn to take revenge on That Man after suffering a serious wound and losing her friends and family in the Crusades,,,,,,
82,"[31, 32, 34]",214708,Circadian Cycle Deepest Sleep,"[6, 14]",Circadian Cycle Deepest Sleep is a lowpoly 3d horror indie game You wake up in an infinite corridor and try to figure out what is on the paintings,You wake up in a dream finding yourself in a noisy corridor surrounded by ghastly paintings You try to figure out their meaning and where do the noises come from,,,,,,
83,[32],214433,FeedVid Live,[6],FeedVid Live is a short puzzle game taking place in an unusual livestreaming app Its a standalone sequel to FeedVid  the games can be played in any order as the stories are not directly related,Missing,0.37,0.0,0.0,50.0,2.0,1.0
84,[31],213102,Reload,[6], is a traditional Yume Nikki fangame where you explore Umaretsukis dream world,Missing,2.35,3.58,6.71,47.0,3.0,8.0
85,"[12, 13, 32]",209735,Touhou Mystia's Izakaya DLC1 Pack: Forest of Magic & Youkai Mountain,[6],This DLC is Touhou Mystias Izakayas expansion DLC,New region to explore  Forest of Magic New region to explore  Youkai Mountain And that person will appear as a BOSS,,,,,,
86,Missing,209603,Happy Cat Tavern,"[6, 82]",Welcome to Happy Cat Tavern  Batou wants to drink as many milkshakes as he can while the tavern patrons cheer him on Each word is one milkshake for Batou to drink  Type quickly and accurately to gain points and unlock achievements,Missing,,,,,,
87,"[12, 31]",209472,Dark Lord's Maze,[6],DARK LORDS MAZE is a 3D dungeon crawler made in 8bit style  Jump right into this colorful pixelated world full of traps enemies and different environmental hazards and enjoy a true classic gaming experience fueled by the sounds of Commodore 64s SID and a fair amount of difficulty,Missing,,,,,,
88,"[9, 32]",208371,Hentai Dream,"[6, 130]",The girls fall asleep and wake up in a fairytale world full of bright colors and emotions In that dream girlfriends discover each other in a new way ,Missing,,,,,,
89,"[13, 32, 34]",207474,Cryptid Coffeehouse,"[3, 6, 14]",everyones heard of mothman the moth creature that haunts the outskirts of point pleasant west virginia but no ones heard of it like this in some random idyllic midwestern town you meet artemis aka mothman at your favorite coffee shop and begin an agonizingly slow burn romance with them,Missing,0.0,0.0,0.0,70.0,1.0,0.0
90,[32],206739,Sushi vs Remilia Scarlet,[6],A doujin game by Kyuushoku Touban based on the Touhou Project series,Sushi has been mass produced in Scarlet Devil Mansion and Remilia is there to stop it,,,,,,
91,"[2, 13]",206010,Five Nights At Jerpig's,[6],A Five Nights at Freddys fangame featuring 3 guinea pigs and one hedgehog  Note not Sonic the Hedgehog  Complete with a custom night and star system,Missing,,,,,,
92,"[13, 34]",203302,Kronii is Hungry,"[6, 34]",Kronii is Hungry is a fanmade visual novel featuring sixteen hololive members in which you can interact with them present them with items take lessons to increase your status and more,Missing,,,,,,
93,"[8, 9, 32]",203047,Q-Cubed,"[6, 14]",QCubed is a spatialreasoning puzzle platformer Navigate a 3D world while seeing and moving in two orthogonal perspectives,Missing,,,,,,
94,[32],202201,Cut,[6],Cut is a story about the self the protagonist will explore in a dark and dreamy world cutting the plant that brings pain to this world  Ner,Missing,,,,,,
95,[31],201335,Not Dream Syndrome,[6],not Dream Syndrome is a Japanese Yume Nikki fangame You play as Shiutsuki and explore her dreams,Missing,,,,,,
96,"[31, 32, 34]",200531,Eloquent Countenance,"[6, 14]",Eloquent Countenance is a short 25D RPG Maker horrornarrativedriven game with visual noveladventure elements following the story of a nun who was selected by the church to assist in progressing the pastors funeral service suddenly hearing a strange voice who claims to be a guardian angel,Fine words and an insinuating appearance are seldom associated with true virtue  You have been told that the pastor of your church had suddenly passed away last night  As you helped with his wifes funeral not so long ago you were assigned to assist the pastors funeral service today as well  But as soon as you were about to start the service you hear a strange voice in your head,,,,,,
97,[13],199040,My Hayami-Chan,[6],A tamagotchilike game about having your own Anime girl,One day when youre minding your own business in front of your computer you stumble upon an Anime you never seen before  youre some what of an anime nerd You start watching the show and you find it entertaining the main character reminds you of your waifu After watching it for a few days something strange happens the girl from the anime is climbing out of your computer screen  starts living with you,,,,,,
98,[33],198291,Mouse Maze,"[3, 6, 14]",Navigate mazes with your mouse Be fast enough to finish the level on time but be careful not to crash This game is able to be controlled entirely by mouse alone no keyboard required Plenty of settings to customize your experience adjust difficulty up or down,Missing,,,,,,
99,[8],198096,Ayleouna,"[6, 48, 49]",Take Ayleouna on an asteroid hopping adventure in this action platformer with gravity bending elements,Missing,0.0,0.0,1.2,10.0,1.0,1.0
100,"[5, 32]",197622,Here Comes the Wiji Waji,[6],Here Comes The Wiji Waji is a multiplayer survival game where several creatures went to a Playground and one of them is the Wiji Waji who is blood thirsty,You can be either the Wiji Waji or not If so seek everyone and kill them melee If you are not hide until Artifacts appear which are yellow crystals If you get them all a gun will appear somewhere on the map with which you can kill the Wiji Waji and save all the survivors If you dont manage to kill the Wiji Waji before the time runs out everyone will die,,,,,,
101,"[12, 31, 32]",197146,Islands of the Caliph,[6],Islands of the Caliph is an oldschool RPG with grid based movement set in a fictional island civilization Thematically it draws on Middle Eastern folklore and religion offering a lorerich setting for your characters journey,Missing,11.63,12.57,0.0,75.0,1.0,3.0
102,[13],196120,World of Warships: Aurora Steam Edition,[6],Besides the equalparts beautiful and historic Soviet Tier III Premium cruiser Aurora this exclusive deal will set you up with a Port slot a Commander 40 equippable signal flags and 5 Steam camouflages to boot Dont wait too long to decidethis bundle will expire on February 14 2022,Missing,,,,,,
103,"[15, 31]",195907,12 Labours of Hercules XIII: Wonder-ful Builder,"[6, 14]",Help Hercules build Colossus of Rhodes Lighthouse of Alexandria and other Wonders of the World despite all the obstacles,Missing,,,,,,
104,[32],195668,The Ambassador's Coterie,[6],Slowburn kinetic short story about two Ambassadors of differing stations empires and species reclaiming their common ground  and other common areas,Missing,,,,,,
105,"[12, 31]",195294,Seal of Evil,[6],Seal of Evil is a mythical take on the tumultuous time marking the fall of the Zhou imperial dynasty Out of this chaos emerges an uncompromising ruler Ying Zheng who has vowed to either unify China or bury it in fire,Missing,41.4,0.0,0.0,30.0,1.0,2.0
106,"[4, 12, 15, 16, 31, 32, 35]",194504,Backpack Hero,"[3, 6, 14, 82]",Backpack Hero is the inventory management roguelike Collect rare items organize your bag and vanquish your foes,Purse discovers a Magical Backpack and ventures into the Dungeon to find the mythical cheese hidden within,3.98,30.43,0.0,74.0,5.0,5.0
107,Missing,194452,The Smiling Man,[6],A game where a completely mad man who watches you and stalks you during a temporarily peaceful night is ready to flee this terrifying danger,Missing,,,,,,
108,"[9, 33]",194377,Balloony's Adventure,[6],Balloonys girlfriend got swept away by a strong gust of wind Travel through 80 screens of spikes traps and pooping birds to save her  Gameplay is inspired by the game Bubble Ghost an old favourite of mine and although fans of Bubble ghost will see that gameplay is very different at the same time there is not much else to compare Ballonys adventure to Left click anywhere on the screen and Balloony will turn to face that direction then Right click and he will fly off in the selected direction bouncing off of walls and generally being hard to control Watch out for spikes lava and other miscellaneous traps as you bounce your way through eighty screens of balloon popping mayhem,Missing,0.0,0.0,0.0,0.0,0.0,0.0
