first_release_date,genres,id,name,platforms,summary,storyline,main,extra,completionist,review_score,review_count,people_polled
1533600000,"[26, 32]",225642,Perfect Memento of Touhou Question: More 50 Questions Part 2,[6],More 50 questions for Perfect Memento of Touhou Question this is the part 2 of all the DLCs,You will face Hundreds of Touhou rumours of its origin setting Some of them are right Others are totally lies Do your best to judge them as Right or Wrong,nan,nan,nan,nan,nan,nan
1533600000,"[26, 32]",225641,Perfect Memento of Touhou Question: More 50 Questions Part 1,[6],More 50 questions for Perfect Memento of Touhou Question this is the part 1 of all the DLCs,You will face Hundreds of Touhou rumours of its origin setting Some of them are right Others are totally lies Do your best to judge them as Right or Wrong,nan,nan,nan,nan,nan,nan
1533859200,"[32, 34]",225263,Elvine,[6],Fleeing from a deadly attack on their village Elvine her father and a dragonkin soldier named Lukas must flee to an abandoned castle in the woods There they await the news of what happened to the rest of their village while Elvine herself might find something else hidden among the walls of the castle,Missing,nan,nan,nan,nan,nan,nan
1535414400,"[12, 31]",224153,Yakuza Kiwami 2: Clan Creator Bundle,"[6, 48, 49]",The ultimate Clan Creator bundle for Yakuza Kiwami 2 This bundle includes ALL the DLC from the console version including the super super rare SSR Clan Creator Leaders and Packs as well as two exclusive weapons the Kiwami Machine Gun and the Kiwami Demon Blade,Missing,nan,nan,nan,nan,nan,nan
1533600000,"[31, 32]",223817,Absolver: Adalian Forest Pack,[6],The Adalian Forest Pack contains the Forest Caller Chief and Forest Lead Dancer equipment Starnight Sword and five new emotes,Missing,nan,nan,nan,nan,nan,nan
1534464000,[8],222595,Crash Bandicoot Apocalypse,[6],Crash Bandicoot is back in a brand new fan game adventure The evil Uka Uka and Neo Cortex have unleashed the powers of nature once again to wreak havoc on the planet Crash must stop the evil duo at all costs before Uka Ukas plans of a new evil empire are realized  Run jump spin slide and slam your way through the colorful world of Crash fight powerful bosses find secret areas discover treasure and defeat the forces of evil,Missing,nan,nan,nan,nan,nan,nan
1535673600,[31],220663,The Future Radio and the Artificial Pigeons,[6],2061 Japan Mankind has lost the sky and with it its connections All of it was taken away by birds By countless artificial pigeons flying through the sky,July 10 2061 Sunday City Nariyama Prefecture Chiba  Yamanashi Sora designed a new radio using spare parts  Phew Just in time  That day marked the fifteenth year since the artificial pigeons started devouring all radio waves On it Sora began broadcasting using the transceiver left to him by his father  The day after his first rocky radio program the radio picked up a different mysterious broadcast  This is a followup report on the fall of Blue Sky The person caught up in the accident at the former site of Terminal 1 has been identified The name of the deceased is Yamanashi Sora Furthermore many injuries are being reported at Nariyama Sky Academy  It was a radio broadcast from the future  Ill die in three weeks  After listening to the ominous broadcast Sora stepped into the terminal for the first time in fifteen years It was once the former gateway to Japan and the place where Sora lost his parents The building was in ruins a shadow of its former glory little more than a nest to countless artificial pigeons There Sora met a silverhaired maiden She looked straight at Sora gently stroking an artificial pigeon with her finger  You wont die  Sora was dumbfounded  I wont let it happen Because I want you to look up at the sky and smile  This is how Yamanashi Sora and Hazuki Kaguya met,9.71,14.18,18.87,70.0,3.0,6.0
1533859200,"[32, 34]",218761,Vanilla: Garden of Judgement,[6],In life and death in the paradise between those you will know your own crime A visual novel ADV where raw and dead intersect Garden of the Vanilla Judgment Circle Charons latest work challenging straight from the theme of life and death,Missing,nan,nan,nan,nan,nan,nan
1533859200,Missing,218179,Ghost9Solid,[6],Missing,Missing,nan,nan,nan,nan,nan,nan
1533859200,[34],210823,Apathy: Gakkou de Atta Kowai Hanashi - Shinsei,"[6, 14]",Coming from 3 writers from the Gakkou de Atta Kowai Hanashi 1995 series and 4 from the Shou Gakkou de Atta Kowai Hanashi series  This work is a short novel that can be enjoyed by those who are new to the Gakkowa series,Missing,nan,nan,nan,nan,nan,nan
1534550400,Missing,210471,Consentual Love In A Dungeon,[6],You are a Holy White Knight thrown into a world of true Lewdity Make your way through this dungeon and earn your title,Missing,nan,nan,nan,nan,nan,nan
1533427200,[5],210098,Pen Guns,"[6, 14]",PEN GUNS is a firstperson coloring book Choose from 4 available paintings and do your best to fill them with proper colors before the time limit is up,Missing,nan,nan,nan,nan,nan,nan
1534464000,"[32, 34]",208478,Yamabiko ha Ojou-sama no Osoba ni,[6],A doujin game by Nuu based on the Touhou Project series,Kyoukochan works hard at Koumakan to earn money She will gradually get to know her friends and eventually fall in love with the lady of the mansion,nan,nan,nan,nan,nan,nan
1534464000,[5],196632,Quake: Underwater Jam,[6],Another Func_Msgboard release  Underwater Jam  a community map pack featuring nine underwaterthemed levels by various authors They use different texture styles and some custom monstersassets This massive 66366 Kilobytes map pack will last you well over 3 hours of playtime,Missing,nan,nan,nan,nan,nan,nan
1535673600,Missing,191272,Totally Tiny Arcade,[6],Race through a classic 80s video arcade  27 minigames with over 100 levels Collect 8bit treasures in each minigame Create your own online scoreboard,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1534291200,[9],185392,Bob PicRoss: The Joy of Painting 2,"[3, 6, 14]",Picross with Bob Ross,Missing,nan,nan,nan,nan,nan,nan
1535414400,"[5, 32, 33]",184398,Vastynex,[6],Thunder Force Inspired Shooter Homages to retro shooting games  At the beginning of the game youll only be capable of shooting in front and behind your ship but by acquiring weapons from the item carriers that appear during each stage youll gain access to lasers homing shots and more  Defeating enemies in rapid succession increases the score multiplier gauge up to a maximum of x8 with larger and more durable enemies offering a speedkill bonus equal to x4 of your current score multiplier maximum x32  The ending can be reached by clearing all six stages and you can watch a replay of your run from the main menu,Missing,nan,nan,nan,nan,nan,nan
1535068800,"[31, 32]",183300,Mandrake Phantasy,"[6, 14]",The sun is setting Please help,Missing,nan,nan,nan,nan,nan,nan
1534032000,"[2, 9, 31]",183169,Chimps on a Blimp,[6],GHXYK2 Swee Neezy PilotRedSun Penneh2006 GHXXXYK2 wolfpupy and Nick Flanagan present the 20th centurys hardest dirigible escape game  Grow a brain to solve puzzles Celebrate the Titanic of the dust bowl era How will the search for Amelia Earhart ever end Air Bud Air Foe Air Force One The Red Baron can spot any plane on the horizon  But he couldnt see this coming,Missing,nan,nan,nan,nan,nan,nan
1535068800,[31],181253,Low Mem Sky,"[3, 6, 14, 82]",Demake of No Mans Sky in PICO8,Missing,nan,nan,nan,nan,nan,nan
1535673600,[13],179838,The Zium Garden,"[6, 14]",zium  noun  informal 1 a virtual gallery game composed of eclectic and wonderful things 2 kind of like a zine but the museum version  The Zium Garden is a Museum Exploration Game filled with artwork and installations from artists around the world working in various mediums and styles,Missing,nan,nan,nan,nan,nan,nan
1534118400,[13],179137,Boxcorp Employee Training,"[3, 6, 14, 82]",How efficiently can you run out of space,Missing,nan,nan,nan,nan,nan,nan
1535068800,"[8, 32, 33]",178358,Bio Evil 4,[6],Bio Evil 4 is a sidescrolling demake of Resident Evil 4,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1533427200,[8],175841,Dante's Infernya,"[6, 14]",Raise hell in your owners apartment as Virgil the cat destroying everything in your path while avoiding getting caught  Use your agility and powerful jumps to your advantage as you scale furniture set off distractions and hide from the owners attempts to stop you,Raise hell in your owners apartment as Virgil the cat destroying everything in your path while avoiding getting caught,nan,nan,nan,nan,nan,nan
1535068800,[34],172644,Doki Doki Literature Club: Purist Mod,[6],A fanmade mod that turns Doki Doki Literature Club into a traditional VNdatingsim,Missing,nan,nan,nan,nan,nan,nan
1533772800,"[13, 31, 32]",169640,Consternation II,[6],After an unfortunate accident at Sorley Paper Mill the facility was abandoned and left to rot Multiple urban explorers venture into the facility never to be heard from again Police eventually walled off the mill in order to keep trespassers out Or to keep something in,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1534464000,[32],168014,Alien Arena: Warriors Of Mars - Map Pack 1,[6],Map Pack 1 for Alien Arena includes 4 CTF and 2 DM maps,Missing,nan,nan,nan,nan,nan,nan
1533772800,[15],167651,Total War: Rome II - Campaign Pack: Rise of the Republic,[6],Rise of the Republic is a thrilling new campaign pack charting the events surrounding Rome in the 4th century BC,Missing,nan,nan,nan,nan,nan,nan
1535500800,[15],167639,"Total War Saga: Thrones of Britannia - Blood, Sweat and Spears",[6],Rule Britannia with a bloodied iron fist and experience the true brutality of war Blood Sweat and Spears adds ultraviolence and gore to Total War Saga Thrones of Britannia,Missing,nan,nan,nan,nan,nan,nan
1533168000,"[9, 32]",166759,Antimatter Elevator,[6],Connect nonmatching pieces to reach level 99,Missing,nan,nan,nan,nan,nan,nan
1533772800,[34],165138,Doki Doki Exit Music,[6],A mod for Doki Doki Literature Club focused on the relationship between MC and Natsuki,The main character of this story decides to wake Sayori instead of going to school with Natsukis cupcakes and on a particularly horrible night while spying on Natsuki discovers her relationship with her father worried allows her to stay in his house As the main character starts spending more time with Natsuki the abusive nature of her relationship with her father becomes more detailed and the main character decides to help her,nan,nan,nan,nan,nan,nan
1533686400,"[15, 32]",164451,Doctor Who Infinity: The Lady of the Lake,[6],The Tenth Doctor and Rose Tyler find themselves pulled into a thematic retelling of a legendary Welsh tale whilst visiting the Black Mountains of Wales in The Lady of the Lake by Scott Handcock Drawn by Neil Edwards colored by JohnPaul Bove and Dylan Teague,Missing,nan,nan,nan,nan,nan,nan
1535414400,[15],162885,Tabletopia: Raiders of the North Sea,"[6, 14]",As Viking warriors players seek to impress the Chieftain by raiding unsuspecting settlements They will need to assemble a crew collect provisions and journey north to plunder gold iron and livestock,Missing,nan,nan,nan,nan,nan,nan
1535068800,"[32, 33]",159360,Gift Shop Factory,[6],A CHALLENGE FOR YOU Although this is an endless game at the end of your shift the boss will comment on your perfomance Will it be bad or it will be good Theres different comments she can give you but will be able to make she thinks your job was very impressive This is the best comment you can get from her so try your best to impress her,Missing,nan,nan,nan,nan,nan,nan
1533168000,"[30, 32]",158468,Zaccaria Pinball: Granada Table,"[3, 6, 14, 130]",Granada Table is a party themed pinball table,Missing,nan,nan,nan,nan,nan,nan
1533168000,"[30, 32]",158425,Zaccaria Pinball: Future World 2018 Table,"[3, 6, 14, 130]",Future World 2018 Table is a modernized version of the original Future World table from 1978,Missing,nan,nan,nan,nan,nan,nan
1533772800,[13],158301,Microsoft Flight Simulator X: Steam Edition - P-51D Mustang,[6],Like the Indian braves of the old southwest whose favourite in battle was the small speedy Mustang young fighter pilots today with their newly won wings almost without exception want to the fly the namesake of that sleek and powerful warhorse And no wonder For the P51 is truly a pilots airplane,Missing,nan,nan,nan,nan,nan,nan
1534291200,[13],158007,Microsoft Flight Simulator X: Steam Edition - Conington Airfield,[6],Conington otherwise known as Peterborough Business Airport ICAO EGSF is a privately owned airfield located in the UK county of Cambridgeshire six miles south of Peterborough and twenty miles northwest of Cambridge,Missing,nan,nan,nan,nan,nan,nan
1533168000,[13],158004,Microsoft Flight Simulator X: Steam Edition - Stinson L-5 Sentinel,[6],The Stinson L5 is typical of the type of aircraft developed during WWII for duties such as liaison artillery spotting photoreconnaissance and casualty evacuation Rugged and dependable the design is a true workhorse showing little to no concern for aesthetics and equipped with no unnecessary embellishments,Missing,nan,nan,nan,nan,nan,nan
1534723200,[13],157760,Microsoft Flight Simulator X: Steam Edition - Barcelona,[6],Barcelona is the capital city of the autonomous community of Catalonia in the Kingdom of Spain as well as the countrys second most populous municipality with a population of 16 million within city limits Founded as a Roman city in the Middle Ages Barcelona became the capital of the County of Barcelona,Missing,nan,nan,nan,nan,nan,nan
1534377600,[13],156861,Train Sim World 2020: Ruhr-Sieg Nord - Hagen: Finnentrop Route,[6],Deep valleys tight curves and picturesque vistas are yours to experience in Train Sim World RuhrSieg Nord bringing one of Germanys oldest railways to life Reproduced in exquisite detail every station signal and milepost feel so real you could almost reach out and touch them,Missing,nan,nan,nan,nan,nan,nan
1533168000,"[4, 25]",154721,For Honor: Season 7 - Storm and Fury,"[6, 48, 49]",Dark clouds gather  volcanoes rumble The Gods have stirred Now the factions look to each other for blame Its a clash of passions and rage as each faction turns on each other trying to lay blame and make sense of the changes,Missing,nan,nan,nan,nan,nan,nan
1535587200,"[13, 14, 31]",154337,TheHunter: Call of the Wild - Vurhonga Savanna,"[6, 49]",Having explored the idyllic Layton Lake District roamed the hills of Hirschfelden and hunted in the icecold forests of MedvedTaiga National Park its time to head south to the Cradle of Life Vurhonga Savanna is in need of your assistance and it is up to you to answer the call,Missing,nan,nan,nan,nan,nan,nan
1535155200,"[5, 8, 31, 32, 33]",153532,Starboy Adventures,[6],Your dog has been kidnapped and thats reason enough to kill everyone  A run and gun where in a series of challenging stages you kill everything in your path looking for your lost dog that was mysteriously kidnapped by a mysterious pigeon,Missing,nan,nan,nan,nan,nan,nan
1534118400,"[8, 12, 31]",152130,Death's Gambit: Afterlife,"[6, 48, 49, 130]",Deaths Gambit Afterlife is an expansion for Deaths Gambit the 2D sidescrolling Soulslike from developer White Rabbit Along with six new bosses Afterlife offers ten new levels an expanded world and hub 100 talents numerous new weapons and even crafting Multiple endings have also been added as well as some new story content and lore,Missing,14.89,19.96,33.3,75.0,34.0,52.0
1534982400,"[13, 32]",151246,Masters of Puzzle: Youth,"[6, 14]",A classical painting puzzle box for the Masters of Puzzle game,Missing,nan,nan,nan,nan,nan,nan
1533168000,"[13, 32]",151216,Masters of Puzzle: Childhood,"[6, 14]",A classical painting puzzle box for the Masters of Puzzle game,Missing,nan,nan,nan,nan,nan,nan
1533859200,[5],150226,Half-Life: Echoes,"[6, 14]",A HalfLife Total Conversion set in the HalfLife universe You are a Scientist Candidate Twelve On your way to work at an unspecified location for unspecified duties I think you know the rest,An unnamed character only referred as Candidate Twelve arrives for work at the Black Mesa Research Facility The facility has flickering of lights and failing electrical equipment with tremors shaking it as scientists begin to worry about the experiment After entering a tram the resonance cascade forces Candidate Twelve to fight for survival as the GMan observes,2.15,0.0,0.0,90.0,6.0,5.0
1534291200,"[12, 15, 32, 35]",149074,Talisman: Digital Edition - Pathfinder,"[6, 14]",The Pathfinder is an expert and finding his way around the land of Talisman Using fate to help land on specific board spaces is just one of his many abilities,Missing,nan,nan,nan,nan,nan,nan
1533168000,"[15, 16]",148835,Endless Space 2: Supremacy,"[6, 14]",Endless Space 2 Supremacy introduces the Hissho Major Faction to the game as well as a new massive galactic platform available to all Factions the Behemoth Ship,Missing,nan,nan,nan,nan,nan,nan
1534118400,"[9, 32]",145926,Overwrite,[6],Push batteries and open gates Take pictures and change your surroundings Restore power,Missing,nan,nan,nan,nan,nan,nan
1534723200,"[11, 13, 14, 32, 33]",145763,Spaceball,"[6, 14]",The game of the future is here Did you ever wonder what sports would be like in space This dynamic multiplayer game will have you on the edge of your seat for hours to come Mixing elements of rugby with the low gravity of the moon you can work as a team to score goals against your opponents Tackle grapple and shoot your way to victory,Missing,nan,nan,nan,nan,nan,nan
1534377600,[12],145522,Swords of Legends Online,[6],Swords of Legends Online is an action MMORPG set in a fantasy world with a storyline based on Chinese mythology You can choose one of 6 different classes engage in PvP encounters take on challenging dungeons and explore an extensive housing system,Your courageous heros homeland is confronted with a sinister menace which threatens to forever throw the forces of the cosmos off balance Youll face perils together with your comrades but only after cultivating a sufficiently strong will can you unleash the magical powers slumbering inside the legendary swords,0.0,0.0,0.0,67.0,5.0,0.0
1533168000,[5],145419,Quake Champions: Doom Edition,[6],Sometimes the world doesnt need another hero It needs a monster QC Doom Edition is a mod that brings the weapons from Quake Champions into Doom in pixelated flavor More than just weapons it also brings the Champions mechanic  different player classes each one with unique status speed active and passive abilities,Missing,nan,nan,nan,nan,nan,nan
1533686400,[4],144707,Dragon Ball FighterZ: Vegeta,"[6, 48, 49, 130]",The untamable Saiyan Prince wont hesitate to show his raw strength to anyone trying to confront him  This content includes  Vegeta as a new playable character  5 alternative colors for his outfit  Vegeta Lobby Avatar  Vegeta Z Stamp,Missing,nan,nan,nan,nan,nan,nan
1533686400,[4],144706,Dragon Ball FighterZ: Goku,"[6, 48, 49, 130]",Coming back to the roots of the DRAGON BALL Z series Goku is now ready to unleash his fearsome techniques born from the combination of Saiyan DNA and earthling martial arts  This content includes  Goku as a new playable character  5 alternative colors for his outfit  Goku Lobby Avatar  Goku Z Stamp,Missing,nan,nan,nan,nan,nan,nan
1535328000,"[2, 9, 31, 32]",144448,Apocalipsis: One Night in the Woods,"[6, 14]",One Night in the Woods is a prequel to the story known from Apocalipsis Harry at the End of the World During his adventures Harry is being hunted by unsettling dreams about his beloved Zula dancing around the fire in the woods  In the DLC player takes her role to discover secrets of the woods and reveal the real story behind her mysterious disappearances With demons lurking in the dark of the forest it will be a night to remember,One Night in the Woods is a prequel to the story known from Apocalipsis Harry at the End of the World During his adventures Harry is being hunted by unsettling dreams about his beloved Zula dancing around the fire in the woods  In the DLC player takes her role to discover secrets of the woods and reveal the real story behind her mysterious disappearances With demons lurking in the dark of the forest it will be a night to remember,0.0,0.0,0.36,65.0,2.0,4.0
1534204800,"[32, 34]",144235,Can You Come In?,"[3, 6]",Its supposed to be your day off It always happens when its supposed to be your day off Your boss from the gas stationconvenience store Shane always calls you on those days and asks you the same question that isnt a question so much as a command made politely    Can you come in    Whats different this time is that whether you try to ignore the ringing of the phone or push past your stress and go to pick it up yourself it wasnt your normal two hands that got their fingers around the smooth plastic of your phone  but a third one at the end of a fresh arm that grew out of your stomach forcing you to answer the call,Missing,nan,nan,nan,nan,nan,nan
1533168000,[15],143844,Endless Legend - Inferno,"[6, 14]",A DLC for Endless Legend that introduces the Kapaku Faction,Missing,nan,nan,nan,nan,nan,nan
1533254400,"[32, 34]",143822,Welcome To... Chichester 2: Part I - The Spy Of Chichester And The Eager Tourist Guide,[6],The first part of the second episode of the Welcome To Chichester trilogy and details your first day on holiday in Chichester England,The protagonist is unaware of hisher true location thinking its still somewhere in America When faced with the truth the protagonist has a hard time adjusting to the situation requiring drastic help from the protagonists nemesis and overeager tourist guide However there may be more going on than meets the eye,nan,nan,nan,nan,nan,nan
1534204800,"[12, 32]",142362,Dys: Eternal Space Jail RPG,[6],Welcome to Dys the Eternal Space Jail You will be here forever along with all of the other criminals What was your crime It hardly matters now People are sent here to disappear     Escape is impossible thanks to the spacetime boodlydoodly nonsense or whatever The floors are constantly shifting at random and nobodys seen the exit so good luck with that     However that same spacetime nonsense seems to affect you as well You find yourself with strange abilities youve never had before     You and your three companions will use your new ESP abilities to attempt to break out of this place Navigate the shifting floors destroy your enemies even reincarnate and mutate into the ultimate fighting machine     Its all useless of course or is it,Dysphoria    Dystopia    Dysuria    Dyspair    Dystaste    Dystilled Water         Welcome to Dys the Eternal Space Jail You will be here forever along with all of the other criminals What was your crime It hardly matters now People are sent here to disappear     Escape is impossible thanks to the spacetime boodlydoodly nonsense or whatever The floors are constantly shifting at random and nobodys seen the exit so good luck with that     However that same spacetime nonsense seems to affect you as well You find yourself with strange abilities youve never had before     You and your three companions will use your new ESP abilities to attempt to break out of this place Navigate the shifting floors destroy your enemies even reincarnate and mutate into the ultimate fighting machine     Its all useless of course or is it      Fight through a randomlyshifting assortment of dungeons in this weird roguelikelike adventure     Choose from 7 different classes one of which comes in 4 elemental flavors such as the frailbutfast Wedding Ninja the mentallyimpenetrable Brain Wizard or the toughasliteralnails Riot Queen      Thanks to MGCs FPLE engine enjoy the lofi thrill of navigating a labyrinthine 3D dungeon from a 1stperson perspective      Take advantage of the Reincarnation system When you lose a battle instead of a straight Game Over you have the option to start over again at level 1  only with all of your skills intact along with a permanent stat boost so you can come back with a vengeance      Further expand your options by eating a mysterious Bun which will mutate your character into a different class entirely      Battle to the end of Normal Mode or play on Endless Mode How many floors can you conquer,nan,nan,nan,nan,nan,nan
1535673600,[8],141994,Choppy Orc,[6],Choppy Orc is a side scroller that requires precise movement and tactics in order to complete This game is very popular in the speed running community as it is very difficult to master,Missing,0.17,0.0,0.0,80.0,1.0,2.0
1534723200,[5],141565,Struggle: Antaresian Legacy,[6],Struggle  Antaresian Legacy is a 32level partialconversion megawad for Doom II requiring a limitremoving source port It was released by antares031 in 2018 and won of one of the 25th Annual Cacowards,Missing,nan,nan,nan,nan,nan,nan
1535068800,[13],137422,xRC Simulator,"[3, 6, 14]",Strategize Train Compete xRC Simulator is a PC game that simulates the robotics games from FIRST Tech Challenge FIRST Robotics Competition and VEX Robotics Competition,Missing,nan,nan,nan,nan,nan,nan
1534896000,[32],136912,Dusttale,[6],Dusttale is an unoffical fangame based on Undertale by Toby Fox This game takes place after the events of an Undertale genocide route Chara is now in control of the human and has established a neverending loop of genocide Something now stirs in Sans as he remembers the many previous consecutive routes of pain and suffering Will you the human aid Chara in their quest for everlasting power or is there a different way,Missing,nan,nan,nan,nan,nan,nan
1535587200,[8],136816,Sonic Chaos,[6],Sonic Chaos is a fan game and reimagining of the 1993 Sega Game Gear and Master System platform game of the same name Based on the current style of 2D classic Sonic games inspired by Sonic Mania Sonic Chaos updates the 8 bit visuals of the original and adapts a play style more closely resembling the classic 16bit games,The storyline takes place on South Island the resting place of the Chaos Emeralds While Sonic and Miles Tails Prower were gone on an adventure Dr Eggman managed to procure one of the Chaos Emeralds As a result the rest of the Emeralds scattered around the island Without the Emeralds power South Island began sinking into the sea Hearing rumors of Eggmans plot Sonic and Tails returned to South Island only to find it in chaos With no time to lose the duo rushed off to stop Eggmans plan and save the island by regaining the Emeralds  In the western releases the story had its premise simplified Following his twisted ideas for conquering the world Dr Robotnik stole the red Chaos Emerald to create nuclear bombs and laser weapons As a result the rest of the Emeralds lost their balance and flew into a parallel universe Without the Emeralds power South Island began sinking into the ocean Sonic and Tails thus set off to stop Dr Robotnik and restore balance to the universe by getting the Emeralds back,1.03,1.53,1.62,62.0,73.0,68.0
