first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1484006400,225910,Assetto Corsa: Red Pack,[49],The Assetto Corsa Red Pack includes 7 new legendary Italian cars,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1484784000,214643,Fairy Elements,"[6, 34, 39, 48, 49, 130, 167, 169]",Yamato is a royal knight fighting to protect the peace of his kingdom His sword is imbued with the mysterious power of Material Along with his attendant a female knight called Orka he saved his kingdom from a crisis However in the battle he was somehow transported to a world 200 years in the future  In the world of the future he meets a strange creature and a mysterious girl At the end of his adventure what will be the future that awaits his kingdom Enjoy this fantasy RPG with all BGM by the renowned Ryuji Sasai,"[12, 13, 15, 31]",Missing,Missing,10.91,20.32,22.95,0.0,0.0,3.0
1484611200,153165,Uno: Winter Theme DLC,"[6, 48, 49, 130]",Winter takes over UNO Add some fun cozyness and joy to your UNO deck with the Winter Theme This DLC contains new avatars environment and music for you and your friends to enjoy A fun new way to enjoy your UNO game in the comfort of your living room,"[9, 15, 35]",Missing,Missing,nan,nan,nan,nan,nan,nan
1484179200,99523,Planet 2000,"[6, 48, 49]",Experience futuristic vehicular combat in this fast paced strategy game Assemble your team from a crew of fully realized AI companions as you take part in epic land battles Your objective is to destroy the enemies base before they destroy yours You and your team will need to fight for control of outposts along the way which provide you with additional troops turrets and access to powerful new weapons With a unique balance of strategy and action Planet 2000 allows players to win battles through brilliant strategy pure combat skill or a combination of both,"[15, 32]",Missing,Missing,nan,nan,nan,nan,nan,nan
1484179200,44535,Kingdom Hearts HD 2.8 Final Chapter Prologue: Limited Edition,"[48, 49]",Kingdom Hearts HD 28 Final Chapter Prologue Limited Edition features 3 magical experiences in one bundle,"[12, 25, 31]",Kingdom Hearts Dream Drop Distance HD Kingdom Hearts Dream Drop Distance takes place after the events of the game Kingdom Hearts Recoded Dream Drop Distance focuses on the protagonists Sora and Rikus Mark of Mastery exam In order to pass the pair must free dream versions of worlds they have known and hone their powers in preparation for the return of the powerful and evil Master Xehanort  Kingdom Hearts 02 Birth by Sleep  A Fragmentary Passage Aqua in the Hall of Magic Mirrors in Kingdom Hearts 02 Birth by Sleep  A Fragmentary Passage The game made use of the Unreal Engine 4 game engine also used in Kingdom Hearts III Kingdom Hearts 02 Birth by Sleep  A Fragmentary Passage is a new game told from the perspective of the protagonist Aqua The story begins after Kingdom Hearts Dream Drop Distance when King Mickey reveals that he has secrets to confess relating to Aqua and her time in the Realm of Darkness The story then picks up right after the secret ending of Kingdom Hearts Birth by Sleep Final Mix Fragments of worlds previously found in Birth by Sleep make up the games narrative  Nomura felt he needed to create this story but did not want to slow down Kingdom Hearts III with many backstories Consequently he separated it from that game and included it in this collection Developers designed the game to take several hours to play or approximately one game world in a regular Kingdom Hearts title A Fragmentary Passage ties into the story of Kingdom Hearts III In terms of gameplay the Doubleflight ability returns which allows Aqua to leap higher and do a midair double jump while also gaining a burst of speed midjump  Kingdom Hearts χ Back Cover Kingdom Hearts χ Back Cover is a onehour long cinematic film set during the events of the video game Kingdom Hearts χ The film tells the games story from the Foretellers perspectives explaining their actions during the games events,Missing,nan,nan,nan,nan,nan,nan
1485216000,41857,Resident Evil 7: Biohazard - Steelbook Edition,"[6, 48, 49]",Resident Evil VII biohazard Steelbook Edition includes Survival Pack Action Set  44 Mag Ammo x4  Special Grenade x1  Lock Pick x1  Solid Fuel x1  Gunpowder x1  Herb x1  Madhouse Mode Unlocked,[31],Missing,Missing,nan,nan,nan,nan,nan,nan
1485216000,41626,Resident Evil 7: Biohazard - Deluxe Edition,"[6, 48, 49]",Resident Evil 7 Biohazard is the the harrowing homecoming of this survivor horror franchise While Resident Evil 7 draws from the series roots of atmospheric survival horror it also delivers a whole new level of terror The game is set after the events of Resident Evil 6 taking place in modern day and revolving around a foreboding derelict plantation mansion in rural America Players must explore and survive the horrors within the mysterious sprawling estate  The Deluxe Edition includes the main game as well as Additional Content 1 2 and 3 upon their release  AddOn Content 1 Four Short Side Stories  AddOn Content 2 One Additional Story Episode  AddOn Content 3 One Additional Story Episode,[31],Missing,Missing,nan,nan,nan,nan,nan,nan
1484611200,27879,Saban's Mighty Morphin Power Rangers: Mega Battle,"[48, 49]",Power Rangers Mega Battle is a 2D sidescrolling beat em up arcade game The game was announced at the 2016 New York Comic Con with the teaser trailer for the game later uploaded to the Internet after the Power Rangers panel ended,[25],Missing,Missing,3.87,0.0,0.0,52.0,5.0,3.0
1485820800,27032,Call of Duty: Infinite Warfare - Sabotage,"[6, 48, 49]",Sabotage the first DLC pack for Call of Duty Infinite Warfare includes the next terrifying Zombies installment Rave in the Redwoods plus four unique multiplayer environments,[5],Missing,Missing,nan,nan,nan,nan,nan,nan
1485820800,26928,Pinball FX3: Star Wars Pinball - Rogue One,"[3, 6, 9, 12, 14, 46, 48, 49]",Missing,[30],Missing,Missing,nan,nan,nan,nan,nan,nan
1484784000,14673,Valkyria Revolution,"[46, 48, 49]",A new spin off game in the Valkyria franchise this game may be a prequel to the Valkyria Chronicles series and uses a new battle system LeGION system that should allow for much larger battles  A Demo for this game will be released with Valkyria Chronicles Remastered that is set to be released on February 10th 2016,"[12, 15]",All it takes is a single spark to start the inferno of war and in the story of Valkyria Revolution players will experience that firsthand Five lifelong friends consumed by personal revenge plunge an entire continent into a terrible war sacrificing the lives of countless innocents for a cause based on twisted halftruths and outright lies This Circle of Five use their combined influence in their political and military positions to motivate their small economically blockaded homeland to rise up and become a powerful resistance against its imperialist oppressors Will the Circle of Five be remembered as heroic liberators or will their selfish motives expose them as traitorous conspirators who sacrificed untold lives just to carry out a personal vendetta Players will watch this history unfold in Valkyria Revolution and find out the truth behind the events,Missing,33.17,46.86,61.96,56.0,23.0,30.0
1485216000,57692,Resident Evil 7: Biohazard - Gold Edition,"[6, 48, 49]",Set in modern day rural America and taking place after the dramatic events of Resident Evil 6 players experience the terror directly from the first person perspective Resident Evil 7 embodies the series signature gameplay elements of exploration and tense atmosphere that first coined survival horror some twenty years ago meanwhile a complete refresh of gameplay systems simultaneously propels the survival horror experience to the next level  The Gold Edition contains the full game plus DLC the Banned Footage Vol 1 and 2 and the End of Zoe epilogue episode,[31],Missing,90.87755167921544,9.09,16.11,42.9,86.0,121.0,138.0
1484092800,88907,ACA Neo Geo: The King of Fighters '98,"[48, 49, 130]",The King of Fighters 98 is a fighting game released by SNK in 1998 In the previous installment KOF 97 the story of the Orochi Saga reached its exciting conclusion As a result the next entry in the series THE KING OF FIGHTERS 98 was released as a dream match version of THE KING OF FIGHTERS Series It is one of the most popular and well known versions of the game partially thanks to the many balance changes that received high praise from fans around the world,"[4, 33]",Missing,90.0,nan,nan,nan,nan,nan,nan
1483401600,26364,The Binding of Isaac: Afterbirth+,"[3, 6, 14, 48, 49, 130]",The Binding of Isaac Afterbirth is a dungeoncrawling shootemup thats literally a different game each and every time you play it The randomly generated maps are built with over 11000 unique room configurations each populated with a nearly endless variety of enemies items challenges and secrets,"[5, 12, 31, 32]",When Isaacs mother starts hearing the voice of God demanding a sacrifice be made to prove her faith Isaac escapes into the basement facing droves of deranged enemies lost brothers and sisters his fears and eventually his mother,85.18301071945693,5.16,111.75,344.43,83.0,176.0,159.0
1485216000,19562,Resident Evil 7: Biohazard,"[6, 48, 49, 165, 167, 169, 170]",Resident Evil 7 Biohazard is the first game of the Resident Evil series to switch from 3rdperson to fully 1stperson perspective A complete refresh of gameplay systems simultaneously propels the survival horror experience to another level It is as much horror as it is survival boosting up scare elements and minimizing downright shooting action The game allows use of Sonys PSVR Headset to play in VR mode,"[5, 9, 31]",Resident Evil 7 Biohazard is set in mid2017 somewhere in the southern United States after the dramatic events of Resident Evil 6 The game features a new protagonist named Ethan Winters a civilian searching for his missing wife Mia which leads him to a derelict plantation mansion occupied by an infected family,83.79938717216014,9.28,11.69,25.91,83.0,2531.0,3955.0
1484611200,82455,Instant Indie Collection: Vol. 4,[49],Curve Digital is proud to present the Instant Indie Collection Vol 4  A collection of Curves latest and greatest indie hits Dear Esther Landmark Edition Hue and The Flame in the Flood  Our Instant Indie Collections bring you three indie hits in one neat little package  Dear Esther  Explore a remote and desolate island and uncover its secrets in this powerful story of love loss guilt and redemption  Hue  An awardwinning puzzleplatformer where you shift the hue of the world creating rifts when colours collide  The Flame in the Flood  A brutal journey through the backwaters of a forgotten postsocietal America Forage craft and evade predators  This pack includes  Dear Esther Landmark Edition Hue The Flame in the Flood,[33],Missing,80.0,nan,nan,nan,nan,nan,nan
1485648000,31298,Wells,"[3, 6, 14, 49]",Play as Wells a steampunk hero ready to find an amazing variety of weapons each unique in design and functionality and get ready to face a plethora of enemies and challenges,"[8, 32]",Missing,80.0,0.0,0.0,11.0,60.0,1.0,1.0
1484870400,29985,Little Triangle,"[6, 14, 48, 49, 130]",The game targets to be one of the best hardcore platformers ever If you are worried that a good hardcore game will take you too long to finish you can try the casual mode in Little Triangle where you have some additional lives With the same level design as the hardcore mode you will still find the fun in the challenges with much less pressure If you only love highly challenging hardcore platformers but cannot find new ones please check the hardcore mode of Little Triangle and the difficult level is just right for you,"[4, 31, 32]",Missing,80.0,4.33,0.0,0.0,0.0,0.0,1.0
1485820800,27068,Angels with Scaly Wings,"[3, 6, 14, 48, 49, 130, 167, 169]",Angels with Scaly Wings is a unique scifi visual novel with slice of life and dating sim elements set in a world populated by dragons,"[12, 13, 31, 32, 34]",After the discovery of a mysterious portal you are selected as one of the few humans to travel to the world of dragons While you serve as an ambassador you learn more about this strangely familiar place and discover that your human colleague knows more than hes letting on It will be up to you and the friends you make to uncover the conspiracy that threatens the newly discovered world  and in the process you may even find love,80.0,9.37,19.27,22.1,80.0,5.0,29.0
1485216000,75449,Resident Evil 7: Biohazard - Season Pass,"[6, 48, 49]",The Season Pass for Resident Evil 7 Not A Hero is a free update for the base game instead of a DLC included in the season pass  Purchase the Resident Evil 7 biohazard Season Pass and get access to the following additional content  Banned Footage Vol 1  Nightmare  Bedroom  Ethan Must Die  Banned Footage Vol 2  21  Daughters  Jacks 55th Birthday  End of Zoe,"[5, 31]",Missing,79.14086436501026,nan,nan,nan,nan,nan,nan
1484179200,26676,Kingdom Hearts 0.2: Birth by Sleep - A Fragmentary Passage,"[6, 48, 49, 130]",A short sequel to Kingdom Hearts Birth By Sleep that partially takes place during the events of the first Kingdom Hearts A fragmentary passage gets its name from a hidden ending to BBS and tells the story of Master Aquas tenyear journey through the Realm of Darkness 02 acts as a prologue to the upcoming Kingdom Hearts III and also as a demo of Kingdom Hearts traversal combat and graphics in Unreal Engine 4 as it will appear in KH3 This game is only playable as part of the collection Kingdom Hearts 28 Final Chapter Prologue,"[12, 25]",As the Keyblade War concludes and the hearts of the fallen ascend to Kingdom Hearts Luxu watches from afar in silence with the Black Box at his side as he uses the Gazing Eye to relay the events to the Master of Masters  At the Mysterious Tower not long after Master Xehanorts resurrection Riku Kairi and King Mickey are having an audience with Master Yen Sid Yen Sid explains that in order to confront Xehanort they will need to gather the Seven Lights among those which include the three Keyblade Wielders who befell a terrible fate over a decade ago At Yen Sids request Mickey tells Riku and Kairi of the time he came across Aqua in the Realm of Darkness  The story begins where Kingdom Hearts Birth by Sleep Final Mixs Secret Episode ended with Aqua discovering the Castle of Dreams within the Realm of Darkness Sensing something suspicious Aqua makes haste towards the castle fending off repeated Heartless attacks along the way However upon approaching the castle grounds the clock on the castles tower advances causing the land to crumble  Aqua enters the nearby town to find five Gears that will turn back the clock and restore the grounds As she locates the Gears and activates them Aqua experiences flashbacks to her time in the Realm of Light After reviving the path to the castle Aqua makes her way forward but is accosted by a large swarm of Shadows conglomerating into a Demon Tower which she successfully repels Entering the castle she spots what appears to be Terra When she approaches him though the apparition disappears into light Aqua solemnly recalls her past with her friends before proceeding,77.73175732191432,2.72,3.6,11.51,75.0,387.0,526.0
1485302400,26399,Memoranda,"[3, 6, 14, 48, 49, 130]",Memoranda is a 2D point and click adventure game inspired by author Haruki Murakamis surreal short stories  The game tells the story of a young lady who gradually realizes that she is forgetting her own name But is she really losing her memory,"[2, 9, 31, 32]",Missing,76.59659326963025,4.14,4.4,4.73,61.0,17.0,28.0
1484265600,6732,Rise & Shine,"[3, 6, 14, 48, 49, 130]",The game mixes pure shooting arcade with the use of different bullets to solve all the situations Rise will find on his path Think of a more arcadey Another World also with a very tight relationship between gameplay and story,"[5, 8, 9, 31, 32, 33]",Rise is a small kid of Gamearth the world where the classic videogame characters live He finds himself lost in the middle of a war against the Space Grunts the bald muscular soldiers with big guns that just invaded his world Only with the help of the legendary gun Shine hell be able to stay alive and just maybe incredibly save his planet from the invaders,72.92765945372075,2.54,2.93,3.95,64.0,44.0,81.0
1484179200,14159,Kingdom Hearts HD 2.8 Final Chapter Prologue,"[6, 48, 49]",Kingdom Hearts HD 28 Final Chapter Prologue is a compilation that brings the popular Kingdom Hearts Dream Drop Distance to the PlayStation4 computer entertainment system platform remastered in high definition  Originally released in 2012 Kingdom Hearts Dream Drop Distance HD is a fullHD remastered version of Kingdom Hearts 3D Dream Drop Distance Series protagonists Sora and Riku take on the Mark of Mastery exam in preparation for coming threats The signature action of the Kingdom Hearts series has evolved allowing players to experience fasterpaced battles and exploration at a blistering pace,"[12, 31]",Kingdom Hearts Dream Drop Distance HD The collection features an HD remaster of Dream Drop Distance which Nomura stated was essentially a full remake of the game since the original utilized the two screens of the Nintendo 3DS  Kingdom Hearts χ Back Cover Further information Kingdom Hearts χ Kingdom Hearts χ Back Cover told through HD cinematics tells a new tale of the Foretellers and reveal new parts of the series history Nomura revealed that Back Cover would utilize technology being developed for Kingdom Hearts III  Kingdom Hearts 02 Birth by SleepA Fragmentary Passage Further information Kingdom Hearts Birth by Sleep Kingdom Hearts 02 Birth by SleepA Fragmentary Passage is a new short episode taking place after the events of the original Birth by Sleep told from the perspective of Aqua A Fragmentary Passage which ties into Kingdom Hearts III and uses technology from III is set immediately after Dream Drop Distance when King Mickey reveals that he has a few secrets to confess relating to Aqua and her time in the Realm of Darkness The story then picks up immediately after the secret ending of Birth by Sleep Final Mix and will last about the length of one world from the series,72.12769152928186,18.99,31.01,66.12,78.0,151.0,147.0
