,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,222778,No Man's Sky: Next,"[6, 48, 49]",Update 15 NEXT introduces a full multiplayer experience nearunlimited base building command of freighter armadas a graphical overhaul and more  This update marks the two year anniversary of No Mans Sky and a lot has changed Please see Atlas Rises Pathfinder and Foundation for previous major updates  This is an important next step on our journey,Missing,Missing,Missing,,,,,,
1,221879,Minecraft: Update Aquatic,"[3, 6, 9, 12, 14, 34, 39, 41, 46, 48, 49, 74, 130, 132, 388]",Minecraft Update Aquatic is a major update to Minecraft that focuses on revamping the oceans in the game adding many new aquatic mobs blocks items and structures,"[13, 31]",Missing,Missing,,,,,,
2,200826,Cities: Skylines + Surviving Mars,[49],Cities Skylines and Surviving Mars are taking on the town together in a new bundle that merges more management mayhem than ever,Missing,Missing,Missing,,,,,,
3,178308,Lady in a Leotard With a Gun,"[6, 48, 49, 167]",Short thirdperson shooter where you shoot all the enemies and go to the exit,"[5, 31]",Missing,Missing,0.86,0.0,1.17,10.0,2.0,5.0
4,168783,LEGO Marvel Super Heroes 2: Marvel's Ant-Man and the Wasp Level and Character Pack,"[6, 14, 48, 49, 130]",Download now to get access to the Marvels AntMan and the Wasp Character and Level Pack This actionpacked level takes AntMan and the Wasp to Hank Pyms forgotten research lab Players are tasked with battling Eggheads goons in an unforgettable adventure,"[9, 25, 31]",Missing,Missing,,,,,,
5,164855,Sonic Mania: Encore,"[6, 48, 49, 130]",Get the Encore Pack to experience the allnew Encore Mode two new playable characters Mighty and Ray and four player Competition Mode,"[8, 31]",Missing,Missing,,,,,,
6,162055,Extinction: Skybound Sentinel,[49],Sprint climb and soar across the city of Dolorum to reach your opponents chaining combos together to reach your rivals in the most efficient way possible,[31],Missing,Missing,,,,,,
7,123736,Gene Rain: Wind Tower,"[6, 49]",Gene Rain Wind Tower is a TPS game come from China In the two worlds of real world and mechanical world you can freely upgrade armor and make armor with the picked items Upgrade the main weapon and the machine gun tower the games compact Plot flow and sandbox weapon system will allow you to immerse yourself in the,"[12, 31, 32]",Missing,Missing,,,,,,
8,119075,Warhammer: Vermintide 2 - Premium Edition,[49],Premium Edition includes   3 Exclusive Heroic Deeds  Helmgart Heraldry Themed Skins  Premium Edition Portrait Frame  Keep Decorations,Missing,Missing,Missing,,,,,,
9,115025,Unravel: Yarny Bundle,"[48, 49]",Discover the delightful adventures of Unravel and Unravel Two with the Unravel Yarny Bundle,"[8, 9, 31]",In Unravel join Yarny a lovable and endearing character made from a single thread of yarn that slowly unravels as he embarks on a seemingly larger than life journey Inspired by the unique and breathtaking environments of Northern Scandinavia Unravel is a visually stunning physicsbased puzzle platformer about love hope and the journey of life  In Unravel Two create a Yarny of your very own Then build relationships with other Yarns in local coop or as a single player fostering friendship and support as you journey together Begin your adventure in a cold and imposing land then watch your surroundings blossom with new life as you chase the spark of adventure,Missing,,,,,,
10,107195,Dude Cops,"[6, 34, 49]",Dude Cops is a point n click adventure game that follows the shenanigans of detectives Choco and HT Bunz as they travel around town solving cases,"[2, 31, 32]",Choco and HT Bunz are detectives in a small town They solve cases like saving a cat from a tree and helping an old lady across the street,Missing,0.17,0.2,0.25,50.0,2.0,7.0
11,106685,Maximum Football 2018,"[48, 49]",This is North American football with your teams and your rules Maximum Football 2018 allows you to play with Canadian or American football rules customizable teams and players,[14],Missing,Missing,,,,,,
12,106296,The Council: Episode 3 - Ripples,"[6, 48, 49]",The Council is an episodic game that delivers a fresh new take on the narrative adventure genre Make hardhitting decisions develop an array of skills and directly impact how the story unfolds With permanent longlasting consequences there is no going back  Continue your adventure in The Council Episode 3 Ripples where plots are laid bare characters reach their breaking points and an unexpected terrifying truth is uncovered,"[12, 31]",Louis de Richet continues his investigations and adventures on Lord Mortimers island where he seeks his mother After endless intrigue Mortimer is finally starting to unveil his ultimate plan,Missing,,,,,,
13,106008,Train Sim World: Digital Deluxe Edition,"[6, 48, 49]",Train Sim World Digital Deluxe Edition  by purchasing this bundle youll get the CSX GP402 upon release which enhances the Northeast Corridor New York experience by giving you a choice of freight locomotives to operate in Service Mode The CSX GP402 additionally features scenarios and Service Mode compatibility for CSX Heavy Haul PC only,[13],Missing,Missing,,,,,,
14,105987,The Unknown City (Episode 1),"[6, 48, 49]",Missing,Missing,Missing,Missing,,,,,,
15,105930,Werewolf Pinball,"[6, 48, 49, 130, 167, 169]",The curse of the Werewolf its back in this Pinball survive the night and try to hunt him down,"[13, 30, 33]",Missing,Missing,,,,,,
16,105501,ACA Neo Geo: League Bowling,"[48, 49, 130]",League Bowling is a bowling game released by SNK in 1990 You are able to select your dominant arm and ball weight using precise controls to play just like real bowling Choose from one of three modes REGULATION FLASH and STRIKE 90,"[14, 33]",Missing,Missing,,,,,,
17,105300,DayD: Through Time,"[6, 48, 49, 130]",Want a dinosaur farm Well give you a time machine and a park to restore Journey into the past and deal with the villain,[15],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
18,105269,Gene Rain,"[6, 48, 49]",Gene Rain is a nextgen 3D third person shooter game The story is set in a futuristic world with a linear narrative structure and uses shocking visual effects to present a brand new world for the players  enjoyment,"[5, 12, 31, 32]",Missing,Missing,3.29,0.0,0.0,0.0,0.0,2.0
19,105122,ACA Neo Geo: The Super Spy,"[6, 48, 49, 130]",The Super Spy is an action game released by SNK in 1990 Punch kick and use guns to fight off terrorists as you make your way through the building to rescue their captives Defeating enemies earns experience which can be used in a Role Playing Gamelike feature to level up,[33],Missing,Missing,,,,,,
20,105118,Rekkr,"[6, 48, 49, 130]",REKKR is a 4episode total conversion created by Matthew Little Revae with a full soundtrack created by Tom Jensen HexenMapper sound effects provided by TerminusEst13 additional textures by Chris Kassap lupinxKassman and additional mapping by Angry Saint Brayden Hart AD_79 Bzzrak Ktazzz Chris Kassap James Paddock Jimmy Jaws in Space SuperCupcakeTactics TerminusEst13 and Velcrosasquatch The mod is distributed as both a PWAD for Ultimate Doom or Freedoom since all content is replaced it does not matter which one and a standalone IWAD version,[5],Missing,Missing,,,,,,
21,104998,Wheelspin Frenzy,[49],Missing,Missing,Missing,Missing,,,,,,
22,104993,ACA Neo Geo: Samurai Shodown V,"[6, 48, 49, 130]",Samurai Shodown V is a fighting game released by SNK in 2003 Yoshitora Tokugawa Mina Majikina and more join the cast of twentyfour warriors New systems available include the Sword Gauge and Concentration One for even more swordswinging action,"[4, 33]",Missing,Missing,,,,,,
23,104965,Sword Art Online: Fatal Bullet - Betrayal of Comrades,"[6, 48, 49]",SWORD ART ONLINE FATAL BULLET Downloadable Content 2 This DLC adds new stories characters weapons outfits and more  New stories and dungeons New Home Expansion System and ArFAsys Speech Patterns New characters Shirley and Clarence New bosses New weapons outfits accesssories hair styles and face styles  You and the group are in pursuit of the mysterious Copy ArFAsys As if copies of Zeliska Itsuki and Kureha werent enough it seems that there are now copies of Kirito and Asuna running around causing havoc as well Find the new dungeon and uncover the truth behind the Copy ArFAsys,[12],Missing,Missing,,,,,,
24,104794,The Z Axis: Continuum,"[6, 49]",Escape a bizarre world by rotating the universe Use portals physics time and clones as floors become walls walls become ceilings left becomes down and right becomes up You manipulate time and space at will but do you have the mind to solve the warped reality that imprisons you,"[8, 9, 32]",Missing,Missing,,,,,,
