first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1617753600,[5],205052,Halo: The Master Chief Collection Season 6 - Raven,"[6, 49, 169]",Season 6 succeeded Season 5 in April 2021 Named after the ODST team Fireteam Raven this season included new customization options for Halo 3 including animated visors and nameplates back accessories and new armor permutations from Halo Online as well as the four ODST armors used by Fireteam Raven in the namesake game It also added a new map for Halo 3 Waterfall,Missing,Missing,nan,nan,nan,nan,nan,nan
1618272000,"[5, 12, 25]",198622,Warframe: Call of the Tempestarii,"[6, 48, 49, 130, 167, 169]",Cephalon Cy discovers Corpus convoys exploring Void anomalies in Veil Proxima and decides to bring the Tenno along to investigate,Missing,Missing,nan,nan,nan,nan,nan,nan
1617321600,"[7, 26]",194563,SongPop Party,"[14, 39, 49, 130, 169]",SongPop Party is the latest addition in the biggest music trivia franchise in the world with a huge catalog from cult classics to todays top hits and hundreds of thousands of unlockable songs curated by genre artists decade topics and more,Missing,Missing,0.0,0.0,0.0,55.0,1.0,0.0
1617321600,"[13, 15, 31]",193664,The Oregon Trail,"[6, 39, 49, 130, 169]",Experience The Oregon Trail like never before A modern twist on the trials and tribulations of the road to Oregon this official successor to the global phenomenon will immerse players in exhilarating journeys ranging from the historically accurate to the totally extreme,Missing,Missing,5.5,15.49,38.79,78.0,9.0,16.0
1617840000,"[12, 31]",183140,Spellbreak: Chapter 2 - The Fracture,"[6, 48, 49, 130]",Play the new Dominion 5v5 capture and control mode as you rankup in competitive Leagues and join the struggle against the nefarious Vowkeepers,Return to the Hollow Lands for Chapter 2 The Fracture in Spellbreaks biggest update yet Control zones in the new 5v5 Dominion game mode compete in ranked Leagues and complete new Quests to discover what caused the Fracture,Missing,nan,nan,nan,nan,nan,nan
1618876800,[5],183137,CRSED: F.O.A.D. - Rock Solid,"[6, 48, 49, 167, 169]",Welcome to the new season and the Rock Solid major update in CRSED FOAD,Missing,Missing,nan,nan,nan,nan,nan,nan
1619740800,"[9, 13, 32, 35]",178806,Island Farmer,"[6, 49, 130]",Farms are set up in islands over calm and clear water In this tiny fantasy experience that is easy to do and very relaxing just like a 3D jigsaw puzzle Carefully observe the island try to memorize it then shuffle the blocks Swap blocks to reproduce the desired island and it will compose the archipelago There is no time limit no logic challenges nor resources to manage so you can calmly just focus on the core mechanics while listening to a soothing soundtrack,Missing,Missing,nan,nan,nan,nan,nan,nan
1618272000,Missing,167773,Jump Force: Character Pack 14 - Giorno Giovanna,[49],Giorno Giovanna from Jojos Bizarre Adventure joins the fray This pack includes the playable character Giorno Giovanna along with corresponding avatar outfit parts and his moveset,Missing,Missing,nan,nan,nan,nan,nan,nan
1619049600,[13],165874,Train Sim World 2: DB BR 101,[49],The DB BR 101 is a classic among the modern electric locomotives of Germany with heritage spanning some of the nations most revolutionary designs and continuing the honour by working throughout the Deutsche Bahn network every day Experience this icon for yourself in Train Sim World 2,Missing,Missing,nan,nan,nan,nan,nan,nan
1617926400,"[7, 9, 32]",164863,Alveole,"[6, 48, 49, 130, 167, 169]",Alveole is a minimalistic puzzle where the player must understand how to run and why does he do it,Missing,Missing,0.83,0.0,0.9,65.0,2.0,4.0
1618790400,"[9, 31]",164793,The Darkside Detective: Series Edition,[49],Enjoy the award winning game The Darkside Detective and its followup sequel The Darkside Detective A Fumble in the Dark together in one bundle,Missing,Missing,nan,nan,nan,nan,nan,nan
1618963200,Missing,164786,Brutal 2urvive Bundle,[49],This Bundle contains Brutal Rage and 2urvive Two perfect games for all lovers of brutal indie games All of these games are playable in local coop ,Missing,Missing,nan,nan,nan,nan,nan,nan
1617926400,Missing,164706,Captain's Choice Bundle,"[49, 169]",This bundle includes  Skyland Heart of the Mountain  Uncharted Tides Port Royal  Nightmares from The Deep 3 Davy Jones,Missing,Missing,nan,nan,nan,nan,nan,nan
1619740800,"[5, 33]",164704,R-Type Final 2: Digital Deluxe Edition,"[49, 130, 169]",The Digital Deluxe Edition contains the full game soundtrack art book and the RType Final 2 Stage Pass which includes DLC Set 1 2 and 3 Altogether they consist of a variety of new stages,Missing,Missing,nan,nan,nan,nan,nan,nan
1618876800,[14],164688,MLB The Show 21: Digital Deluxe Edition,"[48, 49, 167, 169]",Own your rivals Own the show Welcome to MLB The Show 21,Missing,Missing,nan,nan,nan,nan,nan,nan
