first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1346371200,[15],7249,Worms Collection,"[9, 12]",Worms Collection is a collection of three video games in the Worms series developed by Team17 It contained Worms 2007 Worms 2 Armageddon and Worms Ultimate Mayhem It also contained six bonus DLCs The collection was released on 31 August 2012 for the PlayStation 3 and Xbox 3601,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1345766400,"[12, 25, 31]",21040,Dark Souls: Prepare to Die Edition,"[6, 9, 12]",Dark Souls will be the most deeply challenging game you play this year Can you live through a million deaths and earn your legacy  Dark Souls Prepare to Die Edition is the PC release as well as the PS3 and Xbox 360 rerelease of Dark Souls including the Artorias of the Abyss DLC,Missing,89.69644911566496,45.8,62.94,103.66,91.0,1084.0,1653.0
1345766400,[12],21988,Dark Souls: Artorias of the Abyss,"[6, 9, 12]",Artorias of the Abyss is additional content for the game Dark Souls It was originally released for PC as part of the Dark Souls Prepare to Die Edition and later for consoles as the eponymous DLC A console version of the Prepare To Die Edition was also released at a later date,Missing,89.66534376168954,5.82,6.36,8.16,88.0,127.0,102.0
1344902400,"[12, 16]",207026,Final Fantasy VII,"[6, 48, 49, 130]",In addition to graphical resolution improvements to the previous port this rerelease of the PC version of Final Fantasy VII also featured cloud saving as well as unlockable achievements and a Character Booster feature The consoles versions of Final Fantasy VII are based on the PC rerelease some little graphical improvements were made,Missing,83.5673885208077,36.46,49.85,82.08,89.0,2483.0,3247.0
1346112000,"[5, 12, 24]",13911,Mass Effect 3: Leviathan,"[6, 9, 12]",Something lurks in the dark corners of space something powerful enough to kill a Reaper Shepard must discover the most closely guarded secret in the galaxy before the Reapers silence it forever  Mass Effect 3 Leviathan expands upon the events of Mass Effect 3 with gripping and emotional storytelling compelling new characters and powerful weapons and upgrades Unravel the dark history about the Reapers as you race across the galaxy to discover the Leviathan,Missing,83.00788456854356,2.5,2.88,2.96,80.0,150.0,140.0
1345507200,"[5, 24]",1372,Counter-Strike: Global Offensive,"[3, 6, 9, 12, 14]",CounterStrike Global Offensive expands upon the teambased action gameplay that it pioneered when it was launched 19 years ago CS GO features new maps characters weapons and game modes and delivers updated versions of the classic CS content,Missing,82.01127158440124,nan,nan,nan,nan,nan,nan
1344816000,"[5, 25, 31]",1267,Sleeping Dogs,"[6, 9, 12, 48, 49]",Wei Shen an young officer working for the San Francisco Police Department gets tasked to go back to his hometown of Hong Kong In Hong Kong Wei is assigned to the Hong Kong Police Department in a effort to take down the Sun on Yee Wei goes undercover in the triad to gather information and take them down But the police soon become worried that he is getting attached to his Friends such as Jackie Ma In this journey of Betrayal and High stakes Will Wei become a Red Pole and join the high ranks of the Triads or be discovered by them and buried alive,Missing,80.89721944509057,15.31,22.33,34.13,82.0,1318.0,1839.0
1344988800,"[8, 12, 25, 31, 32]",2130,Dust: An Elysian Tail,"[3, 6, 12, 14, 39, 48, 130]",immerse yourself in a gorgeous handpainted world on a search for your true identity As the mysterious warrior Dust your actionpacked journey will take you from peaceful glades to snowy mountaintops and beyond At your disposal is the mythical Blade of Ahrah capable of turning its wielder into an unstoppable force of nature and the blades diminutive guardian Fidget Battle dozens of enemies at once with an easytolearn difficulttomaster combat system take on a variety of quests from friendly villagers discover ancient secrets and powerful upgrades hidden throughout the massive open world and uncover the story of an ancient civilization on the brink of extinction as you fight to uncover your own past,Missing,77.09422069371828,10.1,13.5,18.26,79.0,731.0,1230.0
1344902400,"[12, 25, 31]",1269,Darksiders II,"[6, 9, 12, 41]",Become Death  The most feared of the legendary Four Horseman Epic Universe  Unlike anything the player has seen before delivered in the unique style of Joe Mad  Player Choice  Customization  Customize your experience with varied armor sets weapons and skill trees allowing players to create their own Death  Explore a vast open world complete dozens of side quests and customize your Death with a full leveling system skill trees and endless equipment combinations Death is a nimble and agile character capable of incredible acrobatic feats allowing the player to explore the world like never before,Awakened by the End of Days Death the most feared of the legendary Four Horsemen embarks upon a quest to restore mankind and redeem his brothers name Along the way the Horseman discovers that there are far worse things than an earthly Apocalypse and that an ancient grudge may threaten all of Creation,76.82748341460365,21.51,28.97,44.27,77.0,489.0,670.0
1344902400,"[9, 32]",20079,King Oddball,"[3, 6, 9, 14, 34, 39, 46, 48, 49, 74, 130, 167, 169]",End the world in a unique skill based physics puzzle King Oddball swings a boulder back and forth by its tongue Release the boulder by tapping the screen Time the release accurately to crush as many targets as possible with each boulder  Extra boulders are awarded when crushing three or more targets with a single boulder Anticipate how boulders roll and bounce Use explosive crates to wreak havoc on the puny humans Take advantage of collapsing structures too  Conquer the world by defeating the humans in more than 120 fun and increasingly challenging levels,Missing,76.7637403127644,4.62,9.22,13.98,60.0,30.0,22.0
1344297600,"[2, 9, 31, 32]",5060,Deponia,"[3, 6, 14, 39, 48, 49, 130]",Deponia is a fastpaced comedy of errors and one of the most unusual love stories in gaming history The twistfilled story takes its offbeat characters all over trash planet Deponia a unique game world in the style of Douglas Adams Terry Pratchett and Matt Groening From Kuvaq an improvised village built inside a giant trash heap to the swimming black market and the dark corners of the elevated planetary railways The new adventure game from the makers of The Whispered World Edna  Harvey The Breakout and A New Beginning is brought to life with detailed handpainted backgrounds in widescreen format and topquality cartoon animation,Rufus is not a pleasant guy Illtempered and entirely too convinced of his own greatness he lives at the edge of a small settlement somewhere in the most remote sector of the garbagecovered planet Deponia He dreams of a better life in the floating cities of wealth and beauty high above the planet surface When the angelic Goal falls from these privileged spheres down into a neighboring trash heap Rufus sees his chance He decides to bring the unconscious beauty back to her home Only a vague hope of making it off Deponia at first he soon formulates an unscrupulous plan as he learns that he is a dead ringer for Goals upperclass husband The planned handover is only the beginning of a wild chase across Deponia full of twists turns and mystifying mixups,75.25742338141653,8.15,9.72,10.41,72.0,415.0,729.0
1345507200,"[5, 31]",8361,Transformers: Fall of Cybertron,"[6, 9, 12, 48, 49]",Transformers Fall of Cybertron transports you to the final days of the planet Cybertron where you will experience the darkest hours of the apocalyptic war between the Autobots and Decepticons  Embark on an adrenalinefueled journey through a wide range of missions and massive environments designed around each characters unique abilities Fight through both sides of the most epic battles leading to their legendary exodus from their homeworld In addition players experience action in the form of new Transformer bot types Combaticons Insecticons and Dinobots,The home world of the TRANSFORMERS  Cybertron  is dying Battles rage between the Autobots and the Decepticons as the planet is rocked by quakes and violent electrical storms Energon the lifeblood of the TRANSFORMERS is in scarce supply sparking violent conflicts over precious wells OPTIMUS PRIME leads his AUTOBOTS in an attempt to man the last transport off his dying home a ship known as the Ark  Meanwhile Megatron and his Decepticons push the tide of war straight into the Autobots home city to crush them once and for all The once Golden Age of Cybertron is over These are the end of days,72.33304473203998,7.54,10.16,16.16,79.0,143.0,157.0
1345075200,[13],23398,Mars Rover Landing,[12],Try to land the Mars rover Curiosity with your body movements in this Kinect game from Microsoft and NASA,Missing,70.0,nan,nan,nan,nan,nan,nan
1346112000,[14],4988,Madden NFL 13,"[9, 12, 46]",Play and manage football matches between real NFL teams featuring the latest player lineups of 2013,Missing,69.0300497027975,16.87,62.17,229.14,66.0,33.0,13.0
1344470400,"[9, 31, 32]",16368,Unmechanical,"[3, 6, 9, 12, 14, 34, 39]",Unmechanical is a puzzle adventure that combines tricky puzzle solving alluring exploration and an engrossing atmosphere Set in a fantastic world of flesh rock and steel your journey to freedom requires you to solve a great variety of puzzling challenges and while its easy to pick up and play later challenges may prove very difficult indeed,Missing,63.78110212273444,2.63,3.24,4.17,67.0,92.0,196.0
1346112000,"[7, 33]",2696,Rock Band Blitz,"[9, 12]",Rock Band Blitz is an arcadestyle rhythm game from Harmonix that is fast and loud and silly and a little over the top and bright and fun and quick It is capable of using every song from a players Rock Band library,Missing,61.74496295541364,3.47,6.7,29.33,80.0,17.0,12.0
