,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[9, 31]",172573,LEGO Dimensions: Peter Venkman Ghostbusters Level Pack,"[9, 12, 41, 48, 49]",Help Peter Venkman and the rest of the Ghostbusters save New York and the world from Gozer once and for all Build Dr Venkman attach him to his Lego Toy Tag and place him on the Lego Toy Pad to see him come to life in the game Activate his Laser Deflector Suspend Ghosts and Hazard Protection abilities to solve puzzles and overpower enemies and when he needs an extra ghosthunting boost add the rebuildable 3in1 Ecto1 or the Ghost Trap into the game,Missing,Missing,,,,,,
1,"[9, 31]",172571,LEGO Dimensions: Back to the Future Doc Brown Fun Pack,"[9, 12, 41, 48, 49]",Go back to the future with Doc Brown and his Traveling Time Train Join Doc Brown on a series of crazy adventures in a mashup multiverse of your favorite characters Build and place him on the Lego Toy Pad and see him spring to life in the game then activate his Hacking Technology Fixit and Drone abilities to solve puzzles and battle enemies If he runs out of ideas bring in Doc Browns Traveling Time Train and rebuild it into a Flying Time Machine and Missile Blast Time Train for upgraded ingame powers,Missing,Missing,,,,,,
2,"[12, 25, 31]",136105,Phantasy Star Online 2: Episode4 Reborn,"[6, 46, 48, 49]",The fourth major update to Phantasy Star Online 2 as well as the first major update for the Global version Episode 4 introduces new enemies and environments new classes and a wide array of several new features  The main new area of Episode 4 is the Planet Earth of the year 2028 AD Set in a different universe from the Oracle Universe of the last three games ARKS battle against the new enemy types known as the Phantasm Dealing with these threats ARKS will battle across Japan and the USA as they confront the wide array of unique forms the Phantasm can take on  The Japanese version of Episode 4s brought with it several new features which were available during the launch of the Global version The new class Summoner was introduced and several extra character customization options such as Layering Wear were introduced Besides that EPISODE 4 came with new expanded graphics settings which bring the PC version onpar with its newly released PlayStation 4 version  Over on the Global version the Episode 4 launch was the games Steam release and the game transitioning from a North American exclusive game to a Global game available to 33 countries including Europe and Oceania Several new features that were originally gated and general qualityoflife improvements were released in the Global version as part of the Episode 4 update including several new features introduced in the latest Japanese update  In addition to the new content both versions benefited from new features such as the addition of Bonus Quests and Battle Arenas,Four years after the events of EPISODE 3 and one year after the events of Phantasy Star Online 2 The Animation the player is revived from stasis by the operator Xiera to accompany a new recruit named Hitsugi a young boy who is suspected to have ties to an internal invasion of fake ARKS members During the mission Hitsugi is attacked by a mysterious black mass the player attempts to purify Hitsugi but Hitsugi disappears prematurely Hitsugi is revealed to be a high school girl from Earth playing the video game Phantasy Star Online 2 who finds a strange boy with her avatars appearance in her room after the fiasco Hitsugi names the boy Aru  The player is subsequently sent to investigate Earth Through transdimensional video feeds it is discovered that Earth uses a parallel mutation of Photons called Ether that is primarily used as a method of highspeed data transmission but also resonates with the emotions and fears of the general public to create monsters called Phantoms The company ESCA who created Phantasy Star Online 2 is actually a front for a mysterious organization of Ethersensitives known as Mother Cluster Opposing them are the Earth Guides Ethersensitives lead by Ardem S Sacred who fight back against Mother Clusters Phantoms  The player Hitsugi and Hitsugis brother Enga travel around the world to suppress Mother Clusters efforts During an attack on Las Vegas Hitsgui is killed this triggers Arus Dark Falz powers to awaken and he revives Hitsugi who is captured and taken to Mother Clusters home base on the Moon Enga and the player rescue Hitsugi but discover that Hitsugi was a ploy to allow Mother Cluster to attack the ARKS Ship The player and Hitsugi return to the ARKS Ship and fend off Mother Cluster but Mother the leader of Mother Cluster absorbs Aru and escapes  The heroes pursue Mother back to the Moon base where she reveals that she is a failed Xion clone discarded by the Photoners and seeks vengeance against them The heroes defeat Mother causing her and Aru to separate and she is redeemed by the heroes However Ardem appears and kills and absorbs Mother revealing his true plan to usher in the next stage of humanitys evolution with Ether The heroes travel to Yggdrasil and confront Ardem who banishes the player back to the Oracle dimension and strips the heroes of their Ether abilities Back on the ARKS Ship Aru is revealed to have a fragment of Mothers consciousness remaining with him Mother possesses Aru and returns to Earth with the player restoring the heroes powers in the process and they defeat Ardem with their combined power,Missing,,,,,,
3,"[12, 13, 15, 31]",121021,The Sims 4: Movie Hangout Stuff,"[6, 14, 48, 49, 167, 169]",Why go out when you can stay in relax and watch movies Invite some friends over hang out and have a movie marathon with The Sims 4 Movie Hangout Stuff a stuff pack for The Sims 4 Pop a bowl of popcorn and entertain your Sims with a flick on the allnew projector screen Chill out and relax with bohochic outfits and effortless hairstyles,Give your home the feel of a movie theater with the allnew projector screen Watch ten different films while relaxing on the couch or venture outside and watch a movie in the fresh air  Whats a movie without popcorn Give your Sims the classic cinematic snack topped with butter cheddar or sugary toppings  Just because your Sims are staying in doesnt mean they cant look great Dress them in outfits that are perfect for enjoying a relaxing day or lounging around at night  Liven up your Sims home with some colorful décor and decorative lighting,Missing,,,,,,
4,[31],109437,Assassin's Creed Syndicate: Streets of London Pack,"[6, 48, 49]",With over 45 minutes of gameplay this pack contains missions weapons and gear to expand your Assassins Creed Syndicate experience  Finally this pack comes with a variety of equipment  weapons for both Jacob  Evie 13 weapons 6 pieces of gear and 3 outfits,Starting with The Darwin and Dickens Conspiracy Missions Embark on two pulsepounding missions that will take you into the inner sanctums of Londons most influential men Defend Charles Darwins discoveries from those who would kill to silence him And help the friend of legendary writer Charles Dickens keep a secret that could get him killed This pack also includes the Runaway Train Mission as a runaway train thunders through London at top speed you must find and fix the trains critical flaws before you run out of time,Missing,,,,,,
5,Missing,82423,Resident Evil: Deluxe Origins Bundle,"[6, 9, 48, 49]",Two games two nightmares Get ready to relive the beginning of gamings greatest survival horror series Resident Evil Deluxe Origins Bundle includes two HD remasters of classic titles  Resident Evil and Resident Evil 0  as well as all of the Resident Evil 0 alternate costume packs containing 8 total DLC costumes Featuring remastered visuals and sound options for modern and classic controls and Resident Evil 0s all new Wesker Mode this bundle is a perfect way to experience the origins of evil,Missing,Missing,,,,,,
6,[31],53270,LEGO Marvel's Avengers: Deluxe Edition,"[6, 48, 49]",Avengers Assemble Gain access to the additional full Season Pass which consists of over 40 new characters and 5 exciting new levels based on content focused around Marvels Agents of SHIELD and Classic comic versions of Black Panther Doctor Strange Captain Marvel and Masters of Evil As an added bonus Season Pass holders will also have exclusive access to The Avengers Explorer Character Pack,Missing,Missing,,,,,,
7,"[25, 32]",34209,Zheros,"[6, 48, 49]",Zheros is a new generation 3D beat em up based on the genre hallmarks above all smashing hordes of enemies and punching stuff From bizarre characters and encounters to strange locations find out what mystery awaits you at the end of your journey,In a journey through distant and unknown galaxies you will play as the members of the Zheros squad Mike and Captain Dorian Brave strong as awkward and dimwitted the first one agile smart and ready for anything the second one They are both intergalactic agents called to protect the galaxies from crime  Your mission defend the universe from the evil Dr Vendetta and his twisted plan to mutate every living creature in his trusted minions,Missing,6.67,0.0,0.0,37.0,6.0,3.0
8,"[25, 31]",25990,Batman: Arkham Knight - Crime Fighter Challenge Pack 6,"[6, 48, 49]",Get this Crime Fighter Challenge Pack to play as the caped crusader as he fights the war on crime in your favorite locations from Arkham Asylum Arkham City and Arkham Knight This expansive challenge pack allows focused training in Freeflow Combat and Invisible Predator stealth incursion  Crime Fighter Challenge Map Pack 6 also known as the Community Challenge Pack is a DLC Challenge Pack in Batman Arkham Knight It includes six challenge maps from Batman Arkham Asylum and Batman Arkham City and a special endless Predator Mode challenge The challenges received a nextgen overhaul with improved graphics and other small changes  PC users gained access to the DLC pack one week before PS4 and Xbox One users as an apology for the broken launch and delayed rerelease,Missing,Missing,,,,,,
9,Missing,18025,Battlefield Hardline: Getaway,[12],Drop the clutch lay on the gas and hold on to your seats because Battlefield Hardline is gearing up for its fastest most explosive expansion yet  A great getaway is key to a great heist If youre a criminal wheelman your payday is dependent on your ability to evade the cops If you drive for the law the fastest way to earn your badge is to take down the thieves before they can escape into a cloud of dust and burnt rubber,Missing,Missing,,,,,,
