first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1553212800,"[5, 8, 31]",118576,Vosaria: Lair of the Forgotten,"[48, 49, 130]",A pumpaction 2D sidescrolling game with different enemy types along with a jumptotheroof mechanic that spices up the combat,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1552953600,[14],118196,American Ninja Warrior: Challenge,"[48, 49, 130]",Are you the next America Ninja Warrior  Begin your quest to achieve Total Victory with the actionpacked obstacle course competition game American Ninja Warrior Challenge Do you have the strength and endurance to jump swing and sprint your way to hitting the buzzer at the end Race against the clock with your friends and family while testing your skills in couch multiplayer or take on the challenging career mode Those who successfully complete the city courses move on to the finals will face a stunning fourstage course modeled after the famed Mt Midoriyama in Japan Enjoy all the thrills and spills to become the next American Ninja Warrior  Features     Take on classic obstacles such as the Salmon Ladder Warped Wall Log Grip and more   Build your own custom course and have your own personalized Ninja race through it   Ingame commentary voiced by the TV show hosts Matt Iseman and Akbar Gbajabiamila   Offline multiplayer  online leaderboards,Missing,Missing,nan,nan,nan,nan,nan,nan
1552521600,"[5, 31]",117927,Alien Cruise,"[49, 130]",AlienCruise is an independent side scroller shooting game Its background is set at the foreseeable future when protagonist is facing a survival crisis due to deterioration of the Earths natural environment At this point some scientists detect the existence of other planets outside their own galaxy with other types of life on them which are very likely to be suitable for human beings They therefore trained a group of elite space astronauts to look for chances of extending life in the outer space and save their home These welltrained space warriors need to drive spacecrafts to explore and find a planet suitable for human life In the unknown space unprecedented great challenges awaits them,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1553817600,"[5, 31]",116800,Shadow of the Tomb Raider: The Grand Caiman,"[3, 6, 14, 48, 49, 170]",In Shadow of the Tomb Raiders new DLC a ferocious deity threatens the lives of innocent San Juan villagers To save them Lara will battle a deadly group of mercenaries in order to prevent a cataclysmic disaster Solve the new volcanic challenge tomb and reap its powerful rewards  Survive the latest DLC with the Reptile Hide outfit which heightens resistance against projectiles and boosts XP gained from assault kills Players can also equip the Whispering Scourge a suppressed shotgun as well as the Volcano skill that enables crafting incendiary shotgun ammo which sets flammable objects and most enemies ablaze All tombs from the main campaign are all now playable in Score Attack and Time Attack mode,Lara Croft reunited with Jonah Maiava in Mission of San Juan before returning to Paititi He told that some of the Trinity soldiers had found some old and set up a base camp there The ruins were built for priests of Zipacna Many people still visited ruins before the soldiers took over them Abigaile Ortiz thinks it has something to do with the tremors and ash not stopping Lara offered to go see what is going on in the ruins Lara found the Crab Relic amongst the Trinity supplies and decided to take the artefact back where it belonged It however was an ambush Trinity had set up for her Lara killed the Trinity soldiers and returned the Crab relic to the ancient machine which did stop the tremors and ash Lara then returned to Jonah and Abby to let them know what had transpired,Missing,0.74,0.83,1.01,71.0,39.0,44.0
1553731200,"[4, 32, 33]",116563,Akuto: Showdown,"[3, 6, 14, 49, 130]",Akuto Showdown is an awardnominated isometric fastpaced action game where players compete with swords and guns in intense versus matches The game is set on low poly diorama arenas where players have to not only watch out for opponents but also for the environment from killing them,Missing,Missing,0.17,0.0,0.0,65.0,2.0,1.0
1553212800,"[10, 14]",116374,Phar Lap: Horse Racing Challenge,"[48, 49, 130]",Phar Lap Horse Racing Challenge will let you experience the thrill and thunder of racing with the pride and prestige of building your own stable of champions Online Racing and Betting game modes allow you get straight into the action with friends share and download horses with the community via the Horse Creator or build a dynasty of thoroughbred champions to restore your family legacy in Story Mode,Missing,Missing,nan,nan,nan,nan,nan,nan
1552348800,"[13, 15]",116147,Bomber Crew: American Edition,"[48, 49, 130]",Prepare your crew for their most dangerous mission yet and go chocks away for a skybound expedition in this strategic survival sim Bomber Crew American Edition Choose your crew fit with procedurally generated names skills and back stories and jump in the cockpit of this immersive flight simulator where death is permanent and the odds are stacked against you    Included in the Bomber Crew American Edition is the USAAF DLC featuring the iconic American Bomber Pilot more crew members engage in a new theatre of war and fight new deadly foes from the air and seas in this all new content,Missing,Missing,nan,nan,nan,nan,nan,nan
1553299200,"[9, 15, 32]",116064,Bunny Parking,"[6, 48, 49]",Unsual 3d parking puzzle with kicking mechanics Kicking is fun Kick a car from the parking lot alone or with friends And dont think that it will be easy,Missing,Missing,0.0,0.0,0.0,50.0,1.0,0.0
1553558400,[13],116015,Farming Simulator 19: Anderson Group,"[6, 14, 48, 49]",Dive deeper into the world of round and square bales with the Anderson Groups 13 highly detailed tools including the unique Anderson Group HYBRID X XTRACTOR and the Anderson Group IFX720 XTRACTOR,The DLC contains   Anderson Group A700  Mixer   Anderson Group A950  Mixer   Anderson Group BioBaler WB55  Wood Baler   Anderson Group Bumper  BioBaler WB55 attachment   Anderson Group HYBRID X XTRACTOR  Bale Wrapper round and square bales   Anderson Group IFX720 XTRACTOR  Bale Wrapper round bales   Anderson Group M160  Log Loader   Anderson Group PROCHOP150  Bale Processor round balessquare bales   Anderson Group RB580  Bale Wrapper round bales   Anderson Group RBM2000 Bale Mover round bales   Anderson Group RBMPRO 2000  Silage Wrap Bale Mover round bales   Anderson Group STACKPRO7200  Bale Stacker square bales   Anderson Group TSR3450  Bale Mover square bales,Missing,nan,nan,nan,nan,nan,nan
1551744000,"[5, 31]",116003,Shadow of the Tomb Raider: The Serpent's Heart,"[3, 6, 14, 48, 49, 170]",Experience The Serpents Heart DLC and endure the mighty Slayers Gauntlet in an attempt to save the lives of loyal rebels Lara must infiltrate an enemy fortress to stage a daring prison break then engage in a battle against evil Kukulkan cultists Lara must also complete the Slayers Gauntlet and navigate roaring rapids in order to receive the power of the serpent god  Those who complete the challenge tomb will be rewarded with the Divine Bounty skill which causes fallen foes to yield more gold coins when looted The Serpents Heart also features the Dragon Scales outfit which reduces fire damage prevents stumbling and accelerates health regeneration Finally players will receive The Serpent Lash bow which deals out extra fire damage  As part of the update tombs from the main campaign Judges Gaze Underworld Gate Howling Caves Path of Battle Temple of the Sun San Cordoba Ancient Aqueduct and Thirsty Gods are all now playable in Score Attack and Time Attack modes,Lara Croft came to Hakan while he was arguing with his sisterinlaw about sending Aaron to a mission Lara offered to help find Aaron for Hakan Aaron returned on his own without the document he went after but the stranger brought the document shortly after Hakan finally asked the strangers name and Lara revealed her name Hakan told Lara that the document revealed a secret hideout of a cult and Lara offered to join him Hakan told her to meet him near the abandoned village on the outskirts When Hakan reached the meeting point he was captured by the Cult The cult offered Lara a deal she would retrieve the Godslayer for them and they would release Hakan While Lara was getting the Godslayer Aaron attacked the cult members to release Hakan During the fight Hakan got injured and they ran They managed to get over a bridge when Lara caught up with them Hakan and Lara then cut the bridge Hakans injuries were too great though and he couldnt continue He confessed his plan to use the Godslayer bow to challenge Amaru and kill him Because he couldnt forgive him for turning Atzi against her family and forcing Hakan to kill her for it Knowing that he might not make it through his revenge plan he had arranged Kayara to stay with Chasca Hakan gave Lara the Godslayer and made her promise to use it against Amaru if she had a chance Hakan then passed away,Missing,0.83,0.94,1.13,72.0,40.0,47.0
1553731200,"[13, 31, 32]",115920,The Childs Sight,"[6, 48, 49, 130]",Discover lost moments through the eyes of a baby as you explore what remains in the attic Slowly unraveling the story of what happened to you while lying in the crib unaware and innocent With every minute as you explore you will remember more Horrors will become real and clear,Missing,Missing,0.0,0.0,2.08,30.0,2.0,1.0
1552521600,"[12, 31, 32]",115863,Sephirothic Stories,"[6, 48, 49, 130]",When the world tree begins to wane what will become of the balance of the world Discover the truth behind the world trees waning power in a fantasy RPG Navigate trapfilled dungeons using only your mind and wit to conquer challenging puzzles,Shendoaha world protected by Sephiroth However with the power of the world tree having begun to wane countless people have been overcome by an encroaching murk that has transformed them into monsters Now with the world on the verge of destruction an unlikely band sets out an adventure with their convictions Yet what shocking truth awaits them at the end of their journey  Navigate trapfilled dungeons using only your mind and wit to conquer challenging puzzles Use individual character abilities to make headway and unleash powerful attacks called fusions in turnbased battles Weapon upgrades and many subquests are available for additional enjoyment,Missing,0.0,11.98,0.0,0.0,0.0,1.0
1553040000,"[9, 15, 31, 32, 33]",115797,Assault on Metaltron,"[6, 48, 49, 130]",Get ready to defend your metallic planet from human and orc invaders in this intense challenging and addictive action tower defense game Play solo or in cooperation on one pc,Missing,Missing,nan,nan,nan,nan,nan,nan
1552003200,[4],115753,Paperbound Brawlers,"[49, 130]",Be a gravity ninja Between one and four players run with scissors walk on walls and lob ink bombs in whimsicalyetintense battles within the pages of old storybooks,Missing,Missing,nan,nan,nan,nan,nan,nan
1552953600,"[5, 12]",115713,Fallout 76: Wild Appalachia,"[6, 48, 49]",A mythical beast a lost generation of scouts and the strongest brew this side of the wasteland Welcome to Wild Appalachia  a series of free and allnew quests features events crafting systems and more starting today in Fallout 76,Missing,Missing,nan,nan,nan,nan,nan,nan
1552348800,[10],115472,MX vs. ATV All Out: Anniversary Edition,"[48, 49]",Whats new in the Anniversary Edition    Ricky Carmichael Farm  GOAT Two Supercross one Nationals one Waypoint and 2 Opencross tracks PLUS multiple trails in Freeride    Slashs Snake Pit Three of the largest Supercross tracks in MX vs ATV history PLUS and FMX area    Hometown MX Nationals The most authentic outdoors tracks Four huge Nationals tracks and 2 Freeride environments to explore with different time of day variations,Missing,Missing,nan,nan,nan,nan,nan,nan
1552003200,"[12, 25]",115463,Path of Exile: Synthesis,"[6, 48, 49]",In Path of Exile Synthesis players will meet Cavas and help him recover his lost memories by fighting their way through them and then stabilising them to collect a fragment of that memory,To help Cavas remember his past you will find fragments of his decaying memories throughout Wraeclast Fight your way through the monsters that inhabit his memories in order to activate stabilisers before the memories collapse around you,Missing,nan,nan,nan,nan,nan,nan
1551744000,"[14, 33]",115205,R.B.I. Baseball 19,"[39, 48, 49, 130]",RBI Baseball 19 takes the field with more additions and improvements than ever before RBI 19 delivers a genuine MLB experience with heightened authenticity and incredible depth including the ability to manage your MLB franchise across multiple seasons hundreds of new animations updated player models every official 2019 uniform more player gear improved ball physics and environments,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1552348800,"[9, 25, 31]",115019,LEGO Marvel Collection,"[6, 48, 49]",The LEGO Marvel Collection features three actionpacked LEGO Marvel games LEGO Marvel Super Heroes LEGO Marvels Avengers and LEGO Marvel Super Heroes 2 plus all season pass content for each game Join your favorite characters in the actionpacked Marvel Universe,Missing,Missing,26.25,0.0,0.0,0.0,0.0,2.0
1553558400,"[2, 31]",114209,The Walking Dead: The Final Season - Episode 4: Take Us Back,"[6, 48, 49, 130]",Its time for the end After years of fighting to survive Clementine is now the leader of a community of lost children and theyre depending on her to get them home safe In the aftermath of an explosive mission fire chaos the living and the dead all stand in her way Can Clementine be the savior they need Her story comes to a dramatic and heartwrenching climax in this final episode The night will be over soon,Missing,Missing,1.92,2.0,2.07,86.0,29.0,49.0
1551484800,"[8, 31, 32]",113693,Dark Sauce,"[6, 48, 49, 130]",Take gold from the dragon and not become a barbecueColorful cubic platformer about pig and dragon,Missing,Missing,0.0,0.0,0.89,0.0,0.0,2.0
1552003200,[25],112662,Devil May Cry 5: Collector's Edition,"[6, 48, 49]",The Collectors Edition of the 2019 game Devil May Cry 5 comes in collectible outer box representing a ingame toolbox and includes   Devil May Cry 5 Deluxe Edition  Replica Motorhome Model  Devil May Cry 5 Art Book  Sticker  Premium enamel pin  Cloth poster,Missing,Missing,nan,nan,nan,nan,nan,nan
1552348800,Missing,112648,Tom Clancy's The Division 2: Gold Edition,"[6, 48, 49]",The Gold Edition contains  3Day Early Access Private Beta Access Year 1 Pass Digital bonus content,Missing,Missing,nan,nan,nan,nan,nan,nan
1552262400,"[5, 12, 24, 31]",112647,Tom Clancy's The Division 2: Ultimate Edition,"[6, 48, 49]",The Ultimate Edition of Tom Clancys The Division 2 includes  The Year 1 Pass A 3days early access to the game  Also get bonus digital content  The Battleworn Secret Service Pack including the Secret service outfit a rare quality emote and exotic quality M4A1 Skin The First Responder Pack including a special outfit and weapon skin The Elite Agent Pack including an exotic Assault Rifle an exclusive skill effect and additional stash space,Missing,Missing,nan,nan,nan,nan,nan,nan
1552003200,[25],111299,Devil May Cry 5: Ultra Limited Edition,"[48, 49]",Devil May Cry 5 Ultra Limited Edition is only available in Capcom Japan and includes a replica coat from one of the three playable characters Dante Nero and V,Missing,Missing,nan,nan,nan,nan,nan,nan
1552262400,"[10, 32]",107977,Velocity G,"[6, 49]",Velocity G is a futuristic Zero G 360 degree tunnel racing game set in the year 2086  Experience incredible high speed action as you race your way across exiting tracks each with their own unique characteristics  Play single player against AI splitscreen with up to 4 players or offline versus ghost players from all over the world,Missing,Missing,nan,nan,nan,nan,nan,nan
1553212800,[12],103282,Sekiro: Shadows Die Twice - Collector's Edition,"[6, 48, 49]",The Sekiro Shadows Die Twice Collectors Edition includes  7 Shinobi Statue SteelBook Collectible Artbook Map Digital Soundtrack Replica Game Coins,Missing,Missing,nan,nan,nan,nan,nan,nan
1553731200,[12],95833,Inferno Climber: Reborn,"[48, 49, 130]",INFERNO CLIMBER is a survival RPG set in a world called Hell A fallen warrior makes a deal with the Reaper and sets out to collect the 5 Purgatory Stones in order to return to the world of the living Along the way the player will need to explore vast dungeons fight their way through savage monsters and overcome ruthless traps to collect the Stones,A long long time ago There were five Purgatory Stones with enormous magical powers  Purgatory Stones were owned by five different countries to keep the world in order  However as the time passed evil and corruption spreads through the land Purgatory Stones fell into the wrong hands Monsters plagued all over the land Thus the world has fallen  100 years later An innocent soul made a pact with Death The awakened one set forth in search for the Purgatory Stones  Forge through hell in this survival action RPG  Slashing magic casting arrow shooting bombs throwing exploring eating cooking blacksmithing  Defeat powerful bosses to collect all five Purgatory Stones in hell,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1552694400,"[12, 15]",76870,War Theatre,"[6, 14, 46, 48, 49, 130]",War has come to Kasalli As endless conflict rages seven warriors discover an ancient power that promises mastery over any battlefield War Theatre expands classic turnbased strategy gameplay with RPG elements Choose your hero and take to battle in singleplayer campaigns set in a continent ravaged by ceaseless war Complete quests to earn perks and unlock deeper customization options to refine your strategy and dominate opponents Directed by Luc Bernard,Missing,Missing,8.0,0.0,12.75,30.0,1.0,3.0
1553644800,Missing,37071,Driving Essentials,"[48, 49]",Driving Essentials the premier driver training program is now available on Xbox This is not a game but a real driver training program which until now was only offered on larger simulator systems Driving Essentials offers a complete training program for novice and newly licensed drivers A virtual driving instructor will take a new driver through a complete curriculum starting with basic driving skills through more advanced and dangerous situations such as distracted driving  Driving Essentials provides a wide variety of roads and traffic scenarios many of which would be too difficult or dangerous to train in a real car The driver will experience city highway commercial residential and rural environments  In later lessons the driver will face the challenges of rain snow and fog as well as day and night scenarios This is a fully interactive driving experience not just classroom knowledge You will be behind the wheel from the very first lesson,Missing,Missing,nan,nan,nan,nan,nan,nan
1553731200,"[15, 35]",115776,Gwent: Crimson Curse,"[6, 48, 49]",Along with a multitude of new tools for waging war Crimson Curse introduces over 100 cards across all of GWENTs playable factions Players will be able to afflict the enemy with Poison and Bleeding use Shield and Vitality to defend against incoming damage as well as attempt to turn the tide of battle using the Deathblow and Berserk gameplay mechanics  As always every card comes in both a standard version and a premium animated variant  one of the hallmark features of GWENTs presentation,Dettlaff van der Eretein the mighty higher vampire gamers first met in The Witcher 3 Wild Hunt  Blood and Wine is summoning his kin As the Moon over the Witcher world turns red new breeds of monsters awake new villains emerge and new heroes rise to answer the call,98.81135894418323,nan,nan,nan,nan,nan,nan
1553212800,"[25, 31]",76882,Sekiro: Shadows Die Twice,"[6, 48, 49, 170]",Enter a dark and brutal new gameplay experience from the creators of Bloodborne and the Dark Souls series Sekiro Shadows Die Twice is an intense thirdperson actionadventure set against the bloody backdrop of 14thcentury Japan Step into the role of a disgraced warrior brought back from the brink of death whose mission is to rescue his master and exact revenge on his arch nemesis  Take Revenge Restore Your Honor Kill Ingeniously,The game takes place in a reimagined late 16th century Sengoku period Japan At the end of the Sengoku era warlord Isshin Ashina stages a bloody coup and seizes the land of Ashina During this time a nameless orphan is adopted by the wandering shinobi Owl who names the orphan Wolf  Twenty years later the Ashina clan are on the brink of collapse due to a combination of the now elderly Isshin having fallen ill and the clans enemies steadily closing in from all sides Desperate to find a way to prevent the fall of his clan Isshins grandson Genichiro captures the Divine Heir Kuro in hopes of using his Dragon Heritage to create an immortal army,91.04973571001517,29.65,42.52,70.19,91.0,2129.0,3300.0
1552348800,"[2, 9, 12, 13, 31, 32]",99071,Hypnospace Outlaw,"[3, 6, 14, 48, 49, 130]",Hypnospace Outlaw is a 90s internet simulator in which players act as Enforcers volunteer moderators who scour Hypnospaces surreal network of weird and wonderful websites to hunt down wrongdoers while also keeping an eye on their inbox avoiding viruses and adware and downloading a plethora of apps that may or may not be useful,Greetings Enforcer and thank you for enlisting in the Hypnospace Patrol Department As the world falls into its slumber Hypnospace becomes a bustling global village These virtual streets arent going to police themselves  As part of your job as a Hypnospace Enforcer youll be watching out for copyright infringement internet bullying and more with reports and rewards coming direct from the Hypnospace Patrol Department to your inbox In your spare time you can customize your HypnOS desktop however you see fit with a variety of downloads wallpapers screen savers and helper bots to keep you company,88.53525179356043,5.86,10.01,16.19,80.0,217.0,274.0
1552003200,"[25, 31]",76253,Devil May Cry 5,"[6, 48, 49]",Devil May Cry 5 is a brandnew entry in the legendary overthetop action series Devil May Cry The game features three playable characters each with a radically different stylish combat play style as they take on the city overrun with demons Developed with Capcoms inhouse proprietary RE engine the series continues to achieve new heights in fidelity with graphics that utilize photorealistic character designs and stunning lighting and environmental effects,The game takes place five years after Devil May Cry 4 and follows a trio of warriors with demonic powers the returning Dante Nero and a new protagonist named V as they attempt to stop the Demon King Urizen from destroying the human world,83.47114647789049,11.15,16.69,68.6,84.0,1651.0,1987.0
1553731200,"[5, 31, 32]",28512,Risk of Rain 2,"[6, 48, 49, 130, 170]",The classic multiplayer roguelike Risk of Rain returns with an extra dimension and more challenging action No run will ever be the same with randomized stages enemies bosses and items Play solo or team up with up to four friends to fight your way through hordes of monsters unlock new loot and find a way to escape the planet,Risk of Rain 2 follows the crew of UES Safe Travels as they try to find UES Contact Light and any survivors along their path They have to try and survive the hostile wildlife and environment as difficulty increases over time navigating Petrichor V via the teleporters strewn across the entire planet The crew loop endlessly through many distinct environments but end upon the moon to defeat the final boss  With each run youll learn the patterns of your foes and even the longest odds can be overcome with enough skill A unique scaling system means both you and your foes limitlessly increase in power over the course of a gamewhat once was a bossfight will in time become a common enemy  Myriad survivors items enemies and bosses return to Risk 2 and many new ones are joining the fight Brand new survivors like the Artificer and MULT debut alongside classic survivors such as the Engineer Huntress andof coursethe Commando With over 75 items to unlock and exploit each run will keep you cleverly strategizing your way out of sticky situations,82.6507249547715,10.5,41.41,135.78,83.0,468.0,393.0
1553040000,"[8, 31]",116416,Blaster Master Zero 2,"[6, 48, 49, 130, 169]",The sidescrollingtopdown hybrid action adventure gameplay returns with a brand new sequel to Blaster Master Zero,Missing,82.5418236827199,7.97,9.65,10.09,84.0,50.0,91.0
1552003200,[25],111750,Devil May Cry 5: Deluxe Edition,"[6, 48, 49]",The ultimate Devil Hunter is back in style in the game action fans have been waiting for The Deluxe Edition includes the full game plus additional content,Missing,79.99926624583465,nan,nan,nan,nan,nan,nan
1553558400,[4],114032,Power Rangers: Battle for the Grid,"[6, 48, 49, 130, 170]",A modern take on the 25 year franchise Power Rangers Battle for the Grid showcases stunning graphics with vivid details Pit current and classic Rangers and villains like never before in team battles Test your skills online against friends and players from around the world for endless replayability A streamlined combat system welcomes newcomers with simplified controls while maintaining depth for the most dedicated competitor to learn and master,Missing,79.88450991198624,2.69,5.88,11.7,62.0,54.0,57.0
1553558400,"[12, 32]",22778,Outward,"[6, 48, 49, 167, 170]",Outward is an open world RPG that you play alone or with friends either online or in splitscreen Its more than just an open world RPG you can play coop though it is an adventurer life simulator You live the life of an adventurer from his or her humble beginnings up until retirement Your life isnt only about killing monsters and looting you need to eat drink and sleep preparing accordingly before jumping into danger Everything is meant to feel more real and consequential while still taking place in a high fantasy universe with magic and exotic creatures,Missing,78.55546317642688,33.41,51.11,79.37,61.0,57.0,61.0
1553817600,"[12, 31]",109532,Assassin's Creed III Remastered,"[6, 48, 49, 130, 170]",Relive the American Revolution or experience it for the first time in Assassins Creed III Remastered with enhanced graphics and improved gameplay mechanics Also includes all the original solo DLC including The Tyranny of King Washington,Missing,78.09967731785966,14.37,30.3,53.72,69.0,398.0,634.0
