,id,name,platforms,genres,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
45,104232,Dangerous Driving,"[6, 48, 49]",[10],Dangerous Driving is a closed track competitive racing game featuring boost takedowns destruction and the biggest car crashes seen in a racing game to date,Dangerous Driving has over 270 miles of road 31 courses all set in 7 North American National Park inspired locations including Canyons Deserts snowy Mountains Lakes and more  There are 26 vehicles to unlock with over 400 combinations of carcolourlivery spread across six car classes  Sedan SUV Coupe Supercar Hypercar and Formula DD,Missing,8.69,17.6,45.55,62.0,13.0,10.0
46,104179,Hovership Havoc,"[6, 49]","[12, 32]",Hovership Havoc is a top down shooter with 3rd person boss battles Traverse through rooms of a futuristic robotic factory destroying robot enemies and collecting XP Find randomly dropped abilities that can strengthen your chances to survive through the entire factory,Missing,Missing,5.6,8.0,11.83,0.0,0.0,8.0
47,76347,Save Your Nuts,"[3, 6, 14, 48, 49, 130]","[4, 14, 32, 33]",Squirrels organize tournaments to challenge other animals in a physicsbased competition frenzy Make daring plays alongside your teammates grab food powerups and tackle your opponents to steal their nuts and beat the competition in Save Your Nuts  a multiplayerfocused party game,The squirrels community is gathering all the animals in the park to hear the speech of their leader  Squirrels have been oppressed for far too long Its time for us to prove to the rest of the world our superiority and gain the respect we deserve  Thats why I have decided to organize a new kind of competition to challenge all animals brave enough to face us in a series of sports involving dexterity strength strategy and cooperation  The ultimate champions will be declared Kings and will get our most precious reward The EPIC NUT FROM THE TREE OF LIFE  Now Lets the NUTLYMPIC GAMES BEGIN,Missing,,,,,,
48,51447,Lanternium,"[3, 6, 14, 48, 49, 130]","[9, 31, 32]",Adventure raccoon with a magical lantern full of interesting puzzles built on a combination of colors,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
49,55771,Fell Seal: Arbiter's Mark,"[3, 6, 14, 48, 49, 130]","[12, 15, 16, 24, 31, 32]",Fell Seal Arbiters Mark is a storydriven turnbased tactical RPG set in a fantasy world with a touch of steampunk Take control of the Arbiter Kyrie an agent of the Immortal Council tasked with preserving stability and order throughout the land and lead your troops through difficult encounters  Experience an epic and mature story unfolding through over 40 story encounters and topped with challenging endgame content  Classic tactical combat battles with rugged terrain and elevation taking place on beautiful handdrawn environments  A deep and complex class system with over 30 classes and 300 abilities lets you truly customize every one of your characters through the selection of their class subclass and passives Carefully craft the character you envision be it a versatile generalist a dedicated spellcaster or a mighty foecrushing specialist  Customize your troops appearance your way by selecting their portrait outfit colors and overall visuals from a wide selection  Equip your army with over 240 pieces of equipment either purchased gathered from fallen enemies or created from crafting,Centuries ago a brutal beast of destruction rent the world asunder In this time of need the first Immortals came into their uncanny powers powers so great that they succeeded in destroying the beast ravaging the land where all else had failed  To prevent such destruction from ever happening again the Immortals banded together to form a Council that would enforce order and stability on a global scale stepping in at any hint of war or chaos  The Immortals might be vastly powerful but they are few Even they cant oversee all of the lands This is why they rely upon their mortal agents the Arbiters to guard the lands people from the more daytoday dangers they face Arbiters range over the land rooting out bandits unruly monsters and crooked officials their word is law  But one Arbiter uncovers the deepening corruption pervading her own order and it falls to her to halt the spread of a threat as dire as the brutal beast of yore,88.59003633307005,37.77,51.07,77.5,77.0,69.0,103.0
50,89354,Supraland,"[6, 48, 49, 130]","[8, 9, 31, 32]",Supraland is a firstperson metroidvania puzzle game Explore solve puzzles beat up monsters find secret upgrades and new abilities that help you reach new places,You explore a large interconnected world in which most ways are at first unpassable until you find new abilities to overcome those obstacles A cornerstone of Supralands design was to create abilities that are so versatile they will keep on surprising you by how many different usages they have If you combine your abilities the possibilities become even bigger,88.13753649346431,13.1,16.78,22.94,79.0,214.0,498.0
51,26565,Yuppie Psycho,"[3, 6, 14, 49]","[31, 32]",Join Brian Pasternack on his first day at one of the worlds largest companies Sintracorp Uncertain unprepared and massively unqualified will Pasternack have what it takes to shine in Sintracorps hierarchy It all depends on how he performs on his first assignment and whether he survives it,During his unconventional employee orientation Pasternack discovers what his new job really entails hunting a witch whose powers made the success of the corporation possible in the first place but who now seems to have returned to torment its employees Brian will meet all kinds of odd characters escape from terrible creatures and unravel the hidden secrets of Sintracorps dark past,84.25279930527581,8.65,10.82,16.97,81.0,89.0,145.0
52,112916,Mortal Kombat 11,"[6, 48, 49, 130, 167, 169, 170]",[4],Mortal Kombat is back and better than ever in the next evolution of the iconic franchise The all new Custom Character Variations give you unprecedented control of your fighters to make them your own The new graphics engine showcases every skullshattering eyepopping moment bringing you so close to the fight you can feel it Featuring a roster of new and returning Klassic Fighters Mortal Kombats bestinclass cinematic story mode continues the epic saga over 25 years in the making,Some time after Shinnoks defeat at the hands of Cassie Cage Raiden is seen torturing the fallen Elder God in the damaged Jinsei Chamber The God of Thunder now with a darker persona due to the Jinseis corruption announces to Shinnok that he will no longer have mercy and will destroy Earthrealms enemies before they can attack the realm Though Shinnok reminds him that he cannot kill an Elder God but Raiden retorts that There are fates worse than death and decapitates him Raiden resolves to deliver him to Liu Kang in the Netherrealm as a warning and before teleporting away The Keeper of Time Kronika appears in the chamber enraged at Raiden for upsetting the balance of time after the events of Mortal Kombat X She confronts and tells Shinnok that the Arc of Time bends to her will and that its only a matter of time Tired of Earthrealms defiance Kronika will bring order to the universe through any means necessary,83.74785402135237,6.21,18.15,56.62,79.0,628.0,657.0
53,20150,Katana Zero,"[6, 14, 49, 130]","[8, 15, 31, 32, 33]",Katana Zero is a fast paced neonoir action platformer focusing on tight instantdeath acrobatic combat and a dark 80s neon aesthetic Aided with your trusty katana the time manipulation drug Chronos and the rest of your assassins arsenal fight your way through a fractured city and take back whats rightfully yours,Missing,79.58710944931497,,,,,,
54,90011,One Finger Death Punch 2,"[6, 48, 49, 130]","[4, 25, 32, 33]",The worlds fastest brawler is back Experience cinematic kungfu in the most epic stickman fighter ever made Staying true to the original you play with only two buttons Every press matters do not button mash,Youre surrounded outnumbered and have to use any weapon you can get your hands on to dismantle your opponents in a flurry of kung fu Thats the essence of OFDP2 the worlds fastest brawler It features the original OFDPs unique twobutton mechanics which weve spent the last five years perfecting Speed and precision are key in this whirlwind fighting frenzy as players maintain control over the 26 different unlockable skills frenetic gameplay and classic kung fuinspired animations,79.51650372031479,10.77,14.12,26.31,74.0,41.0,79.0
55,115459,Mechstermination Force,"[6, 48, 49, 130]","[5, 8, 32, 33]",Join the Mechstermination Force and save the world from the gigantic MegaMechs  Battle against massive bosses jump and climb onto them to find their weakspots and blow them to kingdom come in this action packed platforming boss rush from the creator of the Gunman Clive series  When the MegaMechs have taken control of the world one small group of brave soldiers are still fighting for humanitys independence  Join them and lead the charge against the mechanical menace Get powerful weapons and upgrades Use the Magnet Gloves to climb on top of robots the size of Skyscrapers double jump over pools of lava with the Boost Boots and use your trusty baseball bat to smash the MegaMechs energy cores  Take on the massive bosses alone or together with a friend in local coop,Missing,78.0,3.23,4.31,10.12,77.0,21.0,34.0
56,113098,Assassin's Creed Odyssey: The Fate of Atlantis,"[6, 48, 49, 170]","[12, 31]",The story arc will be cut into three episodes with each episode being released roughly every six weeks after the release of the first and will set players against mythic creatures while they uncover the mysteries of the fabled sunken city of Atlantis,Missing,76.90677364230902,,,,,,
57,27729,Mordhau,"[6, 48, 49, 167, 169]","[4, 25, 32]",Mordhau is a multiplayer medieval slasher Create your mercenary and fight in brutal battles where you will experience fast paced combat castle sieges cavalry charges and more,Missing,74.9486325100069,,,,,,
