,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,267891,Aston Villa Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,Missing,Missing,,,,,,
1,267889,Leeds United Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,Missing,Missing,,,,,,
2,267887,Inter Milan Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,Missing,Missing,,,,,,
3,267885,Bayern Munich Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,Missing,Missing,,,,,,
4,267884,Borussia Dortmund Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,Missing,Missing,,,,,,
5,267883,Celtic FC Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,Missing,Missing,,,,,,
6,267882,Chelsea Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,Missing,Missing,,,,,,
7,267881,FC Barcelona Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,Missing,Missing,,,,,,
8,267880,Hamburg Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,Missing,Missing,,,,,,
9,267879,Juventus Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,Missing,Missing,,,,,,
10,267878,Liverpool Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,Missing,Missing,,,,,,
11,267877,AJAX Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,Missing,Missing,,,,,,
12,267876,Rangers Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,Missing,Missing,Missing,,,,,,
13,267875,AC Milan Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,[14],Missing,Missing,,,,,,
14,141135,Real Madrid Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,[14],Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster Authentic uniforms stadiums and play styles are all included as part of the featured team The following 17 clubs are available in the series seven of which are from the United Kingdom Arsenal Aston Villa Chelsea Leeds United Liverpool Manchester United Rangers Borussia Dortmund Hamburg SV FC Bayern Munich Ajax FC Barcelona AC Milan Inter Milan Real Madrid Juventus and The Celtic Football Club  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side Featuring photorealistic player likenesses and stadia and authentic crowd chants  Codemasters have put together a range of different Club Football games each centred on one of Europes top teams UK club editions include Arsenal Aston Villa Chelsea Leeds United Liverpool FC Manchester United and Rangers The Club Football development team has been busy digitally building some of Europes greatest football landmarks the home stadium of each team In the game matches will be played in an exact replica of each clubs stadium recreated using architectural detail and photographic reference  Playing a game will be just like experiencing the genuine match day atmosphere in the groundwith you as part of the team During a home match you and your team will walk out onto the hallowed turf through the players tunnel The stadium packed with supporters in the teams colours will fill with the sound of chants songs and crowd atmospherics taken from real match days specific to each club Ten different ingame camera views in addition to replay cameras will relay the onpitch action in televisual style  Features The only football game dedicated to real fans and real clubs Score in a faithful replica of your clubs home ground A totally immersive experience with fully accurate strips sponsors and chants from your teams fans Create your own likeness and put yourself in the game using the powerful player editor Collect photos and video footage of the greatest goals from your clubs history Multiple game modes including Domestic Season European Super League and Custom Tournaments Presented by famous football pundits and commentators from across Europe,Missing,,,,,,
15,95455,Dance: UK,"[7, 8, 11]",Missing,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
16,66540,Room Zoom: Race for Impact,"[6, 8, 11]",In the twisted Room Zoom manor you must use everything under the roof to hone your driving skills and take the checkered flag Room Zoom puts you in the drivers seat of toy cars to race through every room in the house including a spooky lab and a hidden tomb both online and offline In each room youll find objects to push bump or blow up powerups to defend against aggressive drivers and secret passages Eight interactive environments with unrestricted driving areas and hidden features make each race an adventure,[10],Missing,Missing,2.0,0.0,0.0,30.0,1.0,1.0
17,52013,Manchester United Club Football,"[8, 11]",Club Football is a soccer series designed to recreate the individual team experience A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based including character facial mapping from each of the 22 position players on the roster  Each game features bespoke content  including media archive clips of great goals and famous victories  and allows fans to add themselves to the 200304 starting lineup of their favourite side,[14],Missing,Missing,,,,,,
18,49405,Disney's The Haunted Mansion,"[8, 11, 21]",Based off a combination of the popular Disneyland attraction and the 2003 movie of the same name players guide Zeke Holloway through the house of 999 happy haunts in order to solve a mystery put the spirits to rest and get out of the house alive  The game is presented as a 3rd person action adventure Players are allowed full roam of the mansion once they collect enough Shriveled Souls inside their Beacon of Souls a special lantern designed to collect the various lesser ghosts throughout the rooms Though Zeke handles his quest alone he is aided by the help of Madame Leota and six friendly ghosts who will provide hints and items throughout the journey As Zeke solves puzzles completes various tasks and helps rid the house of its evil spirits these spiritual companions will provide Soul Gems which amplify the power of the Soul Beacon Once fully charged Zeke will have the ability to face the main spirit Atticus Thorn for the final showdown,Missing,Missing,Missing,,,,,,
