first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1493078400,[31],168745,Dragon Ball: Xenoverse 2 - Super Pack 3,"[49, 130]",Get your hands on new super content including powerful characters from Future Trunks arc of DRAGON BALL SUPER  3 Additional Characters Goku Black Rosé Zamasu Bojack  3 New Parallel Quests  5 Additional Skills  4 Additional Costumes  5 Super Souls  2 Emotes  Bojack as a Master,Missing,Missing,nan,nan,nan,nan,nan,nan
1492646400,[5],168155,Call of Duty: Modern Warfare Remastered - Variety Map Pack,"[6, 48, 49]",The Variety Map Pack DLC for Call of Duty Modern Warfare Remastered includes four remastered multiplayer maps from the original game,Missing,Missing,nan,nan,nan,nan,nan,nan
1492473600,[32],164637,Bendy and the Ink Machine: Chapter Two,"[6, 34, 39, 48, 49, 130]",Bendy is back Experience the heart pounding second chapter of Bendy and the Ink Machine,Missing,Missing,nan,nan,nan,nan,nan,nan
1492473600,Missing,164579,Payday 2: Crimewave Edition - GOAT Simulator Heists,[49],The Goat Simulator DLC is a collaboration between Coffee Stain Studios and OVERKILL Its a heist that is unlike anything weve done before,Missing,Missing,nan,nan,nan,nan,nan,nan
1493078400,"[5, 31]",141038,Sniper Elite 4: Deathstorm Part 2 - Infiltration,"[6, 48, 49, 130]",The second of a 3 part minicampaign that takes place after the main games story,Missing,Missing,nan,nan,nan,nan,nan,nan
1491955200,[10],140367,Forza Horizon 3: Porsche Car Pack,"[6, 49]",The Porsche Car Pack is a downloadable car pack made available for the PC and Xbox One releases of Forza Horizon 3 on April 12 2017  The packs release debuted as part of a celebration towards Turn 10 and Porsche entering a 6 year collaborative partnership,Missing,Missing,nan,nan,nan,nan,nan,nan
1492992000,"[2, 31]",127065,The Walking Dead: A New Frontier - Episode 4: Thicker Than Water,"[6, 34, 39, 48, 49]",When the community is threatened from within Javier manages unlikely alliances for the safety of his loved ones  Thicker Than Water retitled Episode 14 is the fourth episode of Telltale Games The Walking Dead A New Frontier,Missing,Missing,1.51,1.57,1.66,74.0,49.0,68.0
1492473600,"[2, 31]",127039,Marvel's Guardians of the Galaxy: The Telltale Series - Episode 1: Tangled Up in Blue,"[6, 34, 39, 48, 49]",Marvels Guardians of the Galaxy The Telltale Series delivers a brand new story of the universes unlikeliest heroes the ragtag band of outlaws who go by the names StarLord Gamora Drax Rocket and Groot In the wake of an epic battle the Guardians discover an artifact of unspeakable power    From Earth to the Milano to Knowhere and beyond and set to the beat of awesome music this fivepart episodic series puts you in the rocketpowered boots of StarLord in an original Guardians adventure told in the unique and awardwinning Telltale style where your decisions and actions will drive the path of the story you experience,Missing,Missing,nan,nan,nan,nan,nan,nan
1492560000,"[31, 32]",124810,The Final Station: The Only Traitor,"[3, 6, 14, 48, 49]",While the train is heading to the Final Station you are going on a road trip through the dying world with the ultimate goal of finding the last remaining shelter Youll discover new locations revisit familiar places encounter new dangerous enemies and find more clues about the mystery of Visitations,Missing,Missing,nan,nan,nan,nan,nan,nan
1492041600,"[4, 33]",103848,ACA Neo Geo: Samurai Shodown IV,"[6, 39, 48, 49, 130]",Samurai Shodown IV is a fighting game released by SNK in 1996 Warriors with their own respective goalsspeculations will challenge Amakusa who has returned to life again and plans to conquer the modern world Attacks using the Anger Gauge can lead to unexpected outcomes and make battles even more intense,Missing,Missing,nan,nan,nan,nan,nan,nan
1491436800,"[4, 33]",99747,ACA Neo Geo: Galaxy Fight - Universal Warriors,"[6, 48, 49, 130]",Galaxy Fight  Universal Warriors is a fighting game released by Sunsoft in 1995 In the world that was destroyed by the destructors of the universe eight warriors challenge to fight each other s speculation Please enjoy the world view of SF touch and the fight full of speed,Missing,Missing,nan,nan,nan,nan,nan,nan
1491264000,Missing,99514,Plutobi: The Dwarf Planet Tales,"[48, 49]",Absorb many asteroids and become stronger Also defeat about 60 Planets Moons and Mega Asteroids to show his power,Missing,Missing,nan,nan,nan,nan,nan,nan
1491955200,"[4, 33]",89982,ACA Neo Geo: Sengoku 2,"[6, 48, 49, 130]",Sengoku 2 is a side scrolling action game released by SNK in 1993 Take on the role of a warrior summoned by a shrine princess and fight over various historical periods in order to defeat the dark monarch,Missing,Missing,nan,nan,nan,nan,nan,nan
