first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1405641600,"[5, 12, 25]",201162,Warframe: The Mad Cephalon,"[6, 48, 49]",New User Experience 20 Quest System Player Ship Diegetic UI Genetic Foundry  The Kubrow New Warframe Mirage A Region Infested Eris New Weapons Dark Sectors Enhanced Dynamic Music Additions 3 new Alt Helmets,Missing,Missing,nan,nan,nan,nan,nan,nan
1404777600,"[2, 31]",127111,The Wolf Among Us: Episode 5 - Cry Wolf,"[6, 9, 12, 14]",Secrets are revealed and decisions are made as Bigby squares off against the Crooked Man facing off against his deadliest agent Bloody Mary and learns the full truth about his crimes against Fabletown,Missing,Missing,nan,nan,nan,nan,nan,nan
1405987200,"[2, 31]",127060,The Walking Dead: Season Two - Episode 4: Amid the Ruins,"[6, 9, 12, 14, 39, 46, 48, 49]",With the group scattered amidst a swarm of monsters sent from hell Clementines only goal is finding her friends and keeping them safe Now armed with only a hatchet can she gather all of her friends before trouble finds them,Missing,Missing,nan,nan,nan,nan,nan,nan
1404777600,"[13, 14]",80876,Tour de France 2014,"[9, 12, 48]",The 2014 edition of the annual cycling franchise,Missing,Missing,nan,nan,nan,nan,nan,nan
1406073600,"[12, 25]",61701,Monster Hunter Frontier G5,"[6, 9, 12, 41]",A new version of the Monster Hunter MMO spinoff Fronter G5,Missing,Missing,nan,nan,nan,nan,nan,nan
1405987200,[33],61291,Teenage Mutant Ninja Turtles: Training Lair,[12],Teenage Mutant Ninja Turtles Training Lair is a free Xbox 360 Kinect game based on the 2014 film The game is sponsored by Pizza Hut and features their advertising Players will have the opportunity to use all four of the Ninja Turtles weapons and swipe at onscreen items for maximum ninja training,Missing,Missing,0.0,0.0,0.0,10.0,1.0,0.0
1404777600,"[5, 31]",53573,Saints Row IV: National Treasure Edition,"[6, 9, 12]",Included in the National Treasure Edition will be the entirety of the Saints Row IV addon content catalogue totaling a whopping 29 separate DLC items and content packs totaling more than 60 dollars in value Also included is the fabulous Grass Roots Merica gun which functions similarly to the completely insane and otherwise totally bad ass multiuse weapon previously only available in the Commander In Chief Edition The National Treasure Edition Grass Roots Merica is a weapon with unmeasurable freedom containing a light machine gun a sub machine gun an auto shotgun heavy pistol a minigun a rocket launcher a flamethrower and a huge combat knife all in one gun MERICA,Missing,Missing,nan,nan,nan,nan,nan,nan
1406764800,"[5, 31, 32, 33]",35442,Ice Cream Surfer,"[6, 14, 41, 46, 48, 49, 130]",The evil Broccoli irritated by the fact that kids hate vegetables and love ice creams has created an army of vegetables to destroy the flavor galaxy Only the Ice Cream Surfer with the help of his 4 super tasty friends can prevent that,Missing,Missing,0.82,1.11,0.0,68.0,6.0,6.0
1406160000,"[13, 14, 33]",33113,Babylon 2055 Pinball,"[6, 39, 49, 72]",Babylon Pinball  With its incredibly realistic physics enjoy 6 original tables through 9 different table game minimodes and 1 endless special table Each table game minimode features a special gameplay Complete all the tables and test your skill with the Special table and its invaders infinite waves,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1406592000,"[8, 10, 33]",25293,Trials Fusion: Riders of the Rustlands,"[6, 48, 49]",These forgotten people live outside the elevated class region that Fusion takes place in and lack the wealth of the inhabitants in the city area Ignored and left to their own devices by the government they are forced to use build and scavenge what they can to make a living The lack of law and order makes this a dog eat dog world Expand your adventure with 10 new tracks including six Classic Trials Tracks two new Supercross Tracks one Skill Game and one FMX Track 18 new track Challenges including secret features secret minigames and more 5 new achievementstrophies and dozens of new Track Editor objects including wrecked vehicles warehouses and much more,Missing,Missing,nan,nan,nan,nan,nan,nan
1406764800,[5],21649,Titanfall: Frontier's Edge,"[6, 12, 49]",The Titanfall Frontiers Edge DLC introduces three new maps including Dig Site Export and Haven,In desperate need of raw materials to support Titan production at their newly established base of operations IMC forces begin probing attacks at the edge of the Frontier striking at smaller lightly defended settlements Isolated mining operations are targeted in particular for the resource rich substrate found within their dig sites Battles at these sites spill over to the nearby port city of Export where local Militia forces struggle to stave off the IMC Nearly overrun the local Militia forces fall back to the resort world of Haven and send out a distress call for help With the First Militia Fleet still days away the IMC forces press the attack continuing their resurgence within the Frontier,Missing,nan,nan,nan,nan,nan,nan
1404518400,"[8, 31, 32]",17660,Aritana and the Harpy's Feather,"[6, 14, 49]",Aritana is a platform game which the main aspect of its mechanics is the possibility of changing your stance This stances define attributes such Speed Jump Force Attacks and Special Abilities The player must choose between these stances to overcome obstacles and fight the Spirits of the Forest in a quick intuitive and fun gameplay mechanic,A tribe of brave warriors lies deep inside the Forest Tabata the Chieftain is terribly sick and Raoni the Wiseman is taking care of him A powerful Forest Spirit took over Tabatas body and only an ancient ritual can undo the spell Unfortunately the most important ingredient is missing a feather of a rare harpy named Uiruuetê Aritana against Raonis decision embarks in this dangerous mission The sacred feather can only be found at the top of the highest mountain through the lands of the maneater Mapinguari,Missing,2.88,4.19,5.28,73.0,3.0,15.0
1405555200,[31],10346,Sniper Elite III: Save Churchill Part 1 - In Shadows,"[6, 48, 49]",Save Churchill Part 1 In Shadows is the atmospheric first episode in a series of three new Sniper Elite 3 campaign missions where players must foil a plot to assassinate inspirational British Prime Minister Winston Churchill  Inside the shadowy city of Siwa lies the intel that could reveal his assassin but this is not the place that Karl Fairburne remembers the haunted surroundings are shrouded in smoke her city walls battlescarred by constant bombardment and assaults  Fairburne must infiltrate the garrison sow chaos among the enemy and reveal the Axis plans that could end Churchills  and Allied  resistance for good,Missing,Missing,nan,nan,nan,nan,nan,nan
1406246400,"[8, 12, 15, 31, 32]",9808,Vertical Drop Heroes HD,"[6, 14, 46, 48, 49, 130]",Vertical Drop Heroes is a procedural platformer RPG hybrid with roguelike elements where your hero adventures through randomly generated stages Armed with a variety of skills and traits you must use your cunning and reflexes to survive the dangers of each stage until you face the final boss and uncover the truth behind the game,Missing,90.0,5.33,10.83,14.23,64.0,14.0,25.0
1405987200,[12],19924,Dark Souls II: Crown of the Sunken King,"[6, 9, 12]",Embark on a journey to reclaim a crown that Drangleics King Vendrick once owned This perilous quest will lead you through an entirely different world within the DARK SOULS II universe where stepped pyramids span a vast underground cavern It is said that one of the ancient crowns lay buried deep within these dark caverns but surely such a valued item cannot sit unguarded Explore in search of a crown that holds the strength of lords from times long past,Missing,86.70620863884331,5.18,5.58,6.72,75.0,98.0,98.0
1406160000,"[8, 9, 12, 31, 32]",51800,Trine Enchanted Edition,"[3, 6, 14, 41, 48, 49, 130]",Trine Enchanted Edition is a fantasy action platformer with a fairytalelike atmosphere following the journey of three heroes  a Wizard a Knight and a Thief  in a quest to save the kingdom from evil The gameplay is based on fully interactive physics  each characters different abilities and tactics can be used to invent new ways to battle an army of undead and overcome obstacles and restore the balance of the world,Missing,81.25445728926566,5.11,6.32,10.3,71.0,148.0,192.0
1404777600,"[5, 8, 32]",20191,Super Cyborg,"[6, 34, 48, 49, 130, 132, 169]",Super Cyborg is an old school nonstop hardcore runngun action game You are an elite battle cyborg who is sent in to investigate a series of anomalies on a mysterious island The merciless alien known as the Xirxul life form has been awakened by unwitting scientists and now all humanity is in danger,Missing,80.09633947587565,4.21,6.29,0.0,77.0,11.0,13.0
1405987200,"[8, 9, 31, 32]",5552,Oddworld: New 'n' Tasty,"[3, 6, 9, 14, 34, 39, 41, 46, 48, 49, 130]",Oddworld New n Tasty is a faithful remake of Oddworld Abes Oddysee where the prerendered sceneries are recreated in realtime 3D without changing the original gameplay It also replaces the single screens linked together of the original version into a true 25D sidescrolling game While there are various enhancements and details to the character and the scenery the basic gameplay is still largely similar in a side by side comparison The GameSpeak system Abe uses to command and talk to other characters start with the same commands but can later be expanded This version of the game supports leaderboards for the completion time of each mode and the overall game There are three difficulty levels and the game It includes the original cooperative function of the original game when another player can take over when the first player dies taking turns controlling Abe,A mudokon chosen by the fickle finger of fate Abe was a first class FloorWaxer for RuptureFarms who was catapulted into a life of adventure Late one night he overheard plans from his boss Molluck the Glukkon to turn Abe and his fellow Mudokons into Tasty Treats as a final effort to rescue Mollucks failing meatpacking empireCan Abe change the fate of thousands and rescue the Mudokons Can he escape the dark recesses of RuptureFarms and the desolate uninviting and downright terrifying surrounding environmentLead our unlikely hero on his mission because if he doesnt make it Abes back on the menu,80.00758753398262,7.38,9.18,10.86,73.0,183.0,228.0
1405209600,[15],25989,AirMech Arena,"[12, 48, 49]",AirMech Arena is a highly competitive fastpaced realtime strategy game where players use versatile AirMechs to amass combat forces and destroy enemy fortresses  In the future the last survivors of the Great War continue their fight alongside the ultimate war machine the AirMech Created using lost technology pilots have found salvaged or stolen AirMechs to protect the weak or to pillage Which side do you fight for  By Land and by Air Transform between air assaults and ground attacks with the touch of a button With nine AirMechs available each with unique traits theres an ultimate war machine for every play style  Team Up or Go Solo In AirMech Arena gamers engage in ferocious realtime battles up to 3v3 in PVP or CoOp Modes Players can form teams and skirmish at any time with the teams in battle matched by their skill level  Unlock a large arsenal of AirMechs pilots units upgrades special items customizable skins and more,Missing,80.0,2.0,24.47,0.0,55.0,2.0,3.0
1405209600,"[2, 12, 31, 32, 34]",13171,2064: Read Only Memories,"[3, 6, 14, 46, 48, 49, 72]",In NeoSan Francisco a vibrant city of low life and high tech you will witness the worlds first sapient robot learning to grow and live as you become embroiled in the darkest scandal of 2064,Missing,79.99817240179841,9.08,11.22,19.04,70.0,152.0,247.0
1406592000,"[13, 14]",8409,Pure Pool,"[6, 48, 49, 130]",Let the makers of Hustle Kings transport you to the slick and exhilarating world of Pure Pool Experience a living breathing connected Pool Hall from the convenience of your own home and indulge spectacular visuals and signature supersmooth gameplay Whether youre planning to weigh up the competition and hone your skills or rackup and compete against the best Pure Pool is the closest youll get to the real thing without leaving your living room Connect Spectate Compete,Missing,79.88646656705556,0.0,81.5,0.0,62.0,5.0,1.0
1406592000,[5],3095,Battlefield 4: Dragon's Teeth,"[6, 9, 12, 48, 49]",Experience allout urban warfare in new multiplayer maps taking place in wartorn cities locked down by the Chinese army Battlefield 4 Dragons Teeth is one of five expansion packs that is included in BF4 Premium,Missing,79.83309896807339,nan,nan,nan,nan,nan,nan
1404864000,"[15, 16, 24, 35]",18218,Magic: The Gathering - Duels of the Planeswalkers 2015,"[6, 12, 34, 39, 49]",In Magic 2015 players are given the ability to create custom decks As games are won and experience is earned new cards of the players choice are added to their collection Players are also given the ability to open virtual booster packs to give more options when deck building and the game gives assistance in creating decks,Missing,78.7194254603066,9.84,23.24,48.81,66.0,27.0,24.0
1405382400,"[8, 31, 32]",36402,Shantae: Risky's Revenge - Director's Cut,"[6, 9, 41, 46, 48, 49, 130, 167, 170]",Shantae Riskys Revenge  Directors Cut brings hairwhipping bellydancing to your PC Play one of the most critically acclaimed handheld series of all time now with brand new features,During the annual Relics Hunters Expo Shantae and her friends watch her Uncle Mimic unveil his latest find an ordinarylooking lamp encased in stone As they wonder its purpose Risky Boots and her pirates crash the expo and steal the lamp Shantae battles her but is knocked out allowing Risky to escape Blaming the halfgenie for the town being in disarray and failing to do her job properly Mayor Scuttlebutt fires her as Scuttle Towns Guardian  Despite no longer being a Guardian Genie Shantae still decides to take responsibility to stop Risky Boots newest plot Mimic reveals to Shantae that three hidden magic seals are necessary to release the lamps magic and Shantae sets out to find them With help from her friend the zombie Rottytops she learns that the seals are in possession of three treasure hunters the Barons of Sequin Land whom she will have to confront to obtain the seals While she pursues the Barons Risky tricks Rottytops and her brothers into kidnapping Mimic for her promising them a lifetime supply of coffee needed to maintain their sanity and particularly Shantaes brains for Rottytops Shantae now in possession of the three seals reaches them as Risky reveals her deception Shantae surrenders the seals in exchange for Mimics life Risky then sucks Shantaes magical half into the lamp before revealing to Shantae that it has the power to capture and enslave genies then she unleashes the magical half as the evil NegaShantae ordering it to destroy Shantae Shantae manages to defeat her counterpart and flees from Riskys hideout as it collapses She reunites with her friends who promise to help her defend Scuttle Town and adjust to her new life as a human The Mayor impressed by her commitment rehires her as the towns Guardian,78.37984225776322,5.1,6.08,7.37,71.0,186.0,337.0
1405987200,"[9, 12, 15, 32]",24362,Letter Quest Remastered: Grimm's Journey,"[6, 41, 46, 48, 49, 130]",The grim reapers Grimm and Rose need your help to defeat a legion of monsters ghosts and evil bunnies using the power of words Letter Quest Remastered is the remake of the Bacon Bandits first game now with an endless mode new soundtrack and fully animated monsters,Missing,77.0,nan,nan,nan,nan,nan,nan
1405555200,"[8, 9, 15, 32]",9478,So Many Me,"[3, 6, 14, 48, 49, 72]",You play as an unassuming green blob named Filo who has an incredible ability to control his many many clones  referred to as the ME These clones possess all sorts of fun abilities that can be used to solve puzzles throughout the game As you progress further through Filos adventure you will find a variety of new types of clones Understanding and harnessing their unique powers are key to your success    Filos myriad of adventures take him to a whimsical universe It features a colorful art genre filled with adorable characters in their worlds mysterious environment,Missing,70.0,7.5,12.03,14.11,65.0,10.0,16.0
1404950400,"[2, 9, 12, 31, 32]",8250,Quest for Infamy,"[3, 6, 14, 48, 49, 130, 167, 169]",Quest For Infamy is a classic point and click adventure game in which you assume the identity of Mister Roehm a man trying to start over after running away from a shady past Welcome to the little town of Volksville only to discover there is so much more going on in the valley than meets the eye Come along and take a walk on the wild side with Roehm and discover just how infamous you might be,A mysterious man from the north arrives into a sleepy valley where there is a little town He is stuck there because he is on the run from the baron of a previous town His only way out is to go back the way he came or go through a bridge that stands over the great river that leads to the north and out He finds himself embroiled in the events that are starting to unravel in that valley,70.0,10.5,17.77,25.6,78.0,4.0,10.0
1405382400,"[8, 31, 32]",14414,Abyss Odyssey,"[6, 9, 12, 48]",There are only two constants in Abyss Odyssey a great evil awaits at the bottom of the pit and you must succeed or die  From indie Chilean developer ACE Team comes a new sidescrolling action adventure game featuring a complex fighting engine in procedurally generated levels that destines its three warriors to battle for an eternity Enter the bold Katrien the tortured specter Ghost Monk and the ethereal Pincoya Use the characters to perform combos chaining attacks and releasing a flurry of blows in order to survive what lies beneath Your path into the unknown may start out with three fierce warriors but when you learn to possess your enemies you can challenge the abyss with their skills and combat abilities Each foe is as technically complex as the main warriors so use all the options available to you and attempt to figure out the infinite abyss,Missing,63.07483384070601,4.01,7.99,17.73,64.0,45.0,78.0
1406764800,"[5, 8, 9, 32]",14326,Lovely Planet,"[3, 6, 14, 41, 48, 49]",With boots of speed on your feet an infinite supply of bullets for your semiautomatic and the ability to jump over twice your own height youre well equipped to go up against any enemy on your quest to reach Lovely Planet Balance between jumping around dodging bullets and taking aim for a better shot at your enemies dont waste time camping at cover spots and waiting for enemies to pop out  artfully evade the onslaught of bullets and defeat all baddies that stand in your way,Missing,62.90043578568217,4.26,8.24,18.31,65.0,39.0,42.0
1404432000,"[9, 31]",17142,Grim Legends: The Forsaken Bride,"[3, 6, 14, 48, 49, 130, 169]",Enter an enchanting world of legends and magic filled with gloomy forests forbidden temples and abandoned castles a realm of dark secrets where your destiny was written long before your birth  Within the shadow of an ancient forest on the bottom of a foggy valley stands the lonely village of Ravenbrook The folk there are cheerful and diligent yet warily superstitious They surround the village with countless charms to keep the evil spirits at bay for on the other side of the forest there lies a seemingly bottomless pit known as the Abyss It is the place the villagers of Ravenbrook fear most  On this night a young woman is returning home for her twin sisters wedding The sisters havent seen each other in years Yet the invitation was strange almost as if someone else wrote it other than her twin But still she comes ignorant of the danger that awaits,Missing,60.8766359013414,4.59,5.81,10.02,67.0,61.0,150.0
1406160000,"[8, 32, 33]",20963,Toto Temple Deluxe,"[6, 41, 48, 49, 72]",Toto Temple Deluxe is a fastpaced localmultiplayer kingofthehill style game in which players must steal an egglaying goat from their friends and try to keep it on their own head for as long as possible You know normal stuff,Missing,60.0,0.0,0.0,0.0,0.0,0.0,0.0
1406764800,"[31, 32]",25295,Pineview Drive,"[3, 6, 41, 48, 49, 130]",A oneofakind horror shocker  a game aware of your fear Check out the improvements introduced with Update 20,Your every move and reaction is being watched  An old abandoned mansion lies at the dead end of Pineview Drive A troubled man is standing at its gates looking over the property 20 years ago he had visited this estate with his wife Linda During their stay his beloved vanished without a trace  her mysterious disappearance unresolved  For 20 years no clues for 20 years no peace for 20 years this house on Pineview Drive has not relinquished its tormenting grip on him Now he returns in hopes of coming to terms with his nightmarish past  The ominous legends haunting this seaside lodge have become renown The stories abound that no one has been able to endure more than 30 days within the mansion since Lindas disappearance Facing a force greater than you ever imagined you must cross the threshold and confront the evil that envelops this cryptic cottage To solve the mystery of Lindas disappearance and lift the veil on this troubling history there is no time to spare  You will need steady nerves to survive unscathed,50.0,5.71,10.28,11.13,50.0,11.0,15.0
1404864000,"[8, 32, 33]",20968,Amazing Princess Sarah,"[6, 12, 48, 49, 130]",You are Sarah princess of the peaceful realm of Kaleiya The quiet life of your kingdom was lost the day your father was seduced and then kidnapped by Lilith a demon mistress Travel through ice castles cold dungeons lava caves and much more Bring your father and king back home,Missing,50.0,3.17,6.25,10.92,55.0,4.0,5.0
1404259200,"[5, 8, 31, 32]",17191,Rex Rocket,"[3, 6, 14, 49]",Inspired by the glorious retro days of 8bit gaming Rex Rocket is a traditional 2D platformer that pays tribute to classic NES games like Mario Mega Man and Metroid Oldschool fans and platformer newcomers alike will find Rex Rocket an enjoyable and rewarding experience thanks to oneofakind handmade pixel art that makes up over 100 handcrafted levels connected in an expansive starship each filled with a wide variety of puzzles enemies hazards and bosses An original chiptunes soundtrack by Saskrotch captivating setting filled with quirky characters and ability to choose the gender of your hero is only a handful of the many awesome features in the game,Missing,50.0,4.25,7.0,0.0,0.0,0.0,4.0
