,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,164801,Far Cry 4 + Far Cry: Primal Bundle,[49],Dive into the savage universe of Far Cry with this doublepack edition featuring both Far Cry 4 and Far Cry Primal Get ready to explore breathtaking landscapes featuring a varied wildlife and hostile enemies in this reference in the open world FPS genre,Missing,Missing,Missing,,,,,,
1,164674,"Assassin's Creed Triple Pack: Black Flag, Unity, Syndicate",[49],Assassins Creed 4 Black Flag The Caribbean 1715 Relive the truly explosive events that defined the Golden Age of Pirates  Assassins Creed Unity Paris 1789 Rise up against tyranny in the chaotic and brutal French Revolution  Assassins Creed Syndicate London 1868 The working classes struggle to survive the Industrial Revolution until a pair of Assassins emerge from the underworld,Missing,Missing,Missing,,,,,,
2,141051,Mortal Kombat X: XL Pack,"[48, 49]",XL Pack grants access to both Kombat Pack 1 and 2 as well as nearly all previously released digital content XL Pack includes 9 playable characters 25 character skins and 2 previously released Klassic Fatality packs,[4],Missing,Missing,,,,,,
3,136307,Far Cry 4 + Far Cry Primal Double Pack,[49],Built from the legendary DNA of its awardwinning predecessor delivers the most expansive and immersive Far Cry experience ever in an entirely new and massive open world with integrated dropindropout open world coop play,[5],Missing,Missing,,,,,,
4,127035,The Walking Dead: Michonne - Episode 3: What We Deserve,"[6, 9, 12, 14, 34, 39, 48, 49]",The Walking Dead Michonne stars the iconic bladewielding character made famous by Robert Kirkmans bestselling comic books The story explores the period in the comic book timeline where Michonne leaves Rick their group and her katana behind in order to deal with emotional demons from her past Players will discover what took Michonne away from her trusted allies and what brought her back to them,"[2, 31]",In this third and final episode feeling the weight of choices both recent and long ago Michonne tries to protect an innocent family but Norma and the vengeful Monroe crew are closing in As reality shatters and the ghosts of the daughters she abandoned demand to be heard your choices will determine who lives who dies and what redemption really means in a world gone to hell,Missing,1.04,1.12,1.12,71.0,47.0,64.0
5,116527,ACA Neo Geo: Baseball Stars 2,"[6, 48, 49, 130]",Baseball Stars 2 is a sports game released by SNK in 1992 Get the full experience with intense graphics and passionate announcers Time to see some exciting baseball Use the Powerbat to send the ball flying for an amazing home run The AutoFielding system allows for even beginners to enjoy the intense gameplay,"[14, 33]",Missing,Missing,,,,,,
6,99755,The Magic Circle: Gold Edition,"[48, 49]",The Magic Circle is a dark comedy in which you play the hero of an unfinished fantasy RPG and you must seize the power of game creation to release it from the inside,"[5, 9, 31]",Missing,Missing,,,,,,
7,91021,Hitman: Episode 2 - Sapienza,"[3, 6, 14, 48, 49]",Hitman Episode 2 takes you to the sunny Italian coastal town of Sapienza a dense location full of challenges and packed with opportunities for the creative assassin Track down Silvio Caruso and destroy a deadly virus in this multilayered mission This new episode includes new challenges targets weapons gear starting locations stash points and location mastery as well as a whole Mediterranean town to explore,"[5, 24, 31]",Missing,Missing,,,,,,
8,51768,Dying Light: The Following - Gun Psycho Bundle,"[3, 6, 14, 48, 49]",Get crazy about guns Put on the exclusive Gun Psycho outfit excel in precision shooting thanks to the reflex sight on your shiny new Marksman Rifle and conquer the countryside driving the Wasteland Cruiser The Gun Psycho Bundle includes a new buggy paint job a new character outfit and a new weapon blueprint,"[5, 12]",Missing,Missing,,,,,,
9,51767,Dying Light: The Following - Harran Ranger Bundle,"[3, 6, 14, 48, 49]",Bring the unsuspecting bandits to justice as the Harran Ranger Put on the new camo outfit execute headshots with your exclusive Ranger Bow and patrol the countryside driving the Pathfinder The Harran Ranger Bundle includes a new buggy paint job a new character outfit a new weapon blueprint and four arrow blueprints,"[5, 12]",Missing,Missing,,,,,,
