,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,222754,No Man's Sky: Visions,"[6, 48, 49]",Discover a more varied more diverse universe in the Visions update Introducing new planetary biomes more colourful worlds new fauna and flora archaeology salvaging and much more,Missing,Missing,Missing,,,,,,
1,214481,LEGO DC Super-Villains: Justice League Dark Character Pack,"[6, 48, 49, 130]",Missing,[31],Missing,Missing,,,,,,
2,205077,Hillbilly Doomsday,"[6, 48, 49, 130, 169]",Once upon a time when entire planet was in great danger an unknown enemy turned almost everyone into zombies Chaos ensued The rest of the people are trying to survive It seems that everything has come to an end But among the frightened people there ,"[5, 8, 33]",Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
3,168255,My Hero One's Justice: Playable Character - Inasa Yoarashi,"[49, 130]",Unlocks Inasa Yoarashi as a playable fighter,Missing,Missing,Missing,,,,,,
4,165970,Ride 3: Sport Bikes Pack,"[6, 48, 49]",Purchase the Sport Bikes Pack which includes 4 exclusive bikes and a new Volume with 10 events,"[10, 13, 14]",Missing,Missing,,,,,,
5,155328,Shadows: Awakening - The Chromaton Chronicles,[49],Shadows Awakening  The Chromaton Chronicles leads you to the northern edge of Thole There lies the mysterious Arcanum Laboratory  a long since abandoned place known for its ruthless and immoral magical experiments,[12],Missing,Missing,,,,,,
6,147620,Knights of Pen and Paper Bundle,"[49, 130]",Set out on a grand adventure in this turnbased retro style pixelart RPG inspired by the great titles of the 90s Take on the roles of ingame players taking on the roles of their characters in a traditional pen and paper RPG session in the ultimate meta roleplaying experience  As both the playing characters AND the game master players can choose which battles to fight Put together a bunch of monsters to make for a challenging fight and your efforts will be equally rewarded  Choose from multiple classes such as knights and mages pick your characters to control those classes like grandma or kid brother and take on the loads of quests monsters items and equipment littered throughout Knights of Pen  Paper Blacksmiths enchanters mining gathering hidden treasures and a whole lot more await giving players a lot of room to personalise their gameplay experience  Dont wait any longer the Pen  Paper world needs you,"[12, 15, 31, 35]",Missing,Missing,,,,,,
7,146741,Doodle Mafia: Crime City,"[49, 130]",WATCH YOUR CRIME CITY COME ALIVE AS YOU PLAY Over 500 puzzles to solve and items to create as you play the role of Crime Boss or Cop You decide how you want to play as you play through multiple hardnosed storylines  play modes As you build your Gang and make your fortune you must evade the Cops as well as fight off rival games in order to become the Big Boss of the City In the City mode watch your Crime City come alive as you successfully pull off heists escape the Cops or beatoff rival gangs But you gotta watch your back because behind every corner there is a good Cop trying to make a name for himself or a rival Gangster trying to take your turf In the Campaign mode nab the bad guys or pull off heists to build your fortune Can you successfully rob the bank and escape the Cops Are you tough enough to defeat the rival boss and be the Crime Big Boss of the City We shall see how good you are Remember Crime Does Pay GAMEPLAY FEATURES  The biggest Doodle game ever  OVER 500 Puzzles to Solve  Items to Create  Play as a Gangers or Cop  Watch your Crime City come alive as you play  Multiple Game Modes and Storylines to play through  Earn money and weapons in the Crime Slots minigame  Available in 6 languages English German French Russian Chinese  Portuguese,"[9, 13, 35]",Missing,Missing,,,,,,
8,141951,Jurassic World Evolution: Secrets of Dr. Wu,"[6, 48, 49]",Face your toughest challenge yet Hidden within Las Cinco Muertes is an intriguing new storyline featuring campaign missions from Dr Henry Wu who remains dedicated to his research with hybrid dinosaurs    As the story unfolds you will learn that Dr Wu has access to previously unseen locations including his hidden hybrid development facility kept secret even from the Hammond Foundation These facilities will be based on two new locations on Isla Muerta and Isla Tacano    Work alongside the Divisions while secretly answering to Dr Wu Earn his trust to gain access to new dig sites and bring to life five new dinosaurs three of them being Dr Wus hybrids These exciting new discoveries will bring chaos caused by conflicts of interest as well as the dinosaurs themselves,"[13, 15]",Missing,Missing,,,,,,
9,136111,HITMAN 2: Collector's Edition,"[6, 48, 49]",Travel the globe and track your targets across exotic sandbox locations in HITMAN 2 From sundrenched streets to dark and dangerous rainforests nowhere is safe from the worlds most creative assassin Agent 47 in the ultimate spy thriller story  Hitman 2 Collectors Edition includes  Hitman 2 Gold Edition digital content  4 days early access play November 9th  Expansion pass  Exclusive content Italian black leather briefcase ICA 19 blackballer pistol   Concussion rubber duck Midnight black suit  Agent 47 replica gun case  Steelcase  Agent 47 bullet keyring  Agent 47 rubber duck  Agent 47 signature coin,"[5, 24]",Following the events of HITMAN Agent 47 embarks on a mission to hunt the mysterious Shadow Client for Providence a secretive organization that controls most of the worlds affairs 47s employers the International Contract Agency ICA have formed an uneasy alliance with Providence to stop the Shadow Client whose actions are causing global panic and 47 has agreed to help in return for Providence revealing his past,Missing,,,,,,
10,136109,The Sims 4: Plus Cats & Dogs Bundle,"[48, 49]",Youre in control of creating unique Sims effortlessly building their homes and exploring vibrant worlds Add cats and dogs to your Sims homes to forever change their lives and care for neighborhood pets as a veterinarian,"[12, 13, 31]",The Sims 4 Unleash your imagination and create a unique world of Sims thats an expression of you Explore and customize every detail from Sims to homes and much more Choose how Sims look act and dress then decide how theyll live out each day Design and build incredible homes for every family then decorate with your favorite furnishings and décor Travel to different neighborhoods where you can meet other Sims and learn about their lives Discover beautiful locations with distinctive environments and go on spontaneous adventures Manage the ups and downs of Sims everyday lives and see what happens when you play out scenarios from your own real life Tell your stories your way while developing relationships pursuing careers and life aspirations and immersing yourself in this extraordinary game where the possibilities are endless Play with life  The Sims 4 Cats  Dogs Create a variety of cats dogs puppies and kittens by personalizing their coats and giving them distinct personalities Experience the companionship and fun that furry friends bring to your Sims lives and build a veterinary clinic to further your career as the towns most promising animal doctor,Missing,,,,,,
11,124868,Darksiders III: Deluxe Edition,"[6, 49]",Return to an apocalyptic Earth in Darksiders III a hacknslash Action Adventure where players assume the role of FURY in her quest to hunt down and dispose of the Seven Deadly Sins The most unpredictable and enigmatic of the Four Horsemen FURY must succeed where many have failed  to bring balance to the forces that now ravage Earth  Includes Darksiders III and 2 paid DLCs that will be released post launch of Darksiders III,[31],Missing,Missing,,,,,,
12,119084,Aces of the Luftwaffe: Squadron Extended Edition,"[48, 49, 130]",Aces of the Luftwaffe  Squadron is an actionpacked vertically scrolling shoot em up Dodge bullets collect massive power ups and wisely use special abilities as you defeat waves of enemies Upgrade each member of your squadron with their personal skill tree as you level up You can take on the Aces with up to 3 friends in an epic 4 player local coop battle Includes the Nebelgeschwader DLC effectively doubling the size of the original game,[5],Missing,Missing,,,,,,
13,119079,Darksiders III: Blades & Whip Edition,"[48, 49]",The Blades  Whip Edition includes Darksiders III and 2 paid DLCs Keepers of the Void and The Crucible that will be released postlaunch of Darksiders III It also includes access to Darksiders Warmastered Edition and Darksiders II Deathinitive Edition for the ultimate Darksiders experience  Return to an apocalyptic Earth in Darksiders III where players assume the role of Fury in her quest to hunt down and dispose of the Seven Deadly Sins The most unpredictable and enigmatic of the Four Horsemen Fury must succeed where many have failed  to bring balance to the forces that now ravage Earth Darksiders III is the longanticipated third chapter in the critically acclaimed Darksiders franchise,"[12, 25, 31]",Take on the role of Fury in her quest to hunt down and dispose of the Seven Deadly Sins The Charred Council calls upon Fury to battle from the heights of heaven down through the depths of hell in a quest to restore humanity and prove that she is the most powerful of the Horsemen As a mage Fury relies on her whip and magic to restore the balance between good and evil The expansive Darksiders III game world is presented as an openended living freeform planet Earth that is dilapidated by war and decay and overrun by nature Fury will move back and forth between environments to uncover secrets while advancing the Darksiders III story,Missing,,,,,,
14,118945,Grip: Digital Deluxe,"[49, 130]",This edition includes the game and the following  PreOrder Exclusive Nyvoss Hex Pack DLC  All launch Vehicle customisationgarage DLC packs  GRIP is a high octane hardcore combat racer packing ferocious speed and armed to the teeth with heavy weapons,Missing,Missing,Missing,,,,,,
15,118750,Ride 3: Gold Edition,[49],Enjoy the most complete gaming experience with RIDE 3 Gold Edition This edition contains Full game Season Pass Credits Multiplier Sport Bikes Pack and BMW R 1200 GS Pack,Missing,Missing,Missing,,,,,,
16,118573,ACA Neo Geo: Neo Geo Cup '98 - The Road to the Victory,"[48, 49, 130]",Neo Geo Cup 98 The Road to the Victory is a soccer game released by SNK in 1998 Take control of a legendary soccer team and aim for the World Championship trophy Choose the right power up to ensure your victory Watch out for accidents during matches that can cause injury or even force players off the field,"[14, 33]",Missing,Missing,,,,,,
