,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,268857,Shooting Love. 10-shuunen,[12],Shooting Love is a collection of two shmups where you control space ships blasting everything in sight and dodge bullets to stay alive  This is the second Shooing Love collection on the 360 from developer Triangle Service the first one is titled Shooting Love 200X This collection Shooting Love 10Shuunen contains XIIZeal XII Stag and DeltaZeal GStream G2020 It is unknown why the game names were changed here possibly for licensing reasons,Missing,Missing,Missing,,,,,,
1,255346,Minecraft: 1st Birthday Skin Pack,[12],Minecraft 1st Birthday Skin Pack was a skin pack to celebrate Minecraft Xbox 360 Editions 1st anniversary it was available for a limited time from May 9 until May 31 2013 and it contained 23 different skins to choose from,Missing,Missing,Missing,,,,,,
2,233348,Lootfest2,[12],Lootfest is back for everyone who loves classic adventure games With more monsters weapons missions and of course  more loot Explore a large world with your friends using an easy dropin multiplayer Any combination of split screen and online gameplay is supported,"[31, 36]",Missing,Missing,,,,,,
3,221287,Phoenix Wright: Ace Attorney - Trials and Tribulations,"[6, 34, 37, 39, 48, 49, 130]",A remaster of the original Phoenix Wright Ace Attorney  Trials and Tribulations released exclusively as part of the Phoenix Wright Ace Attorney Trilogy bundle,"[2, 9, 13, 31, 34]",Missing,Missing,21.13,24.72,25.65,90.0,527.0,350.0
4,221286,Phoenix Wright: Ace Attorney - Justice For All,"[6, 34, 37, 39, 48, 49, 130]",A remaster of the original Phoenix Wright Ace Attorney  Justice For All released exclusively as part of the Phoenix Wright Ace Attorney Trilogy bundle,"[2, 9, 13, 31, 34]",Missing,Missing,18.3,20.51,20.76,80.0,619.0,461.0
5,159258,Cave Shooting Collection,[12],The bullets dont let up in Caves shooters The developer is known for creating some of the most challenging shooting games Take the ultimate challenge and play all 10 games in the Cave collection All of them combine stunning visuals with intriguing stories with heartstopping battles  The Box set includes all the download contents released so gamers who choose this collection can spend all their time playing instead of installing packs Since the games are known to be difficult the box set includes strategy guides in DVDs and booklets with extra information,[5],Missing,Missing,,,,,,
6,118187,Aliens: Colonial Marines - Sharp Sticks,"[6, 9, 12]",Available for use in Aliens Colonial Marines and as referenced by Hudson in Aliens the prototype sonicharpoon artillery remote projectile SHARP rifle fires timedelayed explosivetipped darts that embed themselves into enemies or terrain,[5],Missing,Missing,,,,,,
7,118186,Aliens: Colonial Marines - Sawed-off Double Barrel Shotgun,"[6, 9, 12]",Use this shotgun in Aliens Colonial Marines to take down enemies with a blast from the past,[5],Missing,Missing,,,,,,
8,118185,Aliens: Colonial Marines - Limited Edition Pack,"[6, 9, 12]",The Limited Edition Pack includes     4 movie characters Play as Apone Hicks Hudson and Drake from the Aliens movie in competitive multiplayer   Ripleys Flamethrower Raise hell with this pulse rifle and flamethrower combo   Additional marine customisation Define the look of your marine in online multiplayer,[5],Missing,Missing,,,,,,
9,118184,Aliens: Colonial Marines - Collector's Edition Pack,"[6, 9, 12]",The Collectors Edition Pack includes     Plasma Pulse Rifle  This special rifle fires charged balls of plasma annihilating any enemies caught in its path   Sonic Electronic Ball Breakers  Landing on the floor this special hightech grenade bounces several feet into the air before unleashing a large electrical charge that fries anything in the vicinity   US Colonial Marines Academy firing range  Test your speed and accuracy with any gun in different scenarios  navigate multiroom obstacle courses set on the USS Sephora with enemy and innocent civilians targets,[5],Missing,Missing,,,,,,
10,118183,Aliens: Colonial Marines - Reconnaissance Pack,"[6, 9, 12]",Battle it out against other players across 4 all new maps in the Aliens Colonial Marines  Reconnaissance Pack and instill fear into enemy marines with horrifying new xeno customisation content  DLC pack includes   Three new Team DeathmatchExtermination maps including Shipwreck a multitiered map where environmental awareness is key in getting the drop on your enemy  A new Survivor map called Off the Grid located around the iconic Derelict ship outside the WeylandYutani military base  New skins fatalities and heads for each xeno class allow for additional xeno customisation,[5],Missing,Missing,,,,,,
11,92761,Zoombies: Animales de la Muerte,"[5, 9, 12, 34, 39]",Missing,Missing,Missing,Missing,,,,,,
12,77206,Portal of Evil: Stolen Runes,"[6, 34, 39, 48, 49]",A hidden object game from 8 Floor Games,"[2, 9, 31]",Missing,Missing,4.41,5.0,5.5,56.0,7.0,23.0
13,75473,Injustice: Gods Among Us Killing Joke Pack,"[9, 12]",Add Tourist Joker Red Hood Joker and Final Confrontation Joker to your Injustice Gods Among Us DLC collection with this Killing Joke Pack,[4],Missing,Missing,,,,,,
14,75469,Injustice: Gods Among Us Teen Titans Skins,"[9, 12]",Add Cyborg Deathstroke and Raven to your Injustice Gods Among Us DLC collection with this Teen Titans Skin Pack Please Note This pack also contains a compatibility update,[4],Missing,Missing,,,,,,
15,75457,Injustice: Gods Among Us - Red Son Pack,"[9, 12]",Imagine how life in Metropolis would have been if Superman was raised in the Soviet Union Download the Red Son Pack and receive custom skins for Superman Wonder Woman and Solomon Grundy and 20 additional STAR Lab Challenge Missions all within the Red Son Universe,[4],Missing,Missing,,,,,,
16,75453,Injustice: Gods Among Us Bad Girls Skins,"[9, 12]",Download the Bad Girls Skin Pack featuring Wonder Woman Catwoman and Harley Quinn for your Injustice Gods Among Us DLC collection,[4],Missing,Missing,,,,,,
17,75438,Injustice: Gods Among Us Lobo,"[9, 12]",Download the mighty mercenary and bounty hunter Lobo for your Injustice Gods Among Us DLC collection Please Note This pack also contains a compatibility update,[4],Missing,Missing,,,,,,
18,75437,Injustice: Gods Among Us Batgirl,"[9, 12]",Download Batgirl and add to your Injustice Gods Among Us DLC collection,[4],Missing,Missing,,,,,,
19,57155,Vacation Vexation,"[12, 39]",Game for android and xbox live made by Nostatic Software,[31],Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
20,51668,Jimmy vs. Zombies,"[6, 12]",Evil neighbor Nathan covets Jimmys life and summons an army of undead minions to steal Jimmys guitar and ruin the town Battle against the horde of zombies to save the town protect your grandmother and win back your favorite axe,[5],Missing,Missing,,,,,,
