first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1500508800,[8],229856,Crash Bandicoot N. Sane Trilogy: Stormy Ascent,"[6, 48, 49, 130]",Experience the notorious Stormy Ascent level from the original Crash Bandicoot game Previously unfinished and unreleased this level will challenge even the most hardened of Crash fans Do you have what it takes to tackle the fast retracting steps vial throwing lab assistants flying birds moving platforms and iron spikes Download and play the Stormy Ascent Level,Missing,Missing,nan,nan,nan,nan,nan,nan
1501372800,"[10, 13, 32, 33]",185656,Pixel Driver,"[6, 34, 49, 130]",Pixel Driver is a casual infinite driving game where you race in heavy traffic at high speeds Crashing into cars is AWESOME since they actually break up into parts which lets you cause proper havoc,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1501200000,"[4, 14]",173151,Tekken 7: Eliza,[49],Get the mysterious Eliza vampire playable character coming from TEKKEN Revolution and master her unique fighting style to win the fight against your friends and rivals,Missing,Missing,nan,nan,nan,nan,nan,nan
1501113600,"[31, 32, 34]",154325,Bai Qu: Hundreds of Melodies,"[3, 6, 14, 48, 49, 130, 167, 169]",While visiting his sick father college student Wei Qiuwu accidentally encountered a girl playing a concertina Though unlikely at first Wei Qiuwu becomes a good friend of Li Jiayun the musician Both of them act as an indispensable tune in each others life Until one day someone unveils to Wei Qiuwu the cruel truth hidden under a fairytale cover,Missing,Missing,nan,nan,nan,nan,nan,nan
1500336000,"[5, 31]",141039,Sniper Elite 4: Deathstorm Part 3 - Obliteration,"[6, 48, 49, 130]",The third of a 3 part minicampaign that takes place after the main games story,Missing,Missing,nan,nan,nan,nan,nan,nan
1500940800,"[12, 16, 31]",138820,Valkyria Revolution Scenario: The Ring of Contract DLC,"[46, 48, 49]",A tale of the pledge made between the emperor and the Valkyria the one who commands and the one who is commanded  This event is a literary fragment that can be viewed from Bernards notebook after completing Chapter 9 of the games main story,A tale of the pledge made between the emperor and the Valkyriathe one who commands and the one who is commanded  This event is a literary fragment that can be viewed from Bernards Notebook after completing Chapter 9 of the games main story,Missing,nan,nan,nan,nan,nan,nan
1500940800,"[12, 16, 31]",138819,Valkyria Revolution Scenario: The Formation of Vanargand DLC,"[46, 48, 49]",The true tale behind the formation of the AntiValkyria Squad aka the Vanargand  This event is a literary fragment that can be viewed from Bernards Notebook after completing Chapter 1 of the games main story,The true tale behind the formation of the AntiValkyria Squad aka the Vanargand  This event is a literary fragment that can be viewed from Bernards Notebook after completing Chapter 1 of the games main story,Missing,nan,nan,nan,nan,nan,nan
1500336000,"[12, 16, 31]",138818,Valkyria Revolution Scenario Pack: Maxim and Remembrance,"[46, 48, 49]",This bundle includes  Additional playable character Maxim  Scenarios  Standing Before a Dying Wish  Road to that House  Additionally this bundle also includes Special Ragnite Gravity 10 and 30 Ragnite Shards,Missing,Missing,nan,nan,nan,nan,nan,nan
1499212800,"[12, 16, 31]",138816,Valkyria Revolution: Scenario Pack - The Circle of Five,"[46, 48, 49]",This bundle includes the additional Scenarios of  Cant Stop Falling in Love  The Traitors Daily Lives  As Luck Would Have It  The Orphans Dream  In addition this bundle also includes Special Ragnite Rush Bolt and Ragnite Shards,Missing,Missing,nan,nan,nan,nan,nan,nan
1499731200,"[12, 16, 31]",138815,Valkyria Revolution Scenario Pack: Princess and Valkyria DLC,"[46, 48, 49]",This bundle includes the additional Scenarios of   Soloist of the Battlefield  Study of Flowers  Hunger Pangs and Royal Pains  This bundle also includes Special Ragnite Ring Squall and 30 Ragnite Shards,Missing,Missing,nan,nan,nan,nan,nan,nan
1501027200,"[12, 25, 31]",136106,Phantasy Star Online 2: Episode5 Heroes,"[6, 46, 48, 49]",The stage of new adventure is Medieval fantasy world Beyond the black hole is a different world of medieval fantasy with swirling warfare A battle with the Monster Species summoned by the sword flower Effimera will take place PSO2 first advanced class Hero added This is an expert class that masters all of batting shooting and law and the weapons used up to now will be completely different movements It is a new class that can be called a hero in the increasingly fierce battlefield New characters are appearing one after another Not only a new world and various characters but also familiar characters such as Xiao and Sierra and somehow his appearance  Gather heroes To legendary PSO2  Phantasy Star Online 2 free downloadbasic play free some paid items available PC versionPS4 versionPS Vita version Phantasy Star Online 2,The player and Matoi are sent to destroy the Profound Darkness permanently by absorbing its host Persona During the attempt the player utilizes Ether against the Profound Darkness prompting it to capture the player and transport them to an alternate dimension After rescuing a young girl the player returns to Oracle and is approached by Alma the human host for the first Klariskrays who informs them of a strange black hole containing an alternate dimension known as Omega Alma uses her ability to stop time to send the player back to Omega  In Omega the player reunites with the girl who introduces herself as Harriet Omega has become overrun with a substance called Ephemera which is discovered to be a form of the Profound Darknesss corruption The player assumed to be the chosen one from an ancient prophecy agrees to help Harriet free Omega from the power of Ephemera  The player and Harriet travel across Omega putting a stop to Ephemerabased schemes In each of Omegas four countries the heroes encounter a host of a Dark Falz and defeat them with the player absorbing the hosts consciousness and some of their powers They are also repeatedly accosted by Elmir who appears to be forcing the hosts to become Dark Falz After all four Falzes are defeated Elmir is revealed to be the successor of Persona and tricked the heroes into defeating the Falzes so their essences could be absorbed by Omega revealed to be an incarnation of the Profound Darkness Elmir kidnaps Harriet and intends to use her to destroy the outside dimensions sealing her in a giant flower Advancing to the flowers interior the player confronts and defeat Elmir once and for all Harriet is saved and is deemed the new goddess of Omega  After the black hole closes the heroes are intercepted by Shiva a Photoner imbued with the power of the Profound Darkness who used the black holes power to return to life Shiva defeats the player and other powerful ARKS members in battle but is interrupted by Harriet who has been reincarnated in the form of a weapon Shiva vows to return and escapes,Missing,nan,nan,nan,nan,nan,nan
1500508800,"[5, 33]",106072,ACA Neo Geo: Zed Blade,"[39, 48, 49, 130]",Zed Blade is a horizontalscrolling shoot em up released by NMK in 1994 With the ability to select aircraft weaponry you can battle in a way that fits your play style Join Operation Ragnarok to destroy the giant runaway fortress Yggdrasil,Missing,Missing,nan,nan,nan,nan,nan,nan
1499904000,"[4, 33]",99742,ACA Neo Geo: Fatal Fury Special,"[6, 48, 49, 130]",Fatal Fury Special is a poweredup version of Fatal Fury 2 which brings a faster game speed introduces combo attacks for the first time in the Series and welcomes more returning characters for a total of 15 fighters,Missing,Missing,nan,nan,nan,nan,nan,nan
1499299200,"[5, 33]",99511,ACA Neo Geo: Pulstar,"[6, 48, 49, 130]",Pulstar is a sidescrolling shooting game released by SNK in 1995 Control the Dino246 and take down the aliens who are attacking the solar system,Missing,Missing,nan,nan,nan,nan,nan,nan
1501113600,"[14, 33]",99493,ACA Neo Geo: Super Sidekicks,"[6, 39, 48, 49, 130]",Super Sidekicks is a soccer game released by SNK in 1992 This is the very first realisticlooking soccer game released for the NEOGEO system Use a variety of techniques such as dribbling and passing to compete against the best teams from around the world Take part in exhilarating matches on your way to seizing the Champion Cup,Missing,Missing,nan,nan,nan,nan,nan,nan
1499731200,"[2, 31]",91298,Minecraft: Story Mode Season Two - Episode 1: Hero in Residence,"[6, 12, 34, 39, 48, 49]",Now that Jesse and the gang have vanquished the Wither Storm saved the world and become totally super famous heroes life has gotten a bit morecomplicated With more responsibilities and less time for adventure old friendships have started to fade  at least until Jesses hand gets stuck in a creepy gauntlet that belongs to an ancient underwater temple Together with old pals and new comrades alike Jesse embarks on a brand new journey filled with tough choices good times and at least one temperamental llama,Missing,Missing,nan,nan,nan,nan,nan,nan
1501113600,[15],76224,Dead by Daylight: A Lullaby for the Dark Chapter,"[6, 48, 49]",A Lullaby for the Dark is a free Chapter for Dead by Daylight Welcome to the other side of Mother Nature A disturbing side where survival surpasses cannibalism and ends up in solitude The Huntress will never miss her mark she will track you capture you and kill you Hopefully a former rugby star might bring her downif he doesnt get lost in the Red Forest  A Lullaby for the Dark is a new Chapter for Dead by Daylight It includes a new Killer a Survivor and a Map,Survival is all There are no limits to what one abandoned child will do to make it through the day year after year after year Meat holds no face when its placed above a fire to be cooked All she seeks is shelter and a longlost mother that nature took away Her simple cottage is all that is left  a mad girls paradise in a forsaken forest Might Mr King stand a chance against the forces of natureonce it unleashes The Huntress,Missing,nan,nan,nan,nan,nan,nan
1500422400,[9],58107,Kubic,[49],A puzzle game from Appsolute Games,Missing,Missing,nan,nan,nan,nan,nan,nan
1501200000,"[9, 13, 15, 32, 33]",54813,Cyber Complex,"[3, 6, 49, 130]",Cyber Complex is a unique mix of Action Strategy and Arcade elements in a 60sstyle SciFi setting Lets call it a PACTICS Game  Be part of the resistance and unveil VEyes conspiracy plans Choose between Campaign Survival Editor 2P Coop or Versus Modes and evolve your PacTics,Missing,Missing,nan,nan,nan,nan,nan,nan
1499731200,[9],52667,Black the Fall: Collector's Edition,"[6, 48, 49, 130]",In addition to the core game Black The Falls Collectors Edition includes the games digital soundtrack alongside a PDF artbook containing imagery from throughout the games development process,Missing,Missing,nan,nan,nan,nan,nan,nan
