,id,name,platforms,summary,genres,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
0,267537,Zillernet,[11],ZillerNet is an karaoke game developed by Studio9 and published by Microsoft Game Studios which was released in Korea in 2005,Missing,Missing,Missing,,,,,,
1,47322,The King of Fighters: Maximum Impact - Maniax,"[8, 11]",The firstever 3D version of King of Fighters has finally arrived complete with all your favorite SNK characters In King of Fighters Maximum Impact rival gangs are vying for the chance to rule the underworld of Southtown As one of more than 16 fighters you must prove that youre the greatest fighter in the world in five gameplay modes including Story Versus Survival Practice and Training The games enhanced character movement lets you perform four new jumps powerful combo moves and the new Knock Back Attack,[4],Missing,Missing,,,,,,
2,5748,Big Mutha Truckers 2,"[6, 8, 11]",The truckers return and this time you have to get Ma Jackson off the hook after being arrested for tax evasion Bribe the jurors as you take the roll of Mas cousin Jacob in a race to make money by trucking and trading Drive and go almost everywhere at any time in a bigger environment than the original finding shortcuts and new towns to go trucking in Trading is only a small part of the game and has been simplified to allow more time driving,[10],Missing,Missing,9.95,10.0,0.0,65.0,2.0,3.0
3,5721,Alfa Romeo Racing Italiano,"[6, 8, 11]",Alfa Romeo Racing Italiano known in Europe as SCAR is a Gran Turismostyle racing game It is similar to the Gran Turismo series except for the roleplaying game elements The game was lauded for having artificial intelligence superior to Gran Turismo 4 When compared to Gran Turismo 4 Alfa Romeo Racing Italiano has far fewer cars and tracks All the cars in the game are manufactured by the Alfa Romeo motor company While most of the tracks are in Italy a few are in other countries like Germany and the United States A distinguishing feature of the game is that it models driver development using a system almost identical to a roleplaying video game In addition cars get damaged both visibly and in performance by collisions or by driving off course,"[10, 12]",Missing,Missing,8.25,8.38,0.0,73.0,4.0,7.0
4,1425,Conker: Live & Reloaded,"[11, 12]",Conker gamings notoriously naughty squirrel arrives on the Xbox with a bang in an allnew Xbox Liveenabled teambased shooter Conker Live and Reloaded  The game features intense Deathmatch and Campaign story line modes via Xbox Live and System Link and players can compete as one of six combat specialists across multimission campaigns covering Old War and Future War The warfare promises to deliver the nonstop action humor and innuendos Conker is famous for  Also included is the critically acclaimed singleplayer game Conkers Bad Fur Day completely recreated for the Xbox with stunning graphics and unparalleled attitude,"[5, 8]",81.12312938538582,After a rough night of drinking beer Conker wakes up stranded in a hungover Conker meets new friends and foes along the way of getting to Berri his girlfriend However Berri has been kidnapped and Conker must find her and rescue her Now the Panther King is crying over spilled milk so he chooses Professor von Kriplespac to fix the problem but the Professor is creating an evil army of Tediz to have both the Panther King and all the squirrels killed So the Professor comes up with a solution that a red squirrel is the key to prevent the Panther Kings milk spill over So Conker must survive the day and get home,11.19,11.71,12.31,79.0,69.0,52.0
5,2651,Destroy All Humans!,"[8, 11, 48]",This is your chance to experience the other side of an alien invasion Take on the role of alien Cryptosporidium 137 and terrorize the people of Earth to harvest their DNA in the most brazen actionadventure youve ever played Take over all of humanity using a variety of alien weaponry on land or in the air,[31],72.218172931339,Missing,7.51,10.35,14.47,71.0,356.0,546.0
6,1311,Medal of Honor: European Assault,"[8, 11, 21]",There are four overall areas the player as Lt William Holt will be sent to France North Africa the Soviet Union and Belgium Each area has a set of missions for the player to complete While some objectives will be detailed from the start exploration of the area will cause Holt to discover more missions Each mission consists of five elements a primary objective secondary objectives killing a German officer Nemesis battle in the game obtaining documents from the officer and escaping If all are completed a gold medallion will be given Missing one or two will gain a silver or bronze Most missions involve Holt fighting alongside allied NPCs and working towards a common objective often based on historical events during WWII However as a member of the OSS Holt also has secondary objectives for each level including finding documents and eliminating important German officers such as henchmen belonging to the antagonist Graf Von Schrader,[5],71.84621594401686,Missing,5.79,5.82,6.26,70.0,55.0,38.0
7,3914,Fantastic 4,"[6, 8, 11, 21]",This game is a licensee of the 2005 movie Fantastic 4 Unlike many licensed titles this thirdperson action game in the vein of the Onimusha or Devil May Cry series only takes the base of its plot from the actual movie then liberally changes it to make for better gameplay,"[25, 31]",62.83568451271005,Missing,,,,,,
8,5870,Juiced,"[6, 8, 11]",Juiced is a racing video game for Microsoft Windows PlayStation 2 Xbox and mobile phone The game was delayed for release in 2004 because its original publisher Acclaim went bankrupt Juice Games and Fund 4 Games retained ownership of the property and sold the game to THQ who funded the project for a further six months of improvements In early 2006 British software publisher Focus Multimedia rereleased the PC version of Juiced at a new budget price as part of its Essential games series The game offers different modes including career and arcade that present the player with challenges of increasing difficulty The player can customize the car to suit their style and unlock new ones in arcade mode The game features nitrous boosts similar to that of other racing games Juiced went to number one in the United Kingdom MCV sales charts and its first version sold 25 million units,[10],62.19352396442708,There are four different racing types circuit standard racing with laps pointtopoint single lap sprint drag race and showoff timed race The players reputation fluctuates with their wins and losses and receives awards for raising their reputation,9.76,10.76,12.71,59.0,32.0,25.0
