,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[13, 15]",262054,Let's Build a Zoo: Ultimate Bundle,"[6, 48, 49, 167, 169]",Experience the Ultimate Lets Build a Zoo collection from Spingloaded with Lets Build a Zoo and both Dinosaur Island and Aquarium Odyssey,Missing,Missing,,,,,,
1,"[13, 31]",254261,Minecraft: Walt Disney World Magic Kingdom Adventure,"[6, 34, 39, 48, 49, 130, 169]",An authentic recreation of Walt Disney World Magic Kingdom Experience beloved attractions meet iconic Disney and Pixar characters and celebrate the 50th anniversary of Walt Disney World with a spectacular fireworks show With 25 skins included and special ingame merchandise you can celebrate in style,Missing,Missing,,,,,,
2,[14],249819,3on3 FreeStyle: Deluxe Edition,[49],Get a lifetime benefit from a single purchase Unlock all characters including future legends Get exclusive game buff forever,Missing,Missing,,,,,,
3,[14],249818,3on3 FreeStyle: Ultimate Edition,[49],Get a lifetime benefit from a single purchase Unlock all characters including future legends and battle pass Get exclusive access to a special lounge shop,Missing,Missing,,,,,,
4,[10],248424,Hot Wheels: Pink Fashion Customization Pack,[49],If your rivals made you see red after the race get some relaxation surrounded by soothing shades of pink and fancy decorations A fashion touch for your Basement and your Unleashed Profile to show off your style not just in the race,Missing,Missing,,,,,,
5,"[31, 32]",245165,Sherlock Holmes: Chapter One - Detective Pack,"[6, 48, 167, 169]",This DLC includes the following items  Master Sleuth Outfit The Greatest Detective Outfit Ukrainian Jon Outfit,Missing,Missing,,,,,,
6,"[31, 32]",245164,Sherlock Holmes: Chapter One - Victorian Starter Pack,"[6, 48, 167, 169]",This DLC includes the following items  500 Manghirs The Consulting Detective Outfit Victorian Vampire Outfit Vampires Pallor Lead Zeppelin Quest,Missing,Missing,,,,,,
7,[5],241176,Hunt: Showdown: Death's Herald,[49],This DLC contains one Legendary Hunter and two Legendary Weapons   Sofia one hunter  Weeping Marigold one weapon  Eye for an Eye one weapon,Missing,Missing,,,,,,
8,Missing,230980,Naruto to Boruto: Shinobi Striker - Master Character Training Pack: Sasuke Uchiha,[49],A special training pack for your avatar  Featured in this Master Character Training Pack is the oneandonly Sasuke Uchiha Last Battle Purchasing this DLC will make him available as a master at the Ninjutsu Library ready to offer Ninjutsu training  Train with Sasuke Uchiha Last Battle to acquire Training Points that can be used to unlock a variety of Ninjutsu weapons and costumes for your avatar,Missing,Missing,,,,,,
9,"[13, 15]",228376,Firefighting Simulator: The Squad,"[6, 48, 49, 130, 167, 169]",With Firefighting Simulator The Squad you can become part of a major US citys firefighting team and experience how it feels to fight fires  Start the siren of your fire truck grab your hose and fight realistic fires to save lives Discover over 40 diverse deployment locations spread across the city inspired by the North American West Coast Equip yourself with authentic firefighting gear such as helmets firefighter boots and a breathing apparatus model by wellknown North American firefighting equipment manufacturers,Missing,Missing,,,,,,
10,"[5, 12, 31, 32, 33]",228374,The Binding of Isaac: Repentance,"[167, 169]",The Binding of Isaac Repentance is the ultimate edition of the awardwinning roguelike twinstick shooter It includes all the content from previous editions of The Binding of Isaac Rebirth Afterbirth and Afterbirth plus Repentance the games final and biggestever expansion adding hundreds of additional new features modes and improvements Experience the modern classic like its never been seen before,Missing,Missing,11.87,209.35,599.34,92.0,142.0,143.0
11,"[12, 31]",225535,Scarlet Nexus: Season Pass,"[6, 48, 49, 167, 169]",The SCARLET NEXUS Season Pass is a set of additional content which includes new costume sets and weapon designs for all characters new Bond Episodes to enjoy your connections with companions and a Bond Level Expansion  Season Pass includes   Bond Enhancement Pack 1 and 2  Sets of newly designed costumes for all characters  Sets of newly designed weapons for all characters  New Bond Episodes  Additional SAS abilities from Bond Level Expansion Bond Level EX and more   Brain Eater Pack  Newly designed costume sets for all characters  New Bond Episodes and more,Missing,Missing,,,,,,
