first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1447718400,268734,Borderlands Triple Pack,"[9, 12]",Shoot and loot as you explore the mayhemfilled world of Borderlands across all three critically acclaimed games Experience the awardwinning FPSRPG series including the mayhem of Borderlands Handsome Jacks rise to power in Borderlands The PreSequel and his reign as maniacal Hyperion CEO in Borderlands 2 The Triple Pack contains bazillions of guns and trademark cooperative gameplay complete with all previously sold addon content The Full Borderlands Experience You Know And Love Includes the return of dynamic coop gazillions upon gazillions of weapons character customizations skill tree progression surprise cameos and much more Hundreds Of Hours Of Gameplay Includes campaign addons playable character packs level cap upgrades and assorted combat arenas previously sold as downloadable content for all three titles plus dozens of character customizations Gun Lust Choose from a nearly endless arsenal of weapons each with their unique manufactures specifications and advantages A revolutionary new content generation system produces almost infinite tools of destruction,Missing,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1447718400,248416,Assassin's Creed Syndicate: Victorian Legends Pack,[49],The Victorian Legends pack pays tribute to some of the most famous novels of the Victorian era Underwater adventures vampires and manmade monsters come to life as stateoftheart weapons and gear thats sure to give Jacob  Evie a stylish edge over the Templars This Animus trickery contains an outfit for Evie three weapons and two pieces of gear Players need to be level 7 and above to equip these,[31],Missing,Missing,nan,nan,nan,nan,nan,nan
1446508800,248414,Assassin's Creed Syndicate: Steampunk Pack,[49],Give your arsenal a steampowered twist with a new set of items concocted by the most innovative and unusual minds of the Industrial Revolution This Animus hack contains a collection of highlevel clockwork marvels an outfit for Jacob three weapons and two pieces of gear Players need to be level 7 and above to equip these,[31],Missing,Missing,nan,nan,nan,nan,nan,nan
1447718400,224467,Neverwinter: Underdark,"[6, 49]",Neverwinter Underdark is the 8th campaign expansion module for the Neverwinter massivemultiplayer roleplaying game Released in November 2015 the expansion added a new campaign adventure zone skirmishes and raids along with numerous other updates,"[12, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1447718400,166227,The Crew: Wild Run Edition,"[48, 49]",Get The Crew open world driving MMO and The Crew Wild Run expansion in one Ride recklessly across the entire US map Customize your cars monster trucks and motorcycles for mayhem on and offroad Join instant stunt and skill challenges Never drive alone The Crew Season Pass cars sold separately,[10],Missing,Missing,nan,nan,nan,nan,nan,nan
1447718400,127072,Game of Thrones: A Telltale Games Series - Episode 6: The Ice Dragon,"[6, 9, 12, 14, 34, 39, 48, 49]",Based on HBOs awardwinning television drama Game of Thrones  A Telltale Games Series tells the story of House Forrester a noble house from the north of Westeros Caught up in the events of The War of the Five Kings they are placed in a precarious position where members of the household must do everything they can to prevent the house from meeting its doom,"[2, 31]",Missing,Missing,nan,nan,nan,nan,nan,nan
1448323200,91296,Minecraft: Story Mode - Episode 3: The Last Place You Look,"[6, 9, 12, 14, 34, 39, 48, 49]",Minecraft Story Mode is an adventure game set in a Minecraft world It is a fivepart episodic series that will take you to the Nether the Farlands the End and beyond You will drive how the story flows through the decisions you make what you say to people and how you say it and what you choose to do in moments of thrilling action,[31],Missing,Missing,1.37,1.41,1.48,69.0,24.0,36.0
1446422400,85227,Justice Chronicles,"[6, 34, 37, 39, 48, 49, 130, 167, 169]",Fight destiny through the darkness that lurks in history in a fantasy RPG  Featuring 40 hours of unique gameplay a rich storyline mixed with a large variety of characters and enemies as well as many more intriguing features such as powerful meteorites that grow with the character animated turnbased battles a large quantity of side quests material collection weapon crafting and beautiful pixel artwork Justice Chronicles really captures the essence of a true Role Playing Game,"[12, 13, 15, 31, 33]",Kline a novice High Beast Knight is sent on reconnaissance into Laft the EarthDepths where he comes across Alia a Battle Maiden who has suffered terrible injuries and is close to death In order to help her he forms a partnership with the God of Death Rooselevy Alia lives but in return the young knight must give up his life  In a world on the brink of war the newly acquainted duo must fight destiny itself in order to save the world from the ever creeping darkness that is threatening to consume everything and once and for all restore the balance of the world,Missing,0.0,23.45,0.0,0.0,0.0,1.0
1446508800,53410,Need for Speed: Deluxe Edition,"[6, 49]",Get ahead with Need for Speed Deluxe Edition including both preorder packs the BMW M3 E46 as an additional starter car and more  Need for Speed Tonight We Ride  Need For Speed is an online game An Internet connection speed of 192 Kbps or higher is required,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1447113600,45130,Fallout 4: Pip-Boy Edition,"[6, 48, 49]",Bethesda Game Studios the awardwinning creators of Fallout 3 and Skyrim welcomes you to the world of Fallout 4 Winner of more than 50 Game of the Year awards including top honors at the 2016 DICE Awards Fallout 4 is the studios most ambitious game ever and the next generation of openworld gaming As the sole survivor of Vault 111 you enter a world destroyed by nuclear war Only you can rebuild and determine the fate of the Wasteland Welcome home  PipBoy Edition includes  PipBoy Replica Stand and Capsule Case This wearable device faithfully replicates the ingame model and comes complete with RobCo Industries stand customprinted capsule adjustable foam cuff rotating knobs and lights  Physical PipBoy Pocket Guide Featuring handy illustrations and chock full of VaultTec approved tips this manual is the ultimate howto pocket guide for using and maintaining your new PipBoy  Physical VaultTec Perk Poster Keep track of your perks with your very own physical VaultTec perk poster fully colorized retro fun for the quintessential Wasteland survivor  Power Armor Collectible Metal Packaging Exclusive to the PipBoy Edition this decorated metal case is the ultimate fan collectible,"[5, 12]",Missing,Missing,nan,nan,nan,nan,nan,nan
1448236800,41612,Assassin's Creed: Syndicate - Big Ben Edition,"[48, 49]",Assassins Creed Syndicate  Big Ben Edition includes  Exclusive Big Ben Collectors Box A 30cmhigh Jacobs Big Ben Machinery Figurine Doublesided London Map with street advertising on the back A high quality art book including concept art that inspired the game The official game soundtrack An exclusive FuturPakTM An exclusive numbered Lithography chosen by the fans who preorder 34x255cm An exclusive premium hip flask Digital Content Season Pass included  2 additional single player missions for an extra hour of gameplay The Darwin and Dickens Conspiracy Embark on two pulsequickening missions that will take you into the inner sanctums of Londons most influential men Defend Charles Darwins discoveries from those who would kill to silence him And help a friend of legendary writer Charles Dickens keep a secret that could get him killed Runaway Train As a runaway train thunders through London at top speed you must find and fix the trains critical flaws before you run out of time  or railway tracks,[31],Missing,Missing,nan,nan,nan,nan,nan,nan
