,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[5],259759,Borderlands 3: Designer's Cut,"[49, 130, 169]",Borderlands 3 gets even bigger with the Directors Cut addon content Test your mettle against the most fearsome of all Varkids scour the galaxy to solve a string of murders experience neverbeforeseen content and insights from the creation of Borderlands 3 and earn rewards with three new Vault Cards featuring themed loot and powerful gear,Missing,Missing,,,,,,
1,"[13, 31]",254204,Minecraft: Star Wars Mash-up Pack,"[6, 34, 39, 48, 49, 130, 132, 169]",Explore the galaxy in this epic STAR WARS Mashup featuring characters and locations from the original trilogy and The Mandalorian series This is the way,Missing,Missing,,,,,,
2,"[5, 33]",239050,Grand Theft Auto Online: The Cayo Perico Heist,"[6, 48, 49, 167, 169, 413]",Grand Theft Auto Online The Cayo Perico is a content update for Grand Theft Auto Online Playable from start to finish either as a lone operator or with up to three other players discover dozens of ways to infiltrate and heist a brandnew location for the ultimate score,Missing,Missing,,,,,,
3,[12],237336,The Elder Scrolls Online: Markarth,"[6, 14, 48, 49, 170]",The Dark Heart of Skyrim epic concludes in Markarth As the Gray Host marches on the Reach find unlikely allies among the clans that call this wild region home and unveil the true motivations of the mysterious Vampire Lord Rada alSaran,Missing,Missing,10.0,10.0,11.0,63.0,3.0,3.0
4,Missing,221637,No Man's Sky: Next Generation,"[6, 48, 49, 167, 169]",Update 310 brings a graphically enhanced and smoother No Mans Sky to the next generation of consoles All enhancements are available to PC players  Continue your journey in a universe with bigger bases lusher planets more players faster warp speeds and more  free for all existing players,Missing,Missing,,,,,,
5,"[10, 31]",215447,Coronavirus: Second Wave,"[6, 49, 169]",Missing,Missing,Missing,,,,,,
6,"[8, 31]",215446,Coronavirus: Doom and Destiny 2,"[6, 49, 169]",In this game you have to take control of the newest invention  the Crow biorobot for destroying viruses Get the operators tasks and do everything to kill the virus in the body Lets help together in the destruction of the merciless virus that has struck humanity Good luck pilot,Missing,Missing,,,,,,
7,[5],205050,Halo: The Master Chief Collection Season 4 - Reclaimer,"[6, 49, 169]",Season 4 was launched with the release of Halo 4 for PC Titled after the Forerunner term for humanity reclaiming the Mantle this season brings additional cosmetic customization options to Halo 3 and Halo 4 and nameplates,Missing,Missing,,,,,,
8,"[13, 15, 32]",182254,Overcooked! All You Can Eat: The Ever Peckish Rises,"[6, 48, 49, 130, 167, 169]",This freshly baked adventure brings seven brand new spooky kitchens and adds three chefs to the roster The adorable Axolotl Chef our lessthanfresh Unbread Chef and the original omnivorous Overlord Everpeckish Chef,Missing,Missing,,,,,,
9,"[13, 31, 34]",176121,Reminiscence in the Night,"[3, 6, 14, 48, 49, 130, 167, 169]",Reminiscence in the Night is an interactive visual novel focused on the theme of lost memories and how our daily choices can help us cope with them,Youre trapped in your apartment You have no memory of your past As you try to escape you rapidly understand that you must confront your traumas and the only way to do this is to let your choices guide you to freedom Interact with different items in the apartment to invoke new scenes and memories speak on the computer with your childhood friend Sofia to further the story Your choices matter What happens to the main character and their memories is in your hands,Missing,0.89,1.0,0.0,55.0,4.0,5.0
10,Missing,175532,Let's Sing 2021: Platinum Edition,"[49, 130]",Missing,Missing,Missing,,,,,,
11,"[13, 31]",173794,Aery Series Bundle,"[49, 130]",The Aery Series is a game series of 3 peaceful flight games All 3 games are storydriven nonviolent exploration games where a little bird has to collect shards of its memory in order to discover new worlds and continue with the storyline,Missing,Missing,,,,,,
12,Missing,173162,Planet Coaster: Deluxe Rides Collection,"[49, 169]",Give your guests thrilling new experiences and let your imagination soar with the Deluxe Rides Collection Combining everything from the celebrated Magnificent Rides Collection and Classic Rides Collection this stacked assortment brings the fun and flair with 18 incredible attractions  Expand your empire and reach the peak of coaster park entertainment with the Deluxe Rides Collection,Missing,Missing,,,,,,
13,[4],173154,Tekken 7: Vermilion Gates,[49],An addon for TEKKEN 7 that grants access to the Vermilion Gates stage,Missing,Missing,,,,,,
14,[4],173148,Tekken 7: Kunimitsu,[49],An addon for TEKKEN 7 that grants use of the character Kunimitsu,Missing,Missing,,,,,,
15,[31],171806,Warhammer: Chaosbane - Witch Hunter,[49],By purchasing this DLC you unlock Jurgen Haider a meticulous witch hunter with formidable pistol and sword skills,Missing,Missing,,,,,,
16,"[13, 15, 32]",170560,Plague Inc: The Cure,"[6, 34, 39, 48, 49, 130]",Can you save the world Take control and stop a deadly global pandemic by any means necessary in Plague Incs biggest expansion yet,Missing,Missing,,,,,,
17,"[13, 14, 15]",170481,Fishing Sim World: Bass Pro Shops Edition,"[48, 49]",Fully endorsed by Bass Pro Shops and featuring an array of your favourite Bass Pro Shops equipment Choose from 8 glorious US locations from Fishing Sim World and compete in career mode or play your way in multiplayer An underwater camera will allow you to see the moment the fish strikes lure,Missing,Missing,,,,,,
18,[13],165877,Train Sim World 2: DB BR 363,"[49, 169]",A true veteran of the rails the DB BR 363 has spent decades on shunting duties and light freight work throughout Germany and you can experience this for yourself along the stunning Ruhr Valley in Train Sim World 2,Missing,Missing,,,,,,
19,"[5, 12]",165853,Destiny 2: Legendary Edition,"[49, 169]",Experience Destiny 2 and all of its expansions with Destiny 2 Legendary Edition This edition includes the Forsaken Shadowkeep and Beyond Light expansions plus access to the current season content,Missing,Missing,,,,,,
20,[13],165213,Train Sim World 2: CSX C40-8W,[49],As created for Train Sim World 2 the versatile CSX C408W is richly detailed and features realistic controls and operating performance The powerful locomotive wears CSXs attractive YN2 livery and is authentically suited for duty on Sand Patch Grade,Missing,Missing,,,,,,
21,Missing,164841,EA Sports UFC 4: Deluxe Edition,[49],Shape Your Legend in EA SPORTS UFC 4  Purchase EA SPORTS UFC 4 Deluxe Edition today and receive   Tyson Fury  Anthony Joshua  Bruce Lee all weightclasses  Brock Lesnar  Starter Bundle,Missing,Missing,,,,,,
22,"[10, 13, 14]",164784,Monster Truck Championship: Rebel Hunter Edition,"[130, 169]",A true Monster Truck simulation A unique and challenging motor racing experience where local or online victory depends solely on your driving skills 16 customizable trucks 25 arenas and 3 leagues to win to become champion,Missing,Missing,,,,,,
23,"[13, 14]",164746,Hunting Simulator 2: Bear Hunter Edition,"[130, 169]",This edition includes the base game bear hunting licences and 6 exclusive clothing items and weapons,Missing,Missing,,,,,,
24,Missing,164745,Car Mechanic Simulator: Deluxe Edition,[49],Build and expand your repair service empire in this incredibly detailed and highly realistic simulation game where attention to car detail is astonishing Find classic unique cars in the new Barn Find module and Junkyard module,Missing,Missing,,,,,,
25,Missing,164714,Space Engineers: Ultimate Edition 2020,[49],Missing,Missing,Missing,,,,,,
26,"[12, 31]",164698,"Assassin's Creed Bundle: Assassin's Creed Valhalla, Assassin's Creed Odyssey, and Assassin's Creed Origins","[49, 169]",Includes three acclaimed titles Assassins Creed Valhalla Assassins Creed Odyssey and Assassins Creed Origins,Missing,Missing,,,,,,
27,Missing,164617,Assassin's Creed Valhalla + Watch Dogs: Legion Bundle,"[49, 169]",Become a legendary Viking raider in Assassins Creed Valhalla and take back nearfuture London in Watch Dogs Legion,Missing,Missing,,,,,,
28,Missing,164577,Monster Hunter: World - Iceborne: Complete Handler Costume Pack,[49],A special value set that contains all of the Handler costumes available for sale in Monster Hunter World Iceborne,Missing,Missing,,,,,,
