first_release_date,genres,id,name,platforms,summary,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
1145059200,[5],5732,Army Men: Major Malfunction,"[8, 11]",Army Men Major Malfunction is a game in the Army Men franchise released by Global Star Software in 2006 for Xbox and PlayStation 2 consoles The name Major Malfunction is derived from R Lee Ermeys quote in Full Metal Jacket What is your major malfunction numbnuts,Missing,Missing,0.0,0.0,0.0,70.0,1.0,0.0
1145318400,"[12, 15, 31]",405,Final Fantasy XI: Treasures of Aht Urhgan,"[6, 8, 12]",Final Fantasy XI Treasures of Aht Urhgan is a massively multiplayer online roleplaying game Enjoy a new world to explore as you tour the world of VanaDiel New jobs new monsters new realms and even new magic are all waiting for you Allnew system enhancements enrich gameplay in a variety of ways,Missing,Missing,nan,nan,nan,nan,nan,nan
1145232000,"[9, 12, 31]",1961,Dreamfall: The Longest Journey,"[6, 11, 12]",Dreamfall The Longest Journey winner of multiple E3 awards as the best game in its genre is the continuation of a saga that began in the awardwinning The Longest Journey considered to be one of the finest adventure games ever made In Dreamfall players are taken on an epic journey of exploration and adventure as they venture through a thrilling and emotional storyline Dreamfall features a fully interactive world where beautiful music stunning graphics fascinating characters and unparalleled gameplay variety promises to bring the adventure genre into a new era Prepare for a spiritual fantastic and powerful gaming experience,81.26282172446956,Ten years past the inexplicable technological collapse of 2209 in a renewedly rallying future world twentyyearold Zoë must set out for a journey to help a friend expose an ultimate conspiracy that may be connected with the recurring visions she have been seeing lately,12.33,13.3,14.83,77.0,172.0,201.0
1145577600,[5],5126,Rogue Trooper,"[5, 6, 8, 11]",Intense 3rdperson action on the battlefields of Nu Earth  a poisoned planet where a seemingly endless war rages between the Norts and the Southers A futile struggle on a hostile planet with no clear end in sight  But there are tales of a lone warrior A man who can appear out of thin air and take out whole platoons then disappear back into the shadows to which he belongs A man who knows no allegiance but to his own mission and is hellbent on revenge He is the ultimate soldier the last survivor of the massacred Genetic Infantrymen  the Rogue Trooper,79.97500316331616,The story is set on the planet NuEarth which is caught in the gravitational forces of two suns and a black hole used by Southers to warp into their space station high command where a perpetual war between the Norts and Southers is being fought in which millions have been killed During the war all forms of chemical and biological weapons have been used poisoning the planet and the troops of both sides must live in enclosed cities and only venture into the outside if wearing protective gear known as a biosuit The Southers have through genetic engineering done by the socalled gene genies developed a race of warriors who are immune to the deadly atmosphere and will therefore be superior troops the Genetic Infantry All of the GIs were made immune to all toxins diseases and acids except for one The Souther High Command deploy their secret weapon in an airborne assault but a traitor has betrayed the secret of the GIs to the Norts and they are massacred during the drop This is known as the Quartz Zone Massacre  Rogue apparently the only surviving GI until he meets Venus Bluegenes goes AWOL in order to track down the Traitor General responsible and avenge the rest of the GIs Along the way he thwarts numerous Nort schemes destroys some of Nortlands highest personnel such as Grand Admiral Hoffa and SergeantKaptain Natashov  All GIs possess a biochip implanted inside of the skull that contains their personality traits memories and consciousness After a GI dies his biochip can be inserted in a slot in another GIs equipment or weapon enabling him to control it The biochip can later be placed into a new body allowing the fallen GI to be reborn One quotation is were genetic infantry  even when were dead we dont escape from war,5.54,7.44,9.95,71.0,38.0,52.0
1144368000,"[5, 8, 13, 15, 31]",1161,Tomb Raider: Legend,"[6, 9, 12, 113]",Tomb Raider Legend is the seventh major game in the Tomb Raider series now for the first time developed by Crystal Dynamics along with the original character designer of the games protagonist Lara Croft It serves as a reboot of the franchise with a new incarnation of Lara Croft The typical thirdperson actionadventuring exploring is still present and Lara can move more freely because she is no longer limited by specific jumps As you travel through rough environments you will need to run dive swim climb on poles ladders roofs use zip lines shimmy and vault with acrobatic actions such as somersaults and flips You need to cross difficult terrain solve puzzles to advance or open up new areas and engage in combat,75.25457981223829,Lara is searching for a South American relic but her adventure takes a different course when rogue anthropologist Amanda Evert shows up Presumed dead along with a team of graduate students after an accident in a tomb in Peru where Lara was the only one to escape Amanda is back with a score to settle as they both race along with the shady James Rutland Jr to obtain an ancient artifact,7.2,9.05,15.22,72.0,525.0,598.0
1145491200,"[25, 31]",7094,N3: Ninety-Nine Nights,[12],NinetyNine Nights is a fantasy hack and slash video game developed for the Xbox 360 by an alliance between Q Entertainment and Phantagram video game designer Tetsuya Mizuguchi served as producer for the game,71.33536410737067,Missing,nan,nan,nan,nan,nan,nan
1146096000,[5],22585,Far Cry Instincts: Predator,[12],Far Cry Instincts Predator a Xbox 360 title was released March 27 2006 Predator is a graphically enhanced version of both Far Cry Instincts and Far Cry Instincts Evolution,69.97301729310666,Missing,14.59,19.65,20.0,64.0,18.0,18.0
1145836800,[14],5474,2006 FIFA World Cup,"[6, 8, 11, 21]",Celebrating the 2006 FIFA World Cup Germany  the worlds largest sporting event  2006 FIFA World Cup brings you to the games with the worlds superstar players 12 official stadiums that will be used at 2006 FIFA World Cup Germany and stadiums from each qualifying region Gamers can play as their favorite team from qualification right through to a virtual reproduction of the tournament in Germany  In addition to enabling gamers to participate in the 2006 FIFA World Cup Germany by taking control of one of 127 national teams the game features new compelling modes of play including the Global Challenge that recreates classic moments in FIFA World Cup history Furthermore the game supports up to eightway multiplayer matches and boasts a plethora of ingame unlockable content such as legendary players and exclusive apparel,69.02817158359183,Missing,8.6,14.0,21.23,66.0,19.0,15.0
1144368000,[13],5978,Panzer Elite Action: Fields of Glory,"[6, 8, 11]",Battles with aircrafts infantry and war machinery with you in the middle of combat Conquest multiplayer mode with up to 16 players Shoot your way through 18 missions in three different campaigns Lead your troops through the battlefield and use different tactics to defeat the enemies  Following victories in Poland take full command for the attack on Stalingrad and lead your men to victory  Things dont look good Help defend Stalingrad for Mother Russia  Operation DDay is startling at 0600 Then make your way to the German river Rhine and the bridge of Remagen Dismissed,50.0,Missing,7.54,0.0,0.0,60.0,1.0,2.0
1144022400,[14],3984,Major League Baseball 2K6,"[8, 11, 21]",Major League Baseball 2K6 simply known as MLB 2K6 is a Major League Baseball licensed baseball video game  It has new features such as Inside Edge World Baseball Classic online experience and many more This game also features various aspects that are new to baseball games including fans shouting the swing stick showboat catches fans catching balls and power rankings,25.0,Missing,0.0,0.0,7.22,47.0,3.0,2.0
