first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1347321600,"[5, 33]",240495,Snops Attack! Zombie Defense,[12],Take control of our canine hero Snops in this action packed shootemup as he tries to save the world from a zombified invasion which has turned everything zombie Special attacks massive firepower explosions and Zombies Remember youre our only hope You cannot fail,Missing,Missing,nan,nan,nan,nan,nan,nan
1348531200,[5],235518,Transformers: Fall of Cybertron - Massive Fury Pack,"[6, 9, 12]",The third multiplayer character pack for Fall of Cybertron it unlocks 6 characters and their related parts for use in custom loadouts The characters included are Autobot Hound G1 Retro Optimus Prime Sharpshot Hardshell Kickback and Bruticus,Missing,Missing,nan,nan,nan,nan,nan,nan
1347321600,[5],235422,Transformers: Fall of Cybertron - Dinobot Destructor Pack,"[6, 9, 12]",The second multiplayer character pack for Fall of Cybertron that unlocks 4 characters and their related parts for use in custom loadouts The characters included are Grimlock Slug Snarl and Swoop,Missing,Missing,nan,nan,nan,nan,nan,nan
1348531200,[4],210707,Dead or Alive 5: Collector's Edition,"[9, 12]",In western territories the Collectors Edition includes  A copy of Dead or Alive 5 PlayStation 3 or Xbox 360  A premium embossed steel case for packaging  A exclusive 92page hardcover art book with character renders costume concept art and screenshots of stages  A 20track CD of the official game soundtrack  A fullcolor wall poster featuring most of the playable cast  A code for the Premium Swimsuit Costume DLC for the full cast of playable female characters in the game  The Japanese Collectors Edition is slightly different it includes  A copy of Dead or Alive 5 PlayStation 3 or Xbox 360  A Premium embossed steel case for packaging  A exclusive hardcover art book  A CD of the official game soundtrack  10 character postcards  10 metal character plates  A code for Premium Swimsuit Costumes DLC for the full cast of playable female characters in the game,Missing,Missing,nan,nan,nan,nan,nan,nan
1347494400,"[5, 24, 31]",194416,Call of Duty: Modern Warfare 3 - Collection 3: Chaos Pack,"[6, 9, 12]",With its third DLC Collection Modern Warfare 3 drops a combatheavy care package of Special Ops Chaos mode 4 new Special Ops missions Arctic Recon Light Em Up Special Delivery and Vertigo and 3 Face Off maps Intersection UTurn and Vortex for the ultimate trifecta in solo and coop gameplay Highaltitude Special Ops challenges put tactical skills to the test with players navigating armed drones above a Russian destroyer and evading RPGs from the roof of a helicopterswarmed hotel Upping the ante further Face Off firefights pit players headtohead on a sixlane stretch of desert highway at an abandoned crossroads near a New York overpass and near the path of a violent tornado,Missing,Missing,nan,nan,nan,nan,nan,nan
1347667200,Missing,171798,Fallout 3 / Oblivion Duo Pack,[12],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1348444800,[5],143002,Resident Evil: Operation Raccoon City - Echo Six Expansion Pack 2,"[6, 9, 12]",3 new missions The culmination of the Spec Ops mission to find the truth behind the Raccoon City outbreak The elite Spec Ops are closing in on Umbrella and the Umbrella Security Service squad but new threats and challenges cause them to side track as they help other survivors including Claire Redfield and Sherry Birkin As well as the ever present danger posed by the USS zombies Tyrants and Super Parasite Tyrants threaten to overwhelm you as Raccoon City descends into Hell Missions locations include the secret Umbrella facility lab the city hospital the dead factory and finally a desperate fight for safe extraction from the city via rescue helicopter,Missing,Missing,1.48,1.78,1.83,54.0,9.0,5.0
1348531200,[5],143001,Resident Evil: Operation Raccoon City - Echo Six Expansion Pack 1,"[6, 9, 12]",3 tough new Spec Ops missions Following intelligence from Jill Valentine Echo Six elite squad continue the hunt for the crucial evidence that will prove Umbrellas guilt in the Raccoon City outbreak The chaos that has overtaken the city means a brutal battle for survival Every squad member must bring their specialist skills to the fight to ensure the mission succeeds,Missing,Missing,1.31,1.83,1.85,54.0,10.0,6.0
1348185600,Missing,142562,Ubisoft Triple Pack,[12],Beyond Good  Evil  Play as Jade a young investigative reporter and expose a terrible government conspiracy Wary of her governments promises to repel the aliens for good she sets out to capture the truth behind the prolonged war Armed with a camera a daijo staff and fierce determination its your job to save your planet and its inhabitants  From Dust  From Dust is the latest original game concept by Eric Chahi creator of the cult classic Another World  Out of this World  Immerse yourself in a world as exotically beautiful as it is dangerous You control the destiny of a primitive tribe against the backdrop of a world in constant evolutiona universe where mighty Nature reclaims what is hers and your mastery of the elements is your peoples only chance of survival  Outland  In the middle of Balance and Chaos now stands one man whose efforts may bridge the ancient divide or doom the world to destruction  The awardwinning studio Housemarque maker of Super Stardust HD has teamed up with Ubisoft to create an ambitious platformer inspired by epic adventures such as the Prince of Persia series Each players adventure will take him between light and darkness and force him to adapt to an everchanging world,Missing,Missing,nan,nan,nan,nan,nan,nan
1348185600,"[4, 14]",131077,Fire Pro Wrestling,[12],Your Avatar in a game of prowrestling Fire Pro Wrestling is a dream come true game that lets your Xbox 360 Avatar fight like a real wrestler Grow your Avatar collect moves costume fight your friends offline and online youll have plenty to do before rising to your wrestling stardom,Missing,Missing,5.3,0.0,0.0,80.0,3.0,1.0
1347408000,"[5, 24]",127642,Tom Clancy's Ghost Recon: Future Soldier - Raven Strike,"[6, 9, 12]",The second downloadable content for Tom Clancys Ghost Recon Future Soldier Raven Strike is a throwback to traditional Ghost Recon gameplay It features larger maps complex missions and an increased level of difficulty There are three campaign missions and a new Guerrilla mode map each playable with up to four players,Missing,Missing,nan,nan,nan,nan,nan,nan
1347494400,[4],89871,Tekken Tag Tournament 2: We Are Tekken Edition,"[9, 12]",Never underestimate the heart of a champion The original tag team fighter that started it all is back Tekken tag tournament 2 delivers new and returning characters in the largest roster ever Experience the most advanced attack mechanics ultimate combo move sets and new battle modes With innovative features to broaden tekken consumer accessibility unlimited fighter combinations  multiple ways to challenge your friends  get ready for the next battle,Missing,Missing,nan,nan,nan,nan,nan,nan
1348099200,Missing,64602,MajiTen: Maji de Tenshi wo Tsukutte Mita,[12],Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1348704000,"[7, 34]",64479,Love Tore: Sweet,[12],Fill your days with dance rhythm and girls Set up the Kinect and let Love Tore pull you into the dance club The game is a trilogy of challenges The first game Sweet sets up stage where you meet the girls in your club Get used to holding their hands and their waists and guiding them across the dance floor  However the club room is not the only place you practice You might get into situations where you have to dance in swim suits Practice the different routines and get used to all sorts of beats because the clubs over if you cant lead the girls to steal the show during the school festival,Missing,Missing,nan,nan,nan,nan,nan,nan
1348185600,[8],61261,Legend of Max,"[12, 39, 72]",Legend of Max is a platformer where players guide a lost dog who is looking for his owner,Missing,Missing,nan,nan,nan,nan,nan,nan
1346544000,Missing,51653,Ninja Crash,[12],Grab your sword and strap on your magic lanterns Its CRASH time Strike your opponents down across 9 beautiful levels destroying their lanterns to send them falling to their doom,Missing,Missing,nan,nan,nan,nan,nan,nan
1346716800,"[7, 13]",45293,Everyone Sing,"[5, 9, 12]",Sing along to 35 hit tracks with your friends in Everybody Sing Tracks from top artists pack the soundtrack including Nicki Minaj The Wanted Nicole Scherzinger Jessie J Michael Bublé  loads more Perfect for the ultimate night in Everyone Sing supports up to 4 microphones so you can have the full party experience with your friends With multiple party modes including Pass the Bomb Group Mode Know Your Song and more you can truly have the perfect party with your friends and family  Every song has a different treatment to support 14 players so every time you sing it there is a different experience With lead  backing singer breakdowns included even if you dont feel like a diva you can still join in singing backing vocals Everyone Sing Group Mode allows you to form a singing group with four friends and progress through rounds of a competition to become the ultimate singing stars,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
