,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[5, 33]",22998,Saints Row 2: Ultor Exposed,"[9, 12]",Disgruntled Ultor microbiologist Tera Patrick holds the key to the corporations illicit research activities and revenue generating schemes Help Tera dismantle the Ultor Corporation by exposing the megacorps seedy operations to the citizens of Stilwater Battle through three all new coop enabled missions Commandeer new air and ground vehicles including attack aircraft and luxury sports cars Customize your character with new hairstyles law enforcement uniforms and all new clothes Own the streets in new Strong Arm and Gangsta Brawl multiplayer maps These are your Saints and this is your city like youve never seen it beforefully exposed,Missing,Missing,,,,,,
1,[4],7172,Samurai Spirits Sen,"[12, 52]",Missing,Missing,Missing,,,,,,
2,[34],5470,11eyes: Tsumi to Batsu to Aganai no Shoujo,"[6, 12, 38, 39]",11eyes is a Japanese adult visual novel,Kakeru lost his older sister five years ago He tries to get back to normal life but he still lives a vacant life He has a childhood friend Yuka who goes to the same high school She always tries to cheer him up and he gradually gets better  One day all of a sudden the sky turns red and the moon becomes black Everyone besides Kakeru and Yuka disappears and monsters start roaming the streets All they can do is just to run away and hide A while later it all gets back to normal But when they start to think its all passed the Red Night happens again They find out that there are four more humans who get involved in this mysterious phenomenon They get together and try to survive but six shadows appear in front of them,Missing,,,,,,
3,[33],5162,SNK Arcade Classics Vol. 1,"[5, 8, 38, 48, 49]",A collection of 16 classic Arcade titles by SNK,Missing,Missing,22.5,0.0,0.0,80.0,3.0,2.0
4,"[5, 10, 31]",731,Grand Theft Auto IV,"[6, 9, 12]",Grand Theft Auto IV is an actionadventure video game developed by Rockstar North and published by Rockstar Games It is the eleventh title in the Grand Theft Auto series and the first main entry since 2004s Grand Theft Auto San Andreas  The game is played from a thirdperson perspective and its world is navigated onfoot or by vehicle Throughout the singleplayer mode players play as Niko Bellic An online multiplayer mode is included with the game allowing up to 32 players to engage in both cooperative and competitive gameplay in a recreation of the singleplayer setting  Two expansion packs were later released for the game The Lost and Damned and The Ballad of Gay Tony which both feature new plots that are interconnected with the main Grand Theft Auto IV storyline and follow new protagonists,Grand Theft Auto IV follows the story of Niko Bellic a veteran of an unnamed war in Eastern Europe who is haunted by the betrayal of his 15 man army unit Ten years later after a smuggling run goes bad due to a betrayal from a partner Niko leaves Eastern Europe23 to escape the anger of his employer Ray Bulgarin After six months in the merchant navy serving aboard the cargo ship the Platypus and believing the stories of his cousin Roman Niko comes to Liberty City to pursue the American Dream as well as searching for the traitor of his unit After his arrival however Niko quickly learns that Romans tales of riches and luxury were lies concealing struggles with gambling debts and loansharks and that Roman lives in a dirty apartment rather than a mansion,83.28295954335671,27.42,40.74,74.24,82.0,1954.0,2128.0
5,"[2, 31]",854,Sam & Max: Beyond Time and Space,"[5, 6, 9, 12, 49]",Join the Freelance Police for a second season of adventure crime fighting and chaos Sam  Max Beyond Time and Space starts with a giant robot attack and never lets up taking our valiant crime fighters on a gutwrenching mission from the North Pole to Easter Island from outer space to Hell and back Babies will dance Mariachis will sing A giant battle robot will trash the streets And when their friends are caught in the middle Sam  Max risk their very souls to set things right,Missing,79.86172848636595,13.86,14.73,15.98,79.0,70.0,59.0
6,"[31, 34]",11392,Chaos;Head,"[6, 9, 12, 34, 38, 39, 46]",ChaosHead is a Japanese visual novel It is the first game in the Science Adventure series,The games premise revolves around a high school student named Takumi Nishijo who unknowingly walks into the scene of a gruesome murder on his way home More mysterious events start happening afterwards as more gruesome murders occur in the area Takumi struggles to cope with reality and the delusions he experiences as he tries to avoid getting caught by the perpetrator behind the chain of murders,79.41139961501383,22.93,23.78,28.97,74.0,45.0,68.0
7,"[4, 25, 31]",7243,Warriors Orochi 2,"[8, 12, 38]",Warriors Orochi 2 is a 2008 video game developed by Koei now Tecmo Koei and Omega Force for the PlayStation 2 It is the sequel to Warriors Orochi a crossover video game of the Dynasty Warriors and Samurai Warriors series The game was released on September 23 in North America and September 19 in Europe A version for the Xbox 360 was released on September 4 2008 in Japan and alongside the PS2 releases in North America and Europe A PlayStation Portable version has been released in Japan North America and Europe,Missing,75.5835859534144,14.49,24.79,43.67,76.0,21.0,14.0
8,[14],7106,NBA Ballers: Chosen One,"[9, 12]",NBA Ballers Chosen One is a video game for the PlayStation 3 and Xbox 360 It is the sequel to NBA Ballers Phenom  NBA Ballers Chosen One allows players to live the life of an NBA superstar The game features competitive combo and supermove systems  Gameplayedit When playing your performance determines the evolution of your career as a basketball player and as a superstar The game features new moves to the series such as Shut Em Down super moves and ActAFool combos The game can be played singleplayer multiplayer and online play with options to play 1v1 2v2 or 1v1v1 matches As well as online play downloadable content is available and features over 500 new items including players Hiphop legend Chuck D calls the playbyplay action while hiphop producer Just Blaze created over 30 custom tracks for the game,Missing,75.0,3.52,0.0,0.0,70.0,1.0,1.0
9,"[13, 14]",7226,UEFA Euro 2008,"[6, 8, 9, 12, 38]",UEFA EURO 2008 will feature stunning visual representations of the worlds most famous football players playing in a more accessible faster paced and responsive version of the marketleading EA SPORTS football engine and all of the teams and official stadiums that will be part of UEFA EURO 2008 The videogame will enable gamers to play as their favorite country from qualification right through to a virtual reproduction of the championship tournament Take on the challenge of leading one of over 50 European national teams to glory as UEFA EURO 2008 recreates all the drama and excitement of the official tournament   less,Missing,62.44540138641148,0.0,0.0,0.0,70.0,5.0,0.0
