,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,"[12, 31]",241432,Assassin's Creed Odyssey: Prince of Persia,"[6, 48, 49, 167, 169, 170]",Prince of Persia is a downloadable content for Assassins Creed Odyssey It adds one new quest where the main character meets a blind Persian man,Missing,Missing,,,,,,
1,"[12, 31]",229492,Assassin's Creed Odyssey: Omega Edition,"[48, 49]",Write your own epic odyssey and become a legendary Spartan hero in Assassins Creed Odyssey an inspiring adventure where you must forge your destiny and define your own path in a world on the brink of tearing itself apart Influence how history unfolds as you experience a rich and everchanging world shaped by your decisions  The edition was exclusively available at Gamestop and contains full game  digital bonus  artbook  map,Missing,Missing,,,,,,
2,Missing,222755,No Man's Sky: Abyss,"[6, 48, 49]",Explore the terrors of the deep in The Abyss update Introducing aquatic environments with over 5 times more variety varied creature behaviours improved underwater visuals and much more,Missing,Missing,,,,,,
3,[16],181184,"Valkyria Chronicles 4 : Squad E, to the Beach!","[6, 48, 49, 130]",September 1935 EC After a narrow victory Squad E is given a special assignment Cut off one of the Empires critical supply lines  But when Claudes squadron storms the enemys base they unexpectedly find themselves standing on a pristine sandy beach  This story can be played after completing Chapter 10 of the main story,Missing,Missing,,,,,,
4,[4],168721,SoulCalibur VI: Tira,"[6, 48, 49]",Access to the playable character Tira in the full retail version of SOULCALIBUR VI The pack also includes a unique story for Tira in the Soul Chronicle mode,Missing,Missing,,,,,,
5,"[5, 12, 31, 33]",168442,Starlink: Battle for Atlas - Collection Pack 1,"[6, 48, 49, 130]",Enhance your adventure and achieve victory with the Collection Pack 1 The Collection Pack 1 includes the digital version of   Nadir Starship Pack pilot Shaid Nadir starship and the Nullifier weapon  Kharl Pilot  Eli Pilot  Hailstorm Weapon Pack Hailstorm and Meteor Mk2 weapons,Missing,Missing,,,,,,
6,"[13, 14, 31]",164854,Steep X Games: Gold Edition,"[48, 49]",Become a winter sports legend in the ultimate Steep experience Pull off insane tricks as you push your skills to their limits and beyond Includes Steep base game Season Pass Year 1 and X Games Pass,Missing,Missing,,,,,,
7,Missing,164677,WWE 2K19: Digital Deluxe Edition,[49],Receive the WWE 2K19 Season Pass when you purchase the WWE 2K19 Digital Deluxe Edition  WWE 2K19 arrives as the latest entry to the flagship WWE video game franchise showcasing a massive roster of popular WWE Superstars Legends and Hall of Famers Experience authentic WWE gameplay extensive creation options and more,Missing,Missing,,,,,,
8,"[13, 15, 31]",164660,Conan Exiles: The Savage Frontier Pack,[49],Experience all new content from the savage boundaries of civilization where Pictish warriors summon brutal beasts to do their bidding,Missing,Missing,,,,,,
9,[13],164007,Pinball FX3: Williams Pinball - Volume 1,"[6, 48, 49, 130]",Pinball FX3  Williams Pinball Volume 1 is a dazzling collection of three authentic Williams tables The Getaway High Speed II Junk Yard and Medieval Madness are available in a classic and a remastered form with a host of new features,Missing,Missing,,,,,,
10,"[12, 13, 31]",159333,"The Sims 4: Bundle - Cats & Dogs, Parenthood, Toddler Stuff","[48, 49]",Add more ways to play at a great price when you bundle Includes The Sims 4 Cats  Dogs Expansion Pack The Sims 4 Parenthood Game Pack and The Sims 4 Toddler Stuff Pack,Missing,Missing,,,,,,
11,[5],144915,FlatWarriors,"[6, 49, 169]",This is a simple FirstPerson world build game and a simple modeling tool you play as a robot warrior living in a virtual flat world,Missing,Missing,,,,,,
12,[12],141472,The Witcher 3: Wild Hunt + Dark Souls III,"[48, 49]",A bundle containing The Witcher 3 Wild Hunt and Dark Souls III,Missing,Missing,,,,,,
13,"[10, 13]",140285,Forza Horizon 4: Formula Drift Car Pack,"[6, 49]",This addon includes 7 new Formula Drift cars for you to collect drive and customize in Forza Horizon 4,Missing,Missing,,,,,,
14,"[13, 15]",140184,Bomber Crew: U.S. Army Air Forces,"[3, 6, 14, 48, 49, 130]",The Bomber Crew USAAF DLC features an iconic American Bomber which holds more Crew than ever over a brand new campaign set in a never before seen Theatre of War    Dig on for victory while fighting it out with all new enemy fighters and Aces while ensuring that you check on the enemy below as danger also now comes from the seas as much as it comes from the skies Get cracking remain cool as a cucumber and make sure your crew returns once more,Missing,Missing,,,,,,
15,[10],136391,Forza Horizon 4: Expansions Bundle,"[6, 49, 169]",Get two game expansions at a reduced price This bundle gives you access to the Fortune Island and LEGO Speed Champions game expansions This addon requires Forza Horizon 4,Missing,Missing,,,,,,
16,[5],136016,Call of Duty: Black Ops 4 - Pro Edition,"[6, 48, 49]",Call of Duty Black Ops 4 Pro Edition includes   Call of Duty Black Ops 4 Game  Black Ops Pass  Steelbook  Pop Socket  10 Specialist Patches  3 Zombies Inspired Collectible Art Cards  1100 Call of Duty Points  Classified a Zombies Experience available at Launch,Missing,Missing,,,,,,
17,[31],129487,Sea of Thieves: Festival of the Damned,"[6, 49]",The Festival of the Damned is a Bilge Rats DLC in Sea of Thieves The event is centered around the ghost pirate Ferry of the Damned and its Captain    Included in the update are more violent storms so be sure to watch out for those while looking for beacons unless of course you are hoping to get hit by lightning,Missing,Missing,,,,,,
18,"[12, 31]",125126,Assassin's Creed: Odyssey - Spartan Edition,"[6, 48, 49]",The Spartan Edition of the 2018 game Assassins Creed Odyssey is a ubistore exclusive game comes in a limited edition cardboard box and contains  A retail copy of Assassins Creed Odyssey A 395cm Spartan Leap statue with interchangeable Alexios and Kassandra figurines A Steelbook A copy of the official artbook A copy of the world map A copy of the official soundtrack selected tracks A copy of Hugo Puzzuolis Athens lithograph The Season Pass The Deluxe Pack A Medal Necklace PS4 and Xbox One only for the first 10000 preorders,Missing,Missing,,,,,,
19,"[12, 31, 33]",121507,Starlink: Battle for Atlas - Deluxe Edition,"[49, 130]",Start your adventure with the full first collection of the Starlink Fleet to defeat Grax with the Starlink Battle for Atlas game 6 Starships 10 Pilots and 15 Weapons included  Mix and match parts to customize your starship and build your own playstyle with unique pilot abilities and weapons,Missing,Missing,,,,,,
20,"[10, 13, 31]",119105,MudRunner: American Wilds Edition,"[6, 49, 130]",MudRunner  American Wilds is the ultimate offroad experience putting players in the drivers seat and daring them to take charge of incredible allterrain vehicles venturing across realistic physicssimulated landscapes with only a map and compass as guides Drive more than 30 powerful allterrain vehicles including iconic US brands like Ford Hummer and Chevrolet and equip them with 60 addons to suit your mission Complete your objectives and deliveries across 10 unique sandbox maps and 11 challenge maps set in the untamed landscapes of Siberia and for the first time in MudRunner the Northern US Overcome muddy terrain raging rivers and other obstacles that all realistically react to the weight and movement of your vehicle powered by the games advanced physics engine Take your map compass winch and your driving skills go solo or join up to three others in the coop multiplayer MudRunner  American Wilds also includes the free Oldtimers DLC,Missing,Missing,,,,,,
21,[31],118955,LEGO DC Super-Villains: Deluxe Edition,"[6, 14, 48, 49, 130]",Its good to be bad Get the Deluxe Edition now and gain access to the main game and season pass content Embark on an allnew DCLEGO adventure by becoming the best villain the universe has seen in LEGO DC SuperVillains,Missing,Missing,,,,,,
22,Missing,118732,Call of Duty: Black Ops 4 - Digital Deluxe Edition,[49],Digital Deluxe Edition includes  Call of Duty Black Ops 4 game  2400 Call of Duty Points  Digital Edition Bonus Items  Digital Deluxe Bonus Items  Black Ops Pass which includes  Classified a Zombies Experience available at Launch  4 Additional AllNew Zombies Experiences  12 Multiplayer Maps  4 Exclusive Blackout Characters,Missing,Missing,,,,,,
23,"[5, 31]",118703,Just Cause 3: XXL Edition,"[6, 48, 49]",The Just Cause 3 XXL Edition packs the critically acclaimed Just Cause 3 game as well as a great selection of extra missions explosive weapons and vehicles to expand your experience in Medici  Just Cause 3 XXL Edition includes  Just Cause 3  Air Land and Sea Expansion Pass  Weaponized Vehicle Pack  Explosive Weapon Pack  Reaper Missile Mech  Kousavá Rifle,The Mediterranean republic of Medici is suffering under the brutal control of General Di Ravello a dictator with an insatiable appetite for power Enter Rico Rodriguez a man on a mission to destroy the Generals hold on power by any means necessary With over 400 square miles of complete freedom from sky to seabed and a huge arsenal of weaponry gadgets and vehicles prepare to unleash chaos in the most creative and explosive ways you can imagine,Missing,,,,,,
24,"[4, 14, 33]",118570,ACA Neo Geo: 3 Count Bout,"[6, 48, 49, 130]",3 Count Bout is a prowrestling game released by SNK in 1993 Aim to become the worlds strongest wrestler and take the champions throne for yourself Chock full of the elements of prowrestling including strike exchanges and aerial assaults dash moves even illegal moves Enjoy interesting matches including electricity matches street matches and more,Missing,Missing,,,,,,
25,"[12, 31]",118552,The Surge: Augmented Edition,[49],Survive the ultimate and extended experience of the hardcore actionRPG The Surge The Augmented Edition includes the full game all its expansions and all its DLCs,Missing,Missing,,,,,,
26,[31],118499,Minecraft Starter Collection,"[6, 48, 49]",Create anything you can imagine Explore randomly generated worlds Survive dangerous mobs at night This collection includes the Minecraft base game and the Starter Pack compilation Greek Mythology Mashup Plastic Texture Pack Skin Pack 1 and Villains Skin Pack Also get 700 Minecoins to use in the ingame Marketplace,Missing,Missing,,,,,,
27,"[31, 32, 35]",117453,Petoons Party,"[6, 48, 49, 130]",Ready for a great adventure The Petoons need your help to face the evil Kitra Kitra wants to conquer the island of Kimera and steal the Petoons magic to control their world Petoons Party is a party game full of fun minigames to enjoy with family and friends,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
28,"[12, 31]",116991,Kingdom Come: Deliverance - The Amorous Adventures of Bold Sir Hans Capon,"[6, 49]",The second DLC for Kingdom Come Deliverance revolves around his attempts to woo the fairest maid he has ever set eyes upon and his success will not depend only on his own mastery of the art of love  its also up to his trusty wingman Henry,Missing,Missing,3.37,5.38,5.49,77.0,20.0,20.0
29,"[14, 33]",116645,Mutant Football League: Dynasty Game Mode,"[6, 48, 49]",Do you have what it takes make champions out of a team of underdog rookies Dynasty is an arcade style franchise mode addon for Mutant Football League where you get to build the leagues next great Dynasty Features  Become the Coach and GM of your favorite MFL team Win multiple championships to become the leagues next Dynasty  Build your own Legendary Players by earning player XP and investing it in player attributes  Fully customizable playbooks let you change every Defensive Offensive and Dirty Trick play in your teams playbook so you can tailor your playbook to your playstyle  Manageable roster and team salary caps let you customize your team starting lineup and your player salaries After all Legendary Players command legendary pay  Player trades and free agent signings make it possible to cut useless ballast from teams roster Have extra cash in your budget Spend it on free agents or trade up to better players  Dont miss out on the Definitive Version of Mutant Football League,Missing,Missing,,,,,,
30,"[14, 33]",116644,Mutant Football League: Werewolf Rampage Pack,"[6, 48, 49]",Do you like big friendly furry animals Well this is the wrong addon for you  In this add on for Mutant Football League werewolves with a lust for blood jump into the action and eviscerate the competition  This pack includes  Rampaging Werewolf Species Unleash the hounds  Karcass City Creeps Team  Arena One of the leagues oldest franchises with an explosive offense led by their young quarterback Hatrick McGnomes Includes Arrow in your head home stadium  New Gorleans Zombies Team  Arena Quarterback Drew Sleaze leads a Zombie offense with the leagues most punishing running attack Includes Terror Dome home stadium  2 New Dirty Tricks Sticky Ball puts an elastic substance on the ball making it impossible to hand off or pass and Murder Ball is a ball covered in blades that kills all defenders in the path of the throw,Missing,Missing,,,,,,
31,"[14, 33]",116643,Mutant Football League: Demonic Legion Pack,"[6, 48, 49]",Do you ever fantasize about unleashing demonic hellspawn on your enemies Well weve got just the thing for you With the demonic legion pack for Mutant Football League unleash a hellspawned demon horde to wreak havoc on your rivals This pack includes  HellSpawned Demon Species  Winged Demons are the newest character species to join the carnage of Mutant Football league Demons have incredible jumping abilities and make for great receivers and coverbacks  Full Metal Mayhem Team  Arena  The MFLs first undead rock  roll team Quarterback Ziggy Starburster and Shreddy Von Hatin tear up the league with a high voltage offense Includes Stairway to Heaven home arena  Cracksumskull Jugulars Team  Arena  Featuring one of the most devastating defenses in the league led by Javlon Whamsey Includes Dont Ever Bank Here home arena  2 New Dirty Tricks  Sonic Blast is a supersonic pass that knocks down all defenders within its blast radius and Time Warp erases the previous play making it so it never happened,Missing,Missing,,,,,,
32,"[8, 31, 33]",115465,Croc's World Run,"[48, 49, 130]",Crocs World Run is the newest part of the Crocs World franchise It features  50 incredible levels  Nice HDGraphics  4 different Worlds  many challenging enemies  easy onebuttoncontrol Instructions 1 Croc runs automatically 2 Try to avoid all enemies or jump on them dont try it with the hedgehog or the mean fish 3 Just press B to jump,Missing,Missing,0.0,0.0,4.13,10.0,1.0,2.0
33,"[12, 25, 31]",114143,Dark Souls Trilogy,"[6, 48, 49]",For the first time ever own all three criticallyacclaimed Dark Souls games and all associated DLC content in one 3disc collection Enter the epic dark fantasy universe stricken by decline and the Curse Explore the intricate world designs and deeply rooted lore Each play through surprises with new challenges and discoveries Play with hundreds of unique combinations of weaponry armor magic and crafting options to create your own play style and gaming experience,DARK SOULS REMASTERED  Then there was fire Reexperience the genredefining game that started it all Return to Lordran in the beautifully remastered game in high definition 60 fps with singleplayer or online multiplayer with dedicated servers Includes the Artorias of the Abyss DLC  DARK SOULS II SCHOLAR OF THE FIRST SIN  Prepare to Die again The second installment of the series includes the base Dark Souls II plus all three DLCs Crown of the Sunken King Crown of the Old Iron King and Crown of the Ivory King  DARK SOULS III THE FIRE FADES  Now only embers remain Dark Souls III is the final journey in the series where players can fight through intense combat solo or team up in coop or PvP multiplayer Includes the awardwinning game and both DLC chapters Ashes of Ariandel and The Ringed City,Missing,0.0,0.0,0.0,90.0,1.0,0.0
