,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
0,[5],274824,Apex Legends: Ignite,"[6, 48, 49, 130, 167, 169]",Rowenna grew up amidst a war but in a move that turned the tide one Monarch Titan sacrificed itself to end the fighting In the years after her home planet of Nexus established ties across the Outlands introducing Rowenna to the Apex Games The Games represented everything she aspired toheroism hard work sacrificeand she became a dedicated fan  When her elder sister Diwa suffered a terrible injury at work Rowenna resolved to support her family no matter what She stole the battery from the Monarch still rusting on the hill and had a combat rig built with its battery at the core She used it to qualify for the Apex Games and even though the battery exposes her to poisonous radiation she refuses to give up No one else was going to get hurt to support her family Rowennas choosing to have hope for her dreams or die trying Now its Conduits chance for a day in the sun,Missing,Missing,,,,,,
1,Missing,274434,Merge Games Horror Bundle,"[49, 169]",Missing,Missing,Missing,,,,,,
2,Missing,274433,Hell Let Loose: Soviet Bundle,[169],Battle through hard fought campaigns in severe weather with the Soviet bundle,Missing,Missing,,,,,,
3,Missing,274431,Strategic Mind Complete Franchise Bundle,"[49, 169]",Get all 5 Strategic Mind games in one pack,Missing,Missing,,,,,,
4,Missing,274429,Summer in Mara + Koa and the Five Pirates of Mara,"[49, 169]",Experience the entire Chibig Universe with this bundle that includes Summer in Mara and Koa and the Five Pirates of Mara,Missing,Missing,,,,,,
5,Missing,274422,Merge Games Cleaning Bundle,"[130, 169]",Missing,Missing,Missing,,,,,,
6,Missing,274421,Merge Games Pixel Bundle,"[49, 130, 169]",Missing,Missing,Missing,,,,,,
7,"[8, 31]",274420,DreamWorks Trolls Remix Rescue Deluxe Edition,"[49, 130, 169]",DreamWorks Trolls Remix Rescue Deluxe Edition bundles the full game together with the DreamWorks Trolls Remix Rescue Deluxe Character Packs 2 exclusive playable characters and 3 brandnew costumes into one rockin offering,Missing,Missing,,,,,,
8,Missing,274419,Merge Games Cyberpunk Bundle,"[49, 169]",Missing,Missing,Missing,,,,,,
9,Missing,274418,Myths & Fairy Tales Bundle,"[49, 169]",This bundle includes  The Myth Seekers The Legacy of Vulkan  Face off against the legacy of ancient gods  Endless Fables Shadow Within  Dreams arent what they seem  Eventide 2 Sorcerers Mirror  Discover the magic of slavdom,Missing,Missing,,,,,,
10,Missing,274417,Train Sim World 4: Flying Scotsman Centenary Edition,"[49, 169]",Experience immense velocity and express unrivalled creativity with Train Sim World 4 Centenary Edition  express services await on the iconic East Coast Main Line accelerate between Peterborough and Doncaster in the LNER Azuma and the famous Flying Scotsman Feel the thrill of intercity travel,Missing,Missing,,,,,,
11,"[5, 31]",274056,Metal Gear Solid Master Collection: Volume 1 - Day One Edition,"[6, 130, 167, 169]",Missing,Missing,Missing,,,,,,
12,Missing,273942,Cities Skylines II: Ultimate Edition,[169],Raise a city from the ground up and transform it into a thriving metropolis with the most realistic city builder ever Push your creativity and problemsolving to build on a scale youve never experienced With deep simulation and a living economy this is worldbuilding without limits,Missing,Missing,,,,,,
13,Missing,273941,NASCAR Heat Bundle,[49],NASCAR Heat bundle containing Heat 5 Ultimate  Heat 4 Gold Edition Heat 3 Ultimate and the NASCAR Heat 5 Next Gen Car Update 2002,Missing,Missing,,,,,,
14,Missing,273940,8Floor Bundle 3 in 1,[49],This pack includes Gnomes Garden 8 Return of the Queen Roads of Time Roads of Time 2 Odyssey,Missing,Missing,,,,,,
15,Missing,273796,Insurgency: Sandstorm - Ultimate Edition,[49],Insurgency Sandstorm Ultimate Edition includes the base game and passes for Year 1 Year 2 and Year 3 Feel every bullet in thrilling closequarters combat as your team fights toward victory in intense coop and PvP multiplayer modes,Missing,Missing,,,,,,
16,Missing,273592,UFC 5: Deluxe Edition,[169],EA Sports UFC 5 is as real as it gets Now powered by Frostbite experience unparalleled character likenesses allnew authentic damage and transitionbased submissions systems that make it look and feel like youve stepped into the Octagon,Missing,Missing,,,,,,
17,Missing,273338,WWE 2K23: Bad Bunny Edition,"[49, 169]",Step back in the ring with international icon Bad Bunny with the WWE 2K23 Bad Bunny Edition Featuring a new Bad Bunny playable character based on his Backlash 23 appearance in Puerto Rico and more plus all of the bonus content from the WWE 2K23 Icon Edition,Missing,Missing,,,,,,
18,Missing,273337,Ultimate Games Bundle,[49],Ultimate Games is proud to present an extraordinary gaming bundle for Xbox enthusiasts featuring a collection of their titles This bundle offers a diverse range of gaming experiences that will keep you entertained for hours on end Heres a glimpse into the world of Ultimate Games  Aery  Heaven  Hell  Animal Shelter Simulator  Anthology of Fear  Aquarist  Bad Dream Coma  Bouncy Bob 2  Bug Academy  Car Demolition Clicker  Car Detailing Simulator  Car Mechanic Simulator Classic  Castle Renovator  Commander 85  Deadliest Catch The Game  Demolish  Build  Demolish  Build Classic  Drill Deal  Oil Tycoon,Missing,Missing,,,,,,
19,"[13, 31]",273270,Sea of Thieves: Season 10,"[6, 49]",Team up with Guilds of up to 24 pirates compete with other crews on your server for the Skull of the Siren Song or take it easy on the Safer Seas,Missing,Missing,,,,,,
20,Missing,273107,Persona 4: Golden Midnight Channel Edition,"[48, 49, 130, 169]",Persona 4 Golden Midnight Channel Edition includes  Physical Copy of Persona 4 Golden for PlayStation 4 Lenticular Midnight Channel Box Persona 4 Golden Slipcover Grimoire Book Box Persona 4 Golden Official Soundtrack Premium Trading Card Set Yu Naurkamis Glasses and Display Stand All Out Attack 3D Shadow Box Metal Teddie Statuette SteelBook Persona 4 Golden Ending Photo Midnight Channel Pin Individually Numbered Certificate of Authenticity,Missing,Missing,,,,,,
21,Missing,273106,Persona 4: Golden Grimoire Edition,"[48, 49, 130, 169]",Persona 4 Golden Grimoire Edition includes  Physical Copy of Persona 4 Golden Persona 4 Golden Slipcover Grimoire Book Box SteelBook,Missing,Missing,,,,,,
22,Missing,273007,Ships Simulator Bundle,[49],Missing,Missing,Missing,,,,,,
23,Missing,273006,Terraformers & Moonshine Inc.: Mars and Moon Bundle,"[49, 169]",Explore Mars or make Moonshine its your choice  two games in one package,Missing,Missing,,,,,,
